SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 509, 'shrink': 951, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8565210698024501, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1011170, PRECISION: 0.0195827, PRECISION_RECALL_MIN_DEN: 0.0774541, RECALL: 0.0758952, MAP: 0.0328895, MRR: 0.0703411, NDCG: 0.0516735, F1: 0.0311297, HIT_RATE: 0.1958275, ARHR: 0.0761728, NOVELTY: 0.0045929, AVERAGE_POPULARITY: 0.1461973, DIVERSITY_MEAN_INTER_LIST: 0.9660765, DIVERSITY_HERFINDAHL: 0.9965879, COVERAGE_ITEM: 0.3247661, COVERAGE_ITEM_CORRECT: 0.0177940, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1018749, DIVERSITY_GINI: 0.0832909, SHANNON_ENTROPY: 10.3740450, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 386, 'shrink': 552, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.822947949845476, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0519246, PRECISION: 0.0103115, PRECISION_RECALL_MIN_DEN: 0.0417248, RECALL: 0.0405694, MAP: 0.0172520, MRR: 0.0351497, NDCG: 0.0267358, F1: 0.0164403, HIT_RATE: 0.1031150, ARHR: 0.0378919, NOVELTY: 0.0055348, AVERAGE_POPULARITY: 0.0173777, DIVERSITY_MEAN_INTER_LIST: 0.9930768, DIVERSITY_HERFINDAHL: 0.9992874, COVERAGE_ITEM: 0.5668373, COVERAGE_ITEM_CORRECT: 0.0187873, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0544860, DIVERSITY_GINI: 0.3276120, SHANNON_ENTROPY: 13.1019730, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 1000, 'shrink': 869, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.26275994383249596, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1035564, PRECISION: 0.0199880, PRECISION_RECALL_MIN_DEN: 0.0793299, RECALL: 0.0778091, MAP: 0.0336709, MRR: 0.0717644, NDCG: 0.0529014, F1: 0.0318038, HIT_RATE: 0.1998804, ARHR: 0.0776942, NOVELTY: 0.0045719, AVERAGE_POPULARITY: 0.1528349, DIVERSITY_MEAN_INTER_LIST: 0.9638333, DIVERSITY_HERFINDAHL: 0.9963636, COVERAGE_ITEM: 0.3199846, COVERAGE_ITEM_CORRECT: 0.0179172, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1037624, DIVERSITY_GINI: 0.0807603, SHANNON_ENTROPY: 10.3051560, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 1000, 'shrink': 827, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.22971417423443713, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1033709, PRECISION: 0.0199388, PRECISION_RECALL_MIN_DEN: 0.0791487, RECALL: 0.0776352, MAP: 0.0335475, MRR: 0.0714823, NDCG: 0.0527436, F1: 0.0317270, HIT_RATE: 0.1993876, ARHR: 0.0773577, NOVELTY: 0.0045704, AVERAGE_POPULARITY: 0.1530152, DIVERSITY_MEAN_INTER_LIST: 0.9637217, DIVERSITY_HERFINDAHL: 0.9963525, COVERAGE_ITEM: 0.3194379, COVERAGE_ITEM_CORRECT: 0.0178248, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1035863, DIVERSITY_GINI: 0.0804365, SHANNON_ENTROPY: 10.2981176, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 997, 'shrink': 967, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.2231663755307179, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1032857, PRECISION: 0.0199307, PRECISION_RECALL_MIN_DEN: 0.0791099, RECALL: 0.0775909, MAP: 0.0335081, MRR: 0.0714071, NDCG: 0.0526875, F1: 0.0317129, HIT_RATE: 0.1993066, ARHR: 0.0772763, NOVELTY: 0.0045689, AVERAGE_POPULARITY: 0.1533027, DIVERSITY_MEAN_INTER_LIST: 0.9635749, DIVERSITY_HERFINDAHL: 0.9963378, COVERAGE_ITEM: 0.3186910, COVERAGE_ITEM_CORRECT: 0.0178017, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1036114, DIVERSITY_GINI: 0.0801013, SHANNON_ENTROPY: 10.2916550, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 999, 'shrink': 38, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.38689301128396336, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0985466, PRECISION: 0.0190798, PRECISION_RECALL_MIN_DEN: 0.0750058, RECALL: 0.0734855, MAP: 0.0318406, MRR: 0.0687978, NDCG: 0.0501362, F1: 0.0302920, HIT_RATE: 0.1907980, ARHR: 0.0743650, NOVELTY: 0.0045429, AVERAGE_POPULARITY: 0.1573742, DIVERSITY_MEAN_INTER_LIST: 0.9607460, DIVERSITY_HERFINDAHL: 0.9960550, COVERAGE_ITEM: 0.3072801, COVERAGE_ITEM_CORRECT: 0.0168085, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0992072, DIVERSITY_GINI: 0.0744351, SHANNON_ENTROPY: 10.1628806, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 1000, 'shrink': 807, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.3133245442537687, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0503023, PRECISION: 0.0100240, PRECISION_RECALL_MIN_DEN: 0.0376370, RECALL: 0.0365438, MAP: 0.0157466, MRR: 0.0334327, NDCG: 0.0246935, F1: 0.0157322, HIT_RATE: 0.1002399, ARHR: 0.0361974, NOVELTY: 0.0056820, AVERAGE_POPULARITY: 0.0120815, DIVERSITY_MEAN_INTER_LIST: 0.9933092, DIVERSITY_HERFINDAHL: 0.9993106, COVERAGE_ITEM: 0.6395996, COVERAGE_ITEM_CORRECT: 0.0184100, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0526488, DIVERSITY_GINI: 0.3886661, SHANNON_ENTROPY: 13.3164206, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 988, 'shrink': 944, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.994413322568756, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0998200, PRECISION: 0.0193794, PRECISION_RECALL_MIN_DEN: 0.0758050, RECALL: 0.0742047, MAP: 0.0323379, MRR: 0.0689301, NDCG: 0.0506681, F1: 0.0307306, HIT_RATE: 0.1937937, ARHR: 0.0749329, NOVELTY: 0.0047271, AVERAGE_POPULARITY: 0.1275817, DIVERSITY_MEAN_INTER_LIST: 0.9737726, DIVERSITY_HERFINDAHL: 0.9973574, COVERAGE_ITEM: 0.3659134, COVERAGE_ITEM_CORRECT: 0.0182021, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0999874, DIVERSITY_GINI: 0.1115367, SHANNON_ENTROPY: 10.9099475, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 530, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1033230, PRECISION: 0.0198644, PRECISION_RECALL_MIN_DEN: 0.0785220, RECALL: 0.0769526, MAP: 0.0334991, MRR: 0.0715567, NDCG: 0.0525098, F1: 0.0315756, HIT_RATE: 0.1986438, ARHR: 0.0774736, NOVELTY: 0.0045754, AVERAGE_POPULARITY: 0.1493989, DIVERSITY_MEAN_INTER_LIST: 0.9655546, DIVERSITY_HERFINDAHL: 0.9965357, COVERAGE_ITEM: 0.3171203, COVERAGE_ITEM_CORRECT: 0.0179403, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1031081, DIVERSITY_GINI: 0.0797663, SHANNON_ENTROPY: 10.3230777, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1023779, PRECISION: 0.0197051, PRECISION_RECALL_MIN_DEN: 0.0783503, RECALL: 0.0768128, MAP: 0.0333205, MRR: 0.0708796, NDCG: 0.0522657, F1: 0.0313623, HIT_RATE: 0.1970509, ARHR: 0.0766623, NOVELTY: 0.0045594, AVERAGE_POPULARITY: 0.1547532, DIVERSITY_MEAN_INTER_LIST: 0.9627249, DIVERSITY_HERFINDAHL: 0.9962528, COVERAGE_ITEM: 0.3145871, COVERAGE_ITEM_CORRECT: 0.0175014, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1024538, DIVERSITY_GINI: 0.0780306, SHANNON_ENTROPY: 10.2480294, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 426, 'shrink': 27, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0529223965327006, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1047890, PRECISION: 0.0202197, PRECISION_RECALL_MIN_DEN: 0.0794461, RECALL: 0.0777973, MAP: 0.0337628, MRR: 0.0724069, NDCG: 0.0530527, F1: 0.0320952, HIT_RATE: 0.2021968, ARHR: 0.0785572, NOVELTY: 0.0045912, AVERAGE_POPULARITY: 0.1449244, DIVERSITY_MEAN_INTER_LIST: 0.9678971, DIVERSITY_HERFINDAHL: 0.9967699, COVERAGE_ITEM: 0.3217016, COVERAGE_ITEM_CORRECT: 0.0186333, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1045678, DIVERSITY_GINI: 0.0822640, SHANNON_ENTROPY: 10.4007997, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 536, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1033808, PRECISION: 0.0198604, PRECISION_RECALL_MIN_DEN: 0.0785398, RECALL: 0.0769715, MAP: 0.0335091, MRR: 0.0715903, NDCG: 0.0525269, F1: 0.0315720, HIT_RATE: 0.1986035, ARHR: 0.0774829, NOVELTY: 0.0045751, AVERAGE_POPULARITY: 0.1495476, DIVERSITY_MEAN_INTER_LIST: 0.9654916, DIVERSITY_HERFINDAHL: 0.9965294, COVERAGE_ITEM: 0.3171973, COVERAGE_ITEM_CORRECT: 0.0179326, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1031836, DIVERSITY_GINI: 0.0797866, SHANNON_ENTROPY: 10.3222282, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 535, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1033848, PRECISION: 0.0198604, PRECISION_RECALL_MIN_DEN: 0.0785398, RECALL: 0.0769715, MAP: 0.0335077, MRR: 0.0715763, NDCG: 0.0525256, F1: 0.0315720, HIT_RATE: 0.1986035, ARHR: 0.0774704, NOVELTY: 0.0045752, AVERAGE_POPULARITY: 0.1495293, DIVERSITY_MEAN_INTER_LIST: 0.9655027, DIVERSITY_HERFINDAHL: 0.9965305, COVERAGE_ITEM: 0.3172050, COVERAGE_ITEM_CORRECT: 0.0179326, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1031836, DIVERSITY_GINI: 0.0797923, SHANNON_ENTROPY: 10.3225640, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 13, 'shrink': 890, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.007900064268801412, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0710041, PRECISION: 0.0135165, PRECISION_RECALL_MIN_DEN: 0.0547524, RECALL: 0.0536357, MAP: 0.0232868, MRR: 0.0486577, NDCG: 0.0363365, F1: 0.0215882, HIT_RATE: 0.1351653, ARHR: 0.0523309, NOVELTY: 0.0051180, AVERAGE_POPULARITY: 0.0467110, DIVERSITY_MEAN_INTER_LIST: 0.9851123, DIVERSITY_HERFINDAHL: 0.9984911, COVERAGE_ITEM: 0.4982252, COVERAGE_ITEM_CORRECT: 0.0215053, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0717755, DIVERSITY_GINI: 0.2250409, SHANNON_ENTROPY: 12.3514756, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 989, 'shrink': 49, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9499770512847217, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0844805, PRECISION: 0.0159782, PRECISION_RECALL_MIN_DEN: 0.0634671, RECALL: 0.0620584, MAP: 0.0265676, MRR: 0.0571822, NDCG: 0.0418728, F1: 0.0254105, HIT_RATE: 0.1597818, ARHR: 0.0613126, NOVELTY: 0.0048833, AVERAGE_POPULARITY: 0.1009593, DIVERSITY_MEAN_INTER_LIST: 0.9817457, DIVERSITY_HERFINDAHL: 0.9981545, COVERAGE_ITEM: 0.3743908, COVERAGE_ITEM_CORRECT: 0.0159307, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0848874, DIVERSITY_GINI: 0.1280552, SHANNON_ENTROPY: 11.3838565, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 539, 'shrink': 12, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.015285170920385397, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0986801, PRECISION: 0.0189319, PRECISION_RECALL_MIN_DEN: 0.0746686, RECALL: 0.0731378, MAP: 0.0318910, MRR: 0.0683882, NDCG: 0.0500294, F1: 0.0300747, HIT_RATE: 0.1893195, ARHR: 0.0739153, NOVELTY: 0.0045693, AVERAGE_POPULARITY: 0.1490246, DIVERSITY_MEAN_INTER_LIST: 0.9652233, DIVERSITY_HERFINDAHL: 0.9965026, COVERAGE_ITEM: 0.3120462, COVERAGE_ITEM_CORRECT: 0.0173628, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0984019, DIVERSITY_GINI: 0.0774679, SHANNON_ENTROPY: 10.2902161, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 998, 'shrink': 960, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.20789383658832433, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0971635, PRECISION: 0.0186095, PRECISION_RECALL_MIN_DEN: 0.0739252, RECALL: 0.0724407, MAP: 0.0314735, MRR: 0.0674209, NDCG: 0.0493964, F1: 0.0296076, HIT_RATE: 0.1860947, ARHR: 0.0727644, NOVELTY: 0.0045460, AVERAGE_POPULARITY: 0.1562156, DIVERSITY_MEAN_INTER_LIST: 0.9607158, DIVERSITY_HERFINDAHL: 0.9960519, COVERAGE_ITEM: 0.3073032, COVERAGE_ITEM_CORRECT: 0.0166468, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0972946, DIVERSITY_GINI: 0.0744915, SHANNON_ENTROPY: 10.1660296, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 683, 'shrink': 930, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9895970363041204, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0996966, PRECISION: 0.0193835, PRECISION_RECALL_MIN_DEN: 0.0758471, RECALL: 0.0742373, MAP: 0.0323227, MRR: 0.0688970, NDCG: 0.0506536, F1: 0.0307388, HIT_RATE: 0.1938348, ARHR: 0.0748989, NOVELTY: 0.0047285, AVERAGE_POPULARITY: 0.1271298, DIVERSITY_MEAN_INTER_LIST: 0.9736608, DIVERSITY_HERFINDAHL: 0.9973462, COVERAGE_ITEM: 0.3651511, COVERAGE_ITEM_CORRECT: 0.0181944, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0999371, DIVERSITY_GINI: 0.1112754, SHANNON_ENTROPY: 10.9050641, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 788, 'shrink': 985, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.05249828460359597, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0974828, PRECISION: 0.0186751, PRECISION_RECALL_MIN_DEN: 0.0739406, RECALL: 0.0724389, MAP: 0.0317570, MRR: 0.0677814, NDCG: 0.0496527, F1: 0.0296915, HIT_RATE: 0.1867505, ARHR: 0.0731950, NOVELTY: 0.0045527, AVERAGE_POPULARITY: 0.1542321, DIVERSITY_MEAN_INTER_LIST: 0.9619629, DIVERSITY_HERFINDAHL: 0.9961766, COVERAGE_ITEM: 0.3090125, COVERAGE_ITEM_CORRECT: 0.0168008, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0972946, DIVERSITY_GINI: 0.0754799, SHANNON_ENTROPY: 10.2018837, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 516, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1034160, PRECISION: 0.0198685, PRECISION_RECALL_MIN_DEN: 0.0784863, RECALL: 0.0769083, MAP: 0.0334937, MRR: 0.0716614, NDCG: 0.0525081, F1: 0.0315771, HIT_RATE: 0.1986853, ARHR: 0.0775726, NOVELTY: 0.0045766, AVERAGE_POPULARITY: 0.1490467, DIVERSITY_MEAN_INTER_LIST: 0.9657400, DIVERSITY_HERFINDAHL: 0.9965543, COVERAGE_ITEM: 0.3172743, COVERAGE_ITEM_CORRECT: 0.0179634, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1031333, DIVERSITY_GINI: 0.0798990, SHANNON_ENTROPY: 10.3283508, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 351, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.09624255892014857, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1026875, PRECISION: 0.0197408, PRECISION_RECALL_MIN_DEN: 0.0766013, RECALL: 0.0749304, MAP: 0.0324701, MRR: 0.0711065, NDCG: 0.0512528, F1: 0.0312470, HIT_RATE: 0.1974080, ARHR: 0.0769434, NOVELTY: 0.0045944, AVERAGE_POPULARITY: 0.1406273, DIVERSITY_MEAN_INTER_LIST: 0.9698578, DIVERSITY_HERFINDAHL: 0.9969660, COVERAGE_ITEM: 0.3155650, COVERAGE_ITEM_CORRECT: 0.0188412, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1025544, DIVERSITY_GINI: 0.0803450, SHANNON_ENTROPY: 10.4271641, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 342, 'shrink': 19, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9606864455896302, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0796334, PRECISION: 0.0148412, PRECISION_RECALL_MIN_DEN: 0.0597352, RECALL: 0.0583952, MAP: 0.0249122, MRR: 0.0534340, NDCG: 0.0392227, F1: 0.0236639, HIT_RATE: 0.1484121, ARHR: 0.0571505, NOVELTY: 0.0049287, AVERAGE_POPULARITY: 0.0913036, DIVERSITY_MEAN_INTER_LIST: 0.9827036, DIVERSITY_HERFINDAHL: 0.9982503, COVERAGE_ITEM: 0.3730510, COVERAGE_ITEM_CORRECT: 0.0153378, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0794010, DIVERSITY_GINI: 0.1296573, SHANNON_ENTROPY: 11.4511641, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 994, 'shrink': 96, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.06103053869116494, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0973255, PRECISION: 0.0186175, PRECISION_RECALL_MIN_DEN: 0.0738777, RECALL: 0.0723902, MAP: 0.0315529, MRR: 0.0674988, NDCG: 0.0494574, F1: 0.0296136, HIT_RATE: 0.1861750, ARHR: 0.0728328, NOVELTY: 0.0045458, AVERAGE_POPULARITY: 0.1563009, DIVERSITY_MEAN_INTER_LIST: 0.9606867, DIVERSITY_HERFINDAHL: 0.9960490, COVERAGE_ITEM: 0.3072570, COVERAGE_ITEM_CORRECT: 0.0166545, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0973197, DIVERSITY_GINI: 0.0744963, SHANNON_ENTROPY: 10.1656372, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 647, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1029925, PRECISION: 0.0197380, PRECISION_RECALL_MIN_DEN: 0.0784488, RECALL: 0.0769171, MAP: 0.0334279, MRR: 0.0712692, NDCG: 0.0524041, F1: 0.0314126, HIT_RATE: 0.1973796, ARHR: 0.0770973, NOVELTY: 0.0045686, AVERAGE_POPULARITY: 0.1516746, DIVERSITY_MEAN_INTER_LIST: 0.9643815, DIVERSITY_HERFINDAHL: 0.9964184, COVERAGE_ITEM: 0.3162040, COVERAGE_ITEM_CORRECT: 0.0176939, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1026048, DIVERSITY_GINI: 0.0790894, SHANNON_ENTROPY: 10.2921176, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 645, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1029977, PRECISION: 0.0197420, PRECISION_RECALL_MIN_DEN: 0.0784533, RECALL: 0.0769216, MAP: 0.0334295, MRR: 0.0712747, NDCG: 0.0524077, F1: 0.0314181, HIT_RATE: 0.1974204, ARHR: 0.0771038, NOVELTY: 0.0045687, AVERAGE_POPULARITY: 0.1516429, DIVERSITY_MEAN_INTER_LIST: 0.9643992, DIVERSITY_HERFINDAHL: 0.9964202, COVERAGE_ITEM: 0.3162348, COVERAGE_ITEM_CORRECT: 0.0177016, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1026299, DIVERSITY_GINI: 0.0791049, SHANNON_ENTROPY: 10.2926292, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 722, 'shrink': 984, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9674719199844337, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1013026, PRECISION: 0.0196074, PRECISION_RECALL_MIN_DEN: 0.0779388, RECALL: 0.0763911, MAP: 0.0330468, MRR: 0.0704271, NDCG: 0.0518946, F1: 0.0312017, HIT_RATE: 0.1960741, ARHR: 0.0762644, NOVELTY: 0.0045824, AVERAGE_POPULARITY: 0.1496533, DIVERSITY_MEAN_INTER_LIST: 0.9647528, DIVERSITY_HERFINDAHL: 0.9964556, COVERAGE_ITEM: 0.3234957, COVERAGE_ITEM_CORRECT: 0.0177940, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1020259, DIVERSITY_GINI: 0.0822702, SHANNON_ENTROPY: 10.3354197, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 11, 'shrink': 955, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0723012175700304, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0664346, PRECISION: 0.0128956, PRECISION_RECALL_MIN_DEN: 0.0472141, RECALL: 0.0457179, MAP: 0.0206821, MRR: 0.0461451, NDCG: 0.0321457, F1: 0.0201165, HIT_RATE: 0.1289561, ARHR: 0.0501743, NOVELTY: 0.0051307, AVERAGE_POPULARITY: 0.0405952, DIVERSITY_MEAN_INTER_LIST: 0.9743550, DIVERSITY_HERFINDAHL: 0.9974156, COVERAGE_ITEM: 0.4871607, COVERAGE_ITEM_CORRECT: 0.0205659, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0666667, DIVERSITY_GINI: 0.2185159, SHANNON_ENTROPY: 12.1028259, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 999, 'shrink': 996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8616781987810007, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1009099, PRECISION: 0.0195391, PRECISION_RECALL_MIN_DEN: 0.0767440, RECALL: 0.0751439, MAP: 0.0326399, MRR: 0.0696343, NDCG: 0.0512058, F1: 0.0310120, HIT_RATE: 0.1953912, ARHR: 0.0756234, NOVELTY: 0.0047146, AVERAGE_POPULARITY: 0.1296528, DIVERSITY_MEAN_INTER_LIST: 0.9730524, DIVERSITY_HERFINDAHL: 0.9972854, COVERAGE_ITEM: 0.3633109, COVERAGE_ITEM_CORRECT: 0.0182868, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1009941, DIVERSITY_GINI: 0.1092677, SHANNON_ENTROPY: 10.8629662, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 994, 'shrink': 46, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.04130712075576005, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1029098, PRECISION: 0.0197868, PRECISION_RECALL_MIN_DEN: 0.0787608, RECALL: 0.0772456, MAP: 0.0335320, MRR: 0.0712144, NDCG: 0.0525767, F1: 0.0315020, HIT_RATE: 0.1978678, ARHR: 0.0770584, NOVELTY: 0.0045645, AVERAGE_POPULARITY: 0.1539058, DIVERSITY_MEAN_INTER_LIST: 0.9632046, DIVERSITY_HERFINDAHL: 0.9963008, COVERAGE_ITEM: 0.3170433, COVERAGE_ITEM_CORRECT: 0.0176169, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1028061, DIVERSITY_GINI: 0.0791706, SHANNON_ENTROPY: 10.2714630, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 597, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1029857, PRECISION: 0.0197216, PRECISION_RECALL_MIN_DEN: 0.0783275, RECALL: 0.0768021, MAP: 0.0333994, MRR: 0.0712254, NDCG: 0.0523561, F1: 0.0313821, HIT_RATE: 0.1972158, ARHR: 0.0770383, NOVELTY: 0.0045710, AVERAGE_POPULARITY: 0.1508772, DIVERSITY_MEAN_INTER_LIST: 0.9648012, DIVERSITY_HERFINDAHL: 0.9964604, COVERAGE_ITEM: 0.3165197, COVERAGE_ITEM_CORRECT: 0.0177478, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1025544, DIVERSITY_GINI: 0.0793187, SHANNON_ENTROPY: 10.3027694, 
