SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 805, 'shrink': 960, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0976633, PRECISION: 0.0188918, PRECISION_RECALL_MIN_DEN: 0.0742411, RECALL: 0.0727208, MAP: 0.0316004, MRR: 0.0678303, NDCG: 0.0496555, F1: 0.0299886, HIT_RATE: 0.1889179, ARHR: 0.0733358, NOVELTY: 0.0045521, AVERAGE_POPULARITY: 0.1545958, DIVERSITY_MEAN_INTER_LIST: 0.9618810, DIVERSITY_HERFINDAHL: 0.9961684, COVERAGE_ITEM: 0.3093898, COVERAGE_ITEM_CORRECT: 0.0168855, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983767, DIVERSITY_GINI: 0.0755631, SHANNON_ENTROPY: 10.1987763, 
SearchBayesianSkopt-CV: New best config found. Config 32: {'topK': 994, 'shrink': 5, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1038775, PRECISION: 0.0201724, PRECISION_RECALL_MIN_DEN: 0.0804721, RECALL: 0.0789418, MAP: 0.0338140, MRR: 0.0717914, NDCG: 0.0532789, F1: 0.0321293, HIT_RATE: 0.2017243, ARHR: 0.0777987, NOVELTY: 0.0046308, AVERAGE_POPULARITY: 0.1432319, DIVERSITY_MEAN_INTER_LIST: 0.9681643, DIVERSITY_HERFINDAHL: 0.9967966, COVERAGE_ITEM: 0.3432146, COVERAGE_ITEM_CORRECT: 0.0186025, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1045929, DIVERSITY_GINI: 0.0937591, SHANNON_ENTROPY: 10.5532719, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 990, 'shrink': 987, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0973810, PRECISION: 0.0188345, PRECISION_RECALL_MIN_DEN: 0.0743137, RECALL: 0.0727982, MAP: 0.0314429, MRR: 0.0674912, NDCG: 0.0495053, F1: 0.0299234, HIT_RATE: 0.1883454, ARHR: 0.0729373, NOVELTY: 0.0045465, AVERAGE_POPULARITY: 0.1562367, DIVERSITY_MEAN_INTER_LIST: 0.9608834, DIVERSITY_HERFINDAHL: 0.9960687, COVERAGE_ITEM: 0.3079269, COVERAGE_ITEM_CORRECT: 0.0167546, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983516, DIVERSITY_GINI: 0.0747686, SHANNON_ENTROPY: 10.1705467, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 993, 'shrink': 15, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1039753, PRECISION: 0.0201269, PRECISION_RECALL_MIN_DEN: 0.0805344, RECALL: 0.0790187, MAP: 0.0337716, MRR: 0.0718636, NDCG: 0.0532816, F1: 0.0320775, HIT_RATE: 0.2012686, ARHR: 0.0778305, NOVELTY: 0.0046009, AVERAGE_POPULARITY: 0.1478051, DIVERSITY_MEAN_INTER_LIST: 0.9662496, DIVERSITY_HERFINDAHL: 0.9966052, COVERAGE_ITEM: 0.3316497, COVERAGE_ITEM_CORRECT: 0.0183715, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1046433, DIVERSITY_GINI: 0.0868761, SHANNON_ENTROPY: 10.4288361, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0973862, PRECISION: 0.0188428, PRECISION_RECALL_MIN_DEN: 0.0743632, RECALL: 0.0728477, MAP: 0.0314785, MRR: 0.0675588, NDCG: 0.0495486, F1: 0.0299380, HIT_RATE: 0.1884279, ARHR: 0.0730018, NOVELTY: 0.0045463, AVERAGE_POPULARITY: 0.1562941, DIVERSITY_MEAN_INTER_LIST: 0.9608473, DIVERSITY_HERFINDAHL: 0.9960651, COVERAGE_ITEM: 0.3078499, COVERAGE_ITEM_CORRECT: 0.0167546, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0984019, DIVERSITY_GINI: 0.0747403, SHANNON_ENTROPY: 10.1695094, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0973862, PRECISION: 0.0188428, PRECISION_RECALL_MIN_DEN: 0.0743632, RECALL: 0.0728477, MAP: 0.0314785, MRR: 0.0675588, NDCG: 0.0495486, F1: 0.0299380, HIT_RATE: 0.1884279, ARHR: 0.0730018, NOVELTY: 0.0045463, AVERAGE_POPULARITY: 0.1562941, DIVERSITY_MEAN_INTER_LIST: 0.9608473, DIVERSITY_HERFINDAHL: 0.9960651, COVERAGE_ITEM: 0.3078499, COVERAGE_ITEM_CORRECT: 0.0167546, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0984019, DIVERSITY_GINI: 0.0747403, SHANNON_ENTROPY: 10.1695094, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 10, 'shrink': 986, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0657717, PRECISION: 0.0128956, PRECISION_RECALL_MIN_DEN: 0.0466979, RECALL: 0.0451749, MAP: 0.0201558, MRR: 0.0453365, NDCG: 0.0315409, F1: 0.0200628, HIT_RATE: 0.1289559, ARHR: 0.0495810, NOVELTY: 0.0051344, AVERAGE_POPULARITY: 0.0393851, DIVERSITY_MEAN_INTER_LIST: 0.9714196, DIVERSITY_HERFINDAHL: 0.9971221, COVERAGE_ITEM: 0.4901559, COVERAGE_ITEM_CORRECT: 0.0206429, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0660627, DIVERSITY_GINI: 0.2201856, SHANNON_ENTROPY: 12.0550926, 
SearchBayesianSkopt-CV: New best config found. Config 38: {'topK': 1000, 'shrink': 12, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1041897, PRECISION: 0.0201843, PRECISION_RECALL_MIN_DEN: 0.0809136, RECALL: 0.0793939, MAP: 0.0339038, MRR: 0.0720668, NDCG: 0.0534818, F1: 0.0321814, HIT_RATE: 0.2018426, ARHR: 0.0780387, NOVELTY: 0.0046075, AVERAGE_POPULARITY: 0.1467659, DIVERSITY_MEAN_INTER_LIST: 0.9666975, DIVERSITY_HERFINDAHL: 0.9966500, COVERAGE_ITEM: 0.3342907, COVERAGE_ITEM_CORRECT: 0.0185563, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1049704, DIVERSITY_GINI: 0.0883568, SHANNON_ENTROPY: 10.4564390, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1027091, PRECISION: 0.0199805, PRECISION_RECALL_MIN_DEN: 0.0792199, RECALL: 0.0776877, MAP: 0.0333188, MRR: 0.0711179, NDCG: 0.0525328, F1: 0.0317834, HIT_RATE: 0.1998051, ARHR: 0.0771409, NOVELTY: 0.0046629, AVERAGE_POPULARITY: 0.1384372, DIVERSITY_MEAN_INTER_LIST: 0.9700639, DIVERSITY_HERFINDAHL: 0.9969866, COVERAGE_ITEM: 0.3539865, COVERAGE_ITEM_CORRECT: 0.0184947, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1033094, DIVERSITY_GINI: 0.1010011, SHANNON_ENTROPY: 10.6843731, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1027091, PRECISION: 0.0199805, PRECISION_RECALL_MIN_DEN: 0.0792199, RECALL: 0.0776877, MAP: 0.0333188, MRR: 0.0711179, NDCG: 0.0525328, F1: 0.0317834, HIT_RATE: 0.1998051, ARHR: 0.0771409, NOVELTY: 0.0046629, AVERAGE_POPULARITY: 0.1384372, DIVERSITY_MEAN_INTER_LIST: 0.9700639, DIVERSITY_HERFINDAHL: 0.9969866, COVERAGE_ITEM: 0.3539865, COVERAGE_ITEM_CORRECT: 0.0184947, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1033094, DIVERSITY_GINI: 0.1010011, SHANNON_ENTROPY: 10.6843731, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 982, 'shrink': 15, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1039941, PRECISION: 0.0201228, PRECISION_RECALL_MIN_DEN: 0.0805304, RECALL: 0.0790147, MAP: 0.0337811, MRR: 0.0718693, NDCG: 0.0532876, F1: 0.0320719, HIT_RATE: 0.2012279, ARHR: 0.0778354, NOVELTY: 0.0046010, AVERAGE_POPULARITY: 0.1477834, DIVERSITY_MEAN_INTER_LIST: 0.9662604, DIVERSITY_HERFINDAHL: 0.9966063, COVERAGE_ITEM: 0.3316420, COVERAGE_ITEM_CORRECT: 0.0183638, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1046181, DIVERSITY_GINI: 0.0868763, SHANNON_ENTROPY: 10.4290824, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1027091, PRECISION: 0.0199805, PRECISION_RECALL_MIN_DEN: 0.0792199, RECALL: 0.0776877, MAP: 0.0333188, MRR: 0.0711179, NDCG: 0.0525328, F1: 0.0317834, HIT_RATE: 0.1998051, ARHR: 0.0771409, NOVELTY: 0.0046629, AVERAGE_POPULARITY: 0.1384372, DIVERSITY_MEAN_INTER_LIST: 0.9700639, DIVERSITY_HERFINDAHL: 0.9969866, COVERAGE_ITEM: 0.3539865, COVERAGE_ITEM_CORRECT: 0.0184947, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1033094, DIVERSITY_GINI: 0.1010011, SHANNON_ENTROPY: 10.6843731, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1027091, PRECISION: 0.0199805, PRECISION_RECALL_MIN_DEN: 0.0792199, RECALL: 0.0776877, MAP: 0.0333188, MRR: 0.0711179, NDCG: 0.0525328, F1: 0.0317834, HIT_RATE: 0.1998051, ARHR: 0.0771409, NOVELTY: 0.0046629, AVERAGE_POPULARITY: 0.1384372, DIVERSITY_MEAN_INTER_LIST: 0.9700639, DIVERSITY_HERFINDAHL: 0.9969866, COVERAGE_ITEM: 0.3539865, COVERAGE_ITEM_CORRECT: 0.0184947, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1033094, DIVERSITY_GINI: 0.1010011, SHANNON_ENTROPY: 10.6843731, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 999, 'shrink': 981, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0973825, PRECISION: 0.0188428, PRECISION_RECALL_MIN_DEN: 0.0743605, RECALL: 0.0728433, MAP: 0.0314585, MRR: 0.0675427, NDCG: 0.0495310, F1: 0.0299377, HIT_RATE: 0.1884284, ARHR: 0.0729934, NOVELTY: 0.0045463, AVERAGE_POPULARITY: 0.1563133, DIVERSITY_MEAN_INTER_LIST: 0.9608416, DIVERSITY_HERFINDAHL: 0.9960645, COVERAGE_ITEM: 0.3078499, COVERAGE_ITEM_CORRECT: 0.0167546, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983767, DIVERSITY_GINI: 0.0747365, SHANNON_ENTROPY: 10.1693634, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 996, 'shrink': 3, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1035482, PRECISION: 0.0201402, PRECISION_RECALL_MIN_DEN: 0.0803440, RECALL: 0.0788145, MAP: 0.0336996, MRR: 0.0716821, NDCG: 0.0531473, F1: 0.0320786, HIT_RATE: 0.2014024, ARHR: 0.0777194, NOVELTY: 0.0046411, AVERAGE_POPULARITY: 0.1416728, DIVERSITY_MEAN_INTER_LIST: 0.9687825, DIVERSITY_HERFINDAHL: 0.9968585, COVERAGE_ITEM: 0.3471646, COVERAGE_ITEM_CORRECT: 0.0186487, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1042909, DIVERSITY_GINI: 0.0961905, SHANNON_ENTROPY: 10.5963103, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 552, 'shrink': 2, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1034564, PRECISION: 0.0201639, PRECISION_RECALL_MIN_DEN: 0.0796584, RECALL: 0.0780906, MAP: 0.0335723, MRR: 0.0717223, NDCG: 0.0528988, F1: 0.0320491, HIT_RATE: 0.2016388, ARHR: 0.0778558, NOVELTY: 0.0046548, AVERAGE_POPULARITY: 0.1381345, DIVERSITY_MEAN_INTER_LIST: 0.9702108, DIVERSITY_HERFINDAHL: 0.9970013, COVERAGE_ITEM: 0.3500674, COVERAGE_ITEM_CORRECT: 0.0188104, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1039638, DIVERSITY_GINI: 0.0983027, SHANNON_ENTROPY: 10.6498382, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 627, 'shrink': 1, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1031164, PRECISION: 0.0200412, PRECISION_RECALL_MIN_DEN: 0.0793237, RECALL: 0.0777774, MAP: 0.0333831, MRR: 0.0714163, NDCG: 0.0526503, F1: 0.0318680, HIT_RATE: 0.2004119, ARHR: 0.0775217, NOVELTY: 0.0046592, AVERAGE_POPULARITY: 0.1380528, DIVERSITY_MEAN_INTER_LIST: 0.9702125, DIVERSITY_HERFINDAHL: 0.9970014, COVERAGE_ITEM: 0.3523388, COVERAGE_ITEM_CORRECT: 0.0186641, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1034856, DIVERSITY_GINI: 0.0997537, SHANNON_ENTROPY: 10.6690067, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 994, 'shrink': 994, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0973857, PRECISION: 0.0188387, PRECISION_RECALL_MIN_DEN: 0.0743219, RECALL: 0.0728064, MAP: 0.0314578, MRR: 0.0675353, NDCG: 0.0495220, F1: 0.0299293, HIT_RATE: 0.1883867, ARHR: 0.0729743, NOVELTY: 0.0045464, AVERAGE_POPULARITY: 0.1562727, DIVERSITY_MEAN_INTER_LIST: 0.9608610, DIVERSITY_HERFINDAHL: 0.9960665, COVERAGE_ITEM: 0.3079038, COVERAGE_ITEM_CORRECT: 0.0167546, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983767, DIVERSITY_GINI: 0.0747562, SHANNON_ENTROPY: 10.1699844, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 998, 'shrink': 1, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1030827, PRECISION: 0.0200212, PRECISION_RECALL_MIN_DEN: 0.0794414, RECALL: 0.0779095, MAP: 0.0333870, MRR: 0.0712860, NDCG: 0.0526701, F1: 0.0318530, HIT_RATE: 0.2002123, ARHR: 0.0773385, NOVELTY: 0.0046546, AVERAGE_POPULARITY: 0.1396867, DIVERSITY_MEAN_INTER_LIST: 0.9695692, DIVERSITY_HERFINDAHL: 0.9969371, COVERAGE_ITEM: 0.3517690, COVERAGE_ITEM_CORRECT: 0.0185332, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1035359, DIVERSITY_GINI: 0.0992777, SHANNON_ENTROPY: 10.6511676, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 618, 'shrink': 1, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1031132, PRECISION: 0.0200453, PRECISION_RECALL_MIN_DEN: 0.0793220, RECALL: 0.0777740, MAP: 0.0333667, MRR: 0.0713757, NDCG: 0.0526333, F1: 0.0318729, HIT_RATE: 0.2004525, ARHR: 0.0774806, NOVELTY: 0.0046594, AVERAGE_POPULARITY: 0.1379845, DIVERSITY_MEAN_INTER_LIST: 0.9702420, DIVERSITY_HERFINDAHL: 0.9970044, COVERAGE_ITEM: 0.3523542, COVERAGE_ITEM_CORRECT: 0.0186564, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1035108, DIVERSITY_GINI: 0.0997701, SHANNON_ENTROPY: 10.6697934, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 541, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1030268, PRECISION: 0.0201027, PRECISION_RECALL_MIN_DEN: 0.0793435, RECALL: 0.0777758, MAP: 0.0333850, MRR: 0.0714466, NDCG: 0.0526390, F1: 0.0319459, HIT_RATE: 0.2010267, ARHR: 0.0775307, NOVELTY: 0.0046703, AVERAGE_POPULARITY: 0.1358244, DIVERSITY_MEAN_INTER_LIST: 0.9711010, DIVERSITY_HERFINDAHL: 0.9970903, COVERAGE_ITEM: 0.3548951, COVERAGE_ITEM_CORRECT: 0.0187642, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1037373, DIVERSITY_GINI: 0.1017294, SHANNON_ENTROPY: 10.7127829, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 656, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1029722, PRECISION: 0.0199803, PRECISION_RECALL_MIN_DEN: 0.0790934, RECALL: 0.0775465, MAP: 0.0333611, MRR: 0.0713405, NDCG: 0.0525447, F1: 0.0317720, HIT_RATE: 0.1998032, ARHR: 0.0773880, NOVELTY: 0.0046667, AVERAGE_POPULARITY: 0.1370360, DIVERSITY_MEAN_INTER_LIST: 0.9705976, DIVERSITY_HERFINDAHL: 0.9970399, COVERAGE_ITEM: 0.3543407, COVERAGE_ITEM_CORRECT: 0.0186256, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1033094, DIVERSITY_GINI: 0.1013175, SHANNON_ENTROPY: 10.6985536, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1027091, PRECISION: 0.0199805, PRECISION_RECALL_MIN_DEN: 0.0792199, RECALL: 0.0776877, MAP: 0.0333188, MRR: 0.0711179, NDCG: 0.0525328, F1: 0.0317834, HIT_RATE: 0.1998051, ARHR: 0.0771409, NOVELTY: 0.0046629, AVERAGE_POPULARITY: 0.1384372, DIVERSITY_MEAN_INTER_LIST: 0.9700639, DIVERSITY_HERFINDAHL: 0.9969866, COVERAGE_ITEM: 0.3539865, COVERAGE_ITEM_CORRECT: 0.0184947, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1033094, DIVERSITY_GINI: 0.1010011, SHANNON_ENTROPY: 10.6843731, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 997, 'shrink': 994, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0973928, PRECISION: 0.0188428, PRECISION_RECALL_MIN_DEN: 0.0743632, RECALL: 0.0728477, MAP: 0.0314690, MRR: 0.0675598, NDCG: 0.0495412, F1: 0.0299380, HIT_RATE: 0.1884279, ARHR: 0.0729994, NOVELTY: 0.0045463, AVERAGE_POPULARITY: 0.1562904, DIVERSITY_MEAN_INTER_LIST: 0.9608513, DIVERSITY_HERFINDAHL: 0.9960655, COVERAGE_ITEM: 0.3078499, COVERAGE_ITEM_CORRECT: 0.0167546, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0984019, DIVERSITY_GINI: 0.0747397, SHANNON_ENTROPY: 10.1695891, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 10, 'shrink': 18, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0704192, PRECISION: 0.0137461, PRECISION_RECALL_MIN_DEN: 0.0512240, RECALL: 0.0498210, MAP: 0.0219613, MRR: 0.0485934, NDCG: 0.0344910, F1: 0.0215459, HIT_RATE: 0.1374608, ARHR: 0.0527543, NOVELTY: 0.0051128, AVERAGE_POPULARITY: 0.0439278, DIVERSITY_MEAN_INTER_LIST: 0.9778181, DIVERSITY_HERFINDAHL: 0.9977618, COVERAGE_ITEM: 0.4817555, COVERAGE_ITEM_CORRECT: 0.0218672, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0711212, DIVERSITY_GINI: 0.2148956, SHANNON_ENTROPY: 12.1430958, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 328, 'shrink': 2, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1047780, PRECISION: 0.0204662, PRECISION_RECALL_MIN_DEN: 0.0804463, RECALL: 0.0788099, MAP: 0.0338736, MRR: 0.0724932, NDCG: 0.0533824, F1: 0.0324914, HIT_RATE: 0.2046621, ARHR: 0.0788578, NOVELTY: 0.0046756, AVERAGE_POPULARITY: 0.1305536, DIVERSITY_MEAN_INTER_LIST: 0.9732951, DIVERSITY_HERFINDAHL: 0.9973096, COVERAGE_ITEM: 0.3525082, COVERAGE_ITEM_CORRECT: 0.0195111, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1051969, DIVERSITY_GINI: 0.1004450, SHANNON_ENTROPY: 10.7383219, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 399, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1036371, PRECISION: 0.0202742, PRECISION_RECALL_MIN_DEN: 0.0796093, RECALL: 0.0779952, MAP: 0.0334713, MRR: 0.0718420, NDCG: 0.0528272, F1: 0.0321808, HIT_RATE: 0.2027424, ARHR: 0.0780633, NOVELTY: 0.0046794, AVERAGE_POPULARITY: 0.1323525, DIVERSITY_MEAN_INTER_LIST: 0.9725447, DIVERSITY_HERFINDAHL: 0.9972346, COVERAGE_ITEM: 0.3556420, COVERAGE_ITEM_CORRECT: 0.0190337, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1043161, DIVERSITY_GINI: 0.1025712, SHANNON_ENTROPY: 10.7518054, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 290, 'shrink': 1, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1046722, PRECISION: 0.0204826, PRECISION_RECALL_MIN_DEN: 0.0800665, RECALL: 0.0784008, MAP: 0.0336549, MRR: 0.0722015, NDCG: 0.0531142, F1: 0.0324777, HIT_RATE: 0.2048264, ARHR: 0.0785495, NOVELTY: 0.0046901, AVERAGE_POPULARITY: 0.1268950, DIVERSITY_MEAN_INTER_LIST: 0.9746497, DIVERSITY_HERFINDAHL: 0.9974451, COVERAGE_ITEM: 0.3555342, COVERAGE_ITEM_CORRECT: 0.0196728, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1053983, DIVERSITY_GINI: 0.1028211, SHANNON_ENTROPY: 10.7999005, 
SearchBayesianSkopt-CV: New best config found. Config 59: {'topK': 304, 'shrink': 4, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1054094, PRECISION: 0.0205314, PRECISION_RECALL_MIN_DEN: 0.0807783, RECALL: 0.0791268, MAP: 0.0339823, MRR: 0.0727575, NDCG: 0.0535696, F1: 0.0325999, HIT_RATE: 0.2053137, ARHR: 0.0790741, NOVELTY: 0.0046702, AVERAGE_POPULARITY: 0.1302746, DIVERSITY_MEAN_INTER_LIST: 0.9734589, DIVERSITY_HERFINDAHL: 0.9973260, COVERAGE_ITEM: 0.3493667, COVERAGE_ITEM_CORRECT: 0.0197652, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1059268, DIVERSITY_GINI: 0.0985106, SHANNON_ENTROPY: 10.7190846, 
SearchBayesianSkopt-CV: New best config found. Config 60: {'topK': 282, 'shrink': 8, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1055005, PRECISION: 0.0206664, PRECISION_RECALL_MIN_DEN: 0.0808019, RECALL: 0.0791301, MAP: 0.0341211, MRR: 0.0730036, NDCG: 0.0537402, F1: 0.0327706, HIT_RATE: 0.2066644, ARHR: 0.0793746, NOVELTY: 0.0046612, AVERAGE_POPULARITY: 0.1302306, DIVERSITY_MEAN_INTER_LIST: 0.9735656, DIVERSITY_HERFINDAHL: 0.9973367, COVERAGE_ITEM: 0.3443696, COVERAGE_ITEM_CORRECT: 0.0198576, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1064553, DIVERSITY_GINI: 0.0955146, SHANNON_ENTROPY: 10.6868238, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 309, 'shrink': 993, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1001048, PRECISION: 0.0194847, PRECISION_RECALL_MIN_DEN: 0.0770861, RECALL: 0.0755184, MAP: 0.0322332, MRR: 0.0692293, NDCG: 0.0509745, F1: 0.0309738, HIT_RATE: 0.1948465, ARHR: 0.0749903, NOVELTY: 0.0046198, AVERAGE_POPULARITY: 0.1350985, DIVERSITY_MEAN_INTER_LIST: 0.9717422, DIVERSITY_HERFINDAHL: 0.9971544, COVERAGE_ITEM: 0.3254976, COVERAGE_ITEM_CORRECT: 0.0183792, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1014219, DIVERSITY_GINI: 0.0853189, SHANNON_ENTROPY: 10.5295987, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 387, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1037390, PRECISION: 0.0202905, PRECISION_RECALL_MIN_DEN: 0.0796635, RECALL: 0.0780540, MAP: 0.0334725, MRR: 0.0718571, NDCG: 0.0528491, F1: 0.0322064, HIT_RATE: 0.2029053, ARHR: 0.0780419, NOVELTY: 0.0046809, AVERAGE_POPULARITY: 0.1317814, DIVERSITY_MEAN_INTER_LIST: 0.9727727, DIVERSITY_HERFINDAHL: 0.9972574, COVERAGE_ITEM: 0.3557960, COVERAGE_ITEM_CORRECT: 0.0190953, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1045426, DIVERSITY_GINI: 0.1027584, SHANNON_ENTROPY: 10.7585769, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 389, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1038131, PRECISION: 0.0202865, PRECISION_RECALL_MIN_DEN: 0.0797051, RECALL: 0.0780966, MAP: 0.0334932, MRR: 0.0719314, NDCG: 0.0528757, F1: 0.0322050, HIT_RATE: 0.2028649, ARHR: 0.0781192, NOVELTY: 0.0046806, AVERAGE_POPULARITY: 0.1318951, DIVERSITY_MEAN_INTER_LIST: 0.9727255, DIVERSITY_HERFINDAHL: 0.9972527, COVERAGE_ITEM: 0.3557729, COVERAGE_ITEM_CORRECT: 0.0190799, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1045426, DIVERSITY_GINI: 0.1027269, SHANNON_ENTROPY: 10.7571824, 
