SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 726, 'shrink': 191, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1000869, PRECISION: 0.0193948, PRECISION_RECALL_MIN_DEN: 0.0763797, RECALL: 0.0748491, MAP: 0.0323868, MRR: 0.0695985, NDCG: 0.0509743, F1: 0.0308040, HIT_RATE: 0.1939481, ARHR: 0.0753395, NOVELTY: 0.0045569, AVERAGE_POPULARITY: 0.1536454, DIVERSITY_MEAN_INTER_LIST: 0.9630039, DIVERSITY_HERFINDAHL: 0.9962807, COVERAGE_ITEM: 0.3112839, COVERAGE_ITEM_CORRECT: 0.0173474, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1006921, DIVERSITY_GINI: 0.0766135, SHANNON_ENTROPY: 10.2317459, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1021811, PRECISION: 0.0199519, PRECISION_RECALL_MIN_DEN: 0.0785477, RECALL: 0.0769943, MAP: 0.0329558, MRR: 0.0706306, NDCG: 0.0520686, F1: 0.0316893, HIT_RATE: 0.1995190, ARHR: 0.0766736, NOVELTY: 0.0046773, AVERAGE_POPULARITY: 0.1360980, DIVERSITY_MEAN_INTER_LIST: 0.9710055, DIVERSITY_HERFINDAHL: 0.9970807, COVERAGE_ITEM: 0.3586218, COVERAGE_ITEM_CORRECT: 0.0187103, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1030829, DIVERSITY_GINI: 0.1043416, SHANNON_ENTROPY: 10.7460418, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 984, 'shrink': 999, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0975153, PRECISION: 0.0188387, PRECISION_RECALL_MIN_DEN: 0.0743821, RECALL: 0.0728682, MAP: 0.0314751, MRR: 0.0675624, NDCG: 0.0495542, F1: 0.0299345, HIT_RATE: 0.1883867, ARHR: 0.0730158, NOVELTY: 0.0045471, AVERAGE_POPULARITY: 0.1561169, DIVERSITY_MEAN_INTER_LIST: 0.9609457, DIVERSITY_HERFINDAHL: 0.9960749, COVERAGE_ITEM: 0.3083734, COVERAGE_ITEM_CORRECT: 0.0167854, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983516, DIVERSITY_GINI: 0.0749416, SHANNON_ENTROPY: 10.1737702, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1021811, PRECISION: 0.0199519, PRECISION_RECALL_MIN_DEN: 0.0785477, RECALL: 0.0769943, MAP: 0.0329558, MRR: 0.0706306, NDCG: 0.0520686, F1: 0.0316893, HIT_RATE: 0.1995190, ARHR: 0.0766736, NOVELTY: 0.0046773, AVERAGE_POPULARITY: 0.1360980, DIVERSITY_MEAN_INTER_LIST: 0.9710055, DIVERSITY_HERFINDAHL: 0.9970807, COVERAGE_ITEM: 0.3586218, COVERAGE_ITEM_CORRECT: 0.0187103, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1030829, DIVERSITY_GINI: 0.1043416, SHANNON_ENTROPY: 10.7460418, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 991, 'shrink': 991, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0974971, PRECISION: 0.0188305, PRECISION_RECALL_MIN_DEN: 0.0743305, RECALL: 0.0728181, MAP: 0.0314739, MRR: 0.0675791, NDCG: 0.0495413, F1: 0.0299200, HIT_RATE: 0.1883047, ARHR: 0.0730310, NOVELTY: 0.0045469, AVERAGE_POPULARITY: 0.1561726, DIVERSITY_MEAN_INTER_LIST: 0.9609128, DIVERSITY_HERFINDAHL: 0.9960716, COVERAGE_ITEM: 0.3082579, COVERAGE_ITEM_CORRECT: 0.0167623, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983012, DIVERSITY_GINI: 0.0748963, SHANNON_ENTROPY: 10.1725969, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 18, 'shrink': 8, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0805495, PRECISION: 0.0155030, PRECISION_RECALL_MIN_DEN: 0.0590915, RECALL: 0.0575773, MAP: 0.0254664, MRR: 0.0555455, NDCG: 0.0398072, F1: 0.0244269, HIT_RATE: 0.1550302, ARHR: 0.0601186, NOVELTY: 0.0050641, AVERAGE_POPULARITY: 0.0532365, DIVERSITY_MEAN_INTER_LIST: 0.9850970, DIVERSITY_HERFINDAHL: 0.9984896, COVERAGE_ITEM: 0.4531280, COVERAGE_ITEM_CORRECT: 0.0230914, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0805839, DIVERSITY_GINI: 0.1917637, SHANNON_ENTROPY: 12.1372263, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 993, 'shrink': 997, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0975012, PRECISION: 0.0188264, PRECISION_RECALL_MIN_DEN: 0.0743203, RECALL: 0.0728079, MAP: 0.0314696, MRR: 0.0675724, NDCG: 0.0495358, F1: 0.0299140, HIT_RATE: 0.1882640, ARHR: 0.0730201, NOVELTY: 0.0045469, AVERAGE_POPULARITY: 0.1561821, DIVERSITY_MEAN_INTER_LIST: 0.9609040, DIVERSITY_HERFINDAHL: 0.9960708, COVERAGE_ITEM: 0.3082579, COVERAGE_ITEM_CORRECT: 0.0167623, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983012, DIVERSITY_GINI: 0.0748919, SHANNON_ENTROPY: 10.1723407, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 978, 'shrink': 1, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1029396, PRECISION: 0.0200174, PRECISION_RECALL_MIN_DEN: 0.0791591, RECALL: 0.0776126, MAP: 0.0333358, MRR: 0.0711798, NDCG: 0.0525443, F1: 0.0318241, HIT_RATE: 0.2001741, ARHR: 0.0772430, NOVELTY: 0.0046669, AVERAGE_POPULARITY: 0.1376887, DIVERSITY_MEAN_INTER_LIST: 0.9703804, DIVERSITY_HERFINDAHL: 0.9970182, COVERAGE_ITEM: 0.3560423, COVERAGE_ITEM_CORRECT: 0.0187257, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1034856, DIVERSITY_GINI: 0.1021832, SHANNON_ENTROPY: 10.7040295, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 1000, 'shrink': 983, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0975218, PRECISION: 0.0188429, PRECISION_RECALL_MIN_DEN: 0.0743810, RECALL: 0.0728667, MAP: 0.0315052, MRR: 0.0676378, NDCG: 0.0495796, F1: 0.0299397, HIT_RATE: 0.1884285, ARHR: 0.0730960, NOVELTY: 0.0045467, AVERAGE_POPULARITY: 0.1562234, DIVERSITY_MEAN_INTER_LIST: 0.9608825, DIVERSITY_HERFINDAHL: 0.9960686, COVERAGE_ITEM: 0.3081886, COVERAGE_ITEM_CORRECT: 0.0167623, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983767, DIVERSITY_GINI: 0.0748667, SHANNON_ENTROPY: 10.1715938, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 998, 'shrink': 17, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1038507, PRECISION: 0.0201351, PRECISION_RECALL_MIN_DEN: 0.0803709, RECALL: 0.0788442, MAP: 0.0338318, MRR: 0.0718589, NDCG: 0.0532815, F1: 0.0320740, HIT_RATE: 0.2013507, ARHR: 0.0778573, NOVELTY: 0.0046015, AVERAGE_POPULARITY: 0.1475589, DIVERSITY_MEAN_INTER_LIST: 0.9663768, DIVERSITY_HERFINDAHL: 0.9966179, COVERAGE_ITEM: 0.3319808, COVERAGE_ITEM_CORRECT: 0.0184639, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1044923, DIVERSITY_GINI: 0.0870139, SHANNON_ENTROPY: 10.4333294, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 11, 'shrink': 6, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0711205, PRECISION: 0.0135861, PRECISION_RECALL_MIN_DEN: 0.0523754, RECALL: 0.0510709, MAP: 0.0225849, MRR: 0.0488265, NDCG: 0.0352223, F1: 0.0214611, HIT_RATE: 0.1358614, ARHR: 0.0528142, NOVELTY: 0.0051151, AVERAGE_POPULARITY: 0.0447849, DIVERSITY_MEAN_INTER_LIST: 0.9805600, DIVERSITY_HERFINDAHL: 0.9980360, COVERAGE_ITEM: 0.4745332, COVERAGE_ITEM_CORRECT: 0.0215438, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0711715, DIVERSITY_GINI: 0.2117098, SHANNON_ENTROPY: 12.1860357, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1021811, PRECISION: 0.0199519, PRECISION_RECALL_MIN_DEN: 0.0785477, RECALL: 0.0769943, MAP: 0.0329558, MRR: 0.0706306, NDCG: 0.0520686, F1: 0.0316893, HIT_RATE: 0.1995190, ARHR: 0.0766736, NOVELTY: 0.0046773, AVERAGE_POPULARITY: 0.1360980, DIVERSITY_MEAN_INTER_LIST: 0.9710055, DIVERSITY_HERFINDAHL: 0.9970807, COVERAGE_ITEM: 0.3586218, COVERAGE_ITEM_CORRECT: 0.0187103, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1030829, DIVERSITY_GINI: 0.1043416, SHANNON_ENTROPY: 10.7460418, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 996, 'shrink': 997, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0975038, PRECISION: 0.0188305, PRECISION_RECALL_MIN_DEN: 0.0743615, RECALL: 0.0728492, MAP: 0.0314791, MRR: 0.0675936, NDCG: 0.0495533, F1: 0.0299227, HIT_RATE: 0.1883053, ARHR: 0.0730418, NOVELTY: 0.0045468, AVERAGE_POPULARITY: 0.1561985, DIVERSITY_MEAN_INTER_LIST: 0.9608954, DIVERSITY_HERFINDAHL: 0.9960699, COVERAGE_ITEM: 0.3081886, COVERAGE_ITEM_CORRECT: 0.0167623, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983264, DIVERSITY_GINI: 0.0748723, SHANNON_ENTROPY: 10.1719536, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 996, 'shrink': 992, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0975042, PRECISION: 0.0188346, PRECISION_RECALL_MIN_DEN: 0.0743717, RECALL: 0.0728594, MAP: 0.0314854, MRR: 0.0676207, NDCG: 0.0495614, F1: 0.0299287, HIT_RATE: 0.1883460, ARHR: 0.0730730, NOVELTY: 0.0045468, AVERAGE_POPULARITY: 0.1562040, DIVERSITY_MEAN_INTER_LIST: 0.9608940, DIVERSITY_HERFINDAHL: 0.9960698, COVERAGE_ITEM: 0.3081809, COVERAGE_ITEM_CORRECT: 0.0167623, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983264, DIVERSITY_GINI: 0.0748719, SHANNON_ENTROPY: 10.1719571, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 985, 'shrink': 6, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1039600, PRECISION: 0.0201603, PRECISION_RECALL_MIN_DEN: 0.0800938, RECALL: 0.0785441, MAP: 0.0337712, MRR: 0.0718807, NDCG: 0.0531764, F1: 0.0320810, HIT_RATE: 0.2016026, ARHR: 0.0779319, NOVELTY: 0.0046342, AVERAGE_POPULARITY: 0.1426181, DIVERSITY_MEAN_INTER_LIST: 0.9684337, DIVERSITY_HERFINDAHL: 0.9968236, COVERAGE_ITEM: 0.3450472, COVERAGE_ITEM_CORRECT: 0.0186641, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1044419, DIVERSITY_GINI: 0.0947375, SHANNON_ENTROPY: 10.5702558, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 990, 'shrink': 988, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0975076, PRECISION: 0.0188305, PRECISION_RECALL_MIN_DEN: 0.0743291, RECALL: 0.0728168, MAP: 0.0314725, MRR: 0.0675578, NDCG: 0.0495386, F1: 0.0299199, HIT_RATE: 0.1883047, ARHR: 0.0730097, NOVELTY: 0.0045469, AVERAGE_POPULARITY: 0.1561539, DIVERSITY_MEAN_INTER_LIST: 0.9609221, DIVERSITY_HERFINDAHL: 0.9960726, COVERAGE_ITEM: 0.3082656, COVERAGE_ITEM_CORRECT: 0.0167623, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983012, DIVERSITY_GINI: 0.0749012, SHANNON_ENTROPY: 10.1728230, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1021811, PRECISION: 0.0199519, PRECISION_RECALL_MIN_DEN: 0.0785477, RECALL: 0.0769943, MAP: 0.0329558, MRR: 0.0706306, NDCG: 0.0520686, F1: 0.0316893, HIT_RATE: 0.1995190, ARHR: 0.0766736, NOVELTY: 0.0046773, AVERAGE_POPULARITY: 0.1360980, DIVERSITY_MEAN_INTER_LIST: 0.9710055, DIVERSITY_HERFINDAHL: 0.9970807, COVERAGE_ITEM: 0.3586218, COVERAGE_ITEM_CORRECT: 0.0187103, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1030829, DIVERSITY_GINI: 0.1043416, SHANNON_ENTROPY: 10.7460418, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1021811, PRECISION: 0.0199519, PRECISION_RECALL_MIN_DEN: 0.0785477, RECALL: 0.0769943, MAP: 0.0329558, MRR: 0.0706306, NDCG: 0.0520686, F1: 0.0316893, HIT_RATE: 0.1995190, ARHR: 0.0766736, NOVELTY: 0.0046773, AVERAGE_POPULARITY: 0.1360980, DIVERSITY_MEAN_INTER_LIST: 0.9710055, DIVERSITY_HERFINDAHL: 0.9970807, COVERAGE_ITEM: 0.3586218, COVERAGE_ITEM_CORRECT: 0.0187103, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1030829, DIVERSITY_GINI: 0.1043416, SHANNON_ENTROPY: 10.7460418, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 9, 'shrink': 995, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0644318, PRECISION: 0.0126065, PRECISION_RECALL_MIN_DEN: 0.0457557, RECALL: 0.0442482, MAP: 0.0196924, MRR: 0.0443705, NDCG: 0.0308190, F1: 0.0196209, HIT_RATE: 0.1260645, ARHR: 0.0485730, NOVELTY: 0.0051345, AVERAGE_POPULARITY: 0.0378294, DIVERSITY_MEAN_INTER_LIST: 0.9670273, DIVERSITY_HERFINDAHL: 0.9966830, COVERAGE_ITEM: 0.4906256, COVERAGE_ITEM_CORRECT: 0.0203272, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0643513, DIVERSITY_GINI: 0.2199781, SHANNON_ENTROPY: 11.9740050, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1021811, PRECISION: 0.0199519, PRECISION_RECALL_MIN_DEN: 0.0785477, RECALL: 0.0769943, MAP: 0.0329558, MRR: 0.0706306, NDCG: 0.0520686, F1: 0.0316893, HIT_RATE: 0.1995190, ARHR: 0.0766736, NOVELTY: 0.0046773, AVERAGE_POPULARITY: 0.1360980, DIVERSITY_MEAN_INTER_LIST: 0.9710055, DIVERSITY_HERFINDAHL: 0.9970807, COVERAGE_ITEM: 0.3586218, COVERAGE_ITEM_CORRECT: 0.0187103, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1030829, DIVERSITY_GINI: 0.1043416, SHANNON_ENTROPY: 10.7460418, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 999, 'shrink': 6, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1039636, PRECISION: 0.0201684, PRECISION_RECALL_MIN_DEN: 0.0801020, RECALL: 0.0785522, MAP: 0.0337728, MRR: 0.0718820, NDCG: 0.0531826, F1: 0.0320920, HIT_RATE: 0.2016841, ARHR: 0.0779349, NOVELTY: 0.0046342, AVERAGE_POPULARITY: 0.1426367, DIVERSITY_MEAN_INTER_LIST: 0.9684257, DIVERSITY_HERFINDAHL: 0.9968228, COVERAGE_ITEM: 0.3450626, COVERAGE_ITEM_CORRECT: 0.0186795, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1044671, DIVERSITY_GINI: 0.0947336, SHANNON_ENTROPY: 10.5699982, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 994, 'shrink': 975, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0975007, PRECISION: 0.0188388, PRECISION_RECALL_MIN_DEN: 0.0743398, RECALL: 0.0728244, MAP: 0.0314819, MRR: 0.0675868, NDCG: 0.0495485, F1: 0.0299309, HIT_RATE: 0.1883877, ARHR: 0.0730493, NOVELTY: 0.0045468, AVERAGE_POPULARITY: 0.1562093, DIVERSITY_MEAN_INTER_LIST: 0.9608934, DIVERSITY_HERFINDAHL: 0.9960697, COVERAGE_ITEM: 0.3082348, COVERAGE_ITEM_CORRECT: 0.0167546, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983264, DIVERSITY_GINI: 0.0748855, SHANNON_ENTROPY: 10.1721002, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1021811, PRECISION: 0.0199519, PRECISION_RECALL_MIN_DEN: 0.0785477, RECALL: 0.0769943, MAP: 0.0329558, MRR: 0.0706306, NDCG: 0.0520686, F1: 0.0316893, HIT_RATE: 0.1995190, ARHR: 0.0766736, NOVELTY: 0.0046773, AVERAGE_POPULARITY: 0.1360980, DIVERSITY_MEAN_INTER_LIST: 0.9710055, DIVERSITY_HERFINDAHL: 0.9970807, COVERAGE_ITEM: 0.3586218, COVERAGE_ITEM_CORRECT: 0.0187103, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1030829, DIVERSITY_GINI: 0.1043416, SHANNON_ENTROPY: 10.7460418, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 996, 'shrink': 993, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0975042, PRECISION: 0.0188346, PRECISION_RECALL_MIN_DEN: 0.0743717, RECALL: 0.0728594, MAP: 0.0314854, MRR: 0.0676199, NDCG: 0.0495614, F1: 0.0299287, HIT_RATE: 0.1883460, ARHR: 0.0730722, NOVELTY: 0.0045468, AVERAGE_POPULARITY: 0.1562036, DIVERSITY_MEAN_INTER_LIST: 0.9608946, DIVERSITY_HERFINDAHL: 0.9960698, COVERAGE_ITEM: 0.3081809, COVERAGE_ITEM_CORRECT: 0.0167623, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0983264, DIVERSITY_GINI: 0.0748722, SHANNON_ENTROPY: 10.1719749, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 7, 'shrink': 10, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0642945, PRECISION: 0.0124105, PRECISION_RECALL_MIN_DEN: 0.0469292, RECALL: 0.0456771, MAP: 0.0201541, MRR: 0.0436501, NDCG: 0.0315191, F1: 0.0195166, HIT_RATE: 0.1241046, ARHR: 0.0472678, NOVELTY: 0.0051247, AVERAGE_POPULARITY: 0.0385883, DIVERSITY_MEAN_INTER_LIST: 0.9672270, DIVERSITY_HERFINDAHL: 0.9967029, COVERAGE_ITEM: 0.4922810, COVERAGE_ITEM_CORRECT: 0.0205813, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0643765, DIVERSITY_GINI: 0.2218579, SHANNON_ENTROPY: 11.9815611, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 390, 'shrink': 2, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1044696, PRECISION: 0.0202904, PRECISION_RECALL_MIN_DEN: 0.0795117, RECALL: 0.0779059, MAP: 0.0335222, MRR: 0.0719850, NDCG: 0.0528927, F1: 0.0321934, HIT_RATE: 0.2029039, ARHR: 0.0782124, NOVELTY: 0.0046765, AVERAGE_POPULARITY: 0.1323219, DIVERSITY_MEAN_INTER_LIST: 0.9725972, DIVERSITY_HERFINDAHL: 0.9972398, COVERAGE_ITEM: 0.3554880, COVERAGE_ITEM_CORRECT: 0.0192647, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1046181, DIVERSITY_GINI: 0.1021616, SHANNON_ENTROPY: 10.7444530, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 387, 'shrink': 4, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1049986, PRECISION: 0.0203970, PRECISION_RECALL_MIN_DEN: 0.0804037, RECALL: 0.0787999, MAP: 0.0339649, MRR: 0.0726456, NDCG: 0.0534842, F1: 0.0324028, HIT_RATE: 0.2039696, ARHR: 0.0788759, NOVELTY: 0.0046647, AVERAGE_POPULARITY: 0.1338391, DIVERSITY_MEAN_INTER_LIST: 0.9720562, DIVERSITY_HERFINDAHL: 0.9971858, COVERAGE_ITEM: 0.3516227, COVERAGE_ITEM_CORRECT: 0.0193648, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1051718, DIVERSITY_GINI: 0.0993407, SHANNON_ENTROPY: 10.6969846, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 345, 'shrink': 992, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0999101, PRECISION: 0.0194273, PRECISION_RECALL_MIN_DEN: 0.0766418, RECALL: 0.0750735, MAP: 0.0321771, MRR: 0.0691488, NDCG: 0.0508287, F1: 0.0308631, HIT_RATE: 0.1942733, ARHR: 0.0748999, NOVELTY: 0.0046085, AVERAGE_POPULARITY: 0.1383337, DIVERSITY_MEAN_INTER_LIST: 0.9703523, DIVERSITY_HERFINDAHL: 0.9970154, COVERAGE_ITEM: 0.3230029, COVERAGE_ITEM_CORRECT: 0.0181174, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1008934, DIVERSITY_GINI: 0.0837163, SHANNON_ENTROPY: 10.4757908, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 770, 'shrink': 4, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1038254, PRECISION: 0.0201728, PRECISION_RECALL_MIN_DEN: 0.0801561, RECALL: 0.0785928, MAP: 0.0337594, MRR: 0.0718470, NDCG: 0.0531644, F1: 0.0321023, HIT_RATE: 0.2017279, ARHR: 0.0779304, NOVELTY: 0.0046467, AVERAGE_POPULARITY: 0.1402827, DIVERSITY_MEAN_INTER_LIST: 0.9693680, DIVERSITY_HERFINDAHL: 0.9969170, COVERAGE_ITEM: 0.3492127, COVERAGE_ITEM_CORRECT: 0.0187950, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1043413, DIVERSITY_GINI: 0.0973935, SHANNON_ENTROPY: 10.6219957, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 389, 'shrink': 1, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1041537, PRECISION: 0.0202660, PRECISION_RECALL_MIN_DEN: 0.0794388, RECALL: 0.0778377, MAP: 0.0334693, MRR: 0.0718589, NDCG: 0.0528041, F1: 0.0321571, HIT_RATE: 0.2026600, ARHR: 0.0780692, NOVELTY: 0.0046850, AVERAGE_POPULARITY: 0.1310913, DIVERSITY_MEAN_INTER_LIST: 0.9730376, DIVERSITY_HERFINDAHL: 0.9972839, COVERAGE_ITEM: 0.3577748, COVERAGE_ITEM_CORRECT: 0.0192493, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1045174, DIVERSITY_GINI: 0.1039676, SHANNON_ENTROPY: 10.7780129, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 791, 'shrink': 7, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1043070, PRECISION: 0.0202091, PRECISION_RECALL_MIN_DEN: 0.0804198, RECALL: 0.0788643, MAP: 0.0338651, MRR: 0.0719793, NDCG: 0.0533264, F1: 0.0321698, HIT_RATE: 0.2020905, ARHR: 0.0780377, NOVELTY: 0.0046318, AVERAGE_POPULARITY: 0.1425434, DIVERSITY_MEAN_INTER_LIST: 0.9684804, DIVERSITY_HERFINDAHL: 0.9968282, COVERAGE_ITEM: 0.3438306, COVERAGE_ITEM_CORRECT: 0.0187565, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1047943, DIVERSITY_GINI: 0.0939046, SHANNON_ENTROPY: 10.5598227, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 427, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1028491, PRECISION: 0.0201764, PRECISION_RECALL_MIN_DEN: 0.0788182, RECALL: 0.0772239, MAP: 0.0330688, MRR: 0.0710379, NDCG: 0.0522805, F1: 0.0319921, HIT_RATE: 0.2017639, ARHR: 0.0772484, NOVELTY: 0.0046914, AVERAGE_POPULARITY: 0.1309563, DIVERSITY_MEAN_INTER_LIST: 0.9730299, DIVERSITY_HERFINDAHL: 0.9972831, COVERAGE_ITEM: 0.3600000, COVERAGE_ITEM_CORRECT: 0.0192031, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1038883, DIVERSITY_GINI: 0.1056993, SHANNON_ENTROPY: 10.8017778, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 339, 'shrink': 997, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0998165, PRECISION: 0.0194438, PRECISION_RECALL_MIN_DEN: 0.0767827, RECALL: 0.0752222, MAP: 0.0321836, MRR: 0.0691046, NDCG: 0.0508619, F1: 0.0308963, HIT_RATE: 0.1944378, ARHR: 0.0748532, NOVELTY: 0.0046104, AVERAGE_POPULARITY: 0.1377954, DIVERSITY_MEAN_INTER_LIST: 0.9705981, DIVERSITY_HERFINDAHL: 0.9970400, COVERAGE_ITEM: 0.3234880, COVERAGE_ITEM_CORRECT: 0.0181174, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1009941, DIVERSITY_GINI: 0.0840029, SHANNON_ENTROPY: 10.4849424, 
