
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 604, 'shrink': 958, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0806985, PRECISION: 0.0167162, PRECISION_RECALL_MIN_DEN: 0.0646196, RECALL: 0.0630139, MAP: 0.0263464, MRR: 0.0550846, NDCG: 0.0417416, F1: 0.0264189, HIT_RATE: 0.1671625, ARHR: 0.0604048, NOVELTY: 0.0050702, AVERAGE_POPULARITY: 0.0177210, DIVERSITY_MEAN_INTER_LIST: 0.9964937, DIVERSITY_HERFINDAHL: 0.9996305, COVERAGE_ITEM: 0.4910876, COVERAGE_ITEM_CORRECT: 0.0302445, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0916572, DIVERSITY_GINI: 0.2133901, SHANNON_ENTROPY: 12.6322347, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 973, 'shrink': 10, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0867782, PRECISION: 0.0175730, PRECISION_RECALL_MIN_DEN: 0.0690620, RECALL: 0.0675053, MAP: 0.0286814, MRR: 0.0596356, NDCG: 0.0450598, F1: 0.0278847, HIT_RATE: 0.1757298, ARHR: 0.0652500, NOVELTY: 0.0050673, AVERAGE_POPULARITY: 0.0183089, DIVERSITY_MEAN_INTER_LIST: 0.9969474, DIVERSITY_HERFINDAHL: 0.9996758, COVERAGE_ITEM: 0.5377247, COVERAGE_ITEM_CORRECT: 0.0322618, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0968164, DIVERSITY_GINI: 0.2467809, SHANNON_ENTROPY: 12.8438055, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 998, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0832282, PRECISION: 0.0168638, PRECISION_RECALL_MIN_DEN: 0.0662995, RECALL: 0.0647887, MAP: 0.0273296, MRR: 0.0567487, NDCG: 0.0430535, F1: 0.0267616, HIT_RATE: 0.1686378, ARHR: 0.0620377, NOVELTY: 0.0050544, AVERAGE_POPULARITY: 0.0186670, DIVERSITY_MEAN_INTER_LIST: 0.9967542, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5184216, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0930666, DIVERSITY_GINI: 0.2295910, SHANNON_ENTROPY: 12.7342917, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 11, 'shrink': 7, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0838680, PRECISION: 0.0169285, PRECISION_RECALL_MIN_DEN: 0.0646657, RECALL: 0.0630603, MAP: 0.0275703, MRR: 0.0572857, NDCG: 0.0429639, F1: 0.0266901, HIT_RATE: 0.1692846, ARHR: 0.0629920, NOVELTY: 0.0050259, AVERAGE_POPULARITY: 0.0189054, DIVERSITY_MEAN_INTER_LIST: 0.9950919, DIVERSITY_HERFINDAHL: 0.9994903, COVERAGE_ITEM: 0.6262868, COVERAGE_ITEM_CORRECT: 0.0314610, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0924877, DIVERSITY_GINI: 0.3096972, SHANNON_ENTROPY: 13.0400845, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 8, 'shrink': 2, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0792844, PRECISION: 0.0157496, PRECISION_RECALL_MIN_DEN: 0.0603624, RECALL: 0.0589669, MAP: 0.0260515, MRR: 0.0535360, NDCG: 0.0404217, F1: 0.0248582, HIT_RATE: 0.1574955, ARHR: 0.0586313, NOVELTY: 0.0050104, AVERAGE_POPULARITY: 0.0190889, DIVERSITY_MEAN_INTER_LIST: 0.9922243, DIVERSITY_HERFINDAHL: 0.9992036, COVERAGE_ITEM: 0.6191415, COVERAGE_ITEM_CORRECT: 0.0292820, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0870769, DIVERSITY_GINI: 0.2974660, SHANNON_ENTROPY: 12.8739410, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 991, 'shrink': 1, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0847138, PRECISION: 0.0169890, PRECISION_RECALL_MIN_DEN: 0.0668479, RECALL: 0.0653364, MAP: 0.0277948, MRR: 0.0578220, NDCG: 0.0436418, F1: 0.0269659, HIT_RATE: 0.1698899, ARHR: 0.0631579, NOVELTY: 0.0050573, AVERAGE_POPULARITY: 0.0186392, DIVERSITY_MEAN_INTER_LIST: 0.9968226, DIVERSITY_HERFINDAHL: 0.9996634, COVERAGE_ITEM: 0.5242579, COVERAGE_ITEM_CORRECT: 0.0312300, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0938719, DIVERSITY_GINI: 0.2347017, SHANNON_ENTROPY: 12.7683063, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 998, 'shrink': 3, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0857800, PRECISION: 0.0172699, PRECISION_RECALL_MIN_DEN: 0.0681094, RECALL: 0.0665768, MAP: 0.0282936, MRR: 0.0590219, NDCG: 0.0444425, F1: 0.0274251, HIT_RATE: 0.1726992, ARHR: 0.0644816, NOVELTY: 0.0050622, AVERAGE_POPULARITY: 0.0185866, DIVERSITY_MEAN_INTER_LIST: 0.9968765, DIVERSITY_HERFINDAHL: 0.9996688, COVERAGE_ITEM: 0.5311261, COVERAGE_ITEM_CORRECT: 0.0317998, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0954071, DIVERSITY_GINI: 0.2404995, SHANNON_ENTROPY: 12.8035607, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0735587, PRECISION: 0.0143129, PRECISION_RECALL_MIN_DEN: 0.0558177, RECALL: 0.0546303, MAP: 0.0241700, MRR: 0.0495252, NDCG: 0.0374712, F1: 0.0226812, HIT_RATE: 0.1431290, ARHR: 0.0536234, NOVELTY: 0.0049838, AVERAGE_POPULARITY: 0.0190181, DIVERSITY_MEAN_INTER_LIST: 0.9835018, DIVERSITY_HERFINDAHL: 0.9983315, COVERAGE_ITEM: 0.6109952, COVERAGE_ITEM_CORRECT: 0.0265794, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0805839, DIVERSITY_GINI: 0.2797833, SHANNON_ENTROPY: 12.5469739, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 999, 'shrink': 8, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0866294, PRECISION: 0.0174630, PRECISION_RECALL_MIN_DEN: 0.0687666, RECALL: 0.0672289, MAP: 0.0285928, MRR: 0.0593467, NDCG: 0.0449002, F1: 0.0277228, HIT_RATE: 0.1746301, ARHR: 0.0649402, NOVELTY: 0.0050657, AVERAGE_POPULARITY: 0.0183734, DIVERSITY_MEAN_INTER_LIST: 0.9969372, DIVERSITY_HERFINDAHL: 0.9996748, COVERAGE_ITEM: 0.5365313, COVERAGE_ITEM_CORRECT: 0.0321001, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0961369, DIVERSITY_GINI: 0.2456072, SHANNON_ENTROPY: 12.8365779, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 6, 'shrink': 999, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0771030, PRECISION: 0.0154192, PRECISION_RECALL_MIN_DEN: 0.0595961, RECALL: 0.0581157, MAP: 0.0250139, MRR: 0.0520306, NDCG: 0.0391516, F1: 0.0243718, HIT_RATE: 0.1541921, ARHR: 0.0570469, NOVELTY: 0.0050041, AVERAGE_POPULARITY: 0.0178715, DIVERSITY_MEAN_INTER_LIST: 0.9868304, DIVERSITY_HERFINDAHL: 0.9986643, COVERAGE_ITEM: 0.6191877, COVERAGE_ITEM_CORRECT: 0.0289432, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0850384, DIVERSITY_GINI: 0.2906544, SHANNON_ENTROPY: 12.6853986, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 987, 'shrink': 999, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0797194, PRECISION: 0.0161210, PRECISION_RECALL_MIN_DEN: 0.0628720, RECALL: 0.0613402, MAP: 0.0255054, MRR: 0.0535770, NDCG: 0.0405233, F1: 0.0255272, HIT_RATE: 0.1612102, ARHR: 0.0585391, NOVELTY: 0.0050727, AVERAGE_POPULARITY: 0.0177528, DIVERSITY_MEAN_INTER_LIST: 0.9961168, DIVERSITY_HERFINDAHL: 0.9995928, COVERAGE_ITEM: 0.4753494, COVERAGE_ITEM_CORRECT: 0.0291357, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0891909, DIVERSITY_GINI: 0.2000594, SHANNON_ENTROPY: 12.5234840, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 7, 'shrink': 9, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0814570, PRECISION: 0.0161288, PRECISION_RECALL_MIN_DEN: 0.0613266, RECALL: 0.0598382, MAP: 0.0265681, MRR: 0.0552205, NDCG: 0.0412274, F1: 0.0254073, HIT_RATE: 0.1612878, ARHR: 0.0604789, NOVELTY: 0.0050091, AVERAGE_POPULARITY: 0.0189259, DIVERSITY_MEAN_INTER_LIST: 0.9911943, DIVERSITY_HERFINDAHL: 0.9991006, COVERAGE_ITEM: 0.6258864, COVERAGE_ITEM_CORRECT: 0.0299673, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0885869, DIVERSITY_GINI: 0.3014511, SHANNON_ENTROPY: 12.8601846, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 990, 'shrink': 3, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0857173, PRECISION: 0.0172697, PRECISION_RECALL_MIN_DEN: 0.0679605, RECALL: 0.0664116, MAP: 0.0282774, MRR: 0.0590129, NDCG: 0.0443893, F1: 0.0274110, HIT_RATE: 0.1726970, ARHR: 0.0644763, NOVELTY: 0.0050621, AVERAGE_POPULARITY: 0.0185821, DIVERSITY_MEAN_INTER_LIST: 0.9968756, DIVERSITY_HERFINDAHL: 0.9996687, COVERAGE_ITEM: 0.5311646, COVERAGE_ITEM_CORRECT: 0.0317690, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0953819, DIVERSITY_GINI: 0.2404629, SHANNON_ENTROPY: 12.8032681, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 987, 'shrink': 994, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0797320, PRECISION: 0.0161248, PRECISION_RECALL_MIN_DEN: 0.0628910, RECALL: 0.0613592, MAP: 0.0255081, MRR: 0.0535851, NDCG: 0.0405310, F1: 0.0255337, HIT_RATE: 0.1612482, ARHR: 0.0585488, NOVELTY: 0.0050727, AVERAGE_POPULARITY: 0.0177531, DIVERSITY_MEAN_INTER_LIST: 0.9961181, DIVERSITY_HERFINDAHL: 0.9995929, COVERAGE_ITEM: 0.4753494, COVERAGE_ITEM_CORRECT: 0.0291434, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0892161, DIVERSITY_GINI: 0.2000710, SHANNON_ENTROPY: 12.5236699, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 13, 'shrink': 10, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0849451, PRECISION: 0.0172507, PRECISION_RECALL_MIN_DEN: 0.0658114, RECALL: 0.0641941, MAP: 0.0278628, MRR: 0.0581807, NDCG: 0.0435534, F1: 0.0271926, HIT_RATE: 0.1725073, ARHR: 0.0640480, NOVELTY: 0.0050322, AVERAGE_POPULARITY: 0.0187560, DIVERSITY_MEAN_INTER_LIST: 0.9958684, DIVERSITY_HERFINDAHL: 0.9995680, COVERAGE_ITEM: 0.6261405, COVERAGE_ITEM_CORRECT: 0.0323157, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0937712, DIVERSITY_GINI: 0.3123022, SHANNON_ENTROPY: 13.0892795, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0735587, PRECISION: 0.0143129, PRECISION_RECALL_MIN_DEN: 0.0558177, RECALL: 0.0546303, MAP: 0.0241700, MRR: 0.0495252, NDCG: 0.0374712, F1: 0.0226812, HIT_RATE: 0.1431290, ARHR: 0.0536234, NOVELTY: 0.0049838, AVERAGE_POPULARITY: 0.0190181, DIVERSITY_MEAN_INTER_LIST: 0.9835018, DIVERSITY_HERFINDAHL: 0.9983315, COVERAGE_ITEM: 0.6109952, COVERAGE_ITEM_CORRECT: 0.0265794, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0805839, DIVERSITY_GINI: 0.2797833, SHANNON_ENTROPY: 12.5469739, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 22, 'shrink': 989, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0840089, PRECISION: 0.0172350, PRECISION_RECALL_MIN_DEN: 0.0653927, RECALL: 0.0636755, MAP: 0.0272475, MRR: 0.0573920, NDCG: 0.0428655, F1: 0.0271235, HIT_RATE: 0.1723504, ARHR: 0.0633865, NOVELTY: 0.0050418, AVERAGE_POPULARITY: 0.0179607, DIVERSITY_MEAN_INTER_LIST: 0.9968829, DIVERSITY_HERFINDAHL: 0.9996694, COVERAGE_ITEM: 0.6028489, COVERAGE_ITEM_CORRECT: 0.0323157, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0936454, DIVERSITY_GINI: 0.2982476, SHANNON_ENTROPY: 13.0882398, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 992, 'shrink': 990, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0797101, PRECISION: 0.0160833, PRECISION_RECALL_MIN_DEN: 0.0627768, RECALL: 0.0612519, MAP: 0.0255146, MRR: 0.0536140, NDCG: 0.0405025, F1: 0.0254724, HIT_RATE: 0.1608332, ARHR: 0.0585703, NOVELTY: 0.0050739, AVERAGE_POPULARITY: 0.0177576, DIVERSITY_MEAN_INTER_LIST: 0.9961115, DIVERSITY_HERFINDAHL: 0.9995923, COVERAGE_ITEM: 0.4753648, COVERAGE_ITEM_CORRECT: 0.0290741, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0889896, DIVERSITY_GINI: 0.1999598, SHANNON_ENTROPY: 12.5224669, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 6, 'shrink': 17, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0800797, PRECISION: 0.0158633, PRECISION_RECALL_MIN_DEN: 0.0608345, RECALL: 0.0594051, MAP: 0.0262540, MRR: 0.0543220, NDCG: 0.0407675, F1: 0.0250392, HIT_RATE: 0.1586335, ARHR: 0.0593038, NOVELTY: 0.0050081, AVERAGE_POPULARITY: 0.0186591, DIVERSITY_MEAN_INTER_LIST: 0.9890434, DIVERSITY_HERFINDAHL: 0.9988856, COVERAGE_ITEM: 0.6264408, COVERAGE_ITEM_CORRECT: 0.0296131, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0878067, DIVERSITY_GINI: 0.2990815, SHANNON_ENTROPY: 12.7846556, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 13, 'shrink': 993, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0821381, PRECISION: 0.0168720, PRECISION_RECALL_MIN_DEN: 0.0639303, RECALL: 0.0622056, MAP: 0.0266972, MRR: 0.0561852, NDCG: 0.0419229, F1: 0.0265416, HIT_RATE: 0.1687199, ARHR: 0.0620837, NOVELTY: 0.0050307, AVERAGE_POPULARITY: 0.0180154, DIVERSITY_MEAN_INTER_LIST: 0.9953357, DIVERSITY_HERFINDAHL: 0.9995147, COVERAGE_ITEM: 0.6155688, COVERAGE_ITEM_CORRECT: 0.0315919, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0915314, DIVERSITY_GINI: 0.3022239, SHANNON_ENTROPY: 13.0237211, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0831735, PRECISION: 0.0168713, PRECISION_RECALL_MIN_DEN: 0.0663597, RECALL: 0.0648539, MAP: 0.0273605, MRR: 0.0567504, NDCG: 0.0430877, F1: 0.0267766, HIT_RATE: 0.1687133, ARHR: 0.0620310, NOVELTY: 0.0050555, AVERAGE_POPULARITY: 0.0186528, DIVERSITY_MEAN_INTER_LIST: 0.9967540, DIVERSITY_HERFINDAHL: 0.9996565, COVERAGE_ITEM: 0.5183908, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931421, DIVERSITY_GINI: 0.2296088, SHANNON_ENTROPY: 12.7344082, 
