
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 65, 'shrink': 351, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.4808676057946877, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0163511, PRECISION: 0.0031113, PRECISION_RECALL_MIN_DEN: 0.0136386, RECALL: 0.0132919, MAP: 0.0044864, MRR: 0.0104523, NDCG: 0.0077051, F1: 0.0050400, HIT_RATE: 0.0311133, ARHR: 0.0107257, NOVELTY: 0.0050233, AVERAGE_POPULARITY: 0.0125921, DIVERSITY_MEAN_INTER_LIST: 0.9775630, DIVERSITY_HERFINDAHL: 0.9977378, COVERAGE_ITEM: 0.2396997, COVERAGE_ITEM_CORRECT: 0.0056131, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0196300, DIVERSITY_GINI: 0.0582314, SHANNON_ENTROPY: 10.4964117, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 872, 'shrink': 265, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.101207530838787, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0534647, PRECISION: 0.0103712, PRECISION_RECALL_MIN_DEN: 0.0404357, RECALL: 0.0393650, MAP: 0.0166446, MRR: 0.0362093, NDCG: 0.0263293, F1: 0.0164143, HIT_RATE: 0.1037117, ARHR: 0.0389520, NOVELTY: 0.0050580, AVERAGE_POPULARITY: 0.0158146, DIVERSITY_MEAN_INTER_LIST: 0.9959797, DIVERSITY_HERFINDAHL: 0.9995791, COVERAGE_ITEM: 0.3476651, COVERAGE_ITEM_CORRECT: 0.0190183, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0591418, DIVERSITY_GINI: 0.1468721, SHANNON_ENTROPY: 12.1895684, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.43864693004187977, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0807581, PRECISION: 0.0161655, PRECISION_RECALL_MIN_DEN: 0.0622732, RECALL: 0.0608223, MAP: 0.0272708, MRR: 0.0558925, NDCG: 0.0419735, F1: 0.0255416, HIT_RATE: 0.1616547, ARHR: 0.0612259, NOVELTY: 0.0049980, AVERAGE_POPULARITY: 0.0179306, DIVERSITY_MEAN_INTER_LIST: 0.9876299, DIVERSITY_HERFINDAHL: 0.9987443, COVERAGE_ITEM: 0.6350953, COVERAGE_ITEM_CORRECT: 0.0301906, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0889896, DIVERSITY_GINI: 0.3046492, SHANNON_ENTROPY: 12.7663802, 

SearchBayesianSkopt-CV: New best config found. Config 31: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.42318426579813123, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0903373, PRECISION: 0.0188392, PRECISION_RECALL_MIN_DEN: 0.0738457, RECALL: 0.0720869, MAP: 0.0298632, MRR: 0.0620792, NDCG: 0.0473396, F1: 0.0298710, HIT_RATE: 0.1883923, ARHR: 0.0686604, NOVELTY: 0.0050461, AVERAGE_POPULARITY: 0.0183338, DIVERSITY_MEAN_INTER_LIST: 0.9971910, DIVERSITY_HERFINDAHL: 0.9997002, COVERAGE_ITEM: 0.5798268, COVERAGE_ITEM_CORRECT: 0.0345024, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1018498, DIVERSITY_GINI: 0.2735977, SHANNON_ENTROPY: 12.9794042, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.44653927912459773, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0806994, PRECISION: 0.0161995, PRECISION_RECALL_MIN_DEN: 0.0622757, RECALL: 0.0608113, MAP: 0.0272532, MRR: 0.0559025, NDCG: 0.0419673, F1: 0.0255833, HIT_RATE: 0.1619947, ARHR: 0.0612536, NOVELTY: 0.0049979, AVERAGE_POPULARITY: 0.0179200, DIVERSITY_MEAN_INTER_LIST: 0.9877272, DIVERSITY_HERFINDAHL: 0.9987540, COVERAGE_ITEM: 0.6353109, COVERAGE_ITEM_CORRECT: 0.0302599, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0891154, DIVERSITY_GINI: 0.3049485, SHANNON_ENTROPY: 12.7704489, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0794911, PRECISION: 0.0164357, PRECISION_RECALL_MIN_DEN: 0.0636395, RECALL: 0.0619921, MAP: 0.0258116, MRR: 0.0539693, NDCG: 0.0409069, F1: 0.0259778, HIT_RATE: 0.1643570, ARHR: 0.0596952, NOVELTY: 0.0050639, AVERAGE_POPULARITY: 0.0170076, DIVERSITY_MEAN_INTER_LIST: 0.9968942, DIVERSITY_HERFINDAHL: 0.9996705, COVERAGE_ITEM: 0.5310645, COVERAGE_ITEM_CORRECT: 0.0303292, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0889392, DIVERSITY_GINI: 0.2458068, SHANNON_ENTROPY: 12.8378164, 

SearchBayesianSkopt-CV: New best config found. Config 34: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4007806139129824, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0909706, PRECISION: 0.0188960, PRECISION_RECALL_MIN_DEN: 0.0737916, RECALL: 0.0720105, MAP: 0.0300277, MRR: 0.0625115, NDCG: 0.0474960, F1: 0.0299352, HIT_RATE: 0.1889603, ARHR: 0.0691789, NOVELTY: 0.0050476, AVERAGE_POPULARITY: 0.0183284, DIVERSITY_MEAN_INTER_LIST: 0.9972725, DIVERSITY_HERFINDAHL: 0.9997083, COVERAGE_ITEM: 0.5874649, COVERAGE_ITEM_CORRECT: 0.0346718, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1019756, DIVERSITY_GINI: 0.2810185, SHANNON_ENTROPY: 13.0210079, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4181120508790589, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0905511, PRECISION: 0.0188620, PRECISION_RECALL_MIN_DEN: 0.0737803, RECALL: 0.0720041, MAP: 0.0298794, MRR: 0.0621387, NDCG: 0.0473410, F1: 0.0298925, HIT_RATE: 0.1886205, ARHR: 0.0687580, NOVELTY: 0.0050465, AVERAGE_POPULARITY: 0.0183333, DIVERSITY_MEAN_INTER_LIST: 0.9972125, DIVERSITY_HERFINDAHL: 0.9997023, COVERAGE_ITEM: 0.5816131, COVERAGE_ITEM_CORRECT: 0.0345717, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1018749, DIVERSITY_GINI: 0.2754530, SHANNON_ENTROPY: 12.9900780, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 133, 'shrink': 63, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.999903011535089, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0241774, PRECISION: 0.0047532, PRECISION_RECALL_MIN_DEN: 0.0157881, RECALL: 0.0150123, MAP: 0.0057611, MRR: 0.0159036, NDCG: 0.0098849, F1: 0.0072177, HIT_RATE: 0.0475319, ARHR: 0.0167232, NOVELTY: 0.0049422, AVERAGE_POPULARITY: 0.0133743, DIVERSITY_MEAN_INTER_LIST: 0.9883013, DIVERSITY_HERFINDAHL: 0.9988114, COVERAGE_ITEM: 0.1737286, COVERAGE_ITEM_CORRECT: 0.0084312, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0285642, DIVERSITY_GINI: 0.0523615, SHANNON_ENTROPY: 10.7202641, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 416, 'shrink': 962, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0005567436866775663, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0871057, PRECISION: 0.0182245, PRECISION_RECALL_MIN_DEN: 0.0701788, RECALL: 0.0683516, MAP: 0.0284762, MRR: 0.0589515, NDCG: 0.0450982, F1: 0.0287709, HIT_RATE: 0.1822448, ARHR: 0.0654540, NOVELTY: 0.0050567, AVERAGE_POPULARITY: 0.0173335, DIVERSITY_MEAN_INTER_LIST: 0.9969739, DIVERSITY_HERFINDAHL: 0.9996785, COVERAGE_ITEM: 0.5235496, COVERAGE_ITEM_CORRECT: 0.0334013, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0977224, DIVERSITY_GINI: 0.2415262, SHANNON_ENTROPY: 12.8229305, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 942, 'shrink': 50, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5886382704925894, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0190495, PRECISION: 0.0036766, PRECISION_RECALL_MIN_DEN: 0.0124314, RECALL: 0.0119081, MAP: 0.0046042, MRR: 0.0123798, NDCG: 0.0078899, F1: 0.0056168, HIT_RATE: 0.0367660, ARHR: 0.0128844, NOVELTY: 0.0050017, AVERAGE_POPULARITY: 0.0129559, DIVERSITY_MEAN_INTER_LIST: 0.9811927, DIVERSITY_HERFINDAHL: 0.9981007, COVERAGE_ITEM: 0.1016208, COVERAGE_ITEM_CORRECT: 0.0062753, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0226501, DIVERSITY_GINI: 0.0251780, SHANNON_ENTROPY: 9.7305667, 

SearchBayesianSkopt-CV: New best config found. Config 39: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.237915969097532, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0918340, PRECISION: 0.0189521, PRECISION_RECALL_MIN_DEN: 0.0737226, RECALL: 0.0719014, MAP: 0.0305899, MRR: 0.0631893, NDCG: 0.0479307, F1: 0.0299952, HIT_RATE: 0.1895210, ARHR: 0.0698933, NOVELTY: 0.0050578, AVERAGE_POPULARITY: 0.0177120, DIVERSITY_MEAN_INTER_LIST: 0.9972053, DIVERSITY_HERFINDAHL: 0.9997016, COVERAGE_ITEM: 0.5568354, COVERAGE_ITEM_CORRECT: 0.0349336, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1022776, DIVERSITY_GINI: 0.2635115, SHANNON_ENTROPY: 12.9451020, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.3160968375551678, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0630544, PRECISION: 0.0118372, PRECISION_RECALL_MIN_DEN: 0.0440549, RECALL: 0.0429950, MAP: 0.0205725, MRR: 0.0431924, NDCG: 0.0311644, F1: 0.0185630, HIT_RATE: 0.1183722, ARHR: 0.0468574, NOVELTY: 0.0049226, AVERAGE_POPULARITY: 0.0179546, DIVERSITY_MEAN_INTER_LIST: 0.9400639, DIVERSITY_HERFINDAHL: 0.9939886, COVERAGE_ITEM: 0.5323580, COVERAGE_ITEM_CORRECT: 0.0219365, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0666163, DIVERSITY_GINI: 0.2088072, SHANNON_ENTROPY: 11.4210978, 

SearchBayesianSkopt-CV: New best config found. Config 41: {'topK': 911, 'shrink': 983, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5542962066028309, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0948459, PRECISION: 0.0194453, PRECISION_RECALL_MIN_DEN: 0.0760648, RECALL: 0.0742236, MAP: 0.0317587, MRR: 0.0651473, NDCG: 0.0495838, F1: 0.0308161, HIT_RATE: 0.1944534, ARHR: 0.0720152, NOVELTY: 0.0050535, AVERAGE_POPULARITY: 0.0179568, DIVERSITY_MEAN_INTER_LIST: 0.9972910, DIVERSITY_HERFINDAHL: 0.9997102, COVERAGE_ITEM: 0.5923465, COVERAGE_ITEM_CORRECT: 0.0357575, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1052473, DIVERSITY_GINI: 0.2863916, SHANNON_ENTROPY: 13.0497065, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 21, 'shrink': 968, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7499435059188561, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0879698, PRECISION: 0.0180954, PRECISION_RECALL_MIN_DEN: 0.0693795, RECALL: 0.0676497, MAP: 0.0293528, MRR: 0.0612581, NDCG: 0.0457948, F1: 0.0285530, HIT_RATE: 0.1809539, ARHR: 0.0675974, NOVELTY: 0.0050309, AVERAGE_POPULARITY: 0.0177492, DIVERSITY_MEAN_INTER_LIST: 0.9972373, DIVERSITY_HERFINDAHL: 0.9997048, COVERAGE_ITEM: 0.6262714, COVERAGE_ITEM_CORRECT: 0.0339942, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0981251, DIVERSITY_GINI: 0.3189281, SHANNON_ENTROPY: 13.1881264, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 1000, 'shrink': 882, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0650540, PRECISION: 0.0128840, PRECISION_RECALL_MIN_DEN: 0.0495208, RECALL: 0.0481524, MAP: 0.0199775, MRR: 0.0437066, NDCG: 0.0319609, F1: 0.0203267, HIT_RATE: 0.1288401, ARHR: 0.0475342, NOVELTY: 0.0050492, AVERAGE_POPULARITY: 0.0160994, DIVERSITY_MEAN_INTER_LIST: 0.9961419, DIVERSITY_HERFINDAHL: 0.9995953, COVERAGE_ITEM: 0.4007315, COVERAGE_ITEM_CORRECT: 0.0236073, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0722285, DIVERSITY_GINI: 0.1736018, SHANNON_ENTROPY: 12.3898287, 

SearchBayesianSkopt-CV: New best config found. Config 44: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4506494475353756, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0947320, PRECISION: 0.0195900, PRECISION_RECALL_MIN_DEN: 0.0763200, RECALL: 0.0744508, MAP: 0.0317924, MRR: 0.0650404, NDCG: 0.0496654, F1: 0.0310154, HIT_RATE: 0.1959005, ARHR: 0.0720035, NOVELTY: 0.0050549, AVERAGE_POPULARITY: 0.0179361, DIVERSITY_MEAN_INTER_LIST: 0.9973276, DIVERSITY_HERFINDAHL: 0.9997139, COVERAGE_ITEM: 0.5880500, COVERAGE_ITEM_CORRECT: 0.0360269, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1055744, DIVERSITY_GINI: 0.2849675, SHANNON_ENTROPY: 13.0492901, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 972, 'shrink': 965, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.13110849000928695, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0896884, PRECISION: 0.0183686, PRECISION_RECALL_MIN_DEN: 0.0712131, RECALL: 0.0694265, MAP: 0.0294444, MRR: 0.0611305, NDCG: 0.0462580, F1: 0.0290472, HIT_RATE: 0.1836860, ARHR: 0.0675595, NOVELTY: 0.0050598, AVERAGE_POPULARITY: 0.0175849, DIVERSITY_MEAN_INTER_LIST: 0.9969954, DIVERSITY_HERFINDAHL: 0.9996806, COVERAGE_ITEM: 0.5348912, COVERAGE_ITEM_CORRECT: 0.0337170, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0994337, DIVERSITY_GINI: 0.2472059, SHANNON_ENTROPY: 12.8493782, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 8, 'shrink': 537, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9955747649449254, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0173252, PRECISION: 0.0033088, PRECISION_RECALL_MIN_DEN: 0.0114292, RECALL: 0.0110245, MAP: 0.0042386, MRR: 0.0112598, NDCG: 0.0073025, F1: 0.0050875, HIT_RATE: 0.0330879, ARHR: 0.0116476, NOVELTY: 0.0048723, AVERAGE_POPULARITY: 0.0140457, DIVERSITY_MEAN_INTER_LIST: 0.7298358, DIVERSITY_HERFINDAHL: 0.9729697, COVERAGE_ITEM: 0.1995303, COVERAGE_ITEM_CORRECT: 0.0061752, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0204606, DIVERSITY_GINI: 0.0352731, SHANNON_ENTROPY: 7.9042988, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 60, 'shrink': 276, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0034150221489466235, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0830542, PRECISION: 0.0171557, PRECISION_RECALL_MIN_DEN: 0.0644850, RECALL: 0.0626908, MAP: 0.0272390, MRR: 0.0575021, NDCG: 0.0425476, F1: 0.0269343, HIT_RATE: 0.1715574, ARHR: 0.0639223, NOVELTY: 0.0050342, AVERAGE_POPULARITY: 0.0173875, DIVERSITY_MEAN_INTER_LIST: 0.9971813, DIVERSITY_HERFINDAHL: 0.9996992, COVERAGE_ITEM: 0.5983600, COVERAGE_ITEM_CORRECT: 0.0317767, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0916321, DIVERSITY_GINI: 0.3004627, SHANNON_ENTROPY: 13.1211795, 

SearchBayesianSkopt-CV: New best config found. Config 48: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4939722953784903, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0948942, PRECISION: 0.0196433, PRECISION_RECALL_MIN_DEN: 0.0765554, RECALL: 0.0747001, MAP: 0.0318109, MRR: 0.0651167, NDCG: 0.0497571, F1: 0.0311047, HIT_RATE: 0.1964334, ARHR: 0.0720899, NOVELTY: 0.0050546, AVERAGE_POPULARITY: 0.0179562, DIVERSITY_MEAN_INTER_LIST: 0.9973181, DIVERSITY_HERFINDAHL: 0.9997129, COVERAGE_ITEM: 0.5907988, COVERAGE_ITEM_CORRECT: 0.0361039, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1060526, DIVERSITY_GINI: 0.2860501, SHANNON_ENTROPY: 13.0520696, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 965, 'shrink': 979, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4192877595928911, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0890120, PRECISION: 0.0185621, PRECISION_RECALL_MIN_DEN: 0.0723646, RECALL: 0.0705989, MAP: 0.0290900, MRR: 0.0607782, NDCG: 0.0462982, F1: 0.0293951, HIT_RATE: 0.1856206, ARHR: 0.0670515, NOVELTY: 0.0050409, AVERAGE_POPULARITY: 0.0183851, DIVERSITY_MEAN_INTER_LIST: 0.9971460, DIVERSITY_HERFINDAHL: 0.9996957, COVERAGE_ITEM: 0.5636728, COVERAGE_ITEM_CORRECT: 0.0339480, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1008179, DIVERSITY_GINI: 0.2639534, SHANNON_ENTROPY: 12.9346043, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4926497514437325, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0948761, PRECISION: 0.0196433, PRECISION_RECALL_MIN_DEN: 0.0765308, RECALL: 0.0746768, MAP: 0.0318033, MRR: 0.0651355, NDCG: 0.0497491, F1: 0.0311028, HIT_RATE: 0.1964330, ARHR: 0.0721040, NOVELTY: 0.0050543, AVERAGE_POPULARITY: 0.0179550, DIVERSITY_MEAN_INTER_LIST: 0.9973174, DIVERSITY_HERFINDAHL: 0.9997128, COVERAGE_ITEM: 0.5907295, COVERAGE_ITEM_CORRECT: 0.0361116, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1060526, DIVERSITY_GINI: 0.2860333, SHANNON_ENTROPY: 13.0519382, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 995, 'shrink': 945, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.010317582770206448, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0852566, PRECISION: 0.0177245, PRECISION_RECALL_MIN_DEN: 0.0688920, RECALL: 0.0671665, MAP: 0.0278322, MRR: 0.0578443, NDCG: 0.0441717, F1: 0.0280422, HIT_RATE: 0.1772452, ARHR: 0.0639645, NOVELTY: 0.0050648, AVERAGE_POPULARITY: 0.0173830, DIVERSITY_MEAN_INTER_LIST: 0.9964855, DIVERSITY_HERFINDAHL: 0.9996297, COVERAGE_ITEM: 0.5068335, COVERAGE_ITEM_CORRECT: 0.0323696, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0958601, DIVERSITY_GINI: 0.2260472, SHANNON_ENTROPY: 12.7028634, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4919109901539076, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0948408, PRECISION: 0.0196357, PRECISION_RECALL_MIN_DEN: 0.0765473, RECALL: 0.0746990, MAP: 0.0317904, MRR: 0.0650684, NDCG: 0.0497360, F1: 0.0310952, HIT_RATE: 0.1963574, ARHR: 0.0720396, NOVELTY: 0.0050543, AVERAGE_POPULARITY: 0.0179551, DIVERSITY_MEAN_INTER_LIST: 0.9973169, DIVERSITY_HERFINDAHL: 0.9997128, COVERAGE_ITEM: 0.5906679, COVERAGE_ITEM_CORRECT: 0.0361039, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1059771, DIVERSITY_GINI: 0.2860188, SHANNON_ENTROPY: 13.0518378, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.48904153512977505, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0948511, PRECISION: 0.0196243, PRECISION_RECALL_MIN_DEN: 0.0765656, RECALL: 0.0747145, MAP: 0.0318013, MRR: 0.0650709, NDCG: 0.0497408, F1: 0.0310822, HIT_RATE: 0.1962427, ARHR: 0.0720397, NOVELTY: 0.0050540, AVERAGE_POPULARITY: 0.0179539, DIVERSITY_MEAN_INTER_LIST: 0.9973172, DIVERSITY_HERFINDAHL: 0.9997128, COVERAGE_ITEM: 0.5905525, COVERAGE_ITEM_CORRECT: 0.0360654, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1059268, DIVERSITY_GINI: 0.2860066, SHANNON_ENTROPY: 13.0518211, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.48752664014056124, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0948193, PRECISION: 0.0196091, PRECISION_RECALL_MIN_DEN: 0.0765208, RECALL: 0.0746738, MAP: 0.0317823, MRR: 0.0650801, NDCG: 0.0497202, F1: 0.0310594, HIT_RATE: 0.1960907, ARHR: 0.0720350, NOVELTY: 0.0050540, AVERAGE_POPULARITY: 0.0179548, DIVERSITY_MEAN_INTER_LIST: 0.9973177, DIVERSITY_HERFINDAHL: 0.9997129, COVERAGE_ITEM: 0.5906141, COVERAGE_ITEM_CORRECT: 0.0360500, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1058513, DIVERSITY_GINI: 0.2860541, SHANNON_ENTROPY: 13.0520853, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 23, 'shrink': 104, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.598775924918329, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0850342, PRECISION: 0.0179433, PRECISION_RECALL_MIN_DEN: 0.0681604, RECALL: 0.0664128, MAP: 0.0277022, MRR: 0.0585876, NDCG: 0.0440685, F1: 0.0282525, HIT_RATE: 0.1794328, ARHR: 0.0648363, NOVELTY: 0.0050171, AVERAGE_POPULARITY: 0.0181638, DIVERSITY_MEAN_INTER_LIST: 0.9973634, DIVERSITY_HERFINDAHL: 0.9997174, COVERAGE_ITEM: 0.5957344, COVERAGE_ITEM_CORRECT: 0.0333321, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0966402, DIVERSITY_GINI: 0.2925056, SHANNON_ENTROPY: 13.0864630, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4818524586050095, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0946887, PRECISION: 0.0196014, PRECISION_RECALL_MIN_DEN: 0.0764744, RECALL: 0.0746325, MAP: 0.0317643, MRR: 0.0649342, NDCG: 0.0496844, F1: 0.0310462, HIT_RATE: 0.1960145, ARHR: 0.0719068, NOVELTY: 0.0050531, AVERAGE_POPULARITY: 0.0179568, DIVERSITY_MEAN_INTER_LIST: 0.9973186, DIVERSITY_HERFINDAHL: 0.9997130, COVERAGE_ITEM: 0.5902368, COVERAGE_ITEM_CORRECT: 0.0360269, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1057254, DIVERSITY_GINI: 0.2858674, SHANNON_ENTROPY: 13.0515918, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 977, 'shrink': 991, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9930382660980024, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0655094, PRECISION: 0.0131330, PRECISION_RECALL_MIN_DEN: 0.0492263, RECALL: 0.0478494, MAP: 0.0202547, MRR: 0.0447234, NDCG: 0.0322479, F1: 0.0206084, HIT_RATE: 0.1313301, ARHR: 0.0482483, NOVELTY: 0.0050301, AVERAGE_POPULARITY: 0.0171780, DIVERSITY_MEAN_INTER_LIST: 0.9957076, DIVERSITY_HERFINDAHL: 0.9995519, COVERAGE_ITEM: 0.3903446, COVERAGE_ITEM_CORRECT: 0.0233686, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0746697, DIVERSITY_GINI: 0.1601256, SHANNON_ENTROPY: 12.2511144, 
