
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 65, 'shrink': 351, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.4808676057946877, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0742654, PRECISION: 0.0151161, PRECISION_RECALL_MIN_DEN: 0.0558051, RECALL: 0.0542412, MAP: 0.0237510, MRR: 0.0513996, NDCG: 0.0372694, F1: 0.0236385, HIT_RATE: 0.1511613, ARHR: 0.0569590, NOVELTY: 0.0050262, AVERAGE_POPULARITY: 0.0162597, DIVERSITY_MEAN_INTER_LIST: 0.9971389, DIVERSITY_HERFINDAHL: 0.9996950, COVERAGE_ITEM: 0.6145063, COVERAGE_ITEM_CORRECT: 0.0283118, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0811627, DIVERSITY_GINI: 0.3115653, SHANNON_ENTROPY: 13.1549780, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 872, 'shrink': 265, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.101207530838787, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0635983, PRECISION: 0.0127046, PRECISION_RECALL_MIN_DEN: 0.0460059, RECALL: 0.0447707, MAP: 0.0197102, MRR: 0.0439848, NDCG: 0.0311953, F1: 0.0197886, HIT_RATE: 0.1270464, ARHR: 0.0478576, NOVELTY: 0.0050329, AVERAGE_POPULARITY: 0.0147171, DIVERSITY_MEAN_INTER_LIST: 0.9965755, DIVERSITY_HERFINDAHL: 0.9996387, COVERAGE_ITEM: 0.4921886, COVERAGE_ITEM_CORRECT: 0.0234841, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0705172, DIVERSITY_GINI: 0.2235017, SHANNON_ENTROPY: 12.6975576, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 950, 'shrink': 970, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.888455706268004, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0816437, PRECISION: 0.0171450, PRECISION_RECALL_MIN_DEN: 0.0633164, RECALL: 0.0614966, MAP: 0.0262954, MRR: 0.0564789, NDCG: 0.0415907, F1: 0.0268116, HIT_RATE: 0.1714502, ARHR: 0.0626251, NOVELTY: 0.0050356, AVERAGE_POPULARITY: 0.0161236, DIVERSITY_MEAN_INTER_LIST: 0.9977120, DIVERSITY_HERFINDAHL: 0.9997523, COVERAGE_ITEM: 0.6252936, COVERAGE_ITEM_CORRECT: 0.0319153, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0914307, DIVERSITY_GINI: 0.3231139, SHANNON_ENTROPY: 13.2362374, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 993, 'shrink': 997, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.19799540024894374, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0812340, PRECISION: 0.0168639, PRECISION_RECALL_MIN_DEN: 0.0630955, RECALL: 0.0614686, MAP: 0.0258168, MRR: 0.0551125, NDCG: 0.0411613, F1: 0.0264648, HIT_RATE: 0.1686385, ARHR: 0.0608308, NOVELTY: 0.0050407, AVERAGE_POPULARITY: 0.0158001, DIVERSITY_MEAN_INTER_LIST: 0.9972571, DIVERSITY_HERFINDAHL: 0.9997068, COVERAGE_ITEM: 0.5608316, COVERAGE_ITEM_CORRECT: 0.0309913, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0912797, DIVERSITY_GINI: 0.2730453, SHANNON_ENTROPY: 12.9901224, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0800273, PRECISION: 0.0166929, PRECISION_RECALL_MIN_DEN: 0.0623622, RECALL: 0.0607528, MAP: 0.0253022, MRR: 0.0541480, NDCG: 0.0405314, F1: 0.0261872, HIT_RATE: 0.1669289, ARHR: 0.0597101, NOVELTY: 0.0050423, AVERAGE_POPULARITY: 0.0156435, DIVERSITY_MEAN_INTER_LIST: 0.9969698, DIVERSITY_HERFINDAHL: 0.9996781, COVERAGE_ITEM: 0.5409124, COVERAGE_ITEM_CORRECT: 0.0306526, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0905499, DIVERSITY_GINI: 0.2576492, SHANNON_ENTROPY: 12.8980148, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 96, 'shrink': 990, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9535688287560067, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0781876, PRECISION: 0.0160146, PRECISION_RECALL_MIN_DEN: 0.0592348, RECALL: 0.0575654, MAP: 0.0250591, MRR: 0.0538451, NDCG: 0.0393342, F1: 0.0250555, HIT_RATE: 0.1601457, ARHR: 0.0597933, NOVELTY: 0.0050219, AVERAGE_POPULARITY: 0.0160327, DIVERSITY_MEAN_INTER_LIST: 0.9973286, DIVERSITY_HERFINDAHL: 0.9997140, COVERAGE_ITEM: 0.6278884, COVERAGE_ITEM_CORRECT: 0.0299827, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0854410, DIVERSITY_GINI: 0.3249716, SHANNON_ENTROPY: 13.2153598, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0800273, PRECISION: 0.0166929, PRECISION_RECALL_MIN_DEN: 0.0623622, RECALL: 0.0607528, MAP: 0.0253022, MRR: 0.0541480, NDCG: 0.0405314, F1: 0.0261872, HIT_RATE: 0.1669289, ARHR: 0.0597101, NOVELTY: 0.0050423, AVERAGE_POPULARITY: 0.0156435, DIVERSITY_MEAN_INTER_LIST: 0.9969698, DIVERSITY_HERFINDAHL: 0.9996781, COVERAGE_ITEM: 0.5409124, COVERAGE_ITEM_CORRECT: 0.0306526, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0905499, DIVERSITY_GINI: 0.2576492, SHANNON_ENTROPY: 12.8980148, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0717923, PRECISION: 0.0149758, PRECISION_RECALL_MIN_DEN: 0.0526320, RECALL: 0.0508766, MAP: 0.0215766, MRR: 0.0496286, NDCG: 0.0347694, F1: 0.0231382, HIT_RATE: 0.1497582, ARHR: 0.0550174, NOVELTY: 0.0050368, AVERAGE_POPULARITY: 0.0165227, DIVERSITY_MEAN_INTER_LIST: 0.9977337, DIVERSITY_HERFINDAHL: 0.9997545, COVERAGE_ITEM: 0.6357344, COVERAGE_ITEM_CORRECT: 0.0281809, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0800050, DIVERSITY_GINI: 0.3261772, SHANNON_ENTROPY: 13.2467038, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 12, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.02795743007301322, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0683630, PRECISION: 0.0130877, PRECISION_RECALL_MIN_DEN: 0.0488175, RECALL: 0.0475335, MAP: 0.0220335, MRR: 0.0474127, NDCG: 0.0338134, F1: 0.0205215, HIT_RATE: 0.1308772, ARHR: 0.0516693, NOVELTY: 0.0050105, AVERAGE_POPULARITY: 0.0153896, DIVERSITY_MEAN_INTER_LIST: 0.9963054, DIVERSITY_HERFINDAHL: 0.9996117, COVERAGE_ITEM: 0.6027488, COVERAGE_ITEM_CORRECT: 0.0246314, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0724298, DIVERSITY_GINI: 0.3030102, SHANNON_ENTROPY: 13.0824237, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 915, 'shrink': 4, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9171756462475646, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0251244, PRECISION: 0.0047714, PRECISION_RECALL_MIN_DEN: 0.0158487, RECALL: 0.0150871, MAP: 0.0057775, MRR: 0.0161480, NDCG: 0.0099820, F1: 0.0072490, HIT_RATE: 0.0477139, ARHR: 0.0168794, NOVELTY: 0.0049607, AVERAGE_POPULARITY: 0.0141842, DIVERSITY_MEAN_INTER_LIST: 0.9916534, DIVERSITY_HERFINDAHL: 0.9991465, COVERAGE_ITEM: 0.1669374, COVERAGE_ITEM_CORRECT: 0.0081232, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0291934, DIVERSITY_GINI: 0.0585978, SHANNON_ENTROPY: 10.9408973, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 730, 'shrink': 29, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.019593498290799708, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0757933, PRECISION: 0.0157796, PRECISION_RECALL_MIN_DEN: 0.0580539, RECALL: 0.0564437, MAP: 0.0236605, MRR: 0.0520021, NDCG: 0.0379648, F1: 0.0246609, HIT_RATE: 0.1577959, ARHR: 0.0573676, NOVELTY: 0.0050422, AVERAGE_POPULARITY: 0.0158302, DIVERSITY_MEAN_INTER_LIST: 0.9972439, DIVERSITY_HERFINDAHL: 0.9997055, COVERAGE_ITEM: 0.5614244, COVERAGE_ITEM_CORRECT: 0.0290433, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0850384, DIVERSITY_GINI: 0.2734569, SHANNON_ENTROPY: 12.9914704, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 35, 'shrink': 992, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0563364497974927, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0751706, PRECISION: 0.0152414, PRECISION_RECALL_MIN_DEN: 0.0560834, RECALL: 0.0544625, MAP: 0.0241861, MRR: 0.0523236, NDCG: 0.0377322, F1: 0.0238161, HIT_RATE: 0.1524138, ARHR: 0.0578061, NOVELTY: 0.0050183, AVERAGE_POPULARITY: 0.0157837, DIVERSITY_MEAN_INTER_LIST: 0.9971902, DIVERSITY_HERFINDAHL: 0.9997001, COVERAGE_ITEM: 0.6271877, COVERAGE_ITEM_CORRECT: 0.0284966, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0820435, DIVERSITY_GINI: 0.3266767, SHANNON_ENTROPY: 13.2207480, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 5, 'shrink': 381, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0499280, PRECISION: 0.0088800, PRECISION_RECALL_MIN_DEN: 0.0334497, RECALL: 0.0326070, MAP: 0.0150543, MRR: 0.0342091, NDCG: 0.0233378, F1: 0.0139584, HIT_RATE: 0.0888000, ARHR: 0.0362620, NOVELTY: 0.0049937, AVERAGE_POPULARITY: 0.0156531, DIVERSITY_MEAN_INTER_LIST: 0.9886600, DIVERSITY_HERFINDAHL: 0.9988473, COVERAGE_ITEM: 0.6185948, COVERAGE_ITEM_CORRECT: 0.0169240, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0525230, DIVERSITY_GINI: 0.2936144, SHANNON_ENTROPY: 12.7531366, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 61, 'shrink': 936, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.007347561612578881, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0622606, PRECISION: 0.0122047, PRECISION_RECALL_MIN_DEN: 0.0434444, RECALL: 0.0421217, MAP: 0.0191200, MRR: 0.0430914, NDCG: 0.0299454, F1: 0.0189217, HIT_RATE: 0.1220468, ARHR: 0.0471033, NOVELTY: 0.0050148, AVERAGE_POPULARITY: 0.0144654, DIVERSITY_MEAN_INTER_LIST: 0.9967401, DIVERSITY_HERFINDAHL: 0.9996551, COVERAGE_ITEM: 0.5239654, COVERAGE_ITEM_CORRECT: 0.0229682, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0667925, DIVERSITY_GINI: 0.2502255, SHANNON_ENTROPY: 12.8630368, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 33, 'shrink': 984, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.023806739227103975, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0748263, PRECISION: 0.0150359, PRECISION_RECALL_MIN_DEN: 0.0555766, RECALL: 0.0540375, MAP: 0.0239766, MRR: 0.0515892, NDCG: 0.0374194, F1: 0.0235236, HIT_RATE: 0.1503593, ARHR: 0.0568408, NOVELTY: 0.0050251, AVERAGE_POPULARITY: 0.0153322, DIVERSITY_MEAN_INTER_LIST: 0.9973586, DIVERSITY_HERFINDAHL: 0.9997170, COVERAGE_ITEM: 0.5810202, COVERAGE_ITEM_CORRECT: 0.0279500, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0813892, DIVERSITY_GINI: 0.2940175, SHANNON_ENTROPY: 13.1052919, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 991, 'shrink': 984, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9362246237365681, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0815452, PRECISION: 0.0171527, PRECISION_RECALL_MIN_DEN: 0.0633414, RECALL: 0.0615271, MAP: 0.0262158, MRR: 0.0564199, NDCG: 0.0415375, F1: 0.0268235, HIT_RATE: 0.1715270, ARHR: 0.0625541, NOVELTY: 0.0050352, AVERAGE_POPULARITY: 0.0161229, DIVERSITY_MEAN_INTER_LIST: 0.9977096, DIVERSITY_HERFINDAHL: 0.9997521, COVERAGE_ITEM: 0.6252859, COVERAGE_ITEM_CORRECT: 0.0318768, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0915566, DIVERSITY_GINI: 0.3229757, SHANNON_ENTROPY: 13.2353580, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 1000, 'shrink': 687, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0636121, PRECISION: 0.0126897, PRECISION_RECALL_MIN_DEN: 0.0459804, RECALL: 0.0447504, MAP: 0.0196722, MRR: 0.0438259, NDCG: 0.0311577, F1: 0.0197691, HIT_RATE: 0.1268965, ARHR: 0.0476971, NOVELTY: 0.0050345, AVERAGE_POPULARITY: 0.0147125, DIVERSITY_MEAN_INTER_LIST: 0.9965024, DIVERSITY_HERFINDAHL: 0.9996314, COVERAGE_ITEM: 0.4904023, COVERAGE_ITEM_CORRECT: 0.0234225, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0705927, DIVERSITY_GINI: 0.2217466, SHANNON_ENTROPY: 12.6827834, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 998, 'shrink': 654, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9859868690935307, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0799197, PRECISION: 0.0165875, PRECISION_RECALL_MIN_DEN: 0.0609914, RECALL: 0.0592121, MAP: 0.0255376, MRR: 0.0550794, NDCG: 0.0402836, F1: 0.0259116, HIT_RATE: 0.1658753, ARHR: 0.0608792, NOVELTY: 0.0050347, AVERAGE_POPULARITY: 0.0162932, DIVERSITY_MEAN_INTER_LIST: 0.9976628, DIVERSITY_HERFINDAHL: 0.9997474, COVERAGE_ITEM: 0.6186410, COVERAGE_ITEM_CORRECT: 0.0309220, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0889896, DIVERSITY_GINI: 0.3173818, SHANNON_ENTROPY: 13.2113811, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 951, 'shrink': 998, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0649967716403408, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0807384, PRECISION: 0.0167838, PRECISION_RECALL_MIN_DEN: 0.0628856, RECALL: 0.0612776, MAP: 0.0255987, MRR: 0.0546920, NDCG: 0.0409148, F1: 0.0263475, HIT_RATE: 0.1678378, ARHR: 0.0603190, NOVELTY: 0.0050424, AVERAGE_POPULARITY: 0.0156936, DIVERSITY_MEAN_INTER_LIST: 0.9970903, DIVERSITY_HERFINDAHL: 0.9996901, COVERAGE_ITEM: 0.5476882, COVERAGE_ITEM_CORRECT: 0.0307988, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0910281, DIVERSITY_GINI: 0.2630485, SHANNON_ENTROPY: 12.9319589, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 34, 'shrink': 569, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9845477261587385, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0700549, PRECISION: 0.0142590, PRECISION_RECALL_MIN_DEN: 0.0521933, RECALL: 0.0506828, MAP: 0.0223272, MRR: 0.0486987, NDCG: 0.0349990, F1: 0.0222550, HIT_RATE: 0.1425897, ARHR: 0.0538331, NOVELTY: 0.0050141, AVERAGE_POPULARITY: 0.0159491, DIVERSITY_MEAN_INTER_LIST: 0.9963330, DIVERSITY_HERFINDAHL: 0.9996144, COVERAGE_ITEM: 0.6162310, COVERAGE_ITEM_CORRECT: 0.0268951, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0767837, DIVERSITY_GINI: 0.3124809, SHANNON_ENTROPY: 13.1210974, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 1000, 'shrink': 715, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0729891, PRECISION: 0.0152027, PRECISION_RECALL_MIN_DEN: 0.0531746, RECALL: 0.0514277, MAP: 0.0220285, MRR: 0.0503483, NDCG: 0.0353561, F1: 0.0234676, HIT_RATE: 0.1520266, ARHR: 0.0559336, NOVELTY: 0.0050336, AVERAGE_POPULARITY: 0.0161927, DIVERSITY_MEAN_INTER_LIST: 0.9977962, DIVERSITY_HERFINDAHL: 0.9997607, COVERAGE_ITEM: 0.6277190, COVERAGE_ITEM_CORRECT: 0.0286968, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0809362, DIVERSITY_GINI: 0.3253436, SHANNON_ENTROPY: 13.2522610, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 19, 'shrink': 996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.042824253239436956, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0719116, PRECISION: 0.0140542, PRECISION_RECALL_MIN_DEN: 0.0523077, RECALL: 0.0509007, MAP: 0.0230068, MRR: 0.0497228, NDCG: 0.0356426, F1: 0.0220243, HIT_RATE: 0.1405417, ARHR: 0.0545736, NOVELTY: 0.0050180, AVERAGE_POPULARITY: 0.0154296, DIVERSITY_MEAN_INTER_LIST: 0.9970662, DIVERSITY_HERFINDAHL: 0.9996877, COVERAGE_ITEM: 0.5922618, COVERAGE_ITEM_CORRECT: 0.0262945, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0768340, DIVERSITY_GINI: 0.3002224, SHANNON_ENTROPY: 13.1146930, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 1000, 'shrink': 697, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0636079, PRECISION: 0.0126897, PRECISION_RECALL_MIN_DEN: 0.0459804, RECALL: 0.0447504, MAP: 0.0196721, MRR: 0.0438254, NDCG: 0.0311575, F1: 0.0197691, HIT_RATE: 0.1268965, ARHR: 0.0476966, NOVELTY: 0.0050344, AVERAGE_POPULARITY: 0.0147129, DIVERSITY_MEAN_INTER_LIST: 0.9965024, DIVERSITY_HERFINDAHL: 0.9996314, COVERAGE_ITEM: 0.4903869, COVERAGE_ITEM_CORRECT: 0.0234225, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0705927, DIVERSITY_GINI: 0.2217467, SHANNON_ENTROPY: 12.6827951, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 169, 'shrink': 7, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.94245793428219, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0607575, PRECISION: 0.0121058, PRECISION_RECALL_MIN_DEN: 0.0433476, RECALL: 0.0420579, MAP: 0.0183340, MRR: 0.0415411, NDCG: 0.0291859, F1: 0.0187986, HIT_RATE: 0.1210576, ARHR: 0.0455525, NOVELTY: 0.0050330, AVERAGE_POPULARITY: 0.0157488, DIVERSITY_MEAN_INTER_LIST: 0.9968420, DIVERSITY_HERFINDAHL: 0.9996653, COVERAGE_ITEM: 0.5603927, COVERAGE_ITEM_CORRECT: 0.0227449, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0662640, DIVERSITY_GINI: 0.2667129, SHANNON_ENTROPY: 12.9412895, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 976, 'shrink': 996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.13746652295751452, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0728402, PRECISION: 0.0152483, PRECISION_RECALL_MIN_DEN: 0.0530933, RECALL: 0.0513298, MAP: 0.0220132, MRR: 0.0503450, NDCG: 0.0353252, F1: 0.0235115, HIT_RATE: 0.1524830, ARHR: 0.0559797, NOVELTY: 0.0050340, AVERAGE_POPULARITY: 0.0161928, DIVERSITY_MEAN_INTER_LIST: 0.9977969, DIVERSITY_HERFINDAHL: 0.9997608, COVERAGE_ITEM: 0.6288354, COVERAGE_ITEM_CORRECT: 0.0287507, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0810872, DIVERSITY_GINI: 0.3258781, SHANNON_ENTROPY: 13.2545239, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 1000, 'shrink': 730, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0636037, PRECISION: 0.0126897, PRECISION_RECALL_MIN_DEN: 0.0459804, RECALL: 0.0447504, MAP: 0.0196715, MRR: 0.0438218, NDCG: 0.0311566, F1: 0.0197691, HIT_RATE: 0.1268965, ARHR: 0.0476931, NOVELTY: 0.0050344, AVERAGE_POPULARITY: 0.0147131, DIVERSITY_MEAN_INTER_LIST: 0.9965027, DIVERSITY_HERFINDAHL: 0.9996314, COVERAGE_ITEM: 0.4903946, COVERAGE_ITEM_CORRECT: 0.0234225, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0705927, DIVERSITY_GINI: 0.2217505, SHANNON_ENTROPY: 12.6828488, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 1000, 'shrink': 735, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0636037, PRECISION: 0.0126897, PRECISION_RECALL_MIN_DEN: 0.0459804, RECALL: 0.0447504, MAP: 0.0196715, MRR: 0.0438218, NDCG: 0.0311566, F1: 0.0197691, HIT_RATE: 0.1268965, ARHR: 0.0476931, NOVELTY: 0.0050344, AVERAGE_POPULARITY: 0.0147130, DIVERSITY_MEAN_INTER_LIST: 0.9965027, DIVERSITY_HERFINDAHL: 0.9996314, COVERAGE_ITEM: 0.4903869, COVERAGE_ITEM_CORRECT: 0.0234225, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0705927, DIVERSITY_GINI: 0.2217497, SHANNON_ENTROPY: 12.6828503, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 816, 'shrink': 999, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9279631917865245, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0818091, PRECISION: 0.0171524, PRECISION_RECALL_MIN_DEN: 0.0630760, RECALL: 0.0612390, MAP: 0.0262585, MRR: 0.0564324, NDCG: 0.0415023, F1: 0.0267956, HIT_RATE: 0.1715239, ARHR: 0.0625812, NOVELTY: 0.0050355, AVERAGE_POPULARITY: 0.0161149, DIVERSITY_MEAN_INTER_LIST: 0.9977100, DIVERSITY_HERFINDAHL: 0.9997521, COVERAGE_ITEM: 0.6258017, COVERAGE_ITEM_CORRECT: 0.0319384, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0915817, DIVERSITY_GINI: 0.3237492, SHANNON_ENTROPY: 13.2384620, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 1000, 'shrink': 760, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0636207, PRECISION: 0.0126859, PRECISION_RECALL_MIN_DEN: 0.0459728, RECALL: 0.0447428, MAP: 0.0196700, MRR: 0.0438218, NDCG: 0.0311529, F1: 0.0197638, HIT_RATE: 0.1268588, ARHR: 0.0476893, NOVELTY: 0.0050345, AVERAGE_POPULARITY: 0.0147138, DIVERSITY_MEAN_INTER_LIST: 0.9965028, DIVERSITY_HERFINDAHL: 0.9996314, COVERAGE_ITEM: 0.4903869, COVERAGE_ITEM_CORRECT: 0.0234148, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0705927, DIVERSITY_GINI: 0.2217568, SHANNON_ENTROPY: 12.6828786, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 971, 'shrink': 991, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9680746044311115, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0815229, PRECISION: 0.0170996, PRECISION_RECALL_MIN_DEN: 0.0632437, RECALL: 0.0614276, MAP: 0.0261712, MRR: 0.0563261, NDCG: 0.0414591, F1: 0.0267490, HIT_RATE: 0.1709957, ARHR: 0.0624096, NOVELTY: 0.0050358, AVERAGE_POPULARITY: 0.0161247, DIVERSITY_MEAN_INTER_LIST: 0.9977075, DIVERSITY_HERFINDAHL: 0.9997518, COVERAGE_ITEM: 0.6254013, COVERAGE_ITEM_CORRECT: 0.0318075, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0914056, DIVERSITY_GINI: 0.3229764, SHANNON_ENTROPY: 13.2351851, 
