
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 432, 'shrink': 578, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0825923, PRECISION: 0.0169436, PRECISION_RECALL_MIN_DEN: 0.0650858, RECALL: 0.0634544, MAP: 0.0265446, MRR: 0.0556651, NDCG: 0.0421020, F1: 0.0267409, HIT_RATE: 0.1694359, ARHR: 0.0612745, NOVELTY: 0.0050649, AVERAGE_POPULARITY: 0.0176612, DIVERSITY_MEAN_INTER_LIST: 0.9967600, DIVERSITY_HERFINDAHL: 0.9996571, COVERAGE_ITEM: 0.5049471, COVERAGE_ITEM_CORRECT: 0.0307834, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0928652, DIVERSITY_GINI: 0.2254266, SHANNON_ENTROPY: 12.7223911, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 11, 'shrink': 10, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0855787, PRECISION: 0.0170986, PRECISION_RECALL_MIN_DEN: 0.0650984, RECALL: 0.0633778, MAP: 0.0280504, MRR: 0.0589612, NDCG: 0.0434939, F1: 0.0269300, HIT_RATE: 0.1709857, ARHR: 0.0650292, NOVELTY: 0.0050279, AVERAGE_POPULARITY: 0.0185886, DIVERSITY_MEAN_INTER_LIST: 0.9951689, DIVERSITY_HERFINDAHL: 0.9994980, COVERAGE_ITEM: 0.6332012, COVERAGE_ITEM_CORRECT: 0.0319461, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0929911, DIVERSITY_GINI: 0.3164081, SHANNON_ENTROPY: 13.0760195, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 24, 'shrink': 987, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0844033, PRECISION: 0.0172768, PRECISION_RECALL_MIN_DEN: 0.0657737, RECALL: 0.0640656, MAP: 0.0272678, MRR: 0.0576617, NDCG: 0.0429822, F1: 0.0272104, HIT_RATE: 0.1727680, ARHR: 0.0637644, NOVELTY: 0.0050431, AVERAGE_POPULARITY: 0.0179361, DIVERSITY_MEAN_INTER_LIST: 0.9970004, DIVERSITY_HERFINDAHL: 0.9996811, COVERAGE_ITEM: 0.6011473, COVERAGE_ITEM_CORRECT: 0.0322541, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0938971, DIVERSITY_GINI: 0.2979419, SHANNON_ENTROPY: 13.0940863, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0758788, PRECISION: 0.0146010, PRECISION_RECALL_MIN_DEN: 0.0562148, RECALL: 0.0548677, MAP: 0.0246225, MRR: 0.0513844, NDCG: 0.0380099, F1: 0.0230631, HIT_RATE: 0.1460098, ARHR: 0.0557999, NOVELTY: 0.0049841, AVERAGE_POPULARITY: 0.0188834, DIVERSITY_MEAN_INTER_LIST: 0.9835475, DIVERSITY_HERFINDAHL: 0.9983361, COVERAGE_ITEM: 0.6161155, COVERAGE_ITEM_CORRECT: 0.0272185, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0818925, DIVERSITY_GINI: 0.2844785, SHANNON_ENTROPY: 12.5709716, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 993, 'shrink': 1, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0851019, PRECISION: 0.0170348, PRECISION_RECALL_MIN_DEN: 0.0668288, RECALL: 0.0653074, MAP: 0.0280000, MRR: 0.0589031, NDCG: 0.0438748, F1: 0.0270212, HIT_RATE: 0.1703476, ARHR: 0.0642835, NOVELTY: 0.0050610, AVERAGE_POPULARITY: 0.0180915, DIVERSITY_MEAN_INTER_LIST: 0.9970020, DIVERSITY_HERFINDAHL: 0.9996813, COVERAGE_ITEM: 0.5342291, COVERAGE_ITEM_CORRECT: 0.0314071, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0940481, DIVERSITY_GINI: 0.2437558, SHANNON_ENTROPY: 12.8320374, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 8, 'shrink': 998, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0791721, PRECISION: 0.0162846, PRECISION_RECALL_MIN_DEN: 0.0616315, RECALL: 0.0599880, MAP: 0.0255255, MRR: 0.0536170, NDCG: 0.0402393, F1: 0.0256150, HIT_RATE: 0.1628461, ARHR: 0.0592412, NOVELTY: 0.0050140, AVERAGE_POPULARITY: 0.0179968, DIVERSITY_MEAN_INTER_LIST: 0.9915099, DIVERSITY_HERFINDAHL: 0.9991322, COVERAGE_ITEM: 0.6218441, COVERAGE_ITEM_CORRECT: 0.0305525, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0885114, DIVERSITY_GINI: 0.2982889, SHANNON_ENTROPY: 12.8574079, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 993, 'shrink': 20, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0860655, PRECISION: 0.0175458, PRECISION_RECALL_MIN_DEN: 0.0687038, RECALL: 0.0671240, MAP: 0.0284673, MRR: 0.0591888, NDCG: 0.0447253, F1: 0.0278184, HIT_RATE: 0.1754582, ARHR: 0.0648490, NOVELTY: 0.0050718, AVERAGE_POPULARITY: 0.0178246, DIVERSITY_MEAN_INTER_LIST: 0.9970319, DIVERSITY_HERFINDAHL: 0.9996843, COVERAGE_ITEM: 0.5363465, COVERAGE_ITEM_CORRECT: 0.0321232, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0963131, DIVERSITY_GINI: 0.2491080, SHANNON_ENTROPY: 12.8672850, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 996, 'shrink': 2, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0854699, PRECISION: 0.0172317, PRECISION_RECALL_MIN_DEN: 0.0675112, RECALL: 0.0659703, MAP: 0.0283042, MRR: 0.0593649, NDCG: 0.0443111, F1: 0.0273255, HIT_RATE: 0.1723166, ARHR: 0.0648619, NOVELTY: 0.0050638, AVERAGE_POPULARITY: 0.0180857, DIVERSITY_MEAN_INTER_LIST: 0.9970200, DIVERSITY_HERFINDAHL: 0.9996831, COVERAGE_ITEM: 0.5380558, COVERAGE_ITEM_CORRECT: 0.0318229, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0949792, DIVERSITY_GINI: 0.2468290, SHANNON_ENTROPY: 12.8490907, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 997, 'shrink': 994, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0794796, PRECISION: 0.0161060, PRECISION_RECALL_MIN_DEN: 0.0627187, RECALL: 0.0611915, MAP: 0.0254730, MRR: 0.0535227, NDCG: 0.0404555, F1: 0.0254951, HIT_RATE: 0.1610600, ARHR: 0.0584687, NOVELTY: 0.0050738, AVERAGE_POPULARITY: 0.0177451, DIVERSITY_MEAN_INTER_LIST: 0.9961214, DIVERSITY_HERFINDAHL: 0.9995933, COVERAGE_ITEM: 0.4760192, COVERAGE_ITEM_CORRECT: 0.0290895, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0891657, DIVERSITY_GINI: 0.2003910, SHANNON_ENTROPY: 12.5255973, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0843372, PRECISION: 0.0169056, PRECISION_RECALL_MIN_DEN: 0.0665018, RECALL: 0.0649954, MAP: 0.0276517, MRR: 0.0580373, NDCG: 0.0434438, F1: 0.0268320, HIT_RATE: 0.1690561, ARHR: 0.0633657, NOVELTY: 0.0050585, AVERAGE_POPULARITY: 0.0181131, DIVERSITY_MEAN_INTER_LIST: 0.9969611, DIVERSITY_HERFINDAHL: 0.9996772, COVERAGE_ITEM: 0.5295168, COVERAGE_ITEM_CORRECT: 0.0311684, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0932679, DIVERSITY_GINI: 0.2395818, SHANNON_ENTROPY: 12.8065150, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 8, 'shrink': 20, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0843509, PRECISION: 0.0168187, PRECISION_RECALL_MIN_DEN: 0.0636763, RECALL: 0.0620226, MAP: 0.0272603, MRR: 0.0574914, NDCG: 0.0424742, F1: 0.0264596, HIT_RATE: 0.1681867, ARHR: 0.0632430, NOVELTY: 0.0050197, AVERAGE_POPULARITY: 0.0185273, DIVERSITY_MEAN_INTER_LIST: 0.9928689, DIVERSITY_HERFINDAHL: 0.9992681, COVERAGE_ITEM: 0.6316612, COVERAGE_ITEM_CORRECT: 0.0314225, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0920599, DIVERSITY_GINI: 0.3100047, SHANNON_ENTROPY: 12.9590714, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0843372, PRECISION: 0.0169056, PRECISION_RECALL_MIN_DEN: 0.0665018, RECALL: 0.0649954, MAP: 0.0276517, MRR: 0.0580373, NDCG: 0.0434438, F1: 0.0268320, HIT_RATE: 0.1690561, ARHR: 0.0633657, NOVELTY: 0.0050585, AVERAGE_POPULARITY: 0.0181131, DIVERSITY_MEAN_INTER_LIST: 0.9969611, DIVERSITY_HERFINDAHL: 0.9996772, COVERAGE_ITEM: 0.5295168, COVERAGE_ITEM_CORRECT: 0.0311684, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0932679, DIVERSITY_GINI: 0.2395818, SHANNON_ENTROPY: 12.8065150, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 12, 'shrink': 29, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0859351, PRECISION: 0.0172805, PRECISION_RECALL_MIN_DEN: 0.0653317, RECALL: 0.0635878, MAP: 0.0278998, MRR: 0.0593431, NDCG: 0.0434873, F1: 0.0271740, HIT_RATE: 0.1728048, ARHR: 0.0653876, NOVELTY: 0.0050341, AVERAGE_POPULARITY: 0.0182861, DIVERSITY_MEAN_INTER_LIST: 0.9954612, DIVERSITY_HERFINDAHL: 0.9995273, COVERAGE_ITEM: 0.6285505, COVERAGE_ITEM_CORRECT: 0.0323465, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0938216, DIVERSITY_GINI: 0.3148309, SHANNON_ENTROPY: 13.0854006, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 998, 'shrink': 998, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0795007, PRECISION: 0.0160984, PRECISION_RECALL_MIN_DEN: 0.0627168, RECALL: 0.0611896, MAP: 0.0254834, MRR: 0.0535146, NDCG: 0.0404570, F1: 0.0254854, HIT_RATE: 0.1609844, ARHR: 0.0584824, NOVELTY: 0.0050733, AVERAGE_POPULARITY: 0.0177396, DIVERSITY_MEAN_INTER_LIST: 0.9961187, DIVERSITY_HERFINDAHL: 0.9995930, COVERAGE_ITEM: 0.4759038, COVERAGE_ITEM_CORRECT: 0.0290818, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0890651, DIVERSITY_GINI: 0.2003330, SHANNON_ENTROPY: 12.5250080, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0843372, PRECISION: 0.0169056, PRECISION_RECALL_MIN_DEN: 0.0665018, RECALL: 0.0649954, MAP: 0.0276517, MRR: 0.0580373, NDCG: 0.0434438, F1: 0.0268320, HIT_RATE: 0.1690561, ARHR: 0.0633657, NOVELTY: 0.0050585, AVERAGE_POPULARITY: 0.0181131, DIVERSITY_MEAN_INTER_LIST: 0.9969611, DIVERSITY_HERFINDAHL: 0.9996772, COVERAGE_ITEM: 0.5295168, COVERAGE_ITEM_CORRECT: 0.0311684, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0932679, DIVERSITY_GINI: 0.2395818, SHANNON_ENTROPY: 12.8065150, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0843372, PRECISION: 0.0169056, PRECISION_RECALL_MIN_DEN: 0.0665018, RECALL: 0.0649954, MAP: 0.0276517, MRR: 0.0580373, NDCG: 0.0434438, F1: 0.0268320, HIT_RATE: 0.1690561, ARHR: 0.0633657, NOVELTY: 0.0050585, AVERAGE_POPULARITY: 0.0181131, DIVERSITY_MEAN_INTER_LIST: 0.9969611, DIVERSITY_HERFINDAHL: 0.9996772, COVERAGE_ITEM: 0.5295168, COVERAGE_ITEM_CORRECT: 0.0311684, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0932679, DIVERSITY_GINI: 0.2395818, SHANNON_ENTROPY: 12.8065150, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 14, 'shrink': 976, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0831411, PRECISION: 0.0168605, PRECISION_RECALL_MIN_DEN: 0.0641063, RECALL: 0.0624057, MAP: 0.0268330, MRR: 0.0569406, NDCG: 0.0421227, F1: 0.0265448, HIT_RATE: 0.1686054, ARHR: 0.0628193, NOVELTY: 0.0050340, AVERAGE_POPULARITY: 0.0179366, DIVERSITY_MEAN_INTER_LIST: 0.9956991, DIVERSITY_HERFINDAHL: 0.9995510, COVERAGE_ITEM: 0.6149297, COVERAGE_ITEM_CORRECT: 0.0315842, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0917831, DIVERSITY_GINI: 0.3028476, SHANNON_ENTROPY: 13.0439238, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0758788, PRECISION: 0.0146010, PRECISION_RECALL_MIN_DEN: 0.0562148, RECALL: 0.0548677, MAP: 0.0246225, MRR: 0.0513844, NDCG: 0.0380099, F1: 0.0230631, HIT_RATE: 0.1460098, ARHR: 0.0557999, NOVELTY: 0.0049841, AVERAGE_POPULARITY: 0.0188834, DIVERSITY_MEAN_INTER_LIST: 0.9835475, DIVERSITY_HERFINDAHL: 0.9983361, COVERAGE_ITEM: 0.6161155, COVERAGE_ITEM_CORRECT: 0.0272185, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0818925, DIVERSITY_GINI: 0.2844785, SHANNON_ENTROPY: 12.5709716, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0843372, PRECISION: 0.0169056, PRECISION_RECALL_MIN_DEN: 0.0665018, RECALL: 0.0649954, MAP: 0.0276517, MRR: 0.0580373, NDCG: 0.0434438, F1: 0.0268320, HIT_RATE: 0.1690561, ARHR: 0.0633657, NOVELTY: 0.0050585, AVERAGE_POPULARITY: 0.0181131, DIVERSITY_MEAN_INTER_LIST: 0.9969611, DIVERSITY_HERFINDAHL: 0.9996772, COVERAGE_ITEM: 0.5295168, COVERAGE_ITEM_CORRECT: 0.0311684, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0932679, DIVERSITY_GINI: 0.2395818, SHANNON_ENTROPY: 12.8065150, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0843372, PRECISION: 0.0169056, PRECISION_RECALL_MIN_DEN: 0.0665018, RECALL: 0.0649954, MAP: 0.0276517, MRR: 0.0580373, NDCG: 0.0434438, F1: 0.0268320, HIT_RATE: 0.1690561, ARHR: 0.0633657, NOVELTY: 0.0050585, AVERAGE_POPULARITY: 0.0181131, DIVERSITY_MEAN_INTER_LIST: 0.9969611, DIVERSITY_HERFINDAHL: 0.9996772, COVERAGE_ITEM: 0.5295168, COVERAGE_ITEM_CORRECT: 0.0311684, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0932679, DIVERSITY_GINI: 0.2395818, SHANNON_ENTROPY: 12.8065150, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 12, 'shrink': 5, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0857744, PRECISION: 0.0173565, PRECISION_RECALL_MIN_DEN: 0.0653747, RECALL: 0.0636186, MAP: 0.0279691, MRR: 0.0590488, NDCG: 0.0435903, F1: 0.0272719, HIT_RATE: 0.1735648, ARHR: 0.0651228, NOVELTY: 0.0050278, AVERAGE_POPULARITY: 0.0187695, DIVERSITY_MEAN_INTER_LIST: 0.9955298, DIVERSITY_HERFINDAHL: 0.9995341, COVERAGE_ITEM: 0.6304986, COVERAGE_ITEM_CORRECT: 0.0323388, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0941236, DIVERSITY_GINI: 0.3156275, SHANNON_ENTROPY: 13.0885621, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 7, 'shrink': 992, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0782906, PRECISION: 0.0159507, PRECISION_RECALL_MIN_DEN: 0.0606744, RECALL: 0.0590747, MAP: 0.0252103, MRR: 0.0530434, NDCG: 0.0396907, F1: 0.0251187, HIT_RATE: 0.1595067, ARHR: 0.0582962, NOVELTY: 0.0050087, AVERAGE_POPULARITY: 0.0179086, DIVERSITY_MEAN_INTER_LIST: 0.9896137, DIVERSITY_HERFINDAHL: 0.9989426, COVERAGE_ITEM: 0.6213513, COVERAGE_ITEM_CORRECT: 0.0299519, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0877061, DIVERSITY_GINI: 0.2957443, SHANNON_ENTROPY: 12.7876787, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 999, 'shrink': 987, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0795690, PRECISION: 0.0160909, PRECISION_RECALL_MIN_DEN: 0.0626211, RECALL: 0.0610917, MAP: 0.0254877, MRR: 0.0535429, NDCG: 0.0404416, F1: 0.0254674, HIT_RATE: 0.1609086, ARHR: 0.0585000, NOVELTY: 0.0050737, AVERAGE_POPULARITY: 0.0177398, DIVERSITY_MEAN_INTER_LIST: 0.9961184, DIVERSITY_HERFINDAHL: 0.9995930, COVERAGE_ITEM: 0.4759500, COVERAGE_ITEM_CORRECT: 0.0290587, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0890399, DIVERSITY_GINI: 0.2003380, SHANNON_ENTROPY: 12.5250618, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 9, 'shrink': 3, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0836081, PRECISION: 0.0166628, PRECISION_RECALL_MIN_DEN: 0.0629453, RECALL: 0.0613048, MAP: 0.0272675, MRR: 0.0572141, NDCG: 0.0422697, F1: 0.0262028, HIT_RATE: 0.1666278, ARHR: 0.0629660, NOVELTY: 0.0050172, AVERAGE_POPULARITY: 0.0188882, DIVERSITY_MEAN_INTER_LIST: 0.9935764, DIVERSITY_HERFINDAHL: 0.9993388, COVERAGE_ITEM: 0.6276266, COVERAGE_ITEM_CORRECT: 0.0309143, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0908771, DIVERSITY_GINI: 0.3078038, SHANNON_ENTROPY: 12.9714839, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0843372, PRECISION: 0.0169056, PRECISION_RECALL_MIN_DEN: 0.0665018, RECALL: 0.0649954, MAP: 0.0276517, MRR: 0.0580373, NDCG: 0.0434438, F1: 0.0268320, HIT_RATE: 0.1690561, ARHR: 0.0633657, NOVELTY: 0.0050585, AVERAGE_POPULARITY: 0.0181131, DIVERSITY_MEAN_INTER_LIST: 0.9969611, DIVERSITY_HERFINDAHL: 0.9996772, COVERAGE_ITEM: 0.5295168, COVERAGE_ITEM_CORRECT: 0.0311684, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0932679, DIVERSITY_GINI: 0.2395818, SHANNON_ENTROPY: 12.8065150, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 14, 'shrink': 996, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0830817, PRECISION: 0.0168605, PRECISION_RECALL_MIN_DEN: 0.0640883, RECALL: 0.0623861, MAP: 0.0268377, MRR: 0.0569303, NDCG: 0.0421193, F1: 0.0265431, HIT_RATE: 0.1686053, ARHR: 0.0628176, NOVELTY: 0.0050340, AVERAGE_POPULARITY: 0.0179380, DIVERSITY_MEAN_INTER_LIST: 0.9956985, DIVERSITY_HERFINDAHL: 0.9995510, COVERAGE_ITEM: 0.6149066, COVERAGE_ITEM_CORRECT: 0.0315842, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0917327, DIVERSITY_GINI: 0.3028420, SHANNON_ENTROPY: 13.0438763, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 998, 'shrink': 984, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0795127, PRECISION: 0.0160984, PRECISION_RECALL_MIN_DEN: 0.0627168, RECALL: 0.0611896, MAP: 0.0255049, MRR: 0.0535429, NDCG: 0.0404739, F1: 0.0254854, HIT_RATE: 0.1609844, ARHR: 0.0585112, NOVELTY: 0.0050733, AVERAGE_POPULARITY: 0.0177409, DIVERSITY_MEAN_INTER_LIST: 0.9961217, DIVERSITY_HERFINDAHL: 0.9995933, COVERAGE_ITEM: 0.4759038, COVERAGE_ITEM_CORRECT: 0.0290818, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0890651, DIVERSITY_GINI: 0.2003559, SHANNON_ENTROPY: 12.5253751, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 8, 'shrink': 2, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0821541, PRECISION: 0.0161589, PRECISION_RECALL_MIN_DEN: 0.0610930, RECALL: 0.0595297, MAP: 0.0266833, MRR: 0.0561565, NDCG: 0.0412593, F1: 0.0254171, HIT_RATE: 0.1615891, ARHR: 0.0616124, NOVELTY: 0.0050086, AVERAGE_POPULARITY: 0.0188779, DIVERSITY_MEAN_INTER_LIST: 0.9923038, DIVERSITY_HERFINDAHL: 0.9992116, COVERAGE_ITEM: 0.6254860, COVERAGE_ITEM_CORRECT: 0.0300905, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0888889, DIVERSITY_GINI: 0.3036271, SHANNON_ENTROPY: 12.9075094, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0843372, PRECISION: 0.0169056, PRECISION_RECALL_MIN_DEN: 0.0665018, RECALL: 0.0649954, MAP: 0.0276517, MRR: 0.0580373, NDCG: 0.0434438, F1: 0.0268320, HIT_RATE: 0.1690561, ARHR: 0.0633657, NOVELTY: 0.0050585, AVERAGE_POPULARITY: 0.0181131, DIVERSITY_MEAN_INTER_LIST: 0.9969611, DIVERSITY_HERFINDAHL: 0.9996772, COVERAGE_ITEM: 0.5295168, COVERAGE_ITEM_CORRECT: 0.0311684, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0932679, DIVERSITY_GINI: 0.2395818, SHANNON_ENTROPY: 12.8065150, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 11, 'shrink': 996, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0807494, PRECISION: 0.0166218, PRECISION_RECALL_MIN_DEN: 0.0630439, RECALL: 0.0613728, MAP: 0.0263263, MRR: 0.0551830, NDCG: 0.0413411, F1: 0.0261581, HIT_RATE: 0.1662177, ARHR: 0.0610120, NOVELTY: 0.0050303, AVERAGE_POPULARITY: 0.0179367, DIVERSITY_MEAN_INTER_LIST: 0.9944227, DIVERSITY_HERFINDAHL: 0.9994234, COVERAGE_ITEM: 0.6206891, COVERAGE_ITEM_CORRECT: 0.0312146, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0900466, DIVERSITY_GINI: 0.3036921, SHANNON_ENTROPY: 12.9890684, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 17, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0840947, PRECISION: 0.0171593, PRECISION_RECALL_MIN_DEN: 0.0648629, RECALL: 0.0631387, MAP: 0.0274751, MRR: 0.0582203, NDCG: 0.0429616, F1: 0.0269833, HIT_RATE: 0.1715935, ARHR: 0.0642445, NOVELTY: 0.0050277, AVERAGE_POPULARITY: 0.0185807, DIVERSITY_MEAN_INTER_LIST: 0.9965713, DIVERSITY_HERFINDAHL: 0.9996382, COVERAGE_ITEM: 0.6204504, COVERAGE_ITEM_CORRECT: 0.0319692, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0926387, DIVERSITY_GINI: 0.3095161, SHANNON_ENTROPY: 13.1162372, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 19, 'shrink': 1000, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0830766, PRECISION: 0.0171100, PRECISION_RECALL_MIN_DEN: 0.0649711, RECALL: 0.0632848, MAP: 0.0270905, MRR: 0.0571427, NDCG: 0.0426092, F1: 0.0269338, HIT_RATE: 0.1710999, ARHR: 0.0631260, NOVELTY: 0.0050414, AVERAGE_POPULARITY: 0.0179234, DIVERSITY_MEAN_INTER_LIST: 0.9966188, DIVERSITY_HERFINDAHL: 0.9996430, COVERAGE_ITEM: 0.6087700, COVERAGE_ITEM_CORRECT: 0.0321078, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0925129, DIVERSITY_GINI: 0.3012694, SHANNON_ENTROPY: 13.0859759, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 992, 'shrink': 992, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0795805, PRECISION: 0.0160984, PRECISION_RECALL_MIN_DEN: 0.0626938, RECALL: 0.0611632, MAP: 0.0254782, MRR: 0.0535374, NDCG: 0.0404528, F1: 0.0254835, HIT_RATE: 0.1609838, ARHR: 0.0584983, NOVELTY: 0.0050733, AVERAGE_POPULARITY: 0.0177412, DIVERSITY_MEAN_INTER_LIST: 0.9961252, DIVERSITY_HERFINDAHL: 0.9995936, COVERAGE_ITEM: 0.4763426, COVERAGE_ITEM_CORRECT: 0.0290741, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0890651, DIVERSITY_GINI: 0.2005731, SHANNON_ENTROPY: 12.5269926, 
