SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 846, 'shrink': 4, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0752685, PRECISION: 0.0149961, PRECISION_RECALL_MIN_DEN: 0.0632027, RECALL: 0.0620776, MAP: 0.0252142, MRR: 0.0501299, NDCG: 0.0399350, F1: 0.0241538, HIT_RATE: 0.1499608, ARHR: 0.0540897, NOVELTY: 0.0047980, AVERAGE_POPULARITY: 0.0194797, DIVERSITY_MEAN_INTER_LIST: 0.9958657, DIVERSITY_HERFINDAHL: 0.9995662, COVERAGE_ITEM: 0.5211165, COVERAGE_ITEM_CORRECT: 0.0258325, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0791494, DIVERSITY_GINI: 0.2398294, SHANNON_ENTROPY: 12.7457750, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0722599, PRECISION: 0.0143142, PRECISION_RECALL_MIN_DEN: 0.0605622, RECALL: 0.0595051, MAP: 0.0242879, MRR: 0.0479642, NDCG: 0.0383272, F1: 0.0230745, HIT_RATE: 0.1431422, ARHR: 0.0517514, NOVELTY: 0.0047850, AVERAGE_POPULARITY: 0.0195179, DIVERSITY_MEAN_INTER_LIST: 0.9957011, DIVERSITY_HERFINDAHL: 0.9995498, COVERAGE_ITEM: 0.5048547, COVERAGE_ITEM_CORRECT: 0.0247161, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0757267, DIVERSITY_GINI: 0.2255560, SHANNON_ENTROPY: 12.6551278, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 999, 'shrink': 985, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0705025, PRECISION: 0.0141249, PRECISION_RECALL_MIN_DEN: 0.0587575, RECALL: 0.0576238, MAP: 0.0234891, MRR: 0.0464900, NDCG: 0.0371536, F1: 0.0226866, HIT_RATE: 0.1412488, ARHR: 0.0500625, NOVELTY: 0.0048228, AVERAGE_POPULARITY: 0.0186842, DIVERSITY_MEAN_INTER_LIST: 0.9951099, DIVERSITY_HERFINDAHL: 0.9994907, COVERAGE_ITEM: 0.4646622, COVERAGE_ITEM_CORRECT: 0.0240231, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0748962, DIVERSITY_GINI: 0.1979136, SHANNON_ENTROPY: 12.4583526, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 991, 'shrink': 7, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0757370, PRECISION: 0.0149135, PRECISION_RECALL_MIN_DEN: 0.0624678, RECALL: 0.0613324, MAP: 0.0254198, MRR: 0.0504731, NDCG: 0.0399291, F1: 0.0239901, HIT_RATE: 0.1491350, ARHR: 0.0545619, NOVELTY: 0.0048027, AVERAGE_POPULARITY: 0.0193379, DIVERSITY_MEAN_INTER_LIST: 0.9958652, DIVERSITY_HERFINDAHL: 0.9995662, COVERAGE_ITEM: 0.5217709, COVERAGE_ITEM_CORRECT: 0.0257786, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0785202, DIVERSITY_GINI: 0.2406398, SHANNON_ENTROPY: 12.7507587, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 11, 'shrink': 3, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0726874, PRECISION: 0.0142551, PRECISION_RECALL_MIN_DEN: 0.0578248, RECALL: 0.0567076, MAP: 0.0241723, MRR: 0.0485182, NDCG: 0.0377602, F1: 0.0227819, HIT_RATE: 0.1425506, ARHR: 0.0524726, NOVELTY: 0.0047495, AVERAGE_POPULARITY: 0.0198360, DIVERSITY_MEAN_INTER_LIST: 0.9921773, DIVERSITY_HERFINDAHL: 0.9991975, COVERAGE_ITEM: 0.6006391, COVERAGE_ITEM_CORRECT: 0.0249933, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0746697, DIVERSITY_GINI: 0.2948052, SHANNON_ENTROPY: 12.8662098, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0631599, PRECISION: 0.0122371, PRECISION_RECALL_MIN_DEN: 0.0510803, RECALL: 0.0502700, MAP: 0.0209612, MRR: 0.0412007, NDCG: 0.0329319, F1: 0.0196820, HIT_RATE: 0.1223713, ARHR: 0.0440017, NOVELTY: 0.0047149, AVERAGE_POPULARITY: 0.0196775, DIVERSITY_MEAN_INTER_LIST: 0.9772222, DIVERSITY_HERFINDAHL: 0.9977022, COVERAGE_ITEM: 0.5886737, COVERAGE_ITEM_CORRECT: 0.0214591, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0658613, DIVERSITY_GINI: 0.2690497, SHANNON_ENTROPY: 12.3582613, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 1000, 'shrink': 993, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0704759, PRECISION: 0.0141086, PRECISION_RECALL_MIN_DEN: 0.0586900, RECALL: 0.0575642, MAP: 0.0234896, MRR: 0.0464666, NDCG: 0.0371401, F1: 0.0226610, HIT_RATE: 0.1410856, ARHR: 0.0500386, NOVELTY: 0.0048223, AVERAGE_POPULARITY: 0.0186727, DIVERSITY_MEAN_INTER_LIST: 0.9951067, DIVERSITY_HERFINDAHL: 0.9994903, COVERAGE_ITEM: 0.4646545, COVERAGE_ITEM_CORRECT: 0.0240000, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0747955, DIVERSITY_GINI: 0.1979065, SHANNON_ENTROPY: 12.4580413, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0722599, PRECISION: 0.0143142, PRECISION_RECALL_MIN_DEN: 0.0605622, RECALL: 0.0595051, MAP: 0.0242879, MRR: 0.0479642, NDCG: 0.0383272, F1: 0.0230745, HIT_RATE: 0.1431422, ARHR: 0.0517514, NOVELTY: 0.0047850, AVERAGE_POPULARITY: 0.0195179, DIVERSITY_MEAN_INTER_LIST: 0.9957011, DIVERSITY_HERFINDAHL: 0.9995498, COVERAGE_ITEM: 0.5048547, COVERAGE_ITEM_CORRECT: 0.0247161, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0757267, DIVERSITY_GINI: 0.2255560, SHANNON_ENTROPY: 12.6551278, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0722599, PRECISION: 0.0143142, PRECISION_RECALL_MIN_DEN: 0.0605622, RECALL: 0.0595051, MAP: 0.0242879, MRR: 0.0479642, NDCG: 0.0383272, F1: 0.0230745, HIT_RATE: 0.1431422, ARHR: 0.0517514, NOVELTY: 0.0047850, AVERAGE_POPULARITY: 0.0195179, DIVERSITY_MEAN_INTER_LIST: 0.9957011, DIVERSITY_HERFINDAHL: 0.9995498, COVERAGE_ITEM: 0.5048547, COVERAGE_ITEM_CORRECT: 0.0247161, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0757267, DIVERSITY_GINI: 0.2255560, SHANNON_ENTROPY: 12.6551278, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0722599, PRECISION: 0.0143142, PRECISION_RECALL_MIN_DEN: 0.0605622, RECALL: 0.0595051, MAP: 0.0242879, MRR: 0.0479642, NDCG: 0.0383272, F1: 0.0230745, HIT_RATE: 0.1431422, ARHR: 0.0517514, NOVELTY: 0.0047850, AVERAGE_POPULARITY: 0.0195179, DIVERSITY_MEAN_INTER_LIST: 0.9957011, DIVERSITY_HERFINDAHL: 0.9995498, COVERAGE_ITEM: 0.5048547, COVERAGE_ITEM_CORRECT: 0.0247161, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0757267, DIVERSITY_GINI: 0.2255560, SHANNON_ENTROPY: 12.6551278, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0722599, PRECISION: 0.0143142, PRECISION_RECALL_MIN_DEN: 0.0605622, RECALL: 0.0595051, MAP: 0.0242879, MRR: 0.0479642, NDCG: 0.0383272, F1: 0.0230745, HIT_RATE: 0.1431422, ARHR: 0.0517514, NOVELTY: 0.0047850, AVERAGE_POPULARITY: 0.0195179, DIVERSITY_MEAN_INTER_LIST: 0.9957011, DIVERSITY_HERFINDAHL: 0.9995498, COVERAGE_ITEM: 0.5048547, COVERAGE_ITEM_CORRECT: 0.0247161, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0757267, DIVERSITY_GINI: 0.2255560, SHANNON_ENTROPY: 12.6551278, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 6, 'shrink': 998, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0678948, PRECISION: 0.0132836, PRECISION_RECALL_MIN_DEN: 0.0536343, RECALL: 0.0525213, MAP: 0.0224961, MRR: 0.0448241, NDCG: 0.0350133, F1: 0.0212035, HIT_RATE: 0.1328363, ARHR: 0.0483222, NOVELTY: 0.0047429, AVERAGE_POPULARITY: 0.0186149, DIVERSITY_MEAN_INTER_LIST: 0.9811456, DIVERSITY_HERFINDAHL: 0.9980945, COVERAGE_ITEM: 0.5971280, COVERAGE_ITEM_CORRECT: 0.0234610, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0696112, DIVERSITY_GINI: 0.2798864, SHANNON_ENTROPY: 12.4992716, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 13, 'shrink': 992, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0729671, PRECISION: 0.0143862, PRECISION_RECALL_MIN_DEN: 0.0583332, RECALL: 0.0571916, MAP: 0.0248148, MRR: 0.0493503, NDCG: 0.0383616, F1: 0.0229884, HIT_RATE: 0.1438620, ARHR: 0.0535506, NOVELTY: 0.0047667, AVERAGE_POPULARITY: 0.0188220, DIVERSITY_MEAN_INTER_LIST: 0.9927567, DIVERSITY_HERFINDAHL: 0.9992554, COVERAGE_ITEM: 0.5987988, COVERAGE_ITEM_CORRECT: 0.0253628, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0750724, DIVERSITY_GINI: 0.2952441, SHANNON_ENTROPY: 12.8953054, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 999, 'shrink': 982, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0705071, PRECISION: 0.0141249, PRECISION_RECALL_MIN_DEN: 0.0587575, RECALL: 0.0576238, MAP: 0.0234880, MRR: 0.0464961, NDCG: 0.0371534, F1: 0.0226866, HIT_RATE: 0.1412488, ARHR: 0.0500687, NOVELTY: 0.0048226, AVERAGE_POPULARITY: 0.0186852, DIVERSITY_MEAN_INTER_LIST: 0.9951110, DIVERSITY_HERFINDAHL: 0.9994908, COVERAGE_ITEM: 0.4647007, COVERAGE_ITEM_CORRECT: 0.0240231, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0748962, DIVERSITY_GINI: 0.1979353, SHANNON_ENTROPY: 12.4585708, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 22, 'shrink': 996, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0753932, PRECISION: 0.0150528, PRECISION_RECALL_MIN_DEN: 0.0615059, RECALL: 0.0602661, MAP: 0.0255846, MRR: 0.0506039, NDCG: 0.0398405, F1: 0.0240879, HIT_RATE: 0.1505282, ARHR: 0.0548800, NOVELTY: 0.0047769, AVERAGE_POPULARITY: 0.0188331, DIVERSITY_MEAN_INTER_LIST: 0.9952881, DIVERSITY_HERFINDAHL: 0.9995085, COVERAGE_ITEM: 0.5872724, COVERAGE_ITEM_CORRECT: 0.0263407, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0786460, DIVERSITY_GINI: 0.2921120, SHANNON_ENTROPY: 12.9850738, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 998, 'shrink': 998, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0704106, PRECISION: 0.0141166, PRECISION_RECALL_MIN_DEN: 0.0587151, RECALL: 0.0575818, MAP: 0.0234856, MRR: 0.0464943, NDCG: 0.0371380, F1: 0.0226726, HIT_RATE: 0.1411658, ARHR: 0.0500671, NOVELTY: 0.0048233, AVERAGE_POPULARITY: 0.0186801, DIVERSITY_MEAN_INTER_LIST: 0.9951095, DIVERSITY_HERFINDAHL: 0.9994906, COVERAGE_ITEM: 0.4647315, COVERAGE_ITEM_CORRECT: 0.0240154, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0748207, DIVERSITY_GINI: 0.1979313, SHANNON_ENTROPY: 12.4583273, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0631599, PRECISION: 0.0122371, PRECISION_RECALL_MIN_DEN: 0.0510803, RECALL: 0.0502700, MAP: 0.0209612, MRR: 0.0412007, NDCG: 0.0329319, F1: 0.0196820, HIT_RATE: 0.1223713, ARHR: 0.0440017, NOVELTY: 0.0047149, AVERAGE_POPULARITY: 0.0196775, DIVERSITY_MEAN_INTER_LIST: 0.9772222, DIVERSITY_HERFINDAHL: 0.9977022, COVERAGE_ITEM: 0.5886737, COVERAGE_ITEM_CORRECT: 0.0214591, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0658613, DIVERSITY_GINI: 0.2690497, SHANNON_ENTROPY: 12.3582613, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0722599, PRECISION: 0.0143142, PRECISION_RECALL_MIN_DEN: 0.0605622, RECALL: 0.0595051, MAP: 0.0242879, MRR: 0.0479642, NDCG: 0.0383272, F1: 0.0230745, HIT_RATE: 0.1431422, ARHR: 0.0517514, NOVELTY: 0.0047850, AVERAGE_POPULARITY: 0.0195179, DIVERSITY_MEAN_INTER_LIST: 0.9957011, DIVERSITY_HERFINDAHL: 0.9995498, COVERAGE_ITEM: 0.5048547, COVERAGE_ITEM_CORRECT: 0.0247161, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0757267, DIVERSITY_GINI: 0.2255560, SHANNON_ENTROPY: 12.6551278, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0722599, PRECISION: 0.0143142, PRECISION_RECALL_MIN_DEN: 0.0605622, RECALL: 0.0595051, MAP: 0.0242879, MRR: 0.0479642, NDCG: 0.0383272, F1: 0.0230745, HIT_RATE: 0.1431422, ARHR: 0.0517514, NOVELTY: 0.0047850, AVERAGE_POPULARITY: 0.0195179, DIVERSITY_MEAN_INTER_LIST: 0.9957011, DIVERSITY_HERFINDAHL: 0.9995498, COVERAGE_ITEM: 0.5048547, COVERAGE_ITEM_CORRECT: 0.0247161, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0757267, DIVERSITY_GINI: 0.2255560, SHANNON_ENTROPY: 12.6551278, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 21, 'shrink': 985, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0755957, PRECISION: 0.0150036, PRECISION_RECALL_MIN_DEN: 0.0616570, RECALL: 0.0604384, MAP: 0.0256724, MRR: 0.0506981, NDCG: 0.0399332, F1: 0.0240382, HIT_RATE: 0.1500357, ARHR: 0.0549843, NOVELTY: 0.0047757, AVERAGE_POPULARITY: 0.0187613, DIVERSITY_MEAN_INTER_LIST: 0.9951589, DIVERSITY_HERFINDAHL: 0.9994955, COVERAGE_ITEM: 0.5889663, COVERAGE_ITEM_CORRECT: 0.0262637, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0785957, DIVERSITY_GINI: 0.2928874, SHANNON_ENTROPY: 12.9824353, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 992, 'shrink': 996, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0704807, PRECISION: 0.0141372, PRECISION_RECALL_MIN_DEN: 0.0588147, RECALL: 0.0576758, MAP: 0.0234941, MRR: 0.0464824, NDCG: 0.0371679, F1: 0.0227064, HIT_RATE: 0.1413717, ARHR: 0.0500478, NOVELTY: 0.0048226, AVERAGE_POPULARITY: 0.0186730, DIVERSITY_MEAN_INTER_LIST: 0.9951144, DIVERSITY_HERFINDAHL: 0.9994911, COVERAGE_ITEM: 0.4648162, COVERAGE_ITEM_CORRECT: 0.0240385, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0749465, DIVERSITY_GINI: 0.1980888, SHANNON_ENTROPY: 12.4596988, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 7, 'shrink': 997, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0685227, PRECISION: 0.0134424, PRECISION_RECALL_MIN_DEN: 0.0545663, RECALL: 0.0534705, MAP: 0.0229150, MRR: 0.0455754, NDCG: 0.0356361, F1: 0.0214825, HIT_RATE: 0.1344240, ARHR: 0.0492317, NOVELTY: 0.0047472, AVERAGE_POPULARITY: 0.0186842, DIVERSITY_MEAN_INTER_LIST: 0.9847664, DIVERSITY_HERFINDAHL: 0.9984565, COVERAGE_ITEM: 0.5993609, COVERAGE_ITEM_CORRECT: 0.0236535, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0706178, DIVERSITY_GINI: 0.2851418, SHANNON_ENTROPY: 12.6113448, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 10, 'shrink': 22, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0739898, PRECISION: 0.0145129, PRECISION_RECALL_MIN_DEN: 0.0588198, RECALL: 0.0576993, MAP: 0.0247590, MRR: 0.0493905, NDCG: 0.0385102, F1: 0.0231915, HIT_RATE: 0.1451288, ARHR: 0.0536433, NOVELTY: 0.0047588, AVERAGE_POPULARITY: 0.0192850, DIVERSITY_MEAN_INTER_LIST: 0.9916213, DIVERSITY_HERFINDAHL: 0.9991419, COVERAGE_ITEM: 0.6075842, COVERAGE_ITEM_CORRECT: 0.0256246, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0753995, DIVERSITY_GINI: 0.3002494, SHANNON_ENTROPY: 12.8770546, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 990, 'shrink': 998, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0704518, PRECISION: 0.0141535, PRECISION_RECALL_MIN_DEN: 0.0588275, RECALL: 0.0576822, MAP: 0.0235215, MRR: 0.0465124, NDCG: 0.0371920, F1: 0.0227278, HIT_RATE: 0.1415348, ARHR: 0.0500929, NOVELTY: 0.0048232, AVERAGE_POPULARITY: 0.0186756, DIVERSITY_MEAN_INTER_LIST: 0.9951144, DIVERSITY_HERFINDAHL: 0.9994911, COVERAGE_ITEM: 0.4648855, COVERAGE_ITEM_CORRECT: 0.0240693, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0749717, DIVERSITY_GINI: 0.1980628, SHANNON_ENTROPY: 12.4594951, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 17, 'shrink': 16, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0756316, PRECISION: 0.0151704, PRECISION_RECALL_MIN_DEN: 0.0616401, RECALL: 0.0604426, MAP: 0.0253145, MRR: 0.0504547, NDCG: 0.0397570, F1: 0.0242526, HIT_RATE: 0.1517035, ARHR: 0.0549700, NOVELTY: 0.0047736, AVERAGE_POPULARITY: 0.0193409, DIVERSITY_MEAN_INTER_LIST: 0.9949140, DIVERSITY_HERFINDAHL: 0.9994711, COVERAGE_ITEM: 0.6064601, COVERAGE_ITEM_CORRECT: 0.0267180, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0787215, DIVERSITY_GINI: 0.3065799, SHANNON_ENTROPY: 13.0298928, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0631599, PRECISION: 0.0122371, PRECISION_RECALL_MIN_DEN: 0.0510803, RECALL: 0.0502700, MAP: 0.0209612, MRR: 0.0412007, NDCG: 0.0329319, F1: 0.0196820, HIT_RATE: 0.1223713, ARHR: 0.0440017, NOVELTY: 0.0047149, AVERAGE_POPULARITY: 0.0196775, DIVERSITY_MEAN_INTER_LIST: 0.9772222, DIVERSITY_HERFINDAHL: 0.9977022, COVERAGE_ITEM: 0.5886737, COVERAGE_ITEM_CORRECT: 0.0214591, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0658613, DIVERSITY_GINI: 0.2690497, SHANNON_ENTROPY: 12.3582613, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 979, 'shrink': 996, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0702430, PRECISION: 0.0141373, PRECISION_RECALL_MIN_DEN: 0.0587812, RECALL: 0.0576332, MAP: 0.0234732, MRR: 0.0462503, NDCG: 0.0371232, F1: 0.0227032, HIT_RATE: 0.1413727, ARHR: 0.0498380, NOVELTY: 0.0048231, AVERAGE_POPULARITY: 0.0186877, DIVERSITY_MEAN_INTER_LIST: 0.9951231, DIVERSITY_HERFINDAHL: 0.9994920, COVERAGE_ITEM: 0.4652936, COVERAGE_ITEM_CORRECT: 0.0240693, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0747955, DIVERSITY_GINI: 0.1983507, SHANNON_ENTROPY: 12.4617876, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0722599, PRECISION: 0.0143142, PRECISION_RECALL_MIN_DEN: 0.0605622, RECALL: 0.0595051, MAP: 0.0242879, MRR: 0.0479642, NDCG: 0.0383272, F1: 0.0230745, HIT_RATE: 0.1431422, ARHR: 0.0517514, NOVELTY: 0.0047850, AVERAGE_POPULARITY: 0.0195179, DIVERSITY_MEAN_INTER_LIST: 0.9957011, DIVERSITY_HERFINDAHL: 0.9995498, COVERAGE_ITEM: 0.5048547, COVERAGE_ITEM_CORRECT: 0.0247161, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0757267, DIVERSITY_GINI: 0.2255560, SHANNON_ENTROPY: 12.6551278, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 6, 'shrink': 997, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0678856, PRECISION: 0.0132836, PRECISION_RECALL_MIN_DEN: 0.0536343, RECALL: 0.0525213, MAP: 0.0224953, MRR: 0.0448231, NDCG: 0.0350125, F1: 0.0212035, HIT_RATE: 0.1328363, ARHR: 0.0483212, NOVELTY: 0.0047428, AVERAGE_POPULARITY: 0.0186150, DIVERSITY_MEAN_INTER_LIST: 0.9811462, DIVERSITY_HERFINDAHL: 0.9980946, COVERAGE_ITEM: 0.5971357, COVERAGE_ITEM_CORRECT: 0.0234610, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0696112, DIVERSITY_GINI: 0.2798876, SHANNON_ENTROPY: 12.4993016, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 9, 'shrink': 998, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0702244, PRECISION: 0.0139944, PRECISION_RECALL_MIN_DEN: 0.0566073, RECALL: 0.0555159, MAP: 0.0236380, MRR: 0.0471629, NDCG: 0.0368863, F1: 0.0223518, HIT_RATE: 0.1399440, ARHR: 0.0511330, NOVELTY: 0.0047594, AVERAGE_POPULARITY: 0.0187134, DIVERSITY_MEAN_INTER_LIST: 0.9891606, DIVERSITY_HERFINDAHL: 0.9988958, COVERAGE_ITEM: 0.6006853, COVERAGE_ITEM_CORRECT: 0.0246853, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2911429, SHANNON_ENTROPY: 12.7587583, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0722599, PRECISION: 0.0143142, PRECISION_RECALL_MIN_DEN: 0.0605622, RECALL: 0.0595051, MAP: 0.0242879, MRR: 0.0479642, NDCG: 0.0383272, F1: 0.0230745, HIT_RATE: 0.1431422, ARHR: 0.0517514, NOVELTY: 0.0047850, AVERAGE_POPULARITY: 0.0195179, DIVERSITY_MEAN_INTER_LIST: 0.9957011, DIVERSITY_HERFINDAHL: 0.9995498, COVERAGE_ITEM: 0.5048547, COVERAGE_ITEM_CORRECT: 0.0247161, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0757267, DIVERSITY_GINI: 0.2255560, SHANNON_ENTROPY: 12.6551278, 
