SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 682, 'shrink': 922, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.011512913624770695, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0562061, PRECISION: 0.0108559, PRECISION_RECALL_MIN_DEN: 0.0414242, RECALL: 0.0404971, MAP: 0.0179561, MRR: 0.0382412, NDCG: 0.0280240, F1: 0.0171210, HIT_RATE: 0.1085586, ARHR: 0.0410500, NOVELTY: 0.0047440, AVERAGE_POPULARITY: 0.0154023, DIVERSITY_MEAN_INTER_LIST: 0.9956252, DIVERSITY_HERFINDAHL: 0.9995422, COVERAGE_ITEM: 0.4838884, COVERAGE_ITEM_CORRECT: 0.0190568, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0574053, DIVERSITY_GINI: 0.2229025, SHANNON_ENTROPY: 12.6473987, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 156, 'shrink': 933, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8818345142008388, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0549388, PRECISION: 0.0105817, PRECISION_RECALL_MIN_DEN: 0.0402123, RECALL: 0.0393181, MAP: 0.0177104, MRR: 0.0380591, NDCG: 0.0275194, F1: 0.0166752, HIT_RATE: 0.1058172, ARHR: 0.0409982, NOVELTY: 0.0047297, AVERAGE_POPULARITY: 0.0152936, DIVERSITY_MEAN_INTER_LIST: 0.9955412, DIVERSITY_HERFINDAHL: 0.9995338, COVERAGE_ITEM: 0.5002348, COVERAGE_ITEM_CORRECT: 0.0186179, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0553416, DIVERSITY_GINI: 0.2371129, SHANNON_ENTROPY: 12.7276454, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 997, 'shrink': 997, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.03639085443588442, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0693110, PRECISION: 0.0141395, PRECISION_RECALL_MIN_DEN: 0.0549466, RECALL: 0.0536980, MAP: 0.0226082, MRR: 0.0462426, NDCG: 0.0357632, F1: 0.0223841, HIT_RATE: 0.1413948, ARHR: 0.0502409, NOVELTY: 0.0047566, AVERAGE_POPULARITY: 0.0163240, DIVERSITY_MEAN_INTER_LIST: 0.9959876, DIVERSITY_HERFINDAHL: 0.9995784, COVERAGE_ITEM: 0.5321809, COVERAGE_ITEM_CORRECT: 0.0246237, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0732100, DIVERSITY_GINI: 0.2571935, SHANNON_ENTROPY: 12.8426133, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0707110, PRECISION: 0.0142695, PRECISION_RECALL_MIN_DEN: 0.0555466, RECALL: 0.0542511, MAP: 0.0231764, MRR: 0.0481958, NDCG: 0.0364315, F1: 0.0225954, HIT_RATE: 0.1426947, ARHR: 0.0524977, NOVELTY: 0.0047553, AVERAGE_POPULARITY: 0.0168534, DIVERSITY_MEAN_INTER_LIST: 0.9966140, DIVERSITY_HERFINDAHL: 0.9996410, COVERAGE_ITEM: 0.6099557, COVERAGE_ITEM_CORRECT: 0.0249471, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0732855, DIVERSITY_GINI: 0.3172745, SHANNON_ENTROPY: 13.1481038, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690728, PRECISION: 0.0141108, PRECISION_RECALL_MIN_DEN: 0.0548411, RECALL: 0.0535949, MAP: 0.0225376, MRR: 0.0461467, NDCG: 0.0356739, F1: 0.0223395, HIT_RATE: 0.1411080, ARHR: 0.0501118, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.0163017, DIVERSITY_MEAN_INTER_LIST: 0.9959304, DIVERSITY_HERFINDAHL: 0.9995727, COVERAGE_ITEM: 0.5285082, COVERAGE_ITEM_CORRECT: 0.0245775, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2543590, SHANNON_ENTROPY: 12.8251344, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 34, 'shrink': 9, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.934904213363981, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0238693, PRECISION: 0.0045055, PRECISION_RECALL_MIN_DEN: 0.0170351, RECALL: 0.0164726, MAP: 0.0061464, MRR: 0.0152066, NDCG: 0.0104432, F1: 0.0070729, HIT_RATE: 0.0450551, ARHR: 0.0157908, NOVELTY: 0.0046571, AVERAGE_POPULARITY: 0.0154786, DIVERSITY_MEAN_INTER_LIST: 0.9862205, DIVERSITY_HERFINDAHL: 0.9986019, COVERAGE_ITEM: 0.3187526, COVERAGE_ITEM_CORRECT: 0.0077459, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0256197, DIVERSITY_GINI: 0.1230746, SHANNON_ENTROPY: 11.6979581, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 993, 'shrink': 26, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.11049232596190886, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0681336, PRECISION: 0.0136061, PRECISION_RECALL_MIN_DEN: 0.0536310, RECALL: 0.0524917, MAP: 0.0219756, MRR: 0.0454128, NDCG: 0.0348051, F1: 0.0216090, HIT_RATE: 0.1360605, ARHR: 0.0493855, NOVELTY: 0.0047662, AVERAGE_POPULARITY: 0.0168839, DIVERSITY_MEAN_INTER_LIST: 0.9964039, DIVERSITY_HERFINDAHL: 0.9996200, COVERAGE_ITEM: 0.5731896, COVERAGE_ITEM_CORRECT: 0.0238691, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0706933, DIVERSITY_GINI: 0.2871911, SHANNON_ENTROPY: 13.0065376, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 946, 'shrink': 989, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9449561535770248, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0709226, PRECISION: 0.0141916, PRECISION_RECALL_MIN_DEN: 0.0553748, RECALL: 0.0541073, MAP: 0.0231912, MRR: 0.0482996, NDCG: 0.0364153, F1: 0.0224850, HIT_RATE: 0.1419161, ARHR: 0.0525512, NOVELTY: 0.0047556, AVERAGE_POPULARITY: 0.0168657, DIVERSITY_MEAN_INTER_LIST: 0.9966135, DIVERSITY_HERFINDAHL: 0.9996410, COVERAGE_ITEM: 0.6097940, COVERAGE_ITEM_CORRECT: 0.0248316, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731093, DIVERSITY_GINI: 0.3172770, SHANNON_ENTROPY: 13.1482203, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 987, 'shrink': 980, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.028109170234585486, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0692145, PRECISION: 0.0141353, PRECISION_RECALL_MIN_DEN: 0.0548890, RECALL: 0.0536352, MAP: 0.0225742, MRR: 0.0461938, NDCG: 0.0357212, F1: 0.0223735, HIT_RATE: 0.1413533, ARHR: 0.0501913, NOVELTY: 0.0047564, AVERAGE_POPULARITY: 0.0163077, DIVERSITY_MEAN_INTER_LIST: 0.9959762, DIVERSITY_HERFINDAHL: 0.9995773, COVERAGE_ITEM: 0.5314264, COVERAGE_ITEM_CORRECT: 0.0246160, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731848, DIVERSITY_GINI: 0.2565625, SHANNON_ENTROPY: 12.8388247, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690728, PRECISION: 0.0141108, PRECISION_RECALL_MIN_DEN: 0.0548411, RECALL: 0.0535949, MAP: 0.0225376, MRR: 0.0461467, NDCG: 0.0356739, F1: 0.0223395, HIT_RATE: 0.1411080, ARHR: 0.0501118, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.0163017, DIVERSITY_MEAN_INTER_LIST: 0.9959304, DIVERSITY_HERFINDAHL: 0.9995727, COVERAGE_ITEM: 0.5285082, COVERAGE_ITEM_CORRECT: 0.0245775, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2543590, SHANNON_ENTROPY: 12.8251344, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690728, PRECISION: 0.0141108, PRECISION_RECALL_MIN_DEN: 0.0548411, RECALL: 0.0535949, MAP: 0.0225376, MRR: 0.0461467, NDCG: 0.0356739, F1: 0.0223395, HIT_RATE: 0.1411080, ARHR: 0.0501118, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.0163017, DIVERSITY_MEAN_INTER_LIST: 0.9959304, DIVERSITY_HERFINDAHL: 0.9995727, COVERAGE_ITEM: 0.5285082, COVERAGE_ITEM_CORRECT: 0.0245775, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2543590, SHANNON_ENTROPY: 12.8251344, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 25, 'shrink': 983, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.949298769946109, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0625712, PRECISION: 0.0120261, PRECISION_RECALL_MIN_DEN: 0.0470016, RECALL: 0.0459247, MAP: 0.0203292, MRR: 0.0422828, NDCG: 0.0315574, F1: 0.0190597, HIT_RATE: 0.1202612, ARHR: 0.0457107, NOVELTY: 0.0047205, AVERAGE_POPULARITY: 0.0163952, DIVERSITY_MEAN_INTER_LIST: 0.9936310, DIVERSITY_HERFINDAHL: 0.9993428, COVERAGE_ITEM: 0.6077921, COVERAGE_ITEM_CORRECT: 0.0213128, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0629168, DIVERSITY_GINI: 0.3111944, SHANNON_ENTROPY: 13.0035623, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 971, 'shrink': 999, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8591155181518486, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0616946, PRECISION: 0.0125228, PRECISION_RECALL_MIN_DEN: 0.0472101, RECALL: 0.0460327, MAP: 0.0190820, MRR: 0.0414812, NDCG: 0.0307051, F1: 0.0196884, HIT_RATE: 0.1252275, ARHR: 0.0451472, NOVELTY: 0.0047533, AVERAGE_POPULARITY: 0.0171898, DIVERSITY_MEAN_INTER_LIST: 0.9966424, DIVERSITY_HERFINDAHL: 0.9996439, COVERAGE_ITEM: 0.6197190, COVERAGE_ITEM_CORRECT: 0.0221521, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0644520, DIVERSITY_GINI: 0.3204899, SHANNON_ENTROPY: 13.1595863, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690728, PRECISION: 0.0141108, PRECISION_RECALL_MIN_DEN: 0.0548411, RECALL: 0.0535949, MAP: 0.0225376, MRR: 0.0461467, NDCG: 0.0356739, F1: 0.0223395, HIT_RATE: 0.1411080, ARHR: 0.0501118, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.0163017, DIVERSITY_MEAN_INTER_LIST: 0.9959304, DIVERSITY_HERFINDAHL: 0.9995727, COVERAGE_ITEM: 0.5285082, COVERAGE_ITEM_CORRECT: 0.0245775, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2543590, SHANNON_ENTROPY: 12.8251344, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 987, 'shrink': 14, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.10303423861049746, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0665039, PRECISION: 0.0132997, PRECISION_RECALL_MIN_DEN: 0.0524355, RECALL: 0.0512886, MAP: 0.0214641, MRR: 0.0444199, NDCG: 0.0339905, F1: 0.0211207, HIT_RATE: 0.1329967, ARHR: 0.0483021, NOVELTY: 0.0047679, AVERAGE_POPULARITY: 0.0168788, DIVERSITY_MEAN_INTER_LIST: 0.9964367, DIVERSITY_HERFINDAHL: 0.9996233, COVERAGE_ITEM: 0.5759538, COVERAGE_ITEM_CORRECT: 0.0233301, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0690827, DIVERSITY_GINI: 0.2897313, SHANNON_ENTROPY: 13.0209558, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.734723475976807e-18, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690728, PRECISION: 0.0141108, PRECISION_RECALL_MIN_DEN: 0.0548411, RECALL: 0.0535949, MAP: 0.0225376, MRR: 0.0461467, NDCG: 0.0356739, F1: 0.0223395, HIT_RATE: 0.1411080, ARHR: 0.0501118, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.0163017, DIVERSITY_MEAN_INTER_LIST: 0.9959304, DIVERSITY_HERFINDAHL: 0.9995727, COVERAGE_ITEM: 0.5285082, COVERAGE_ITEM_CORRECT: 0.0245775, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2543590, SHANNON_ENTROPY: 12.8251344, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 20, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.05424100799700195, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0630572, PRECISION: 0.0120460, PRECISION_RECALL_MIN_DEN: 0.0478867, RECALL: 0.0468238, MAP: 0.0211261, MRR: 0.0429182, NDCG: 0.0323463, F1: 0.0191613, HIT_RATE: 0.1204597, ARHR: 0.0462597, NOVELTY: 0.0047157, AVERAGE_POPULARITY: 0.0160415, DIVERSITY_MEAN_INTER_LIST: 0.9955419, DIVERSITY_HERFINDAHL: 0.9995338, COVERAGE_ITEM: 0.5778556, COVERAGE_ITEM_CORRECT: 0.0212589, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0631685, DIVERSITY_GINI: 0.2948432, SHANNON_ENTROPY: 13.0183300, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690728, PRECISION: 0.0141108, PRECISION_RECALL_MIN_DEN: 0.0548411, RECALL: 0.0535949, MAP: 0.0225376, MRR: 0.0461467, NDCG: 0.0356739, F1: 0.0223395, HIT_RATE: 0.1411080, ARHR: 0.0501118, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.0163017, DIVERSITY_MEAN_INTER_LIST: 0.9959304, DIVERSITY_HERFINDAHL: 0.9995727, COVERAGE_ITEM: 0.5285082, COVERAGE_ITEM_CORRECT: 0.0245775, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2543590, SHANNON_ENTROPY: 12.8251344, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690728, PRECISION: 0.0141108, PRECISION_RECALL_MIN_DEN: 0.0548411, RECALL: 0.0535949, MAP: 0.0225376, MRR: 0.0461467, NDCG: 0.0356739, F1: 0.0223395, HIT_RATE: 0.1411080, ARHR: 0.0501118, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.0163017, DIVERSITY_MEAN_INTER_LIST: 0.9959304, DIVERSITY_HERFINDAHL: 0.9995727, COVERAGE_ITEM: 0.5285082, COVERAGE_ITEM_CORRECT: 0.0245775, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2543590, SHANNON_ENTROPY: 12.8251344, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 964, 'shrink': 16, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9904014348327927, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0338170, PRECISION: 0.0064143, PRECISION_RECALL_MIN_DEN: 0.0231711, RECALL: 0.0224079, MAP: 0.0086570, MRR: 0.0218216, NDCG: 0.0146847, F1: 0.0099704, HIT_RATE: 0.0641435, ARHR: 0.0227699, NOVELTY: 0.0047065, AVERAGE_POPULARITY: 0.0169209, DIVERSITY_MEAN_INTER_LIST: 0.9938453, DIVERSITY_HERFINDAHL: 0.9993642, COVERAGE_ITEM: 0.2832031, COVERAGE_ITEM_CORRECT: 0.0106025, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0360639, DIVERSITY_GINI: 0.1140365, SHANNON_ENTROPY: 11.7894280, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 943, 'shrink': 15, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.005810370658388076, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0559269, PRECISION: 0.0109175, PRECISION_RECALL_MIN_DEN: 0.0418255, RECALL: 0.0409015, MAP: 0.0180057, MRR: 0.0380267, NDCG: 0.0281472, F1: 0.0172326, HIT_RATE: 0.1091748, ARHR: 0.0408622, NOVELTY: 0.0047502, AVERAGE_POPULARITY: 0.0154508, DIVERSITY_MEAN_INTER_LIST: 0.9954838, DIVERSITY_HERFINDAHL: 0.9995280, COVERAGE_ITEM: 0.4793147, COVERAGE_ITEM_CORRECT: 0.0191030, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0576318, DIVERSITY_GINI: 0.2184450, SHANNON_ENTROPY: 12.6126387, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690728, PRECISION: 0.0141108, PRECISION_RECALL_MIN_DEN: 0.0548411, RECALL: 0.0535949, MAP: 0.0225376, MRR: 0.0461467, NDCG: 0.0356739, F1: 0.0223395, HIT_RATE: 0.1411080, ARHR: 0.0501118, NOVELTY: 0.0047567, AVERAGE_POPULARITY: 0.0163017, DIVERSITY_MEAN_INTER_LIST: 0.9959304, DIVERSITY_HERFINDAHL: 0.9995727, COVERAGE_ITEM: 0.5285082, COVERAGE_ITEM_CORRECT: 0.0245775, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731345, DIVERSITY_GINI: 0.2543590, SHANNON_ENTROPY: 12.8251344, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 52, 'shrink': 999, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.05889402614513252, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0564266, PRECISION: 0.0109055, PRECISION_RECALL_MIN_DEN: 0.0424321, RECALL: 0.0415052, MAP: 0.0176309, MRR: 0.0384318, NDCG: 0.0280410, F1: 0.0172723, HIT_RATE: 0.1090552, ARHR: 0.0414369, NOVELTY: 0.0047348, AVERAGE_POPULARITY: 0.0165274, DIVERSITY_MEAN_INTER_LIST: 0.9964731, DIVERSITY_HERFINDAHL: 0.9996269, COVERAGE_ITEM: 0.6041347, COVERAGE_ITEM_CORRECT: 0.0194726, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0571033, DIVERSITY_GINI: 0.3105030, SHANNON_ENTROPY: 13.1092165, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 1000, 'shrink': 520, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0689547, PRECISION: 0.0141718, PRECISION_RECALL_MIN_DEN: 0.0552188, RECALL: 0.0539883, MAP: 0.0224972, MRR: 0.0462197, NDCG: 0.0357511, F1: 0.0224492, HIT_RATE: 0.1417182, ARHR: 0.0502287, NOVELTY: 0.0047582, AVERAGE_POPULARITY: 0.0163936, DIVERSITY_MEAN_INTER_LIST: 0.9959265, DIVERSITY_HERFINDAHL: 0.9995723, COVERAGE_ITEM: 0.5288855, COVERAGE_ITEM_CORRECT: 0.0246853, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0734365, DIVERSITY_GINI: 0.2543030, SHANNON_ENTROPY: 12.8247468, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 43, 'shrink': 9, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.06882852219218717, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0554948, PRECISION: 0.0106839, PRECISION_RECALL_MIN_DEN: 0.0428211, RECALL: 0.0419142, MAP: 0.0182353, MRR: 0.0375606, NDCG: 0.0283015, F1: 0.0170270, HIT_RATE: 0.1068386, ARHR: 0.0406294, NOVELTY: 0.0047319, AVERAGE_POPULARITY: 0.0163351, DIVERSITY_MEAN_INTER_LIST: 0.9961161, DIVERSITY_HERFINDAHL: 0.9995913, COVERAGE_ITEM: 0.5980520, COVERAGE_ITEM_CORRECT: 0.0190568, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0560715, DIVERSITY_GINI: 0.3106947, SHANNON_ENTROPY: 13.0988165, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 1000, 'shrink': 550, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0689728, PRECISION: 0.0141475, PRECISION_RECALL_MIN_DEN: 0.0551204, RECALL: 0.0538866, MAP: 0.0224503, MRR: 0.0461692, NDCG: 0.0356872, F1: 0.0224097, HIT_RATE: 0.1414746, ARHR: 0.0501849, NOVELTY: 0.0047584, AVERAGE_POPULARITY: 0.0163878, DIVERSITY_MEAN_INTER_LIST: 0.9959284, DIVERSITY_HERFINDAHL: 0.9995725, COVERAGE_ITEM: 0.5288239, COVERAGE_ITEM_CORRECT: 0.0246468, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0733107, DIVERSITY_GINI: 0.2542976, SHANNON_ENTROPY: 12.8248912, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 1000, 'shrink': 557, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690056, PRECISION: 0.0141351, PRECISION_RECALL_MIN_DEN: 0.0550855, RECALL: 0.0538501, MAP: 0.0224289, MRR: 0.0461227, NDCG: 0.0356547, F1: 0.0223910, HIT_RATE: 0.1413513, ARHR: 0.0501275, NOVELTY: 0.0047582, AVERAGE_POPULARITY: 0.0163842, DIVERSITY_MEAN_INTER_LIST: 0.9959285, DIVERSITY_HERFINDAHL: 0.9995725, COVERAGE_ITEM: 0.5287700, COVERAGE_ITEM_CORRECT: 0.0246314, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0733107, DIVERSITY_GINI: 0.2543048, SHANNON_ENTROPY: 12.8249056, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 927, 'shrink': 995, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9979617790076327, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0706668, PRECISION: 0.0141915, PRECISION_RECALL_MIN_DEN: 0.0554457, RECALL: 0.0541718, MAP: 0.0231717, MRR: 0.0481348, NDCG: 0.0363944, F1: 0.0224906, HIT_RATE: 0.1419147, ARHR: 0.0524044, NOVELTY: 0.0047550, AVERAGE_POPULARITY: 0.0168553, DIVERSITY_MEAN_INTER_LIST: 0.9966118, DIVERSITY_HERFINDAHL: 0.9996408, COVERAGE_ITEM: 0.6099788, COVERAGE_ITEM_CORRECT: 0.0248316, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0730590, DIVERSITY_GINI: 0.3174025, SHANNON_ENTROPY: 13.1486731, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 885, 'shrink': 10, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.018668317419820783, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0605918, PRECISION: 0.0123355, PRECISION_RECALL_MIN_DEN: 0.0462657, RECALL: 0.0451341, MAP: 0.0187385, MRR: 0.0410641, NDCG: 0.0301856, F1: 0.0193728, HIT_RATE: 0.1233547, ARHR: 0.0446348, NOVELTY: 0.0047441, AVERAGE_POPULARITY: 0.0174207, DIVERSITY_MEAN_INTER_LIST: 0.9966869, DIVERSITY_HERFINDAHL: 0.9996483, COVERAGE_ITEM: 0.6214206, COVERAGE_ITEM_CORRECT: 0.0218441, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0635963, DIVERSITY_GINI: 0.3237773, SHANNON_ENTROPY: 13.1762924, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 1000, 'shrink': 560, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0690209, PRECISION: 0.0141392, PRECISION_RECALL_MIN_DEN: 0.0550937, RECALL: 0.0538583, MAP: 0.0224447, MRR: 0.0461624, NDCG: 0.0356741, F1: 0.0223969, HIT_RATE: 0.1413921, ARHR: 0.0501656, NOVELTY: 0.0047583, AVERAGE_POPULARITY: 0.0163826, DIVERSITY_MEAN_INTER_LIST: 0.9959290, DIVERSITY_HERFINDAHL: 0.9995725, COVERAGE_ITEM: 0.5287238, COVERAGE_ITEM_CORRECT: 0.0246391, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0733359, DIVERSITY_GINI: 0.2542900, SHANNON_ENTROPY: 12.8248995, 
