
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 936, 'shrink': 306, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1578207319001266, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0109763, PRECISION: 0.0020724, PRECISION_RECALL_MIN_DEN: 0.0078941, RECALL: 0.0076046, MAP: 0.0028065, MRR: 0.0071061, NDCG: 0.0047700, F1: 0.0032561, HIT_RATE: 0.0207244, ARHR: 0.0072054, NOVELTY: 0.0047919, AVERAGE_POPULARITY: 0.0131175, DIVERSITY_MEAN_INTER_LIST: 0.9437505, DIVERSITY_HERFINDAHL: 0.9943558, COVERAGE_ITEM: 0.0754572, COVERAGE_ITEM_CORRECT: 0.0033109, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0123317, DIVERSITY_GINI: 0.0116515, SHANNON_ENTROPY: 8.4391894, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 203, 'shrink': 343, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9996905625730406, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0413528, PRECISION: 0.0080273, PRECISION_RECALL_MIN_DEN: 0.0293444, RECALL: 0.0283583, MAP: 0.0115967, MRR: 0.0273658, NDCG: 0.0189362, F1: 0.0125088, HIT_RATE: 0.0802727, ARHR: 0.0287442, NOVELTY: 0.0046869, AVERAGE_POPULARITY: 0.0167560, DIVERSITY_MEAN_INTER_LIST: 0.9922163, DIVERSITY_HERFINDAHL: 0.9992013, COVERAGE_ITEM: 0.2669644, COVERAGE_ITEM_CORRECT: 0.0133667, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0446206, DIVERSITY_GINI: 0.1057062, SHANNON_ENTROPY: 11.6528234, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.3245230328444894, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0829102, PRECISION: 0.0163851, PRECISION_RECALL_MIN_DEN: 0.0681242, RECALL: 0.0667988, MAP: 0.0276186, MRR: 0.0548953, NDCG: 0.0434622, F1: 0.0263133, HIT_RATE: 0.1638514, ARHR: 0.0595155, NOVELTY: 0.0047961, AVERAGE_POPULARITY: 0.0186788, DIVERSITY_MEAN_INTER_LIST: 0.9962257, DIVERSITY_HERFINDAHL: 0.9996022, COVERAGE_ITEM: 0.5589451, COVERAGE_ITEM_CORRECT: 0.0283965, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0856172, DIVERSITY_GINI: 0.2706012, SHANNON_ENTROPY: 12.9232753, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 861, 'shrink': 946, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.004322549676003541, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0422732, PRECISION: 0.0077319, PRECISION_RECALL_MIN_DEN: 0.0326163, RECALL: 0.0319887, MAP: 0.0137703, MRR: 0.0283180, NDCG: 0.0213306, F1: 0.0124527, HIT_RATE: 0.0773192, ARHR: 0.0297045, NOVELTY: 0.0047877, AVERAGE_POPULARITY: 0.0163014, DIVERSITY_MEAN_INTER_LIST: 0.9943440, DIVERSITY_HERFINDAHL: 0.9994141, COVERAGE_ITEM: 0.3175669, COVERAGE_ITEM_CORRECT: 0.0132512, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0429848, DIVERSITY_GINI: 0.1291852, SHANNON_ENTROPY: 11.9556280, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 56, 'shrink': 49, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4891329833124701, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0780287, PRECISION: 0.0158381, PRECISION_RECALL_MIN_DEN: 0.0651590, RECALL: 0.0639449, MAP: 0.0257178, MRR: 0.0513267, NDCG: 0.0410407, F1: 0.0253876, HIT_RATE: 0.1583809, ARHR: 0.0558158, NOVELTY: 0.0047542, AVERAGE_POPULARITY: 0.0189659, DIVERSITY_MEAN_INTER_LIST: 0.9963308, DIVERSITY_HERFINDAHL: 0.9996127, COVERAGE_ITEM: 0.5846468, COVERAGE_ITEM_CORRECT: 0.0277344, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0822197, DIVERSITY_GINI: 0.2913822, SHANNON_ENTROPY: 13.0182398, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 16, 'shrink': 117, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.234588040722352, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0700801, PRECISION: 0.0136023, PRECISION_RECALL_MIN_DEN: 0.0549236, RECALL: 0.0537771, MAP: 0.0236103, MRR: 0.0476449, NDCG: 0.0364235, F1: 0.0217122, HIT_RATE: 0.1360234, ARHR: 0.0513497, NOVELTY: 0.0047349, AVERAGE_POPULARITY: 0.0191048, DIVERSITY_MEAN_INTER_LIST: 0.9880672, DIVERSITY_HERFINDAHL: 0.9987865, COVERAGE_ITEM: 0.6055900, COVERAGE_ITEM_CORRECT: 0.0240231, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0712470, DIVERSITY_GINI: 0.2968833, SHANNON_ENTROPY: 12.7531715, 

SearchBayesianSkopt-CV: New best config found. Config 34: {'topK': 980, 'shrink': 994, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.624151191155469, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0825253, PRECISION: 0.0164761, PRECISION_RECALL_MIN_DEN: 0.0688165, RECALL: 0.0674761, MAP: 0.0276827, MRR: 0.0553001, NDCG: 0.0436687, F1: 0.0264828, HIT_RATE: 0.1647609, ARHR: 0.0599273, NOVELTY: 0.0047833, AVERAGE_POPULARITY: 0.0187992, DIVERSITY_MEAN_INTER_LIST: 0.9961473, DIVERSITY_HERFINDAHL: 0.9995944, COVERAGE_ITEM: 0.5704100, COVERAGE_ITEM_CORRECT: 0.0285351, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0861960, DIVERSITY_GINI: 0.2752891, SHANNON_ENTROPY: 12.9308607, 

SearchBayesianSkopt-CV: New best config found. Config 35: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.368746131134279, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0829447, PRECISION: 0.0165031, PRECISION_RECALL_MIN_DEN: 0.0689579, RECALL: 0.0676396, MAP: 0.0277135, MRR: 0.0551661, NDCG: 0.0437586, F1: 0.0265310, HIT_RATE: 0.1650312, ARHR: 0.0598183, NOVELTY: 0.0047946, AVERAGE_POPULARITY: 0.0187345, DIVERSITY_MEAN_INTER_LIST: 0.9962440, DIVERSITY_HERFINDAHL: 0.9996040, COVERAGE_ITEM: 0.5660366, COVERAGE_ITEM_CORRECT: 0.0286198, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0861709, DIVERSITY_GINI: 0.2751171, SHANNON_ENTROPY: 12.9441051, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 70, 'shrink': 992, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5723105381719008, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0812672, PRECISION: 0.0164145, PRECISION_RECALL_MIN_DEN: 0.0674347, RECALL: 0.0661609, MAP: 0.0272650, MRR: 0.0539432, NDCG: 0.0430065, F1: 0.0263026, HIT_RATE: 0.1641447, ARHR: 0.0587270, NOVELTY: 0.0047661, AVERAGE_POPULARITY: 0.0186290, DIVERSITY_MEAN_INTER_LIST: 0.9965291, DIVERSITY_HERFINDAHL: 0.9996325, COVERAGE_ITEM: 0.6070298, COVERAGE_ITEM_CORRECT: 0.0287815, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0850384, DIVERSITY_GINI: 0.3111019, SHANNON_ENTROPY: 13.1169118, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 997, 'shrink': 12, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.33049018309458505, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0769536, PRECISION: 0.0152037, PRECISION_RECALL_MIN_DEN: 0.0624174, RECALL: 0.0611607, MAP: 0.0250440, MRR: 0.0509760, NDCG: 0.0397572, F1: 0.0243530, HIT_RATE: 0.1520365, ARHR: 0.0550143, NOVELTY: 0.0047782, AVERAGE_POPULARITY: 0.0189233, DIVERSITY_MEAN_INTER_LIST: 0.9960704, DIVERSITY_HERFINDAHL: 0.9995867, COVERAGE_ITEM: 0.5331511, COVERAGE_ITEM_CORRECT: 0.0262406, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0800554, DIVERSITY_GINI: 0.2532459, SHANNON_ENTROPY: 12.8318482, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 20, 'shrink': 9, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5369586092143558, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0736347, PRECISION: 0.0148359, PRECISION_RECALL_MIN_DEN: 0.0618241, RECALL: 0.0606905, MAP: 0.0244049, MRR: 0.0488901, NDCG: 0.0388761, F1: 0.0238421, HIT_RATE: 0.1483587, ARHR: 0.0530174, NOVELTY: 0.0047279, AVERAGE_POPULARITY: 0.0189979, DIVERSITY_MEAN_INTER_LIST: 0.9957585, DIVERSITY_HERFINDAHL: 0.9995555, COVERAGE_ITEM: 0.5854167, COVERAGE_ITEM_CORRECT: 0.0260635, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0775890, DIVERSITY_GINI: 0.2888254, SHANNON_ENTROPY: 12.9819309, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.36746957803202546, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0829403, PRECISION: 0.0164827, PRECISION_RECALL_MIN_DEN: 0.0688600, RECALL: 0.0675392, MAP: 0.0276856, MRR: 0.0551495, NDCG: 0.0437103, F1: 0.0264969, HIT_RATE: 0.1648273, ARHR: 0.0597959, NOVELTY: 0.0047946, AVERAGE_POPULARITY: 0.0187336, DIVERSITY_MEAN_INTER_LIST: 0.9962443, DIVERSITY_HERFINDAHL: 0.9996041, COVERAGE_ITEM: 0.5657055, COVERAGE_ITEM_CORRECT: 0.0285736, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0860954, DIVERSITY_GINI: 0.2749578, SHANNON_ENTROPY: 12.9435023, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.36749916574426295, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0829403, PRECISION: 0.0164827, PRECISION_RECALL_MIN_DEN: 0.0688600, RECALL: 0.0675392, MAP: 0.0276856, MRR: 0.0551495, NDCG: 0.0437103, F1: 0.0264969, HIT_RATE: 0.1648273, ARHR: 0.0597959, NOVELTY: 0.0047946, AVERAGE_POPULARITY: 0.0187338, DIVERSITY_MEAN_INTER_LIST: 0.9962443, DIVERSITY_HERFINDAHL: 0.9996041, COVERAGE_ITEM: 0.5657209, COVERAGE_ITEM_CORRECT: 0.0285736, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0860954, DIVERSITY_GINI: 0.2749667, SHANNON_ENTROPY: 12.9435332, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.367531193925533, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0829403, PRECISION: 0.0164786, PRECISION_RECALL_MIN_DEN: 0.0688498, RECALL: 0.0675290, MAP: 0.0276846, MRR: 0.0551454, NDCG: 0.0437057, F1: 0.0264908, HIT_RATE: 0.1647865, ARHR: 0.0597918, NOVELTY: 0.0047947, AVERAGE_POPULARITY: 0.0187329, DIVERSITY_MEAN_INTER_LIST: 0.9962443, DIVERSITY_HERFINDAHL: 0.9996041, COVERAGE_ITEM: 0.5657286, COVERAGE_ITEM_CORRECT: 0.0285659, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0860702, DIVERSITY_GINI: 0.2749768, SHANNON_ENTROPY: 12.9435876, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 984, 'shrink': 41, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.013389712200051921, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0732148, PRECISION: 0.0144523, PRECISION_RECALL_MIN_DEN: 0.0594681, RECALL: 0.0582347, MAP: 0.0240159, MRR: 0.0481525, NDCG: 0.0379155, F1: 0.0231551, HIT_RATE: 0.1445230, ARHR: 0.0520330, NOVELTY: 0.0048032, AVERAGE_POPULARITY: 0.0180759, DIVERSITY_MEAN_INTER_LIST: 0.9958575, DIVERSITY_HERFINDAHL: 0.9995654, COVERAGE_ITEM: 0.5209471, COVERAGE_ITEM_CORRECT: 0.0250703, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0759280, DIVERSITY_GINI: 0.2430792, SHANNON_ENTROPY: 12.7658702, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 991, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.23789785941146363, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0588389, PRECISION: 0.0111595, PRECISION_RECALL_MIN_DEN: 0.0452265, RECALL: 0.0442466, MAP: 0.0188998, MRR: 0.0392066, NDCG: 0.0295679, F1: 0.0178232, HIT_RATE: 0.1115953, ARHR: 0.0416246, NOVELTY: 0.0047744, AVERAGE_POPULARITY: 0.0174848, DIVERSITY_MEAN_INTER_LIST: 0.9951270, DIVERSITY_HERFINDAHL: 0.9994924, COVERAGE_ITEM: 0.3816978, COVERAGE_ITEM_CORRECT: 0.0191723, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0603750, DIVERSITY_GINI: 0.1652070, SHANNON_ENTROPY: 12.2854245, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 7, 'shrink': 989, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.3233639051353961, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0551087, PRECISION: 0.0101962, PRECISION_RECALL_MIN_DEN: 0.0401304, RECALL: 0.0392828, MAP: 0.0185544, MRR: 0.0380114, NDCG: 0.0279321, F1: 0.0161865, HIT_RATE: 0.1019625, ARHR: 0.0405932, NOVELTY: 0.0046682, AVERAGE_POPULARITY: 0.0181274, DIVERSITY_MEAN_INTER_LIST: 0.9378791, DIVERSITY_HERFINDAHL: 0.9937687, COVERAGE_ITEM: 0.5135322, COVERAGE_ITEM_CORRECT: 0.0179865, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0546621, DIVERSITY_GINI: 0.2050347, SHANNON_ENTROPY: 11.3766053, 

SearchBayesianSkopt-CV: New best config found. Config 45: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.36940174126480696, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0829563, PRECISION: 0.0165031, PRECISION_RECALL_MIN_DEN: 0.0689655, RECALL: 0.0676473, MAP: 0.0277204, MRR: 0.0551922, NDCG: 0.0437689, F1: 0.0265315, HIT_RATE: 0.1650307, ARHR: 0.0598373, NOVELTY: 0.0047944, AVERAGE_POPULARITY: 0.0187398, DIVERSITY_MEAN_INTER_LIST: 0.9962436, DIVERSITY_HERFINDAHL: 0.9996040, COVERAGE_ITEM: 0.5660905, COVERAGE_ITEM_CORRECT: 0.0286198, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0861709, DIVERSITY_GINI: 0.2751511, SHANNON_ENTROPY: 12.9441707, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 995, 'shrink': 47, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5825423966361579, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0714250, PRECISION: 0.0146893, PRECISION_RECALL_MIN_DEN: 0.0617070, RECALL: 0.0605816, MAP: 0.0232111, MRR: 0.0465906, NDCG: 0.0377765, F1: 0.0236446, HIT_RATE: 0.1468929, ARHR: 0.0501633, NOVELTY: 0.0047225, AVERAGE_POPULARITY: 0.0185909, DIVERSITY_MEAN_INTER_LIST: 0.9947563, DIVERSITY_HERFINDAHL: 0.9994553, COVERAGE_ITEM: 0.4767045, COVERAGE_ITEM_CORRECT: 0.0253321, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0782937, DIVERSITY_GINI: 0.1967754, SHANNON_ENTROPY: 12.3986524, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 114, 'shrink': 41, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.21241351465046782, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0789273, PRECISION: 0.0159597, PRECISION_RECALL_MIN_DEN: 0.0652005, RECALL: 0.0638359, MAP: 0.0266208, MRR: 0.0531706, NDCG: 0.0417572, F1: 0.0255335, HIT_RATE: 0.1595965, ARHR: 0.0578518, NOVELTY: 0.0047734, AVERAGE_POPULARITY: 0.0188099, DIVERSITY_MEAN_INTER_LIST: 0.9965696, DIVERSITY_HERFINDAHL: 0.9996366, COVERAGE_ITEM: 0.6086314, COVERAGE_ITEM_CORRECT: 0.0278884, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0819680, DIVERSITY_GINI: 0.3133953, SHANNON_ENTROPY: 13.1326448, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.3517496046730716, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0830611, PRECISION: 0.0164216, PRECISION_RECALL_MIN_DEN: 0.0684295, RECALL: 0.0671018, MAP: 0.0276559, MRR: 0.0550353, NDCG: 0.0435746, F1: 0.0263840, HIT_RATE: 0.1642161, ARHR: 0.0596465, NOVELTY: 0.0047960, AVERAGE_POPULARITY: 0.0187025, DIVERSITY_MEAN_INTER_LIST: 0.9962377, DIVERSITY_HERFINDAHL: 0.9996034, COVERAGE_ITEM: 0.5633648, COVERAGE_ITEM_CORRECT: 0.0284889, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0859192, DIVERSITY_GINI: 0.2733639, SHANNON_ENTROPY: 12.9361158, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.35216423881772396, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0830435, PRECISION: 0.0164134, PRECISION_RECALL_MIN_DEN: 0.0684184, RECALL: 0.0670924, MAP: 0.0276312, MRR: 0.0549990, NDCG: 0.0435505, F1: 0.0263726, HIT_RATE: 0.1641335, ARHR: 0.0596116, NOVELTY: 0.0047959, AVERAGE_POPULARITY: 0.0187033, DIVERSITY_MEAN_INTER_LIST: 0.9962375, DIVERSITY_HERFINDAHL: 0.9996034, COVERAGE_ITEM: 0.5633494, COVERAGE_ITEM_CORRECT: 0.0284735, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0858689, DIVERSITY_GINI: 0.2733654, SHANNON_ENTROPY: 12.9361040, 
SearchBayesianSkopt-CV: Search complete. Best config is 45: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.36940174126480696, 'feature_weighting': 'BM25'}
