
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 839, 'shrink': 808, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0712565, PRECISION: 0.0142313, PRECISION_RECALL_MIN_DEN: 0.0591917, RECALL: 0.0580356, MAP: 0.0236869, MRR: 0.0468216, NDCG: 0.0374417, F1: 0.0228556, HIT_RATE: 0.1423127, ARHR: 0.0504672, NOVELTY: 0.0048218, AVERAGE_POPULARITY: 0.0186490, DIVERSITY_MEAN_INTER_LIST: 0.9952988, DIVERSITY_HERFINDAHL: 0.9995095, COVERAGE_ITEM: 0.4709220, COVERAGE_ITEM_CORRECT: 0.0243003, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0751227, DIVERSITY_GINI: 0.2029700, SHANNON_ENTROPY: 12.5036523, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0732366, PRECISION: 0.0144822, PRECISION_RECALL_MIN_DEN: 0.0605918, RECALL: 0.0594953, MAP: 0.0246363, MRR: 0.0499524, NDCG: 0.0388053, F1: 0.0232903, HIT_RATE: 0.1448218, ARHR: 0.0538680, NOVELTY: 0.0047864, AVERAGE_POPULARITY: 0.0189816, DIVERSITY_MEAN_INTER_LIST: 0.9958946, DIVERSITY_HERFINDAHL: 0.9995691, COVERAGE_ITEM: 0.5143253, COVERAGE_ITEM_CORRECT: 0.0250934, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0763559, DIVERSITY_GINI: 0.2343456, SHANNON_ENTROPY: 12.7210182, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 7, 'shrink': 998, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0685667, PRECISION: 0.0134466, PRECISION_RECALL_MIN_DEN: 0.0545969, RECALL: 0.0534933, MAP: 0.0229180, MRR: 0.0455807, NDCG: 0.0356410, F1: 0.0214896, HIT_RATE: 0.1344655, ARHR: 0.0492423, NOVELTY: 0.0047469, AVERAGE_POPULARITY: 0.0186814, DIVERSITY_MEAN_INTER_LIST: 0.9847684, DIVERSITY_HERFINDAHL: 0.9984567, COVERAGE_ITEM: 0.5996689, COVERAGE_ITEM_CORRECT: 0.0236689, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0706178, DIVERSITY_GINI: 0.2853922, SHANNON_ENTROPY: 12.6125144, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 999, 'shrink': 991, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0705140, PRECISION: 0.0141167, PRECISION_RECALL_MIN_DEN: 0.0587104, RECALL: 0.0575802, MAP: 0.0234920, MRR: 0.0465385, NDCG: 0.0371469, F1: 0.0226724, HIT_RATE: 0.1411675, ARHR: 0.0501069, NOVELTY: 0.0048215, AVERAGE_POPULARITY: 0.0186564, DIVERSITY_MEAN_INTER_LIST: 0.9951224, DIVERSITY_HERFINDAHL: 0.9994919, COVERAGE_ITEM: 0.4654475, COVERAGE_ITEM_CORRECT: 0.0240385, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0748459, DIVERSITY_GINI: 0.1984686, SHANNON_ENTROPY: 12.4625474, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 11, 'shrink': 17, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0759023, PRECISION: 0.0148348, PRECISION_RECALL_MIN_DEN: 0.0591891, RECALL: 0.0579050, MAP: 0.0251897, MRR: 0.0514433, NDCG: 0.0390981, F1: 0.0236178, HIT_RATE: 0.1483485, ARHR: 0.0558774, NOVELTY: 0.0047595, AVERAGE_POPULARITY: 0.0192785, DIVERSITY_MEAN_INTER_LIST: 0.9924589, DIVERSITY_HERFINDAHL: 0.9992256, COVERAGE_ITEM: 0.6116728, COVERAGE_ITEM_CORRECT: 0.0261559, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0767837, DIVERSITY_GINI: 0.3059236, SHANNON_ENTROPY: 12.9330994, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 14, 'shrink': 21, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0767144, PRECISION: 0.0151706, PRECISION_RECALL_MIN_DEN: 0.0606808, RECALL: 0.0593904, MAP: 0.0254683, MRR: 0.0514661, NDCG: 0.0397099, F1: 0.0241669, HIT_RATE: 0.1517057, ARHR: 0.0560564, NOVELTY: 0.0047664, AVERAGE_POPULARITY: 0.0191248, DIVERSITY_MEAN_INTER_LIST: 0.9940405, DIVERSITY_HERFINDAHL: 0.9993837, COVERAGE_ITEM: 0.6121193, COVERAGE_ITEM_CORRECT: 0.0267565, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0785454, DIVERSITY_GINI: 0.3096636, SHANNON_ENTROPY: 13.0085398, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0732366, PRECISION: 0.0144822, PRECISION_RECALL_MIN_DEN: 0.0605918, RECALL: 0.0594953, MAP: 0.0246363, MRR: 0.0499524, NDCG: 0.0388053, F1: 0.0232903, HIT_RATE: 0.1448218, ARHR: 0.0538680, NOVELTY: 0.0047864, AVERAGE_POPULARITY: 0.0189816, DIVERSITY_MEAN_INTER_LIST: 0.9958946, DIVERSITY_HERFINDAHL: 0.9995691, COVERAGE_ITEM: 0.5143253, COVERAGE_ITEM_CORRECT: 0.0250934, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0763559, DIVERSITY_GINI: 0.2343456, SHANNON_ENTROPY: 12.7210182, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 984, 'shrink': 979, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0704020, PRECISION: 0.0141617, PRECISION_RECALL_MIN_DEN: 0.0588440, RECALL: 0.0577005, MAP: 0.0234925, MRR: 0.0464437, NDCG: 0.0371778, F1: 0.0227401, HIT_RATE: 0.1416172, ARHR: 0.0500279, NOVELTY: 0.0048222, AVERAGE_POPULARITY: 0.0186598, DIVERSITY_MEAN_INTER_LIST: 0.9951364, DIVERSITY_HERFINDAHL: 0.9994933, COVERAGE_ITEM: 0.4659018, COVERAGE_ITEM_CORRECT: 0.0241232, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0749969, DIVERSITY_GINI: 0.1987977, SHANNON_ENTROPY: 12.4654586, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 9, 'shrink': 983, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0703110, PRECISION: 0.0139944, PRECISION_RECALL_MIN_DEN: 0.0565356, RECALL: 0.0554315, MAP: 0.0236408, MRR: 0.0472126, NDCG: 0.0368749, F1: 0.0223450, HIT_RATE: 0.1399445, ARHR: 0.0511854, NOVELTY: 0.0047592, AVERAGE_POPULARITY: 0.0187076, DIVERSITY_MEAN_INTER_LIST: 0.9891677, DIVERSITY_HERFINDAHL: 0.9988966, COVERAGE_ITEM: 0.6011704, COVERAGE_ITEM_CORRECT: 0.0246699, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0731597, DIVERSITY_GINI: 0.2915141, SHANNON_ENTROPY: 12.7606119, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 14, 'shrink': 15, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0764557, PRECISION: 0.0152564, PRECISION_RECALL_MIN_DEN: 0.0607763, RECALL: 0.0594717, MAP: 0.0252936, MRR: 0.0513944, NDCG: 0.0396336, F1: 0.0242823, HIT_RATE: 0.1525642, ARHR: 0.0560321, NOVELTY: 0.0047652, AVERAGE_POPULARITY: 0.0192414, DIVERSITY_MEAN_INTER_LIST: 0.9941149, DIVERSITY_HERFINDAHL: 0.9993912, COVERAGE_ITEM: 0.6126121, COVERAGE_ITEM_CORRECT: 0.0269567, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0785957, DIVERSITY_GINI: 0.3101076, SHANNON_ENTROPY: 13.0127400, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 991, 'shrink': 996, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0705197, PRECISION: 0.0141535, PRECISION_RECALL_MIN_DEN: 0.0588156, RECALL: 0.0576737, MAP: 0.0235284, MRR: 0.0465947, NDCG: 0.0372047, F1: 0.0227271, HIT_RATE: 0.1415346, ARHR: 0.0501668, NOVELTY: 0.0048223, AVERAGE_POPULARITY: 0.0186450, DIVERSITY_MEAN_INTER_LIST: 0.9951267, DIVERSITY_HERFINDAHL: 0.9994923, COVERAGE_ITEM: 0.4656862, COVERAGE_ITEM_CORRECT: 0.0241001, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0749969, DIVERSITY_GINI: 0.1986538, SHANNON_ENTROPY: 12.4638870, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0732366, PRECISION: 0.0144822, PRECISION_RECALL_MIN_DEN: 0.0605918, RECALL: 0.0594953, MAP: 0.0246363, MRR: 0.0499524, NDCG: 0.0388053, F1: 0.0232903, HIT_RATE: 0.1448218, ARHR: 0.0538680, NOVELTY: 0.0047864, AVERAGE_POPULARITY: 0.0189816, DIVERSITY_MEAN_INTER_LIST: 0.9958946, DIVERSITY_HERFINDAHL: 0.9995691, COVERAGE_ITEM: 0.5143253, COVERAGE_ITEM_CORRECT: 0.0250934, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0763559, DIVERSITY_GINI: 0.2343456, SHANNON_ENTROPY: 12.7210182, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 7, 'shrink': 13, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0725078, PRECISION: 0.0140303, PRECISION_RECALL_MIN_DEN: 0.0572061, RECALL: 0.0561240, MAP: 0.0239636, MRR: 0.0482258, NDCG: 0.0373870, F1: 0.0224484, HIT_RATE: 0.1403031, ARHR: 0.0520768, NOVELTY: 0.0047455, AVERAGE_POPULARITY: 0.0194709, DIVERSITY_MEAN_INTER_LIST: 0.9872218, DIVERSITY_HERFINDAHL: 0.9987020, COVERAGE_ITEM: 0.6091242, COVERAGE_ITEM_CORRECT: 0.0248085, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0736882, DIVERSITY_GINI: 0.2953253, SHANNON_ENTROPY: 12.7214228, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 20, 'shrink': 998, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0754573, PRECISION: 0.0149913, PRECISION_RECALL_MIN_DEN: 0.0613278, RECALL: 0.0600892, MAP: 0.0255719, MRR: 0.0507138, NDCG: 0.0397904, F1: 0.0239948, HIT_RATE: 0.1499132, ARHR: 0.0551027, NOVELTY: 0.0047757, AVERAGE_POPULARITY: 0.0187226, DIVERSITY_MEAN_INTER_LIST: 0.9950101, DIVERSITY_HERFINDAHL: 0.9994807, COVERAGE_ITEM: 0.5918691, COVERAGE_ITEM_CORRECT: 0.0262714, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0779414, DIVERSITY_GINI: 0.2945525, SHANNON_ENTROPY: 12.9821282, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 16, 'shrink': 9, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0768302, PRECISION: 0.0151501, PRECISION_RECALL_MIN_DEN: 0.0607374, RECALL: 0.0594402, MAP: 0.0252942, MRR: 0.0515144, NDCG: 0.0396090, F1: 0.0241447, HIT_RATE: 0.1515011, ARHR: 0.0560567, NOVELTY: 0.0047702, AVERAGE_POPULARITY: 0.0193075, DIVERSITY_MEAN_INTER_LIST: 0.9947551, DIVERSITY_HERFINDAHL: 0.9994552, COVERAGE_ITEM: 0.6120731, COVERAGE_ITEM_CORRECT: 0.0266949, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0784195, DIVERSITY_GINI: 0.3115979, SHANNON_ENTROPY: 13.0457145, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0732366, PRECISION: 0.0144822, PRECISION_RECALL_MIN_DEN: 0.0605918, RECALL: 0.0594953, MAP: 0.0246363, MRR: 0.0499524, NDCG: 0.0388053, F1: 0.0232903, HIT_RATE: 0.1448218, ARHR: 0.0538680, NOVELTY: 0.0047864, AVERAGE_POPULARITY: 0.0189816, DIVERSITY_MEAN_INTER_LIST: 0.9958946, DIVERSITY_HERFINDAHL: 0.9995691, COVERAGE_ITEM: 0.5143253, COVERAGE_ITEM_CORRECT: 0.0250934, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0763559, DIVERSITY_GINI: 0.2343456, SHANNON_ENTROPY: 12.7210182, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 990, 'shrink': 992, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0704257, PRECISION: 0.0141535, PRECISION_RECALL_MIN_DEN: 0.0587952, RECALL: 0.0576528, MAP: 0.0235144, MRR: 0.0465131, NDCG: 0.0371805, F1: 0.0227254, HIT_RATE: 0.1415345, ARHR: 0.0500916, NOVELTY: 0.0048225, AVERAGE_POPULARITY: 0.0186539, DIVERSITY_MEAN_INTER_LIST: 0.9951284, DIVERSITY_HERFINDAHL: 0.9994925, COVERAGE_ITEM: 0.4656169, COVERAGE_ITEM_CORRECT: 0.0241001, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0749717, DIVERSITY_GINI: 0.1986355, SHANNON_ENTROPY: 12.4639250, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 15, 'shrink': 983, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0739864, PRECISION: 0.0145041, PRECISION_RECALL_MIN_DEN: 0.0591006, RECALL: 0.0579274, MAP: 0.0248289, MRR: 0.0497979, NDCG: 0.0385726, F1: 0.0231982, HIT_RATE: 0.1450415, ARHR: 0.0539816, NOVELTY: 0.0047707, AVERAGE_POPULARITY: 0.0187787, DIVERSITY_MEAN_INTER_LIST: 0.9936750, DIVERSITY_HERFINDAHL: 0.9993472, COVERAGE_ITEM: 0.5976978, COVERAGE_ITEM_CORRECT: 0.0255707, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0758525, DIVERSITY_GINI: 0.2960115, SHANNON_ENTROPY: 12.9337249, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 23, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0749346, PRECISION: 0.0148426, PRECISION_RECALL_MIN_DEN: 0.0598610, RECALL: 0.0586090, MAP: 0.0247177, MRR: 0.0502000, NDCG: 0.0388447, F1: 0.0236861, HIT_RATE: 0.1484264, ARHR: 0.0544737, NOVELTY: 0.0047617, AVERAGE_POPULARITY: 0.0193922, DIVERSITY_MEAN_INTER_LIST: 0.9956565, DIVERSITY_HERFINDAHL: 0.9995453, COVERAGE_ITEM: 0.5970510, COVERAGE_ITEM_CORRECT: 0.0259634, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0771109, DIVERSITY_GINI: 0.2996040, SHANNON_ENTROPY: 13.0309164, 
SearchBayesianSkopt-CV: Search complete. Best config is 15: {'topK': 927, 'shrink': 12, 'similarity': 'dice', 'normalize': True}
