
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 609, 'shrink': 737, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9520005585150353, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0674845, PRECISION: 0.0141607, PRECISION_RECALL_MIN_DEN: 0.0502391, RECALL: 0.0484403, MAP: 0.0209986, MRR: 0.0467239, NDCG: 0.0331140, F1: 0.0219132, HIT_RATE: 0.1416073, ARHR: 0.0522076, NOVELTY: 0.0057056, AVERAGE_POPULARITY: 0.0123756, DIVERSITY_MEAN_INTER_LIST: 0.9968094, DIVERSITY_HERFINDAHL: 0.9996621, COVERAGE_ITEM: 0.6585409, COVERAGE_ITEM_CORRECT: 0.0274803, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0756764, DIVERSITY_GINI: 0.4071627, SHANNON_ENTROPY: 13.5260471, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 799, 'shrink': 936, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4683612301563195, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1203642, PRECISION: 0.0234194, PRECISION_RECALL_MIN_DEN: 0.0880160, RECALL: 0.0859277, MAP: 0.0400005, MRR: 0.0855324, NDCG: 0.0612235, F1: 0.0368048, HIT_RATE: 0.2341939, ARHR: 0.0945034, NOVELTY: 0.0045417, AVERAGE_POPULARITY: 0.1587954, DIVERSITY_MEAN_INTER_LIST: 0.9594156, DIVERSITY_HERFINDAHL: 0.9959234, COVERAGE_ITEM: 0.3129317, COVERAGE_ITEM_CORRECT: 0.0211588, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1261860, DIVERSITY_GINI: 0.0728657, SHANNON_ENTROPY: 10.1430022, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 992, 'shrink': 366, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.039179381160516565, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1264470, PRECISION: 0.0248787, PRECISION_RECALL_MIN_DEN: 0.0933045, RECALL: 0.0910711, MAP: 0.0422631, MRR: 0.0898145, NDCG: 0.0647151, F1: 0.0390779, HIT_RATE: 0.2487873, ARHR: 0.0996782, NOVELTY: 0.0045501, AVERAGE_POPULARITY: 0.1585187, DIVERSITY_MEAN_INTER_LIST: 0.9604145, DIVERSITY_HERFINDAHL: 0.9960233, COVERAGE_ITEM: 0.3194610, COVERAGE_ITEM_CORRECT: 0.0226910, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1329810, DIVERSITY_GINI: 0.0757871, SHANNON_ENTROPY: 10.1966780, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1243435, PRECISION: 0.0246094, PRECISION_RECALL_MIN_DEN: 0.0906934, RECALL: 0.0884264, MAP: 0.0409021, MRR: 0.0884473, NDCG: 0.0629557, F1: 0.0384977, HIT_RATE: 0.2460942, ARHR: 0.0984146, NOVELTY: 0.0047284, AVERAGE_POPULARITY: 0.1298815, DIVERSITY_MEAN_INTER_LIST: 0.9735778, DIVERSITY_HERFINDAHL: 0.9973393, COVERAGE_ITEM: 0.3797344, COVERAGE_ITEM_CORRECT: 0.0235072, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1305650, DIVERSITY_GINI: 0.1124973, SHANNON_ENTROPY: 10.9129088, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 322, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1314569, PRECISION: 0.0259670, PRECISION_RECALL_MIN_DEN: 0.0953685, RECALL: 0.0929691, MAP: 0.0431849, MRR: 0.0934950, NDCG: 0.0663954, F1: 0.0405923, HIT_RATE: 0.2596696, ARHR: 0.1042188, NOVELTY: 0.0046178, AVERAGE_POPULARITY: 0.1366136, DIVERSITY_MEAN_INTER_LIST: 0.9721131, DIVERSITY_HERFINDAHL: 0.9971929, COVERAGE_ITEM: 0.3323734, COVERAGE_ITEM_CORRECT: 0.0249394, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1378130, DIVERSITY_GINI: 0.0836136, SHANNON_ENTROPY: 10.5129620, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1138720, PRECISION: 0.0224111, PRECISION_RECALL_MIN_DEN: 0.0821018, RECALL: 0.0799780, MAP: 0.0370958, MRR: 0.0815233, NDCG: 0.0571806, F1: 0.0350070, HIT_RATE: 0.2241110, ARHR: 0.0902923, NOVELTY: 0.0045258, AVERAGE_POPULARITY: 0.1629430, DIVERSITY_MEAN_INTER_LIST: 0.9563633, DIVERSITY_HERFINDAHL: 0.9956182, COVERAGE_ITEM: 0.3036381, COVERAGE_ITEM_CORRECT: 0.0197498, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1200956, DIVERSITY_GINI: 0.0688373, SHANNON_ENTROPY: 10.0486051, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1260770, PRECISION: 0.0248182, PRECISION_RECALL_MIN_DEN: 0.0929834, RECALL: 0.0907430, MAP: 0.0422179, MRR: 0.0897084, NDCG: 0.0645725, F1: 0.0389723, HIT_RATE: 0.2481819, ARHR: 0.0996237, NOVELTY: 0.0045470, AVERAGE_POPULARITY: 0.1591046, DIVERSITY_MEAN_INTER_LIST: 0.9600793, DIVERSITY_HERFINDAHL: 0.9959897, COVERAGE_ITEM: 0.3179750, COVERAGE_ITEM_CORRECT: 0.0225679, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1325028, DIVERSITY_GINI: 0.0751346, SHANNON_ENTROPY: 10.1826407, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 984, 'shrink': 967, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.02587239787860752, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1261344, PRECISION: 0.0248520, PRECISION_RECALL_MIN_DEN: 0.0930518, RECALL: 0.0908076, MAP: 0.0422417, MRR: 0.0897040, NDCG: 0.0646246, F1: 0.0390203, HIT_RATE: 0.2485201, ARHR: 0.0996010, NOVELTY: 0.0045486, AVERAGE_POPULARITY: 0.1587624, DIVERSITY_MEAN_INTER_LIST: 0.9602435, DIVERSITY_HERFINDAHL: 0.9960062, COVERAGE_ITEM: 0.3186449, COVERAGE_ITEM_CORRECT: 0.0226218, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1327042, DIVERSITY_GINI: 0.0754515, SHANNON_ENTROPY: 10.1893557, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1260770, PRECISION: 0.0248182, PRECISION_RECALL_MIN_DEN: 0.0929834, RECALL: 0.0907430, MAP: 0.0422179, MRR: 0.0897084, NDCG: 0.0645725, F1: 0.0389723, HIT_RATE: 0.2481819, ARHR: 0.0996237, NOVELTY: 0.0045470, AVERAGE_POPULARITY: 0.1591046, DIVERSITY_MEAN_INTER_LIST: 0.9600793, DIVERSITY_HERFINDAHL: 0.9959897, COVERAGE_ITEM: 0.3179750, COVERAGE_ITEM_CORRECT: 0.0225679, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1325028, DIVERSITY_GINI: 0.0751346, SHANNON_ENTROPY: 10.1826407, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 13, 'shrink': 1, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9663773387208467, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0443953, PRECISION: 0.0086108, PRECISION_RECALL_MIN_DEN: 0.0289509, RECALL: 0.0275726, MAP: 0.0125786, MRR: 0.0305442, NDCG: 0.0196088, F1: 0.0131155, HIT_RATE: 0.0861077, ARHR: 0.0333780, NOVELTY: 0.0051109, AVERAGE_POPULARITY: 0.0188183, DIVERSITY_MEAN_INTER_LIST: 0.7895281, DIVERSITY_HERFINDAHL: 0.9789379, COVERAGE_ITEM: 0.3080423, COVERAGE_ITEM_CORRECT: 0.0154687, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0474645, DIVERSITY_GINI: 0.0909843, SHANNON_ENTROPY: 9.0868169, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 280, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1317812, PRECISION: 0.0260918, PRECISION_RECALL_MIN_DEN: 0.0956467, RECALL: 0.0932092, MAP: 0.0433352, MRR: 0.0939015, NDCG: 0.0666090, F1: 0.0407682, HIT_RATE: 0.2609183, ARHR: 0.1046778, NOVELTY: 0.0046349, AVERAGE_POPULARITY: 0.1317189, DIVERSITY_MEAN_INTER_LIST: 0.9742562, DIVERSITY_HERFINDAHL: 0.9974072, COVERAGE_ITEM: 0.3357382, COVERAGE_ITEM_CORRECT: 0.0255245, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1382157, DIVERSITY_GINI: 0.0858635, SHANNON_ENTROPY: 10.5929254, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 1000, 'shrink': 805, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0661969, PRECISION: 0.0141031, PRECISION_RECALL_MIN_DEN: 0.0518247, RECALL: 0.0500802, MAP: 0.0211407, MRR: 0.0460112, NDCG: 0.0334695, F1: 0.0220057, HIT_RATE: 0.1410309, ARHR: 0.0513560, NOVELTY: 0.0056105, AVERAGE_POPULARITY: 0.0159196, DIVERSITY_MEAN_INTER_LIST: 0.9966846, DIVERSITY_HERFINDAHL: 0.9996496, COVERAGE_ITEM: 0.6118576, COVERAGE_ITEM_CORRECT: 0.0272647, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0755757, DIVERSITY_GINI: 0.3619621, SHANNON_ENTROPY: 13.3772513, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 810, 'shrink': 68, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1093951, PRECISION: 0.0212594, PRECISION_RECALL_MIN_DEN: 0.0784968, RECALL: 0.0763707, MAP: 0.0345507, MRR: 0.0773978, NDCG: 0.0538546, F1: 0.0332520, HIT_RATE: 0.2125936, ARHR: 0.0851605, NOVELTY: 0.0048775, AVERAGE_POPULARITY: 0.1058759, DIVERSITY_MEAN_INTER_LIST: 0.9818835, DIVERSITY_HERFINDAHL: 0.9981697, COVERAGE_ITEM: 0.3876959, COVERAGE_ITEM_CORRECT: 0.0212281, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1155908, DIVERSITY_GINI: 0.1294124, SHANNON_ENTROPY: 11.3806137, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 17, 'shrink': 291, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.03644266230524477, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0911743, PRECISION: 0.0173899, PRECISION_RECALL_MIN_DEN: 0.0715684, RECALL: 0.0704225, MAP: 0.0321245, MRR: 0.0641785, NDCG: 0.0488183, F1: 0.0278869, HIT_RATE: 0.1738986, ARHR: 0.0698480, NOVELTY: 0.0051805, AVERAGE_POPULARITY: 0.0463669, DIVERSITY_MEAN_INTER_LIST: 0.9933183, DIVERSITY_HERFINDAHL: 0.9993130, COVERAGE_ITEM: 0.5253359, COVERAGE_ITEM_CORRECT: 0.0293436, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0964389, DIVERSITY_GINI: 0.2414401, SHANNON_ENTROPY: 12.6667204, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 471, 'shrink': 956, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9780960638772807, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1240422, PRECISION: 0.0245755, PRECISION_RECALL_MIN_DEN: 0.0904316, RECALL: 0.0881612, MAP: 0.0408553, MRR: 0.0885575, NDCG: 0.0628683, F1: 0.0384293, HIT_RATE: 0.2457547, ARHR: 0.0985494, NOVELTY: 0.0047409, AVERAGE_POPULARITY: 0.1262985, DIVERSITY_MEAN_INTER_LIST: 0.9745614, DIVERSITY_HERFINDAHL: 0.9974377, COVERAGE_ITEM: 0.3796266, COVERAGE_ITEM_CORRECT: 0.0236150, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1302882, DIVERSITY_GINI: 0.1129026, SHANNON_ENTROPY: 10.9343901, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 297, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1317337, PRECISION: 0.0260271, PRECISION_RECALL_MIN_DEN: 0.0956677, RECALL: 0.0932547, MAP: 0.0433261, MRR: 0.0937784, NDCG: 0.0665937, F1: 0.0406937, HIT_RATE: 0.2602713, ARHR: 0.1045272, NOVELTY: 0.0046275, AVERAGE_POPULARITY: 0.1337706, DIVERSITY_MEAN_INTER_LIST: 0.9733633, DIVERSITY_HERFINDAHL: 0.9973179, COVERAGE_ITEM: 0.3343292, COVERAGE_ITEM_CORRECT: 0.0252089, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1379892, DIVERSITY_GINI: 0.0848726, SHANNON_ENTROPY: 10.5583394, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 335, 'shrink': 61, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.014985049188592784, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1251468, PRECISION: 0.0244243, PRECISION_RECALL_MIN_DEN: 0.0916175, RECALL: 0.0894430, MAP: 0.0415069, MRR: 0.0891398, NDCG: 0.0636638, F1: 0.0383695, HIT_RATE: 0.2442433, ARHR: 0.0987638, NOVELTY: 0.0046190, AVERAGE_POPULARITY: 0.1367090, DIVERSITY_MEAN_INTER_LIST: 0.9719565, DIVERSITY_HERFINDAHL: 0.9971772, COVERAGE_ITEM: 0.3326275, COVERAGE_ITEM_CORRECT: 0.0233686, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1310935, DIVERSITY_GINI: 0.0839544, SHANNON_ENTROPY: 10.5249310, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 278, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1317187, PRECISION: 0.0261031, PRECISION_RECALL_MIN_DEN: 0.0957834, RECALL: 0.0933524, MAP: 0.0433494, MRR: 0.0937880, NDCG: 0.0666413, F1: 0.0407956, HIT_RATE: 0.2610309, ARHR: 0.1045685, NOVELTY: 0.0046359, AVERAGE_POPULARITY: 0.1314537, DIVERSITY_MEAN_INTER_LIST: 0.9743677, DIVERSITY_HERFINDAHL: 0.9974183, COVERAGE_ITEM: 0.3358768, COVERAGE_ITEM_CORRECT: 0.0256092, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1381905, DIVERSITY_GINI: 0.0859856, SHANNON_ENTROPY: 10.5973168, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 338, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.7446879622585784, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1326974, PRECISION: 0.0262735, PRECISION_RECALL_MIN_DEN: 0.0967797, RECALL: 0.0943680, MAP: 0.0437414, MRR: 0.0943752, NDCG: 0.0672143, F1: 0.0410993, HIT_RATE: 0.2627347, ARHR: 0.1052380, NOVELTY: 0.0046492, AVERAGE_POPULARITY: 0.1340934, DIVERSITY_MEAN_INTER_LIST: 0.9728561, DIVERSITY_HERFINDAHL: 0.9972672, COVERAGE_ITEM: 0.3490972, COVERAGE_ITEM_CORRECT: 0.0249856, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1392475, DIVERSITY_GINI: 0.0919991, SHANNON_ENTROPY: 10.6279280, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 998, 'shrink': 38, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8944983666901298, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1267276, PRECISION: 0.0250457, PRECISION_RECALL_MIN_DEN: 0.0929462, RECALL: 0.0906782, MAP: 0.0419879, MRR: 0.0900921, NDCG: 0.0644555, F1: 0.0392456, HIT_RATE: 0.2504575, ARHR: 0.1002405, NOVELTY: 0.0046787, AVERAGE_POPULARITY: 0.1369110, DIVERSITY_MEAN_INTER_LIST: 0.9708129, DIVERSITY_HERFINDAHL: 0.9970629, COVERAGE_ITEM: 0.3689779, COVERAGE_ITEM_CORRECT: 0.0237459, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1330313, DIVERSITY_GINI: 0.1028456, SHANNON_ENTROPY: 10.7269750, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 433, 'shrink': 36, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9810859675030237, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1258736, PRECISION: 0.0249437, PRECISION_RECALL_MIN_DEN: 0.0921994, RECALL: 0.0899367, MAP: 0.0419318, MRR: 0.0900906, NDCG: 0.0642160, F1: 0.0390469, HIT_RATE: 0.2494366, ARHR: 0.1001830, NOVELTY: 0.0047064, AVERAGE_POPULARITY: 0.1298640, DIVERSITY_MEAN_INTER_LIST: 0.9732831, DIVERSITY_HERFINDAHL: 0.9973099, COVERAGE_ITEM: 0.3729509, COVERAGE_ITEM_CORRECT: 0.0238306, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1324777, DIVERSITY_GINI: 0.1061660, SHANNON_ENTROPY: 10.8101482, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 269, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1318278, PRECISION: 0.0266147, PRECISION_RECALL_MIN_DEN: 0.0961618, RECALL: 0.0935446, MAP: 0.0434979, MRR: 0.0943226, NDCG: 0.0668864, F1: 0.0414354, HIT_RATE: 0.2661469, ARHR: 0.1055559, NOVELTY: 0.0046365, AVERAGE_POPULARITY: 0.1301516, DIVERSITY_MEAN_INTER_LIST: 0.9751043, DIVERSITY_HERFINDAHL: 0.9974919, COVERAGE_ITEM: 0.3336285, COVERAGE_ITEM_CORRECT: 0.0268412, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1394740, DIVERSITY_GINI: 0.0853610, SHANNON_ENTROPY: 10.6124701, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 993, 'shrink': 71, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9648032352453697, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1102512, PRECISION: 0.0213653, PRECISION_RECALL_MIN_DEN: 0.0788368, RECALL: 0.0767111, MAP: 0.0347279, MRR: 0.0778059, NDCG: 0.0541461, F1: 0.0334134, HIT_RATE: 0.2136530, ARHR: 0.0856306, NOVELTY: 0.0048715, AVERAGE_POPULARITY: 0.1068837, DIVERSITY_MEAN_INTER_LIST: 0.9816770, DIVERSITY_HERFINDAHL: 0.9981491, COVERAGE_ITEM: 0.3879808, COVERAGE_ITEM_CORRECT: 0.0212897, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1160438, DIVERSITY_GINI: 0.1290988, SHANNON_ENTROPY: 11.3692218, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 998, 'shrink': 254, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.04370356883220384, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0618791, PRECISION: 0.0126516, PRECISION_RECALL_MIN_DEN: 0.0453095, RECALL: 0.0439532, MAP: 0.0192968, MRR: 0.0426857, NDCG: 0.0303405, F1: 0.0196429, HIT_RATE: 0.1265159, ARHR: 0.0472736, NOVELTY: 0.0057648, AVERAGE_POPULARITY: 0.0109327, DIVERSITY_MEAN_INTER_LIST: 0.9968565, DIVERSITY_HERFINDAHL: 0.9996668, COVERAGE_ITEM: 0.6887007, COVERAGE_ITEM_CORRECT: 0.0247777, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0689065, DIVERSITY_GINI: 0.4271671, SHANNON_ENTROPY: 13.5898184, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 276, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1199452, PRECISION: 0.0236249, PRECISION_RECALL_MIN_DEN: 0.0865413, RECALL: 0.0843884, MAP: 0.0390102, MRR: 0.0854680, NDCG: 0.0602878, F1: 0.0369130, HIT_RATE: 0.2362486, ARHR: 0.0947898, NOVELTY: 0.0046605, AVERAGE_POPULARITY: 0.1267890, DIVERSITY_MEAN_INTER_LIST: 0.9759991, DIVERSITY_HERFINDAHL: 0.9975814, COVERAGE_ITEM: 0.3388027, COVERAGE_ITEM_CORRECT: 0.0226679, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1264628, DIVERSITY_GINI: 0.0890157, SHANNON_ENTROPY: 10.6960489, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 360, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8936936777403638, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1315672, PRECISION: 0.0261903, PRECISION_RECALL_MIN_DEN: 0.0963621, RECALL: 0.0939585, MAP: 0.0435267, MRR: 0.0939734, NDCG: 0.0669041, F1: 0.0409589, HIT_RATE: 0.2619029, ARHR: 0.1047957, NOVELTY: 0.0046571, AVERAGE_POPULARITY: 0.1340490, DIVERSITY_MEAN_INTER_LIST: 0.9727202, DIVERSITY_HERFINDAHL: 0.9972536, COVERAGE_ITEM: 0.3537863, COVERAGE_ITEM_CORRECT: 0.0248932, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1385932, DIVERSITY_GINI: 0.0943484, SHANNON_ENTROPY: 10.6525750, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 354, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8323208116356714, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1261851, PRECISION: 0.0249585, PRECISION_RECALL_MIN_DEN: 0.0921225, RECALL: 0.0898039, MAP: 0.0412248, MRR: 0.0898883, NDCG: 0.0636511, F1: 0.0390553, HIT_RATE: 0.2495850, ARHR: 0.0999446, NOVELTY: 0.0047597, AVERAGE_POPULARITY: 0.1204881, DIVERSITY_MEAN_INTER_LIST: 0.9776741, DIVERSITY_HERFINDAHL: 0.9977489, COVERAGE_ITEM: 0.3776631, COVERAGE_ITEM_CORRECT: 0.0242310, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1323770, DIVERSITY_GINI: 0.1138638, SHANNON_ENTROPY: 11.0254259, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 678, 'shrink': 47, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.004239076887236904, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1271348, PRECISION: 0.0250571, PRECISION_RECALL_MIN_DEN: 0.0932929, RECALL: 0.0909687, MAP: 0.0424239, MRR: 0.0906394, NDCG: 0.0648928, F1: 0.0392876, HIT_RATE: 0.2505714, ARHR: 0.1007430, NOVELTY: 0.0045588, AVERAGE_POPULARITY: 0.1550147, DIVERSITY_MEAN_INTER_LIST: 0.9626256, DIVERSITY_HERFINDAHL: 0.9962443, COVERAGE_ITEM: 0.3201463, COVERAGE_ITEM_CORRECT: 0.0230375, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1332075, DIVERSITY_GINI: 0.0764128, SHANNON_ENTROPY: 10.2396134, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 261, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1321596, PRECISION: 0.0262283, PRECISION_RECALL_MIN_DEN: 0.0961828, RECALL: 0.0937535, MAP: 0.0433739, MRR: 0.0939742, NDCG: 0.0667727, F1: 0.0409870, HIT_RATE: 0.2622830, ARHR: 0.1048283, NOVELTY: 0.0046445, AVERAGE_POPULARITY: 0.1291704, DIVERSITY_MEAN_INTER_LIST: 0.9753360, DIVERSITY_HERFINDAHL: 0.9975151, COVERAGE_ITEM: 0.3378325, COVERAGE_ITEM_CORRECT: 0.0259865, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1385680, DIVERSITY_GINI: 0.0872167, SHANNON_ENTROPY: 10.6372517, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 380, 'shrink': 935, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9877977075995394, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1235497, PRECISION: 0.0244730, PRECISION_RECALL_MIN_DEN: 0.0893957, RECALL: 0.0871176, MAP: 0.0405606, MRR: 0.0882459, NDCG: 0.0623884, F1: 0.0382045, HIT_RATE: 0.2447296, ARHR: 0.0982342, NOVELTY: 0.0047546, AVERAGE_POPULARITY: 0.1225893, DIVERSITY_MEAN_INTER_LIST: 0.9757424, DIVERSITY_HERFINDAHL: 0.9975558, COVERAGE_ITEM: 0.3802502, COVERAGE_ITEM_CORRECT: 0.0236304, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1294577, DIVERSITY_GINI: 0.1140227, SHANNON_ENTROPY: 10.9725258, 
