
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 280, 'shrink': 731, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1267384, PRECISION: 0.0249888, PRECISION_RECALL_MIN_DEN: 0.0926714, RECALL: 0.0904040, MAP: 0.0418710, MRR: 0.0902954, NDCG: 0.0643781, F1: 0.0391522, HIT_RATE: 0.2498882, ARHR: 0.1003868, NOVELTY: 0.0046487, AVERAGE_POPULARITY: 0.1292792, DIVERSITY_MEAN_INTER_LIST: 0.9750977, DIVERSITY_HERFINDAHL: 0.9974913, COVERAGE_ITEM: 0.3408893, COVERAGE_ITEM_CORRECT: 0.0241463, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1328552, DIVERSITY_GINI: 0.0886802, SHANNON_ENTROPY: 10.6542904, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 991, 'shrink': 997, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1201519, PRECISION: 0.0235747, PRECISION_RECALL_MIN_DEN: 0.0882692, RECALL: 0.0861332, MAP: 0.0398890, MRR: 0.0854949, NDCG: 0.0612129, F1: 0.0370154, HIT_RATE: 0.2357468, ARHR: 0.0946222, NOVELTY: 0.0045309, AVERAGE_POPULARITY: 0.1619824, DIVERSITY_MEAN_INTER_LIST: 0.9574599, DIVERSITY_HERFINDAHL: 0.9957278, COVERAGE_ITEM: 0.3105525, COVERAGE_ITEM_CORRECT: 0.0211357, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1264628, DIVERSITY_GINI: 0.0715913, SHANNON_ENTROPY: 10.0928498, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1201820, PRECISION: 0.0235595, PRECISION_RECALL_MIN_DEN: 0.0882525, RECALL: 0.0861172, MAP: 0.0398795, MRR: 0.0854930, NDCG: 0.0611996, F1: 0.0369951, HIT_RATE: 0.2355946, ARHR: 0.0945950, NOVELTY: 0.0045306, AVERAGE_POPULARITY: 0.1620711, DIVERSITY_MEAN_INTER_LIST: 0.9573947, DIVERSITY_HERFINDAHL: 0.9957213, COVERAGE_ITEM: 0.3104909, COVERAGE_ITEM_CORRECT: 0.0211203, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1264628, DIVERSITY_GINI: 0.0715430, SHANNON_ENTROPY: 10.0909605, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 998, 'shrink': 19, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1283751, PRECISION: 0.0252505, PRECISION_RECALL_MIN_DEN: 0.0947289, RECALL: 0.0924694, MAP: 0.0428711, MRR: 0.0912086, NDCG: 0.0656966, F1: 0.0396648, HIT_RATE: 0.2525054, ARHR: 0.1012719, NOVELTY: 0.0045918, AVERAGE_POPULARITY: 0.1509872, DIVERSITY_MEAN_INTER_LIST: 0.9646151, DIVERSITY_HERFINDAHL: 0.9964432, COVERAGE_ITEM: 0.3371242, COVERAGE_ITEM_CORRECT: 0.0234148, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1346420, DIVERSITY_GINI: 0.0843712, SHANNON_ENTROPY: 10.3799557, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 999, 'shrink': 19, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1283819, PRECISION: 0.0252467, PRECISION_RECALL_MIN_DEN: 0.0947250, RECALL: 0.0924662, MAP: 0.0428699, MRR: 0.0912082, NDCG: 0.0656943, F1: 0.0396597, HIT_RATE: 0.2524673, ARHR: 0.1012677, NOVELTY: 0.0045918, AVERAGE_POPULARITY: 0.1509890, DIVERSITY_MEAN_INTER_LIST: 0.9646145, DIVERSITY_HERFINDAHL: 0.9964432, COVERAGE_ITEM: 0.3371088, COVERAGE_ITEM_CORRECT: 0.0234071, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1346420, DIVERSITY_GINI: 0.0843650, SHANNON_ENTROPY: 10.3798855, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1270005, PRECISION: 0.0252886, PRECISION_RECALL_MIN_DEN: 0.0937034, RECALL: 0.0914253, MAP: 0.0420973, MRR: 0.0903810, NDCG: 0.0648583, F1: 0.0396133, HIT_RATE: 0.2528856, ARHR: 0.1005999, NOVELTY: 0.0046744, AVERAGE_POPULARITY: 0.1387573, DIVERSITY_MEAN_INTER_LIST: 0.9702381, DIVERSITY_HERFINDAHL: 0.9970054, COVERAGE_ITEM: 0.3702637, COVERAGE_ITEM_CORRECT: 0.0239769, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1341387, DIVERSITY_GINI: 0.1038978, SHANNON_ENTROPY: 10.7286416, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 998, 'shrink': 994, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1201803, PRECISION: 0.0235671, PRECISION_RECALL_MIN_DEN: 0.0882643, RECALL: 0.0861290, MAP: 0.0398943, MRR: 0.0855166, NDCG: 0.0612169, F1: 0.0370056, HIT_RATE: 0.2356707, ARHR: 0.0946311, NOVELTY: 0.0045307, AVERAGE_POPULARITY: 0.1620346, DIVERSITY_MEAN_INTER_LIST: 0.9574176, DIVERSITY_HERFINDAHL: 0.9957236, COVERAGE_ITEM: 0.3105063, COVERAGE_ITEM_CORRECT: 0.0211357, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1264880, DIVERSITY_GINI: 0.0715586, SHANNON_ENTROPY: 10.0915523, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 11, 'shrink': 9, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0942388, PRECISION: 0.0187254, PRECISION_RECALL_MIN_DEN: 0.0661730, RECALL: 0.0642094, MAP: 0.0301663, MRR: 0.0664525, NDCG: 0.0464290, F1: 0.0289932, HIT_RATE: 0.1872543, ARHR: 0.0738159, NOVELTY: 0.0051778, AVERAGE_POPULARITY: 0.0432516, DIVERSITY_MEAN_INTER_LIST: 0.9876417, DIVERSITY_HERFINDAHL: 0.9987455, COVERAGE_ITEM: 0.5085582, COVERAGE_ITEM_CORRECT: 0.0303138, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0997357, DIVERSITY_GINI: 0.2311097, SHANNON_ENTROPY: 12.4576359, 

SearchBayesianSkopt-CV: New best config found. Config 39: {'topK': 320, 'shrink': 3, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1313160, PRECISION: 0.0261382, PRECISION_RECALL_MIN_DEN: 0.0954748, RECALL: 0.0930891, MAP: 0.0431215, MRR: 0.0934058, NDCG: 0.0664324, F1: 0.0408139, HIT_RATE: 0.2613819, ARHR: 0.1043527, NOVELTY: 0.0046927, AVERAGE_POPULARITY: 0.1272383, DIVERSITY_MEAN_INTER_LIST: 0.9754843, DIVERSITY_HERFINDAHL: 0.9975299, COVERAGE_ITEM: 0.3679538, COVERAGE_ITEM_CORRECT: 0.0256169, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1378885, DIVERSITY_GINI: 0.1025910, SHANNON_ENTROPY: 10.8083827, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 301, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1303569, PRECISION: 0.0260814, PRECISION_RECALL_MIN_DEN: 0.0949899, RECALL: 0.0925913, MAP: 0.0425872, MRR: 0.0928176, NDCG: 0.0658638, F1: 0.0406955, HIT_RATE: 0.2608140, ARHR: 0.1036866, NOVELTY: 0.0047233, AVERAGE_POPULARITY: 0.1221379, DIVERSITY_MEAN_INTER_LIST: 0.9773931, DIVERSITY_HERFINDAHL: 0.9977208, COVERAGE_ITEM: 0.3770395, COVERAGE_ITEM_CORRECT: 0.0259942, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1376368, DIVERSITY_GINI: 0.1091869, SHANNON_ENTROPY: 10.9320313, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 300, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1303876, PRECISION: 0.0260738, PRECISION_RECALL_MIN_DEN: 0.0949795, RECALL: 0.0925914, MAP: 0.0426024, MRR: 0.0928429, NDCG: 0.0658762, F1: 0.0406863, HIT_RATE: 0.2607383, ARHR: 0.1037075, NOVELTY: 0.0047236, AVERAGE_POPULARITY: 0.1220659, DIVERSITY_MEAN_INTER_LIST: 0.9774231, DIVERSITY_HERFINDAHL: 0.9977238, COVERAGE_ITEM: 0.3770703, COVERAGE_ITEM_CORRECT: 0.0260096, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1376117, DIVERSITY_GINI: 0.1092290, SHANNON_ENTROPY: 10.9332267, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1270005, PRECISION: 0.0252886, PRECISION_RECALL_MIN_DEN: 0.0937034, RECALL: 0.0914253, MAP: 0.0420973, MRR: 0.0903810, NDCG: 0.0648583, F1: 0.0396133, HIT_RATE: 0.2528856, ARHR: 0.1005999, NOVELTY: 0.0046744, AVERAGE_POPULARITY: 0.1387573, DIVERSITY_MEAN_INTER_LIST: 0.9702381, DIVERSITY_HERFINDAHL: 0.9970054, COVERAGE_ITEM: 0.3702637, COVERAGE_ITEM_CORRECT: 0.0239769, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1341387, DIVERSITY_GINI: 0.1038978, SHANNON_ENTROPY: 10.7286416, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 998, 'shrink': 982, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1201898, PRECISION: 0.0235670, PRECISION_RECALL_MIN_DEN: 0.0882699, RECALL: 0.0861370, MAP: 0.0398914, MRR: 0.0855010, NDCG: 0.0612155, F1: 0.0370064, HIT_RATE: 0.2356704, ARHR: 0.0946188, NOVELTY: 0.0045307, AVERAGE_POPULARITY: 0.1620242, DIVERSITY_MEAN_INTER_LIST: 0.9574290, DIVERSITY_HERFINDAHL: 0.9957248, COVERAGE_ITEM: 0.3105371, COVERAGE_ITEM_CORRECT: 0.0211280, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1264880, DIVERSITY_GINI: 0.0715651, SHANNON_ENTROPY: 10.0917139, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1270005, PRECISION: 0.0252886, PRECISION_RECALL_MIN_DEN: 0.0937034, RECALL: 0.0914253, MAP: 0.0420973, MRR: 0.0903810, NDCG: 0.0648583, F1: 0.0396133, HIT_RATE: 0.2528856, ARHR: 0.1005999, NOVELTY: 0.0046744, AVERAGE_POPULARITY: 0.1387573, DIVERSITY_MEAN_INTER_LIST: 0.9702381, DIVERSITY_HERFINDAHL: 0.9970054, COVERAGE_ITEM: 0.3702637, COVERAGE_ITEM_CORRECT: 0.0239769, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1341387, DIVERSITY_GINI: 0.1038978, SHANNON_ENTROPY: 10.7286416, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 990, 'shrink': 7, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1286239, PRECISION: 0.0254439, PRECISION_RECALL_MIN_DEN: 0.0950095, RECALL: 0.0927349, MAP: 0.0428978, MRR: 0.0914817, NDCG: 0.0658464, F1: 0.0399275, HIT_RATE: 0.2544395, ARHR: 0.1016912, NOVELTY: 0.0046251, AVERAGE_POPULARITY: 0.1460534, DIVERSITY_MEAN_INTER_LIST: 0.9669656, DIVERSITY_HERFINDAHL: 0.9966782, COVERAGE_ITEM: 0.3530318, COVERAGE_ITEM_CORRECT: 0.0239307, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1354222, DIVERSITY_GINI: 0.0926077, SHANNON_ENTROPY: 10.5240245, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1270005, PRECISION: 0.0252886, PRECISION_RECALL_MIN_DEN: 0.0937034, RECALL: 0.0914253, MAP: 0.0420973, MRR: 0.0903810, NDCG: 0.0648583, F1: 0.0396133, HIT_RATE: 0.2528856, ARHR: 0.1005999, NOVELTY: 0.0046744, AVERAGE_POPULARITY: 0.1387573, DIVERSITY_MEAN_INTER_LIST: 0.9702381, DIVERSITY_HERFINDAHL: 0.9970054, COVERAGE_ITEM: 0.3702637, COVERAGE_ITEM_CORRECT: 0.0239769, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1341387, DIVERSITY_GINI: 0.1038978, SHANNON_ENTROPY: 10.7286416, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 996, 'shrink': 978, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1201793, PRECISION: 0.0235784, PRECISION_RECALL_MIN_DEN: 0.0882807, RECALL: 0.0861459, MAP: 0.0399017, MRR: 0.0855322, NDCG: 0.0612305, F1: 0.0370213, HIT_RATE: 0.2357844, ARHR: 0.0946603, NOVELTY: 0.0045308, AVERAGE_POPULARITY: 0.1620089, DIVERSITY_MEAN_INTER_LIST: 0.9574452, DIVERSITY_HERFINDAHL: 0.9957264, COVERAGE_ITEM: 0.3104986, COVERAGE_ITEM_CORRECT: 0.0211280, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1265131, DIVERSITY_GINI: 0.0715645, SHANNON_ENTROPY: 10.0920852, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 813, 'shrink': 4, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1285316, PRECISION: 0.0254516, PRECISION_RECALL_MIN_DEN: 0.0945929, RECALL: 0.0923058, MAP: 0.0427703, MRR: 0.0913161, NDCG: 0.0656540, F1: 0.0398974, HIT_RATE: 0.2545158, ARHR: 0.1015734, NOVELTY: 0.0046431, AVERAGE_POPULARITY: 0.1428849, DIVERSITY_MEAN_INTER_LIST: 0.9684235, DIVERSITY_HERFINDAHL: 0.9968240, COVERAGE_ITEM: 0.3597305, COVERAGE_ITEM_CORRECT: 0.0240077, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1351705, DIVERSITY_GINI: 0.0964850, SHANNON_ENTROPY: 10.5976526, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 10, 'shrink': 996, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0850920, PRECISION: 0.0170563, PRECISION_RECALL_MIN_DEN: 0.0579850, RECALL: 0.0558001, MAP: 0.0261194, MRR: 0.0606932, NDCG: 0.0404759, F1: 0.0261243, HIT_RATE: 0.1705630, ARHR: 0.0674596, NOVELTY: 0.0052129, AVERAGE_POPULARITY: 0.0368171, DIVERSITY_MEAN_INTER_LIST: 0.9791930, DIVERSITY_HERFINDAHL: 0.9979007, COVERAGE_ITEM: 0.5242810, COVERAGE_ITEM_CORRECT: 0.0280962, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0904492, DIVERSITY_GINI: 0.2413991, SHANNON_ENTROPY: 12.3240178, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 829, 'shrink': 5, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1286873, PRECISION: 0.0254858, PRECISION_RECALL_MIN_DEN: 0.0947667, RECALL: 0.0924804, MAP: 0.0428885, MRR: 0.0914796, NDCG: 0.0657957, F1: 0.0399556, HIT_RATE: 0.2548578, ARHR: 0.1017676, NOVELTY: 0.0046373, AVERAGE_POPULARITY: 0.1437606, DIVERSITY_MEAN_INTER_LIST: 0.9680205, DIVERSITY_HERFINDAHL: 0.9967837, COVERAGE_ITEM: 0.3570202, COVERAGE_ITEM_CORRECT: 0.0240231, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1353467, DIVERSITY_GINI: 0.0950155, SHANNON_ENTROPY: 10.5725588, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 381, 'shrink': 1, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1298646, PRECISION: 0.0259144, PRECISION_RECALL_MIN_DEN: 0.0949342, RECALL: 0.0925849, MAP: 0.0429173, MRR: 0.0930080, NDCG: 0.0660722, F1: 0.0404920, HIT_RATE: 0.2591445, ARHR: 0.1037619, NOVELTY: 0.0046951, AVERAGE_POPULARITY: 0.1295508, DIVERSITY_MEAN_INTER_LIST: 0.9744750, DIVERSITY_HERFINDAHL: 0.9974290, COVERAGE_ITEM: 0.3714726, COVERAGE_ITEM_CORRECT: 0.0251627, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1370077, DIVERSITY_GINI: 0.1049250, SHANNON_ENTROPY: 10.8148305, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 254, 'shrink': 997, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1264869, PRECISION: 0.0248866, PRECISION_RECALL_MIN_DEN: 0.0923976, RECALL: 0.0901443, MAP: 0.0418497, MRR: 0.0902879, NDCG: 0.0642850, F1: 0.0390023, HIT_RATE: 0.2488656, ARHR: 0.1003387, NOVELTY: 0.0046646, AVERAGE_POPULARITY: 0.1255077, DIVERSITY_MEAN_INTER_LIST: 0.9766403, DIVERSITY_HERFINDAHL: 0.9976455, COVERAGE_ITEM: 0.3452474, COVERAGE_ITEM_CORRECT: 0.0245390, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1326538, DIVERSITY_GINI: 0.0913541, SHANNON_ENTROPY: 10.7278554, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 997, 'shrink': 987, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1201757, PRECISION: 0.0235671, PRECISION_RECALL_MIN_DEN: 0.0882611, RECALL: 0.0861276, MAP: 0.0398959, MRR: 0.0855177, NDCG: 0.0612185, F1: 0.0370055, HIT_RATE: 0.2356705, ARHR: 0.0946380, NOVELTY: 0.0045308, AVERAGE_POPULARITY: 0.1620152, DIVERSITY_MEAN_INTER_LIST: 0.9574358, DIVERSITY_HERFINDAHL: 0.9957254, COVERAGE_ITEM: 0.3105063, COVERAGE_ITEM_CORRECT: 0.0211280, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1264628, DIVERSITY_GINI: 0.0715600, SHANNON_ENTROPY: 10.0918686, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 687, 'shrink': 2, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1284856, PRECISION: 0.0255010, PRECISION_RECALL_MIN_DEN: 0.0947150, RECALL: 0.0924263, MAP: 0.0427901, MRR: 0.0915058, NDCG: 0.0657042, F1: 0.0399697, HIT_RATE: 0.2550103, ARHR: 0.1018945, NOVELTY: 0.0046608, AVERAGE_POPULARITY: 0.1396961, DIVERSITY_MEAN_INTER_LIST: 0.9699039, DIVERSITY_HERFINDAHL: 0.9969720, COVERAGE_ITEM: 0.3648123, COVERAGE_ITEM_CORRECT: 0.0242079, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1351957, DIVERSITY_GINI: 0.1000328, SHANNON_ENTROPY: 10.6698024, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 427, 'shrink': 3, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1301440, PRECISION: 0.0257815, PRECISION_RECALL_MIN_DEN: 0.0951127, RECALL: 0.0927791, MAP: 0.0430326, MRR: 0.0927806, NDCG: 0.0661337, F1: 0.0403463, HIT_RATE: 0.2578147, ARHR: 0.1034246, NOVELTY: 0.0046718, AVERAGE_POPULARITY: 0.1343452, DIVERSITY_MEAN_INTER_LIST: 0.9724955, DIVERSITY_HERFINDAHL: 0.9972311, COVERAGE_ITEM: 0.3656131, COVERAGE_ITEM_CORRECT: 0.0247546, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1366302, DIVERSITY_GINI: 0.1005160, SHANNON_ENTROPY: 10.7196887, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 987, 'shrink': 6, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1286527, PRECISION: 0.0254554, PRECISION_RECALL_MIN_DEN: 0.0950018, RECALL: 0.0927286, MAP: 0.0429343, MRR: 0.0914578, NDCG: 0.0658680, F1: 0.0399410, HIT_RATE: 0.2545539, ARHR: 0.1017151, NOVELTY: 0.0046297, AVERAGE_POPULARITY: 0.1453500, DIVERSITY_MEAN_INTER_LIST: 0.9672909, DIVERSITY_HERFINDAHL: 0.9967108, COVERAGE_ITEM: 0.3549567, COVERAGE_ITEM_CORRECT: 0.0239538, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1353215, DIVERSITY_GINI: 0.0936540, SHANNON_ENTROPY: 10.5425388, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 997, 'shrink': 3, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1282881, PRECISION: 0.0254098, PRECISION_RECALL_MIN_DEN: 0.0945605, RECALL: 0.0922835, MAP: 0.0426517, MRR: 0.0910634, NDCG: 0.0655290, F1: 0.0398431, HIT_RATE: 0.2540985, ARHR: 0.1013029, NOVELTY: 0.0046471, AVERAGE_POPULARITY: 0.1428094, DIVERSITY_MEAN_INTER_LIST: 0.9684407, DIVERSITY_HERFINDAHL: 0.9968257, COVERAGE_ITEM: 0.3616708, COVERAGE_ITEM_CORRECT: 0.0238999, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1350447, DIVERSITY_GINI: 0.0978203, SHANNON_ENTROPY: 10.6162092, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 276, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1304226, PRECISION: 0.0261417, PRECISION_RECALL_MIN_DEN: 0.0949097, RECALL: 0.0924946, MAP: 0.0427247, MRR: 0.0931239, NDCG: 0.0659807, F1: 0.0407591, HIT_RATE: 0.2614173, ARHR: 0.1041642, NOVELTY: 0.0047313, AVERAGE_POPULARITY: 0.1196710, DIVERSITY_MEAN_INTER_LIST: 0.9783192, DIVERSITY_HERFINDAHL: 0.9978134, COVERAGE_ITEM: 0.3780481, COVERAGE_ITEM_CORRECT: 0.0263099, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1374355, DIVERSITY_GINI: 0.1101607, SHANNON_ENTROPY: 10.9670226, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 998, 'shrink': 980, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1202024, PRECISION: 0.0235670, PRECISION_RECALL_MIN_DEN: 0.0882699, RECALL: 0.0861370, MAP: 0.0398975, MRR: 0.0855268, NDCG: 0.0612229, F1: 0.0370064, HIT_RATE: 0.2356704, ARHR: 0.0946446, NOVELTY: 0.0045307, AVERAGE_POPULARITY: 0.1620197, DIVERSITY_MEAN_INTER_LIST: 0.9574334, DIVERSITY_HERFINDAHL: 0.9957252, COVERAGE_ITEM: 0.3105217, COVERAGE_ITEM_CORRECT: 0.0211280, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1264880, DIVERSITY_GINI: 0.0715612, SHANNON_ENTROPY: 10.0917084, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1270005, PRECISION: 0.0252886, PRECISION_RECALL_MIN_DEN: 0.0937034, RECALL: 0.0914253, MAP: 0.0420973, MRR: 0.0903810, NDCG: 0.0648583, F1: 0.0396133, HIT_RATE: 0.2528856, ARHR: 0.1005999, NOVELTY: 0.0046744, AVERAGE_POPULARITY: 0.1387573, DIVERSITY_MEAN_INTER_LIST: 0.9702381, DIVERSITY_HERFINDAHL: 0.9970054, COVERAGE_ITEM: 0.3702637, COVERAGE_ITEM_CORRECT: 0.0239769, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1341387, DIVERSITY_GINI: 0.1038978, SHANNON_ENTROPY: 10.7286416, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 993, 'shrink': 10, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1283759, PRECISION: 0.0253646, PRECISION_RECALL_MIN_DEN: 0.0947197, RECALL: 0.0924431, MAP: 0.0429032, MRR: 0.0916010, NDCG: 0.0657779, F1: 0.0398028, HIT_RATE: 0.2536456, ARHR: 0.1017842, NOVELTY: 0.0046136, AVERAGE_POPULARITY: 0.1477063, DIVERSITY_MEAN_INTER_LIST: 0.9661995, DIVERSITY_HERFINDAHL: 0.9966016, COVERAGE_ITEM: 0.3474572, COVERAGE_ITEM_CORRECT: 0.0237074, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1348182, DIVERSITY_GINI: 0.0897007, SHANNON_ENTROPY: 10.4750050, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 999, 'shrink': 998, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1201741, PRECISION: 0.0235595, PRECISION_RECALL_MIN_DEN: 0.0882525, RECALL: 0.0861172, MAP: 0.0398749, MRR: 0.0854734, NDCG: 0.0611942, F1: 0.0369951, HIT_RATE: 0.2355946, ARHR: 0.0945756, NOVELTY: 0.0045306, AVERAGE_POPULARITY: 0.1620586, DIVERSITY_MEAN_INTER_LIST: 0.9574016, DIVERSITY_HERFINDAHL: 0.9957220, COVERAGE_ITEM: 0.3104986, COVERAGE_ITEM_CORRECT: 0.0211203, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1264628, DIVERSITY_GINI: 0.0715486, SHANNON_ENTROPY: 10.0911323, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 996, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.1270109, PRECISION: 0.0252886, PRECISION_RECALL_MIN_DEN: 0.0936750, RECALL: 0.0913969, MAP: 0.0420970, MRR: 0.0904044, NDCG: 0.0648561, F1: 0.0396108, HIT_RATE: 0.2528855, ARHR: 0.1006217, NOVELTY: 0.0046744, AVERAGE_POPULARITY: 0.1387458, DIVERSITY_MEAN_INTER_LIST: 0.9702446, DIVERSITY_HERFINDAHL: 0.9970061, COVERAGE_ITEM: 0.3702714, COVERAGE_ITEM_CORRECT: 0.0239769, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1341387, DIVERSITY_GINI: 0.1039053, SHANNON_ENTROPY: 10.7288601, 
