
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 859, 'shrink': 714, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.47430081963291515, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1008368, PRECISION: 0.0217621, PRECISION_RECALL_MIN_DEN: 0.0803290, RECALL: 0.0779821, MAP: 0.0338736, MRR: 0.0700237, NDCG: 0.0526714, F1: 0.0340256, HIT_RATE: 0.2176207, ARHR: 0.0791840, NOVELTY: 0.0052786, AVERAGE_POPULARITY: 0.0183285, DIVERSITY_MEAN_INTER_LIST: 0.9973245, DIVERSITY_HERFINDAHL: 0.9997148, COVERAGE_ITEM: 0.5659442, COVERAGE_ITEM_CORRECT: 0.0418787, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1217818, DIVERSITY_GINI: 0.2541131, SHANNON_ENTROPY: 12.8950532, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 425, 'shrink': 809, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.762546063705328, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0073495, PRECISION: 0.0014172, PRECISION_RECALL_MIN_DEN: 0.0044763, RECALL: 0.0041698, MAP: 0.0016176, MRR: 0.0043612, NDCG: 0.0027622, F1: 0.0021126, HIT_RATE: 0.0141717, ARHR: 0.0044347, NOVELTY: 0.0053533, AVERAGE_POPULARITY: 0.0099574, DIVERSITY_MEAN_INTER_LIST: 0.9598879, DIVERSITY_HERFINDAHL: 0.9959718, COVERAGE_ITEM: 0.0995727, COVERAGE_ITEM_CORRECT: 0.0024716, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0097647, DIVERSITY_GINI: 0.0163190, SHANNON_ENTROPY: 8.9189625, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0969562, PRECISION: 0.0208203, PRECISION_RECALL_MIN_DEN: 0.0764968, RECALL: 0.0742754, MAP: 0.0319194, MRR: 0.0667077, NDCG: 0.0500595, F1: 0.0325222, HIT_RATE: 0.2082029, ARHR: 0.0753102, NOVELTY: 0.0052965, AVERAGE_POPULARITY: 0.0173498, DIVERSITY_MEAN_INTER_LIST: 0.9968353, DIVERSITY_HERFINDAHL: 0.9996659, COVERAGE_ITEM: 0.5115996, COVERAGE_ITEM_CORRECT: 0.0397613, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1173776, DIVERSITY_GINI: 0.2249791, SHANNON_ENTROPY: 12.7300145, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.36889185498283905, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1079934, PRECISION: 0.0229979, PRECISION_RECALL_MIN_DEN: 0.0851844, RECALL: 0.0827284, MAP: 0.0364107, MRR: 0.0756748, NDCG: 0.0563380, F1: 0.0359871, HIT_RATE: 0.2299787, ARHR: 0.0856390, NOVELTY: 0.0052878, AVERAGE_POPULARITY: 0.0179098, DIVERSITY_MEAN_INTER_LIST: 0.9977792, DIVERSITY_HERFINDAHL: 0.9997603, COVERAGE_ITEM: 0.5904293, COVERAGE_ITEM_CORRECT: 0.0441424, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1284510, DIVERSITY_GINI: 0.2824248, SHANNON_ENTROPY: 13.0821802, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0908668, PRECISION: 0.0193821, PRECISION_RECALL_MIN_DEN: 0.0711715, RECALL: 0.0690251, MAP: 0.0298776, MRR: 0.0627803, NDCG: 0.0467010, F1: 0.0302633, HIT_RATE: 0.1938213, ARHR: 0.0706342, NOVELTY: 0.0052963, AVERAGE_POPULARITY: 0.0171358, DIVERSITY_MEAN_INTER_LIST: 0.9973491, DIVERSITY_HERFINDAHL: 0.9997173, COVERAGE_ITEM: 0.5436304, COVERAGE_ITEM_CORRECT: 0.0374899, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1097018, DIVERSITY_GINI: 0.2491752, SHANNON_ENTROPY: 12.8940676, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.32029542210671563, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0935732, PRECISION: 0.0190493, PRECISION_RECALL_MIN_DEN: 0.0683627, RECALL: 0.0662738, MAP: 0.0313658, MRR: 0.0654627, NDCG: 0.0474810, F1: 0.0295894, HIT_RATE: 0.1904932, ARHR: 0.0733811, NOVELTY: 0.0053009, AVERAGE_POPULARITY: 0.0180870, DIVERSITY_MEAN_INTER_LIST: 0.9910627, DIVERSITY_HERFINDAHL: 0.9990888, COVERAGE_ITEM: 0.6502945, COVERAGE_ITEM_CORRECT: 0.0375669, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1074871, DIVERSITY_GINI: 0.3110615, SHANNON_ENTROPY: 12.8938986, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 993, 'shrink': 960, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.01910491517166973, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0766858, PRECISION: 0.0156661, PRECISION_RECALL_MIN_DEN: 0.0563807, RECALL: 0.0544624, MAP: 0.0240515, MRR: 0.0530012, NDCG: 0.0375988, F1: 0.0243291, HIT_RATE: 0.1566611, ARHR: 0.0590860, NOVELTY: 0.0053086, AVERAGE_POPULARITY: 0.0161521, DIVERSITY_MEAN_INTER_LIST: 0.9966971, DIVERSITY_HERFINDAHL: 0.9996521, COVERAGE_ITEM: 0.4170857, COVERAGE_ITEM_CORRECT: 0.0298210, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0898452, DIVERSITY_GINI: 0.1801214, SHANNON_ENTROPY: 12.4739184, 

SearchBayesianSkopt-CV: New best config found. Config 35: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5048769681698791, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1084841, PRECISION: 0.0231958, PRECISION_RECALL_MIN_DEN: 0.0856257, RECALL: 0.0831452, MAP: 0.0366606, MRR: 0.0759105, NDCG: 0.0566568, F1: 0.0362696, HIT_RATE: 0.2319577, ARHR: 0.0859286, NOVELTY: 0.0052865, AVERAGE_POPULARITY: 0.0179999, DIVERSITY_MEAN_INTER_LIST: 0.9977599, DIVERSITY_HERFINDAHL: 0.9997584, COVERAGE_ITEM: 0.6025717, COVERAGE_ITEM_CORRECT: 0.0443580, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1295080, DIVERSITY_GINI: 0.2888864, SHANNON_ENTROPY: 13.1057888, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 252, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0746367, PRECISION: 0.0152761, PRECISION_RECALL_MIN_DEN: 0.0551328, RECALL: 0.0532765, MAP: 0.0238888, MRR: 0.0521076, NDCG: 0.0369970, F1: 0.0237415, HIT_RATE: 0.1527607, ARHR: 0.0582331, NOVELTY: 0.0053009, AVERAGE_POPULARITY: 0.0157012, DIVERSITY_MEAN_INTER_LIST: 0.9975104, DIVERSITY_HERFINDAHL: 0.9997334, COVERAGE_ITEM: 0.4690356, COVERAGE_ITEM_CORRECT: 0.0294899, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0870517, DIVERSITY_GINI: 0.2157472, SHANNON_ENTROPY: 12.7520568, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 961, 'shrink': 17, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.26000355171953277, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1046376, PRECISION: 0.0223794, PRECISION_RECALL_MIN_DEN: 0.0816291, RECALL: 0.0791612, MAP: 0.0348351, MRR: 0.0732727, NDCG: 0.0540369, F1: 0.0348904, HIT_RATE: 0.2237941, ARHR: 0.0828707, NOVELTY: 0.0052840, AVERAGE_POPULARITY: 0.0181023, DIVERSITY_MEAN_INTER_LIST: 0.9979139, DIVERSITY_HERFINDAHL: 0.9997738, COVERAGE_ITEM: 0.6114418, COVERAGE_ITEM_CORRECT: 0.0430645, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1252800, DIVERSITY_GINI: 0.2960438, SHANNON_ENTROPY: 13.1484634, 

SearchBayesianSkopt-CV: New best config found. Config 38: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4410020472980252, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1088687, PRECISION: 0.0232064, PRECISION_RECALL_MIN_DEN: 0.0858612, RECALL: 0.0834050, MAP: 0.0366775, MRR: 0.0762768, NDCG: 0.0567813, F1: 0.0363069, HIT_RATE: 0.2320640, ARHR: 0.0862542, NOVELTY: 0.0052862, AVERAGE_POPULARITY: 0.0179557, DIVERSITY_MEAN_INTER_LIST: 0.9977783, DIVERSITY_HERFINDAHL: 0.9997602, COVERAGE_ITEM: 0.5988912, COVERAGE_ITEM_CORRECT: 0.0445197, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1297597, DIVERSITY_GINI: 0.2874782, SHANNON_ENTROPY: 13.1024416, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.33671732483956746, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1056343, PRECISION: 0.0226801, PRECISION_RECALL_MIN_DEN: 0.0830026, RECALL: 0.0805117, MAP: 0.0351739, MRR: 0.0738664, NDCG: 0.0546560, F1: 0.0353879, HIT_RATE: 0.2268012, ARHR: 0.0836197, NOVELTY: 0.0052811, AVERAGE_POPULARITY: 0.0182630, DIVERSITY_MEAN_INTER_LIST: 0.9978607, DIVERSITY_HERFINDAHL: 0.9997684, COVERAGE_ITEM: 0.6130125, COVERAGE_ITEM_CORRECT: 0.0436112, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1265383, DIVERSITY_GINI: 0.2957434, SHANNON_ENTROPY: 13.1405553, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 16, 'shrink': 965, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.2245754184931697, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1019559, PRECISION: 0.0218453, PRECISION_RECALL_MIN_DEN: 0.0779919, RECALL: 0.0753617, MAP: 0.0346411, MRR: 0.0718979, NDCG: 0.0527655, F1: 0.0338666, HIT_RATE: 0.2184531, ARHR: 0.0818553, NOVELTY: 0.0052827, AVERAGE_POPULARITY: 0.0179784, DIVERSITY_MEAN_INTER_LIST: 0.9977146, DIVERSITY_HERFINDAHL: 0.9997538, COVERAGE_ITEM: 0.6442040, COVERAGE_ITEM_CORRECT: 0.0429490, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1197936, DIVERSITY_GINI: 0.3271956, SHANNON_ENTROPY: 13.2616193, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 869, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5479903705801231, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0926545, PRECISION: 0.0200262, PRECISION_RECALL_MIN_DEN: 0.0745784, RECALL: 0.0724655, MAP: 0.0301885, MRR: 0.0628548, NDCG: 0.0478668, F1: 0.0313782, HIT_RATE: 0.2002615, ARHR: 0.0706503, NOVELTY: 0.0052757, AVERAGE_POPULARITY: 0.0178784, DIVERSITY_MEAN_INTER_LIST: 0.9960589, DIVERSITY_HERFINDAHL: 0.9995883, COVERAGE_ITEM: 0.5088277, COVERAGE_ITEM_CORRECT: 0.0383215, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1142066, DIVERSITY_GINI: 0.2065154, SHANNON_ENTROPY: 12.5290378, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 12, 'shrink': 57, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4011581469868678, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0956661, PRECISION: 0.0200430, PRECISION_RECALL_MIN_DEN: 0.0714738, RECALL: 0.0691721, MAP: 0.0322937, MRR: 0.0678418, NDCG: 0.0490326, F1: 0.0310750, HIT_RATE: 0.2004299, ARHR: 0.0767598, NOVELTY: 0.0052800, AVERAGE_POPULARITY: 0.0188461, DIVERSITY_MEAN_INTER_LIST: 0.9957371, DIVERSITY_HERFINDAHL: 0.9995561, COVERAGE_ITEM: 0.6439808, COVERAGE_ITEM_CORRECT: 0.0391838, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1109098, DIVERSITY_GINI: 0.3155830, SHANNON_ENTROPY: 13.0887410, 

SearchBayesianSkopt-CV: New best config found. Config 43: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4341499767707495, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1087450, PRECISION: 0.0231746, PRECISION_RECALL_MIN_DEN: 0.0857019, RECALL: 0.0832415, MAP: 0.0366950, MRR: 0.0763185, NDCG: 0.0567470, F1: 0.0362525, HIT_RATE: 0.2317456, ARHR: 0.0863423, NOVELTY: 0.0052862, AVERAGE_POPULARITY: 0.0179512, DIVERSITY_MEAN_INTER_LIST: 0.9977774, DIVERSITY_HERFINDAHL: 0.9997601, COVERAGE_ITEM: 0.5983446, COVERAGE_ITEM_CORRECT: 0.0444966, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1294325, DIVERSITY_GINI: 0.2871202, SHANNON_ENTROPY: 13.1009850, 

SearchBayesianSkopt-CV: New best config found. Config 44: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.43699908886661165, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1087753, PRECISION: 0.0232240, PRECISION_RECALL_MIN_DEN: 0.0858642, RECALL: 0.0833999, MAP: 0.0367166, MRR: 0.0764021, NDCG: 0.0568211, F1: 0.0363281, HIT_RATE: 0.2322405, ARHR: 0.0864044, NOVELTY: 0.0052865, AVERAGE_POPULARITY: 0.0179549, DIVERSITY_MEAN_INTER_LIST: 0.9977786, DIVERSITY_HERFINDAHL: 0.9997602, COVERAGE_ITEM: 0.5986833, COVERAGE_ITEM_CORRECT: 0.0445582, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1297597, DIVERSITY_GINI: 0.2873261, SHANNON_ENTROPY: 13.1018659, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.43933057027033623, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1088139, PRECISION: 0.0232170, PRECISION_RECALL_MIN_DEN: 0.0858547, RECALL: 0.0833893, MAP: 0.0366796, MRR: 0.0762925, NDCG: 0.0567807, F1: 0.0363185, HIT_RATE: 0.2321700, ARHR: 0.0862808, NOVELTY: 0.0052865, AVERAGE_POPULARITY: 0.0179573, DIVERSITY_MEAN_INTER_LIST: 0.9977780, DIVERSITY_HERFINDAHL: 0.9997602, COVERAGE_ITEM: 0.5987680, COVERAGE_ITEM_CORRECT: 0.0445428, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1297597, DIVERSITY_GINI: 0.2873914, SHANNON_ENTROPY: 13.1021133, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 860, 'shrink': 20, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9892614877866568, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0064858, PRECISION: 0.0010851, PRECISION_RECALL_MIN_DEN: 0.0031164, RECALL: 0.0028600, MAP: 0.0012459, MRR: 0.0039439, NDCG: 0.0020728, F1: 0.0015697, HIT_RATE: 0.0108514, ARHR: 0.0040087, NOVELTY: 0.0053388, AVERAGE_POPULARITY: 0.0103402, DIVERSITY_MEAN_INTER_LIST: 0.9368267, DIVERSITY_HERFINDAHL: 0.9936661, COVERAGE_ITEM: 0.0684966, COVERAGE_ITEM_CORRECT: 0.0018017, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0074745, DIVERSITY_GINI: 0.0089685, SHANNON_ENTROPY: 8.0864642, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 994, 'shrink': 39, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.030854011999629012, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0940536, PRECISION: 0.0200606, PRECISION_RECALL_MIN_DEN: 0.0734080, RECALL: 0.0711649, MAP: 0.0308557, MRR: 0.0653338, NDCG: 0.0482460, F1: 0.0312967, HIT_RATE: 0.2006063, ARHR: 0.0735108, NOVELTY: 0.0052943, AVERAGE_POPULARITY: 0.0173101, DIVERSITY_MEAN_INTER_LIST: 0.9974614, DIVERSITY_HERFINDAHL: 0.9997285, COVERAGE_ITEM: 0.5509066, COVERAGE_ITEM_CORRECT: 0.0386064, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1133006, DIVERSITY_GINI: 0.2537460, SHANNON_ENTROPY: 12.9228856, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.43250740005511323, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1087392, PRECISION: 0.0231782, PRECISION_RECALL_MIN_DEN: 0.0856576, RECALL: 0.0831961, MAP: 0.0366652, MRR: 0.0762806, NDCG: 0.0567138, F1: 0.0362525, HIT_RATE: 0.2317820, ARHR: 0.0863013, NOVELTY: 0.0052862, AVERAGE_POPULARITY: 0.0179526, DIVERSITY_MEAN_INTER_LIST: 0.9977769, DIVERSITY_HERFINDAHL: 0.9997601, COVERAGE_ITEM: 0.5981444, COVERAGE_ITEM_CORRECT: 0.0445120, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1294577, DIVERSITY_GINI: 0.2870015, SHANNON_ENTROPY: 13.1003826, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 37, 'shrink': 946, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.012934397580457228, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1017706, PRECISION: 0.0217420, PRECISION_RECALL_MIN_DEN: 0.0781353, RECALL: 0.0755880, MAP: 0.0342043, MRR: 0.0715895, NDCG: 0.0524436, F1: 0.0337673, HIT_RATE: 0.2174202, ARHR: 0.0816283, NOVELTY: 0.0052792, AVERAGE_POPULARITY: 0.0175567, DIVERSITY_MEAN_INTER_LIST: 0.9979891, DIVERSITY_HERFINDAHL: 0.9997813, COVERAGE_ITEM: 0.6054283, COVERAGE_ITEM_CORRECT: 0.0426102, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1195671, DIVERSITY_GINI: 0.3024995, SHANNON_ENTROPY: 13.1908580, 

SearchBayesianSkopt-CV: New best config found. Config 50: {'topK': 44, 'shrink': 989, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4640677502855802, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1096750, PRECISION: 0.0236329, PRECISION_RECALL_MIN_DEN: 0.0865457, RECALL: 0.0838594, MAP: 0.0377561, MRR: 0.0777668, NDCG: 0.0576871, F1: 0.0368721, HIT_RATE: 0.2363288, ARHR: 0.0885827, NOVELTY: 0.0052777, AVERAGE_POPULARITY: 0.0179111, DIVERSITY_MEAN_INTER_LIST: 0.9982024, DIVERSITY_HERFINDAHL: 0.9998026, COVERAGE_ITEM: 0.6463523, COVERAGE_ITEM_CORRECT: 0.0463138, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1297597, DIVERSITY_GINI: 0.3320734, SHANNON_ENTROPY: 13.3208112, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.40935707992526715, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1085833, PRECISION: 0.0230793, PRECISION_RECALL_MIN_DEN: 0.0852322, RECALL: 0.0827790, MAP: 0.0365655, MRR: 0.0761498, NDCG: 0.0565240, F1: 0.0360917, HIT_RATE: 0.2307925, ARHR: 0.0861211, NOVELTY: 0.0052865, AVERAGE_POPULARITY: 0.0179583, DIVERSITY_MEAN_INTER_LIST: 0.9977816, DIVERSITY_HERFINDAHL: 0.9997605, COVERAGE_ITEM: 0.5957806, COVERAGE_ITEM_CORRECT: 0.0443195, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1288285, DIVERSITY_GINI: 0.2858097, SHANNON_ENTROPY: 13.0960742, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4127156060499739, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1087253, PRECISION: 0.0230863, PRECISION_RECALL_MIN_DEN: 0.0852671, RECALL: 0.0828106, MAP: 0.0365783, MRR: 0.0761803, NDCG: 0.0565421, F1: 0.0361032, HIT_RATE: 0.2308634, ARHR: 0.0861671, NOVELTY: 0.0052866, AVERAGE_POPULARITY: 0.0179606, DIVERSITY_MEAN_INTER_LIST: 0.9977823, DIVERSITY_HERFINDAHL: 0.9997606, COVERAGE_ITEM: 0.5961116, COVERAGE_ITEM_CORRECT: 0.0443195, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1288537, DIVERSITY_GINI: 0.2859926, SHANNON_ENTROPY: 13.0968895, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 8, 'shrink': 963, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6619772581772531, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0821826, PRECISION: 0.0172021, PRECISION_RECALL_MIN_DEN: 0.0627524, RECALL: 0.0608983, MAP: 0.0265897, MRR: 0.0568071, NDCG: 0.0415565, F1: 0.0268241, HIT_RATE: 0.1720206, ARHR: 0.0636579, NOVELTY: 0.0052788, AVERAGE_POPULARITY: 0.0178261, DIVERSITY_MEAN_INTER_LIST: 0.9951455, DIVERSITY_HERFINDAHL: 0.9994970, COVERAGE_ITEM: 0.5870491, COVERAGE_ITEM_CORRECT: 0.0336785, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0978734, DIVERSITY_GINI: 0.2683544, SHANNON_ENTROPY: 12.8588636, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 770, 'shrink': 986, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.01204016455591517, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0982800, PRECISION: 0.0211845, PRECISION_RECALL_MIN_DEN: 0.0777092, RECALL: 0.0753888, MAP: 0.0324222, MRR: 0.0680086, NDCG: 0.0508126, F1: 0.0330740, HIT_RATE: 0.2118449, ARHR: 0.0768205, NOVELTY: 0.0052955, AVERAGE_POPULARITY: 0.0173659, DIVERSITY_MEAN_INTER_LIST: 0.9971227, DIVERSITY_HERFINDAHL: 0.9996947, COVERAGE_ITEM: 0.5213551, COVERAGE_ITEM_CORRECT: 0.0405236, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1188121, DIVERSITY_GINI: 0.2327501, SHANNON_ENTROPY: 12.7914774, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.4111295798409274, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1086005, PRECISION: 0.0230934, PRECISION_RECALL_MIN_DEN: 0.0852422, RECALL: 0.0827824, MAP: 0.0365559, MRR: 0.0761213, NDCG: 0.0565166, F1: 0.0361091, HIT_RATE: 0.2309343, ARHR: 0.0861153, NOVELTY: 0.0052864, AVERAGE_POPULARITY: 0.0179583, DIVERSITY_MEAN_INTER_LIST: 0.9977815, DIVERSITY_HERFINDAHL: 0.9997605, COVERAGE_ITEM: 0.5959577, COVERAGE_ITEM_CORRECT: 0.0443349, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1288537, DIVERSITY_GINI: 0.2858953, SHANNON_ENTROPY: 13.0964284, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 941, 'shrink': 8, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5228869549662359, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0963966, PRECISION: 0.0209738, PRECISION_RECALL_MIN_DEN: 0.0777342, RECALL: 0.0754514, MAP: 0.0321411, MRR: 0.0663115, NDCG: 0.0503701, F1: 0.0328204, HIT_RATE: 0.2097380, ARHR: 0.0748860, NOVELTY: 0.0052770, AVERAGE_POPULARITY: 0.0181268, DIVERSITY_MEAN_INTER_LIST: 0.9967709, DIVERSITY_HERFINDAHL: 0.9996595, COVERAGE_ITEM: 0.5378864, COVERAGE_ITEM_CORRECT: 0.0402926, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1183843, DIVERSITY_GINI: 0.2296473, SHANNON_ENTROPY: 12.7174396, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 888, 'shrink': 967, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9890139874383135, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0765640, PRECISION: 0.0156521, PRECISION_RECALL_MIN_DEN: 0.0558872, RECALL: 0.0539421, MAP: 0.0232588, MRR: 0.0526390, NDCG: 0.0368501, F1: 0.0242606, HIT_RATE: 0.1565212, ARHR: 0.0578606, NOVELTY: 0.0052901, AVERAGE_POPULARITY: 0.0172823, DIVERSITY_MEAN_INTER_LIST: 0.9960975, DIVERSITY_HERFINDAHL: 0.9995922, COVERAGE_ITEM: 0.3940712, COVERAGE_ITEM_CORRECT: 0.0291126, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0923116, DIVERSITY_GINI: 0.1608373, SHANNON_ENTROPY: 12.2854884, 
