SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 976, 'shrink': 426, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.553731385809306, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0914014, PRECISION: 0.0177709, PRECISION_RECALL_MIN_DEN: 0.0676287, RECALL: 0.0660852, MAP: 0.0288775, MRR: 0.0633586, NDCG: 0.0455347, F1: 0.0280077, HIT_RATE: 0.1777094, ARHR: 0.0688738, NOVELTY: 0.0048143, AVERAGE_POPULARITY: 0.1040683, DIVERSITY_MEAN_INTER_LIST: 0.9790493, DIVERSITY_HERFINDAHL: 0.9978849, COVERAGE_ITEM: 0.3882425, COVERAGE_ITEM_CORRECT: 0.0178248, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0919592, DIVERSITY_GINI: 0.1182426, SHANNON_ENTROPY: 11.0372955, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 122, 'shrink': 247, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.15160994590569923, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0465241, PRECISION: 0.0088026, PRECISION_RECALL_MIN_DEN: 0.0352859, RECALL: 0.0345311, MAP: 0.0149651, MRR: 0.0313746, NDCG: 0.0233003, F1: 0.0140270, HIT_RATE: 0.0880265, ARHR: 0.0336439, NOVELTY: 0.0057429, AVERAGE_POPULARITY: 0.0105149, DIVERSITY_MEAN_INTER_LIST: 0.9929375, DIVERSITY_HERFINDAHL: 0.9992735, COVERAGE_ITEM: 0.6108412, COVERAGE_ITEM_CORRECT: 0.0161925, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0472631, DIVERSITY_GINI: 0.3613293, SHANNON_ENTROPY: 13.2168092, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 966, 'shrink': 982, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.03631085469225593, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0950440, PRECISION: 0.0180657, PRECISION_RECALL_MIN_DEN: 0.0699518, RECALL: 0.0684559, MAP: 0.0302907, MRR: 0.0657524, NDCG: 0.0473955, F1: 0.0285849, HIT_RATE: 0.1806574, ARHR: 0.0711401, NOVELTY: 0.0047307, AVERAGE_POPULARITY: 0.1284475, DIVERSITY_MEAN_INTER_LIST: 0.9720004, DIVERSITY_HERFINDAHL: 0.9971802, COVERAGE_ITEM: 0.3872339, COVERAGE_ITEM_CORRECT: 0.0170318, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0940229, DIVERSITY_GINI: 0.1128854, SHANNON_ENTROPY: 10.7975729, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: New best config found. Config 33: {'topK': 911, 'shrink': 993, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.027568312467805896, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1083155, PRECISION: 0.0210622, PRECISION_RECALL_MIN_DEN: 0.0817997, RECALL: 0.0800704, MAP: 0.0351108, MRR: 0.0751881, NDCG: 0.0549742, F1: 0.0333494, HIT_RATE: 0.2106216, ARHR: 0.0817972, NOVELTY: 0.0047233, AVERAGE_POPULARITY: 0.1174680, DIVERSITY_MEAN_INTER_LIST: 0.9779711, DIVERSITY_HERFINDAHL: 0.9977771, COVERAGE_ITEM: 0.3795188, COVERAGE_ITEM_CORRECT: 0.0216054, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1080156, DIVERSITY_GINI: 0.1111076, SHANNON_ENTROPY: 10.9530464, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 922, 'shrink': 978, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.016563880910149157, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1083576, PRECISION: 0.0210091, PRECISION_RECALL_MIN_DEN: 0.0816789, RECALL: 0.0799670, MAP: 0.0350365, MRR: 0.0750999, NDCG: 0.0548804, F1: 0.0332742, HIT_RATE: 0.2100913, ARHR: 0.0817034, NOVELTY: 0.0047200, AVERAGE_POPULARITY: 0.1182396, DIVERSITY_MEAN_INTER_LIST: 0.9777252, DIVERSITY_HERFINDAHL: 0.9977525, COVERAGE_ITEM: 0.3785332, COVERAGE_ITEM_CORRECT: 0.0214899, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1077891, DIVERSITY_GINI: 0.1104921, SHANNON_ENTROPY: 10.9390388, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 97, 'shrink': 985, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.02791526596012984, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1074604, PRECISION: 0.0207970, PRECISION_RECALL_MIN_DEN: 0.0801535, RECALL: 0.0784212, MAP: 0.0349963, MRR: 0.0740493, NDCG: 0.0543689, F1: 0.0328737, HIT_RATE: 0.2079703, ARHR: 0.0806901, NOVELTY: 0.0048791, AVERAGE_POPULARITY: 0.0898371, DIVERSITY_MEAN_INTER_LIST: 0.9850043, DIVERSITY_HERFINDAHL: 0.9984803, COVERAGE_ITEM: 0.4267719, COVERAGE_ITEM_CORRECT: 0.0241848, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1067824, DIVERSITY_GINI: 0.1482114, SHANNON_ENTROPY: 11.5847896, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 292, 'shrink': 993, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.04810386075184382, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1092674, PRECISION: 0.0212299, PRECISION_RECALL_MIN_DEN: 0.0820889, RECALL: 0.0803631, MAP: 0.0350090, MRR: 0.0751284, NDCG: 0.0550475, F1: 0.0335844, HIT_RATE: 0.2122991, ARHR: 0.0816975, NOVELTY: 0.0048069, AVERAGE_POPULARITY: 0.1004049, DIVERSITY_MEAN_INTER_LIST: 0.9829069, DIVERSITY_HERFINDAHL: 0.9982706, COVERAGE_ITEM: 0.4011319, COVERAGE_ITEM_CORRECT: 0.0234764, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1092488, DIVERSITY_GINI: 0.1281772, SHANNON_ENTROPY: 11.3158788, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 60, 'shrink': 988, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.04057426354567895, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1053243, PRECISION: 0.0203313, PRECISION_RECALL_MIN_DEN: 0.0781379, RECALL: 0.0763892, MAP: 0.0342882, MRR: 0.0729367, NDCG: 0.0531886, F1: 0.0321125, HIT_RATE: 0.2033127, ARHR: 0.0796027, NOVELTY: 0.0049179, AVERAGE_POPULARITY: 0.0839006, DIVERSITY_MEAN_INTER_LIST: 0.9858897, DIVERSITY_HERFINDAHL: 0.9985688, COVERAGE_ITEM: 0.4403773, COVERAGE_ITEM_CORRECT: 0.0242695, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1040393, DIVERSITY_GINI: 0.1590579, SHANNON_ENTROPY: 11.7138414, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 979, 'shrink': 995, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.939922485095938, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0694425, PRECISION: 0.0136687, PRECISION_RECALL_MIN_DEN: 0.0534091, RECALL: 0.0522389, MAP: 0.0217738, MRR: 0.0463112, NDCG: 0.0347196, F1: 0.0216638, HIT_RATE: 0.1366867, ARHR: 0.0498698, NOVELTY: 0.0051497, AVERAGE_POPULARITY: 0.0413813, DIVERSITY_MEAN_INTER_LIST: 0.9899987, DIVERSITY_HERFINDAHL: 0.9989796, COVERAGE_ITEM: 0.4777748, COVERAGE_ITEM_CORRECT: 0.0215900, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0725557, DIVERSITY_GINI: 0.1916101, SHANNON_ENTROPY: 12.1518965, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 67, 'shrink': 43, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.001048298404023207, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0942217, PRECISION: 0.0182406, PRECISION_RECALL_MIN_DEN: 0.0689111, RECALL: 0.0673379, MAP: 0.0302091, MRR: 0.0655205, NDCG: 0.0471237, F1: 0.0287023, HIT_RATE: 0.1824057, ARHR: 0.0712046, NOVELTY: 0.0049039, AVERAGE_POPULARITY: 0.0949104, DIVERSITY_MEAN_INTER_LIST: 0.9828104, DIVERSITY_HERFINDAHL: 0.9982610, COVERAGE_ITEM: 0.4290510, COVERAGE_ITEM_CORRECT: 0.0200423, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0939726, DIVERSITY_GINI: 0.1474797, SHANNON_ENTROPY: 11.4657944, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 9, 'shrink': 996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.027941084622091557, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0892706, PRECISION: 0.0163651, PRECISION_RECALL_MIN_DEN: 0.0626378, RECALL: 0.0611843, MAP: 0.0292840, MRR: 0.0621440, NDCG: 0.0442805, F1: 0.0258211, HIT_RATE: 0.1636512, ARHR: 0.0670672, NOVELTY: 0.0050376, AVERAGE_POPULARITY: 0.0571794, DIVERSITY_MEAN_INTER_LIST: 0.9766076, DIVERSITY_HERFINDAHL: 0.9976408, COVERAGE_ITEM: 0.4508951, COVERAGE_ITEM_CORRECT: 0.0220289, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0855669, DIVERSITY_GINI: 0.1800934, SHANNON_ENTROPY: 11.8005787, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 55, 'shrink': 999, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9714808559388106, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0886976, PRECISION: 0.0170413, PRECISION_RECALL_MIN_DEN: 0.0646576, RECALL: 0.0631772, MAP: 0.0285784, MRR: 0.0618779, NDCG: 0.0443523, F1: 0.0268385, HIT_RATE: 0.1704128, ARHR: 0.0673413, NOVELTY: 0.0049066, AVERAGE_POPULARITY: 0.0954391, DIVERSITY_MEAN_INTER_LIST: 0.9794551, DIVERSITY_HERFINDAHL: 0.9979255, COVERAGE_ITEM: 0.4133205, COVERAGE_ITEM_CORRECT: 0.0175784, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0878822, DIVERSITY_GINI: 0.1398595, SHANNON_ENTROPY: 11.2972735, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 8, 'shrink': 21, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.013071968961436257, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0782633, PRECISION: 0.0143096, PRECISION_RECALL_MIN_DEN: 0.0535155, RECALL: 0.0521849, MAP: 0.0247367, MRR: 0.0541303, NDCG: 0.0378071, F1: 0.0224564, HIT_RATE: 0.1430962, ARHR: 0.0581749, NOVELTY: 0.0050446, AVERAGE_POPULARITY: 0.0522112, DIVERSITY_MEAN_INTER_LIST: 0.9652797, DIVERSITY_HERFINDAHL: 0.9965082, COVERAGE_ITEM: 0.4200731, COVERAGE_ITEM_CORRECT: 0.0196805, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0753995, DIVERSITY_GINI: 0.1601448, SHANNON_ENTROPY: 11.5007441, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 194, 'shrink': 1, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0238395029260512, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0681768, PRECISION: 0.0125928, PRECISION_RECALL_MIN_DEN: 0.0493319, RECALL: 0.0481857, MAP: 0.0220117, MRR: 0.0473039, NDCG: 0.0337679, F1: 0.0199662, HIT_RATE: 0.1259275, ARHR: 0.0506169, NOVELTY: 0.0053728, AVERAGE_POPULARITY: 0.0242897, DIVERSITY_MEAN_INTER_LIST: 0.9922247, DIVERSITY_HERFINDAHL: 0.9992022, COVERAGE_ITEM: 0.5593840, COVERAGE_ITEM_CORRECT: 0.0216824, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0671448, DIVERSITY_GINI: 0.2857120, SHANNON_ENTROPY: 12.8692657, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 936, 'shrink': 949, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.011295442120969225, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1082800, PRECISION: 0.0210459, PRECISION_RECALL_MIN_DEN: 0.0817291, RECALL: 0.0800085, MAP: 0.0349649, MRR: 0.0750178, NDCG: 0.0548342, F1: 0.0333239, HIT_RATE: 0.2104592, ARHR: 0.0816236, NOVELTY: 0.0047196, AVERAGE_POPULARITY: 0.1183745, DIVERSITY_MEAN_INTER_LIST: 0.9776740, DIVERSITY_HERFINDAHL: 0.9977474, COVERAGE_ITEM: 0.3783561, COVERAGE_ITEM_CORRECT: 0.0215592, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1080156, DIVERSITY_GINI: 0.1104198, SHANNON_ENTROPY: 10.9367068, 
SearchBayesianSkopt-CV: New best config found. Config 49: {'topK': 994, 'shrink': 981, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.05110465631417439, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1082656, PRECISION: 0.0210619, PRECISION_RECALL_MIN_DEN: 0.0819300, RECALL: 0.0802235, MAP: 0.0351144, MRR: 0.0753270, NDCG: 0.0550202, F1: 0.0333628, HIT_RATE: 0.2106194, ARHR: 0.0819475, NOVELTY: 0.0047276, AVERAGE_POPULARITY: 0.1167150, DIVERSITY_MEAN_INTER_LIST: 0.9781352, DIVERSITY_HERFINDAHL: 0.9977935, COVERAGE_ITEM: 0.3811896, COVERAGE_ITEM_CORRECT: 0.0216362, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1081414, DIVERSITY_GINI: 0.1121247, SHANNON_ENTROPY: 10.9675836, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 59, 'shrink': 988, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.008332805777669263, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1053787, PRECISION: 0.0203802, PRECISION_RECALL_MIN_DEN: 0.0783095, RECALL: 0.0765518, MAP: 0.0344529, MRR: 0.0735201, NDCG: 0.0534208, F1: 0.0321882, HIT_RATE: 0.2038021, ARHR: 0.0801702, NOVELTY: 0.0049126, AVERAGE_POPULARITY: 0.0847620, DIVERSITY_MEAN_INTER_LIST: 0.9857440, DIVERSITY_HERFINDAHL: 0.9985543, COVERAGE_ITEM: 0.4388065, COVERAGE_ITEM_CORRECT: 0.0242156, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1042406, DIVERSITY_GINI: 0.1578218, SHANNON_ENTROPY: 11.6971816, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 23, 'shrink': 985, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9329311905612039, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0844313, PRECISION: 0.0161532, PRECISION_RECALL_MIN_DEN: 0.0614565, RECALL: 0.0600112, MAP: 0.0270427, MRR: 0.0585345, NDCG: 0.0420254, F1: 0.0254510, HIT_RATE: 0.1615325, ARHR: 0.0633955, NOVELTY: 0.0049272, AVERAGE_POPULARITY: 0.0892573, DIVERSITY_MEAN_INTER_LIST: 0.9767188, DIVERSITY_HERFINDAHL: 0.9976519, COVERAGE_ITEM: 0.4066449, COVERAGE_ITEM_CORRECT: 0.0172551, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0836794, DIVERSITY_GINI: 0.1388033, SHANNON_ENTROPY: 11.2723962, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0940821, PRECISION: 0.0180372, PRECISION_RECALL_MIN_DEN: 0.0702368, RECALL: 0.0687302, MAP: 0.0299130, MRR: 0.0652434, NDCG: 0.0471087, F1: 0.0285734, HIT_RATE: 0.1803721, ARHR: 0.0706110, NOVELTY: 0.0046216, AVERAGE_POPULARITY: 0.1363610, DIVERSITY_MEAN_INTER_LIST: 0.9697611, DIVERSITY_HERFINDAHL: 0.9969563, COVERAGE_ITEM: 0.3236420, COVERAGE_ITEM_CORRECT: 0.0167238, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0937964, DIVERSITY_GINI: 0.0849618, SHANNON_ENTROPY: 10.5020652, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 999, 'shrink': 5, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9596229235967315, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0369103, PRECISION: 0.0070632, PRECISION_RECALL_MIN_DEN: 0.0291525, RECALL: 0.0286209, MAP: 0.0116750, MRR: 0.0242871, NDCG: 0.0186641, F1: 0.0113268, HIT_RATE: 0.0706322, ARHR: 0.0257888, NOVELTY: 0.0054580, AVERAGE_POPULARITY: 0.0195854, DIVERSITY_MEAN_INTER_LIST: 0.9908405, DIVERSITY_HERFINDAHL: 0.9990638, COVERAGE_ITEM: 0.4586025, COVERAGE_ITEM_CORRECT: 0.0125351, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0386309, DIVERSITY_GINI: 0.1905314, SHANNON_ENTROPY: 12.2368385, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 31, 'shrink': 559, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.003991213992261545, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0899035, PRECISION: 0.0171593, PRECISION_RECALL_MIN_DEN: 0.0660705, RECALL: 0.0645721, MAP: 0.0290813, MRR: 0.0617866, NDCG: 0.0450755, F1: 0.0271078, HIT_RATE: 0.1715933, ARHR: 0.0670504, NOVELTY: 0.0048756, AVERAGE_POPULARITY: 0.1002336, DIVERSITY_MEAN_INTER_LIST: 0.9793313, DIVERSITY_HERFINDAHL: 0.9979131, COVERAGE_ITEM: 0.4192570, COVERAGE_ITEM_CORRECT: 0.0177786, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.0890902, DIVERSITY_GINI: 0.1404637, SHANNON_ENTROPY: 11.2964520, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 998, 'shrink': 532, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.011643477335909093, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1081283, PRECISION: 0.0209311, PRECISION_RECALL_MIN_DEN: 0.0811729, RECALL: 0.0794813, MAP: 0.0349349, MRR: 0.0747454, NDCG: 0.0546617, F1: 0.0331346, HIT_RATE: 0.2093105, ARHR: 0.0812914, NOVELTY: 0.0047647, AVERAGE_POPULARITY: 0.1089081, DIVERSITY_MEAN_INTER_LIST: 0.9804406, DIVERSITY_HERFINDAHL: 0.9980240, COVERAGE_ITEM: 0.3943484, COVERAGE_ITEM_CORRECT: 0.0221752, COVERAGE_USER: 0.6157292, COVERAGE_USER_CORRECT: 0.1077136, DIVERSITY_GINI: 0.1209558, SHANNON_ENTROPY: 11.1300948, 
