
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 824, 'shrink': 332, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9575983792961817, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0773163, PRECISION: 0.0164158, PRECISION_RECALL_MIN_DEN: 0.0576022, RECALL: 0.0557945, MAP: 0.0254642, MRR: 0.0545009, NDCG: 0.0392132, F1: 0.0253663, HIT_RATE: 0.1641583, ARHR: 0.0619564, NOVELTY: 0.0059016, AVERAGE_POPULARITY: 0.0100491, DIVERSITY_MEAN_INTER_LIST: 0.9986508, DIVERSITY_HERFINDAHL: 0.9998474, COVERAGE_ITEM: 0.7104216, COVERAGE_ITEM_CORRECT: 0.0341944, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0909526, DIVERSITY_GINI: 0.4309198, SHANNON_ENTROPY: 13.7209418, 
SearchBayesianSkopt-CV: New best config found. Config 29: {'topK': 397, 'shrink': 990, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.006909971170839415, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1682522, PRECISION: 0.0358041, PRECISION_RECALL_MIN_DEN: 0.1235761, RECALL: 0.1195332, MAP: 0.0576314, MRR: 0.1250157, NDCG: 0.0871560, F1: 0.0551016, HIT_RATE: 0.3580410, ARHR: 0.1443538, NOVELTY: 0.0047742, AVERAGE_POPULARITY: 0.1154279, DIVERSITY_MEAN_INTER_LIST: 0.9822712, DIVERSITY_HERFINDAHL: 0.9982098, COVERAGE_ITEM: 0.3981213, COVERAGE_ITEM_CORRECT: 0.0393686, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1882220, DIVERSITY_GINI: 0.1123487, SHANNON_ENTROPY: 11.1243023, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.016850581608461687, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1442450, PRECISION: 0.0295154, PRECISION_RECALL_MIN_DEN: 0.1033004, RECALL: 0.1000379, MAP: 0.0482165, MRR: 0.1062259, NDCG: 0.0730797, F1: 0.0455801, HIT_RATE: 0.2951538, ARHR: 0.1210031, NOVELTY: 0.0046823, AVERAGE_POPULARITY: 0.1447037, DIVERSITY_MEAN_INTER_LIST: 0.9675953, DIVERSITY_HERFINDAHL: 0.9967424, COVERAGE_ITEM: 0.3860635, COVERAGE_ITEM_CORRECT: 0.0285274, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1599849, DIVERSITY_GINI: 0.0983542, SHANNON_ENTROPY: 10.5675572, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 116, 'shrink': 4, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.007086864877218215, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0945097, PRECISION: 0.0187026, PRECISION_RECALL_MIN_DEN: 0.0657137, RECALL: 0.0636581, MAP: 0.0318683, MRR: 0.0688385, NDCG: 0.0474089, F1: 0.0289100, HIT_RATE: 0.1870263, ARHR: 0.0775094, NOVELTY: 0.0056511, AVERAGE_POPULARITY: 0.0156320, DIVERSITY_MEAN_INTER_LIST: 0.9981542, DIVERSITY_HERFINDAHL: 0.9997978, COVERAGE_ITEM: 0.6377902, COVERAGE_ITEM_CORRECT: 0.0369432, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1038128, DIVERSITY_GINI: 0.3554101, SHANNON_ENTROPY: 13.4281783, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 743, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1435598, PRECISION: 0.0292113, PRECISION_RECALL_MIN_DEN: 0.1018787, RECALL: 0.0986747, MAP: 0.0478122, MRR: 0.1057030, NDCG: 0.0724706, F1: 0.0450760, HIT_RATE: 0.2921134, ARHR: 0.1202264, NOVELTY: 0.0046165, AVERAGE_POPULARITY: 0.1478935, DIVERSITY_MEAN_INTER_LIST: 0.9666862, DIVERSITY_HERFINDAHL: 0.9966515, COVERAGE_ITEM: 0.3366930, COVERAGE_ITEM_CORRECT: 0.0278345, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1585756, DIVERSITY_GINI: 0.0809397, SHANNON_ENTROPY: 10.4036006, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 1000, 'shrink': 679, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1429584, PRECISION: 0.0292117, PRECISION_RECALL_MIN_DEN: 0.1016742, RECALL: 0.0983897, MAP: 0.0474120, MRR: 0.1051910, NDCG: 0.0719739, F1: 0.0450462, HIT_RATE: 0.2921169, ARHR: 0.1198357, NOVELTY: 0.0046031, AVERAGE_POPULARITY: 0.1498177, DIVERSITY_MEAN_INTER_LIST: 0.9657717, DIVERSITY_HERFINDAHL: 0.9965601, COVERAGE_ITEM: 0.3290395, COVERAGE_ITEM_CORRECT: 0.0276112, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1581729, DIVERSITY_GINI: 0.0776763, SHANNON_ENTROPY: 10.3436805, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 1000, 'shrink': 709, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1428648, PRECISION: 0.0291975, PRECISION_RECALL_MIN_DEN: 0.1015613, RECALL: 0.0982783, MAP: 0.0473860, MRR: 0.1051485, NDCG: 0.0719266, F1: 0.0450174, HIT_RATE: 0.2919749, ARHR: 0.1197846, NOVELTY: 0.0046030, AVERAGE_POPULARITY: 0.1498570, DIVERSITY_MEAN_INTER_LIST: 0.9657486, DIVERSITY_HERFINDAHL: 0.9965578, COVERAGE_ITEM: 0.3290318, COVERAGE_ITEM_CORRECT: 0.0275804, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1580722, DIVERSITY_GINI: 0.0776631, SHANNON_ENTROPY: 10.3430965, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 1000, 'shrink': 712, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1428760, PRECISION: 0.0292152, PRECISION_RECALL_MIN_DEN: 0.1016497, RECALL: 0.0983668, MAP: 0.0474129, MRR: 0.1051780, NDCG: 0.0719718, F1: 0.0450478, HIT_RATE: 0.2921518, ARHR: 0.1198200, NOVELTY: 0.0046030, AVERAGE_POPULARITY: 0.1498503, DIVERSITY_MEAN_INTER_LIST: 0.9657530, DIVERSITY_HERFINDAHL: 0.9965582, COVERAGE_ITEM: 0.3290241, COVERAGE_ITEM_CORRECT: 0.0276189, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1581729, DIVERSITY_GINI: 0.0776672, SHANNON_ENTROPY: 10.3433500, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 1000, 'shrink': 721, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1428426, PRECISION: 0.0292117, PRECISION_RECALL_MIN_DEN: 0.1015826, RECALL: 0.0982981, MAP: 0.0474088, MRR: 0.1051648, NDCG: 0.0719527, F1: 0.0450363, HIT_RATE: 0.2921165, ARHR: 0.1198113, NOVELTY: 0.0046030, AVERAGE_POPULARITY: 0.1498492, DIVERSITY_MEAN_INTER_LIST: 0.9657535, DIVERSITY_HERFINDAHL: 0.9965583, COVERAGE_ITEM: 0.3290626, COVERAGE_ITEM_CORRECT: 0.0276112, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1581226, DIVERSITY_GINI: 0.0776665, SHANNON_ENTROPY: 10.3432218, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 1000, 'shrink': 722, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1428375, PRECISION: 0.0292293, PRECISION_RECALL_MIN_DEN: 0.1016980, RECALL: 0.0984135, MAP: 0.0474304, MRR: 0.1051916, NDCG: 0.0719962, F1: 0.0450695, HIT_RATE: 0.2922934, ARHR: 0.1198522, NOVELTY: 0.0046030, AVERAGE_POPULARITY: 0.1498551, DIVERSITY_MEAN_INTER_LIST: 0.9657495, DIVERSITY_HERFINDAHL: 0.9965579, COVERAGE_ITEM: 0.3290395, COVERAGE_ITEM_CORRECT: 0.0276420, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1581981, DIVERSITY_GINI: 0.0776680, SHANNON_ENTROPY: 10.3431135, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 1000, 'shrink': 736, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1428260, PRECISION: 0.0292222, PRECISION_RECALL_MIN_DEN: 0.1016470, RECALL: 0.0983583, MAP: 0.0474126, MRR: 0.1051606, NDCG: 0.0719677, F1: 0.0450552, HIT_RATE: 0.2922223, ARHR: 0.1198123, NOVELTY: 0.0046029, AVERAGE_POPULARITY: 0.1498783, DIVERSITY_MEAN_INTER_LIST: 0.9657360, DIVERSITY_HERFINDAHL: 0.9965565, COVERAGE_ITEM: 0.3290318, COVERAGE_ITEM_CORRECT: 0.0275958, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1581729, DIVERSITY_GINI: 0.0776543, SHANNON_ENTROPY: 10.3427464, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 1000, 'shrink': 737, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1427686, PRECISION: 0.0292117, PRECISION_RECALL_MIN_DEN: 0.1015588, RECALL: 0.0982702, MAP: 0.0473810, MRR: 0.1051257, NDCG: 0.0719224, F1: 0.0450334, HIT_RATE: 0.2921166, ARHR: 0.1197639, NOVELTY: 0.0046029, AVERAGE_POPULARITY: 0.1498748, DIVERSITY_MEAN_INTER_LIST: 0.9657381, DIVERSITY_HERFINDAHL: 0.9965567, COVERAGE_ITEM: 0.3290087, COVERAGE_ITEM_CORRECT: 0.0275958, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1580974, DIVERSITY_GINI: 0.0776469, SHANNON_ENTROPY: 10.3427075, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 1000, 'shrink': 746, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1427895, PRECISION: 0.0292258, PRECISION_RECALL_MIN_DEN: 0.1016237, RECALL: 0.0983351, MAP: 0.0473991, MRR: 0.1051568, NDCG: 0.0719555, F1: 0.0450571, HIT_RATE: 0.2922582, ARHR: 0.1197976, NOVELTY: 0.0046029, AVERAGE_POPULARITY: 0.1498899, DIVERSITY_MEAN_INTER_LIST: 0.9657292, DIVERSITY_HERFINDAHL: 0.9965559, COVERAGE_ITEM: 0.3290164, COVERAGE_ITEM_CORRECT: 0.0276112, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1581729, DIVERSITY_GINI: 0.0776530, SHANNON_ENTROPY: 10.3426279, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 1000, 'shrink': 725, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1428524, PRECISION: 0.0292152, PRECISION_RECALL_MIN_DEN: 0.1016534, RECALL: 0.0983688, MAP: 0.0474094, MRR: 0.1051732, NDCG: 0.0719678, F1: 0.0450481, HIT_RATE: 0.2921520, ARHR: 0.1198146, NOVELTY: 0.0046030, AVERAGE_POPULARITY: 0.1498587, DIVERSITY_MEAN_INTER_LIST: 0.9657478, DIVERSITY_HERFINDAHL: 0.9965577, COVERAGE_ITEM: 0.3290318, COVERAGE_ITEM_CORRECT: 0.0276112, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1581729, DIVERSITY_GINI: 0.0776646, SHANNON_ENTROPY: 10.3431077, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 1000, 'shrink': 725, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1428524, PRECISION: 0.0292152, PRECISION_RECALL_MIN_DEN: 0.1016534, RECALL: 0.0983688, MAP: 0.0474094, MRR: 0.1051732, NDCG: 0.0719678, F1: 0.0450481, HIT_RATE: 0.2921520, ARHR: 0.1198146, NOVELTY: 0.0046030, AVERAGE_POPULARITY: 0.1498587, DIVERSITY_MEAN_INTER_LIST: 0.9657478, DIVERSITY_HERFINDAHL: 0.9965577, COVERAGE_ITEM: 0.3290318, COVERAGE_ITEM_CORRECT: 0.0276112, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1581729, DIVERSITY_GINI: 0.0776646, SHANNON_ENTROPY: 10.3431077, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 1000, 'shrink': 738, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1428283, PRECISION: 0.0292258, PRECISION_RECALL_MIN_DEN: 0.1016060, RECALL: 0.0983174, MAP: 0.0474006, MRR: 0.1051662, NDCG: 0.0719561, F1: 0.0450552, HIT_RATE: 0.2922581, ARHR: 0.1198229, NOVELTY: 0.0046030, AVERAGE_POPULARITY: 0.1498745, DIVERSITY_MEAN_INTER_LIST: 0.9657407, DIVERSITY_HERFINDAHL: 0.9965570, COVERAGE_ITEM: 0.3290318, COVERAGE_ITEM_CORRECT: 0.0276112, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1581729, DIVERSITY_GINI: 0.0776654, SHANNON_ENTROPY: 10.3430114, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 1000, 'shrink': 748, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1427708, PRECISION: 0.0292117, PRECISION_RECALL_MIN_DEN: 0.1015279, RECALL: 0.0982393, MAP: 0.0473943, MRR: 0.1051440, NDCG: 0.0719276, F1: 0.0450301, HIT_RATE: 0.2921167, ARHR: 0.1197869, NOVELTY: 0.0046029, AVERAGE_POPULARITY: 0.1498859, DIVERSITY_MEAN_INTER_LIST: 0.9657350, DIVERSITY_HERFINDAHL: 0.9965564, COVERAGE_ITEM: 0.3291627, COVERAGE_ITEM_CORRECT: 0.0275958, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1580722, DIVERSITY_GINI: 0.0776760, SHANNON_ENTROPY: 10.3428239, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 1000, 'shrink': 726, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1428136, PRECISION: 0.0292117, PRECISION_RECALL_MIN_DEN: 0.1015886, RECALL: 0.0983040, MAP: 0.0473909, MRR: 0.1051571, NDCG: 0.0719407, F1: 0.0450369, HIT_RATE: 0.2921165, ARHR: 0.1198019, NOVELTY: 0.0046030, AVERAGE_POPULARITY: 0.1498562, DIVERSITY_MEAN_INTER_LIST: 0.9657476, DIVERSITY_HERFINDAHL: 0.9965577, COVERAGE_ITEM: 0.3291011, COVERAGE_ITEM_CORRECT: 0.0276189, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1581226, DIVERSITY_GINI: 0.0776787, SHANNON_ENTROPY: 10.3432295, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 1000, 'shrink': 748, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1427708, PRECISION: 0.0292117, PRECISION_RECALL_MIN_DEN: 0.1015279, RECALL: 0.0982393, MAP: 0.0473943, MRR: 0.1051440, NDCG: 0.0719276, F1: 0.0450301, HIT_RATE: 0.2921167, ARHR: 0.1197869, NOVELTY: 0.0046029, AVERAGE_POPULARITY: 0.1498859, DIVERSITY_MEAN_INTER_LIST: 0.9657350, DIVERSITY_HERFINDAHL: 0.9965564, COVERAGE_ITEM: 0.3291627, COVERAGE_ITEM_CORRECT: 0.0275958, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1580722, DIVERSITY_GINI: 0.0776760, SHANNON_ENTROPY: 10.3428239, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 1000, 'shrink': 739, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1428351, PRECISION: 0.0292187, PRECISION_RECALL_MIN_DEN: 0.1015825, RECALL: 0.0982939, MAP: 0.0474025, MRR: 0.1051689, NDCG: 0.0719507, F1: 0.0450443, HIT_RATE: 0.2921874, ARHR: 0.1198141, NOVELTY: 0.0046029, AVERAGE_POPULARITY: 0.1498800, DIVERSITY_MEAN_INTER_LIST: 0.9657347, DIVERSITY_HERFINDAHL: 0.9965564, COVERAGE_ITEM: 0.3290241, COVERAGE_ITEM_CORRECT: 0.0276035, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1581226, DIVERSITY_GINI: 0.0776553, SHANNON_ENTROPY: 10.3428105, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 1000, 'shrink': 748, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1427708, PRECISION: 0.0292117, PRECISION_RECALL_MIN_DEN: 0.1015279, RECALL: 0.0982393, MAP: 0.0473943, MRR: 0.1051440, NDCG: 0.0719276, F1: 0.0450301, HIT_RATE: 0.2921167, ARHR: 0.1197869, NOVELTY: 0.0046029, AVERAGE_POPULARITY: 0.1498859, DIVERSITY_MEAN_INTER_LIST: 0.9657350, DIVERSITY_HERFINDAHL: 0.9965564, COVERAGE_ITEM: 0.3291627, COVERAGE_ITEM_CORRECT: 0.0275958, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1580722, DIVERSITY_GINI: 0.0776760, SHANNON_ENTROPY: 10.3428239, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 1000, 'shrink': 726, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1428136, PRECISION: 0.0292117, PRECISION_RECALL_MIN_DEN: 0.1015886, RECALL: 0.0983040, MAP: 0.0473909, MRR: 0.1051571, NDCG: 0.0719407, F1: 0.0450369, HIT_RATE: 0.2921165, ARHR: 0.1198019, NOVELTY: 0.0046030, AVERAGE_POPULARITY: 0.1498562, DIVERSITY_MEAN_INTER_LIST: 0.9657476, DIVERSITY_HERFINDAHL: 0.9965577, COVERAGE_ITEM: 0.3291011, COVERAGE_ITEM_CORRECT: 0.0276189, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1581226, DIVERSITY_GINI: 0.0776787, SHANNON_ENTROPY: 10.3432295, 
SearchBayesianSkopt-CV: Search complete. Best config is 29: {'topK': 397, 'shrink': 990, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.006909971170839415, 'feature_weighting': 'TF-IDF'}
