
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 987, 'shrink': 277, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.4739529424088746, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0880286, PRECISION: 0.0194896, PRECISION_RECALL_MIN_DEN: 0.0675260, RECALL: 0.0646653, MAP: 0.0294371, MRR: 0.0624650, NDCG: 0.0448984, F1: 0.0299510, HIT_RATE: 0.1948956, ARHR: 0.0721023, NOVELTY: 0.0056627, AVERAGE_POPULARITY: 0.0156616, DIVERSITY_MEAN_INTER_LIST: 0.9985004, DIVERSITY_HERFINDAHL: 0.9998324, COVERAGE_ITEM: 0.6270568, COVERAGE_ITEM_CORRECT: 0.0390914, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1049704, DIVERSITY_GINI: 0.3702661, SHANNON_ENTROPY: 13.5174112, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0920722, PRECISION: 0.0187940, PRECISION_RECALL_MIN_DEN: 0.0666250, RECALL: 0.0647502, MAP: 0.0311010, MRR: 0.0663454, NDCG: 0.0470578, F1: 0.0291311, HIT_RATE: 0.1879398, ARHR: 0.0751398, NOVELTY: 0.0053849, AVERAGE_POPULARITY: 0.0338871, DIVERSITY_MEAN_INTER_LIST: 0.9720447, DIVERSITY_HERFINDAHL: 0.9971873, COVERAGE_ITEM: 0.5884658, COVERAGE_ITEM_CORRECT: 0.0355265, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1029823, DIVERSITY_GINI: 0.2701629, SHANNON_ENTROPY: 12.2648225, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 824, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1396177, PRECISION: 0.0287480, PRECISION_RECALL_MIN_DEN: 0.0999604, RECALL: 0.0967072, MAP: 0.0461045, MRR: 0.1026142, NDCG: 0.0703270, F1: 0.0443182, HIT_RATE: 0.2874799, ARHR: 0.1168035, NOVELTY: 0.0045234, AVERAGE_POPULARITY: 0.1701033, DIVERSITY_MEAN_INTER_LIST: 0.9545986, DIVERSITY_HERFINDAHL: 0.9954430, COVERAGE_ITEM: 0.2990799, COVERAGE_ITEM_CORRECT: 0.0264254, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1562602, DIVERSITY_GINI: 0.0641066, SHANNON_ENTROPY: 9.9689758, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 346, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1459176, PRECISION: 0.0299220, PRECISION_RECALL_MIN_DEN: 0.1045372, RECALL: 0.1013080, MAP: 0.0484507, MRR: 0.1075392, NDCG: 0.0738823, F1: 0.0461966, HIT_RATE: 0.2992205, ARHR: 0.1223057, NOVELTY: 0.0046415, AVERAGE_POPULARITY: 0.1391230, DIVERSITY_MEAN_INTER_LIST: 0.9730198, DIVERSITY_HERFINDAHL: 0.9972848, COVERAGE_ITEM: 0.3312647, COVERAGE_ITEM_CORRECT: 0.0286814, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1623254, DIVERSITY_GINI: 0.0809203, SHANNON_ENTROPY: 10.5390530, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 826, 'shrink': 999, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9229213790287176, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1505101, PRECISION: 0.0305044, PRECISION_RECALL_MIN_DEN: 0.1106364, RECALL: 0.1074955, MAP: 0.0515451, MRR: 0.1105538, NDCG: 0.0777926, F1: 0.0475194, HIT_RATE: 0.3050436, ARHR: 0.1255548, NOVELTY: 0.0045734, AVERAGE_POPULARITY: 0.1623554, DIVERSITY_MEAN_INTER_LIST: 0.9603967, DIVERSITY_HERFINDAHL: 0.9960227, COVERAGE_ITEM: 0.3272146, COVERAGE_ITEM_CORRECT: 0.0289124, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1660752, DIVERSITY_GINI: 0.0754808, SHANNON_ENTROPY: 10.2048601, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 362, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1459000, PRECISION: 0.0298798, PRECISION_RECALL_MIN_DEN: 0.1046280, RECALL: 0.1013974, MAP: 0.0483516, MRR: 0.1074570, NDCG: 0.0738055, F1: 0.0461556, HIT_RATE: 0.2987984, ARHR: 0.1221341, NOVELTY: 0.0046340, AVERAGE_POPULARITY: 0.1409604, DIVERSITY_MEAN_INTER_LIST: 0.9721304, DIVERSITY_HERFINDAHL: 0.9971959, COVERAGE_ITEM: 0.3288393, COVERAGE_ITEM_CORRECT: 0.0284658, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1625267, DIVERSITY_GINI: 0.0796508, SHANNON_ENTROPY: 10.5027898, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 997, 'shrink': 87, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7944111378169587, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1391199, PRECISION: 0.0283307, PRECISION_RECALL_MIN_DEN: 0.0988991, RECALL: 0.0958168, MAP: 0.0456319, MRR: 0.1012852, NDCG: 0.0697661, F1: 0.0437278, HIT_RATE: 0.2833075, ARHR: 0.1146496, NOVELTY: 0.0048483, AVERAGE_POPULARITY: 0.1207666, DIVERSITY_MEAN_INTER_LIST: 0.9787813, DIVERSITY_HERFINDAHL: 0.9978608, COVERAGE_ITEM: 0.3929548, COVERAGE_ITEM_CORRECT: 0.0284889, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1554549, DIVERSITY_GINI: 0.1240042, SHANNON_ENTROPY: 11.2525326, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 670, 'shrink': 977, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.004413844247666444, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1535829, PRECISION: 0.0314412, PRECISION_RECALL_MIN_DEN: 0.1129545, RECALL: 0.1097174, MAP: 0.0523377, MRR: 0.1127437, NDCG: 0.0792455, F1: 0.0488728, HIT_RATE: 0.3144119, ARHR: 0.1284546, NOVELTY: 0.0045570, AVERAGE_POPULARITY: 0.1635773, DIVERSITY_MEAN_INTER_LIST: 0.9600962, DIVERSITY_HERFINDAHL: 0.9959927, COVERAGE_ITEM: 0.3174822, COVERAGE_ITEM_CORRECT: 0.0299519, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1707059, DIVERSITY_GINI: 0.0715759, SHANNON_ENTROPY: 10.1537671, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 750, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1399657, PRECISION: 0.0284946, PRECISION_RECALL_MIN_DEN: 0.1006581, RECALL: 0.0975625, MAP: 0.0463309, MRR: 0.1023007, NDCG: 0.0706743, F1: 0.0441056, HIT_RATE: 0.2849455, ARHR: 0.1159900, NOVELTY: 0.0045393, AVERAGE_POPULARITY: 0.1666155, DIVERSITY_MEAN_INTER_LIST: 0.9567500, DIVERSITY_HERFINDAHL: 0.9956581, COVERAGE_ITEM: 0.3063176, COVERAGE_ITEM_CORRECT: 0.0257940, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1561596, DIVERSITY_GINI: 0.0669910, SHANNON_ENTROPY: 10.0418917, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 6, 'shrink': 973, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.942052073844717, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0714705, PRECISION: 0.0162446, PRECISION_RECALL_MIN_DEN: 0.0405265, RECALL: 0.0372218, MAP: 0.0203442, MRR: 0.0536605, NDCG: 0.0306626, F1: 0.0226160, HIT_RATE: 0.1624463, ARHR: 0.0643273, NOVELTY: 0.0054871, AVERAGE_POPULARITY: 0.0221369, DIVERSITY_MEAN_INTER_LIST: 0.6925532, DIVERSITY_HERFINDAHL: 0.9692431, COVERAGE_ITEM: 0.4056593, COVERAGE_ITEM_CORRECT: 0.0307680, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0787719, DIVERSITY_GINI: 0.0999418, SHANNON_ENTROPY: 8.2256530, 

SearchBayesianSkopt-CV: New best config found. Config 38: {'topK': 240, 'shrink': 16, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.044544021442968214, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1625440, PRECISION: 0.0346140, PRECISION_RECALL_MIN_DEN: 0.1187833, RECALL: 0.1147674, MAP: 0.0553736, MRR: 0.1206777, NDCG: 0.0837680, F1: 0.0531843, HIT_RATE: 0.3461402, ARHR: 0.1391752, NOVELTY: 0.0046781, AVERAGE_POPULARITY: 0.1279476, DIVERSITY_MEAN_INTER_LIST: 0.9783535, DIVERSITY_HERFINDAHL: 0.9978181, COVERAGE_ITEM: 0.3415592, COVERAGE_ITEM_CORRECT: 0.0381213, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1829370, DIVERSITY_GINI: 0.0864554, SHANNON_ENTROPY: 10.7351755, 

SearchBayesianSkopt-CV: New best config found. Config 39: {'topK': 249, 'shrink': 995, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9144897758192041, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1634782, PRECISION: 0.0340144, PRECISION_RECALL_MIN_DEN: 0.1191482, RECALL: 0.1155794, MAP: 0.0559240, MRR: 0.1213825, NDCG: 0.0844668, F1: 0.0525577, HIT_RATE: 0.3401438, ARHR: 0.1391006, NOVELTY: 0.0047219, AVERAGE_POPULARITY: 0.1252514, DIVERSITY_MEAN_INTER_LIST: 0.9787624, DIVERSITY_HERFINDAHL: 0.9978589, COVERAGE_ITEM: 0.3666526, COVERAGE_ITEM_CORRECT: 0.0351338, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1815276, DIVERSITY_GINI: 0.0980997, SHANNON_ENTROPY: 10.8661422, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 280, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8407433247055781, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1560736, PRECISION: 0.0325086, PRECISION_RECALL_MIN_DEN: 0.1125295, RECALL: 0.1089985, MAP: 0.0525632, MRR: 0.1154643, NDCG: 0.0797259, F1: 0.0500778, HIT_RATE: 0.3250856, ARHR: 0.1322744, NOVELTY: 0.0047925, AVERAGE_POPULARITY: 0.1188626, DIVERSITY_MEAN_INTER_LIST: 0.9806402, DIVERSITY_HERFINDAHL: 0.9980467, COVERAGE_ITEM: 0.3854090, COVERAGE_ITEM_CORRECT: 0.0334860, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1743551, DIVERSITY_GINI: 0.1131245, SHANNON_ENTROPY: 11.1068590, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 993, 'shrink': 982, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9345512528084825, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1561682, PRECISION: 0.0319149, PRECISION_RECALL_MIN_DEN: 0.1150300, RECALL: 0.1118502, MAP: 0.0538321, MRR: 0.1147671, NDCG: 0.0812103, F1: 0.0496568, HIT_RATE: 0.3191485, ARHR: 0.1305956, NOVELTY: 0.0046135, AVERAGE_POPULARITY: 0.1573844, DIVERSITY_MEAN_INTER_LIST: 0.9632044, DIVERSITY_HERFINDAHL: 0.9963034, COVERAGE_ITEM: 0.3478961, COVERAGE_ITEM_CORRECT: 0.0309220, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1733736, DIVERSITY_GINI: 0.0853119, SHANNON_ENTROPY: 10.3951595, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 295, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8176795157628312, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1623540, PRECISION: 0.0337206, PRECISION_RECALL_MIN_DEN: 0.1186972, RECALL: 0.1151472, MAP: 0.0552985, MRR: 0.1202221, NDCG: 0.0837410, F1: 0.0521624, HIT_RATE: 0.3372058, ARHR: 0.1376534, NOVELTY: 0.0046878, AVERAGE_POPULARITY: 0.1324898, DIVERSITY_MEAN_INTER_LIST: 0.9759180, DIVERSITY_HERFINDAHL: 0.9975746, COVERAGE_ITEM: 0.3579057, COVERAGE_ITEM_CORRECT: 0.0342560, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1808230, DIVERSITY_GINI: 0.0925447, SHANNON_ENTROPY: 10.7261990, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 652, 'shrink': 970, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.012078221966556, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1573358, PRECISION: 0.0322290, PRECISION_RECALL_MIN_DEN: 0.1155033, RECALL: 0.1122638, MAP: 0.0541108, MRR: 0.1157217, NDCG: 0.0816658, F1: 0.0500769, HIT_RATE: 0.3222898, ARHR: 0.1317720, NOVELTY: 0.0046349, AVERAGE_POPULARITY: 0.1519541, DIVERSITY_MEAN_INTER_LIST: 0.9662251, DIVERSITY_HERFINDAHL: 0.9966054, COVERAGE_ITEM: 0.3537555, COVERAGE_ITEM_CORRECT: 0.0315303, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1745816, DIVERSITY_GINI: 0.0885652, SHANNON_ENTROPY: 10.4855656, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 873, 'shrink': 35, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1266690636310484, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1542298, PRECISION: 0.0316360, PRECISION_RECALL_MIN_DEN: 0.1141969, RECALL: 0.1110155, MAP: 0.0531861, MRR: 0.1133726, NDCG: 0.0803115, F1: 0.0492366, HIT_RATE: 0.3163597, ARHR: 0.1290500, NOVELTY: 0.0045939, AVERAGE_POPULARITY: 0.1595736, DIVERSITY_MEAN_INTER_LIST: 0.9620811, DIVERSITY_HERFINDAHL: 0.9961911, COVERAGE_ITEM: 0.3361540, COVERAGE_ITEM_CORRECT: 0.0303138, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1714358, DIVERSITY_GINI: 0.0796758, SHANNON_ENTROPY: 10.2961975, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 290, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8072362213534107, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1567760, PRECISION: 0.0326498, PRECISION_RECALL_MIN_DEN: 0.1132394, RECALL: 0.1096888, MAP: 0.0528808, MRR: 0.1161150, NDCG: 0.0801815, F1: 0.0503175, HIT_RATE: 0.3264980, ARHR: 0.1329827, NOVELTY: 0.0047806, AVERAGE_POPULARITY: 0.1210197, DIVERSITY_MEAN_INTER_LIST: 0.9799039, DIVERSITY_HERFINDAHL: 0.9979731, COVERAGE_ITEM: 0.3838306, COVERAGE_ITEM_CORRECT: 0.0334244, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1751353, DIVERSITY_GINI: 0.1115401, SHANNON_ENTROPY: 11.0672823, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 114, 'shrink': 117, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9953029266288602, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0814424, PRECISION: 0.0178819, PRECISION_RECALL_MIN_DEN: 0.0651311, RECALL: 0.0626358, MAP: 0.0274203, MRR: 0.0578992, NDCG: 0.0423010, F1: 0.0278200, HIT_RATE: 0.1788194, ARHR: 0.0655504, NOVELTY: 0.0055664, AVERAGE_POPULARITY: 0.0198736, DIVERSITY_MEAN_INTER_LIST: 0.9977530, DIVERSITY_HERFINDAHL: 0.9997577, COVERAGE_ITEM: 0.5606930, COVERAGE_ITEM_CORRECT: 0.0353571, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0994337, DIVERSITY_GINI: 0.3081104, SHANNON_ENTROPY: 13.2383645, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 270, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8127379737489838, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1568268, PRECISION: 0.0327139, PRECISION_RECALL_MIN_DEN: 0.1129491, RECALL: 0.1093604, MAP: 0.0529831, MRR: 0.1162070, NDCG: 0.0801908, F1: 0.0503587, HIT_RATE: 0.3271388, ARHR: 0.1332024, NOVELTY: 0.0047906, AVERAGE_POPULARITY: 0.1185176, DIVERSITY_MEAN_INTER_LIST: 0.9808203, DIVERSITY_HERFINDAHL: 0.9980647, COVERAGE_ITEM: 0.3851088, COVERAGE_ITEM_CORRECT: 0.0337632, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1749088, DIVERSITY_GINI: 0.1126912, SHANNON_ENTROPY: 11.1049530, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 998, 'shrink': 912, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0042419281573163, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1449931, PRECISION: 0.0293453, PRECISION_RECALL_MIN_DEN: 0.1067326, RECALL: 0.1036447, MAP: 0.0493747, MRR: 0.1061439, NDCG: 0.0746652, F1: 0.0457374, HIT_RATE: 0.2934528, ARHR: 0.1202266, NOVELTY: 0.0045356, AVERAGE_POPULARITY: 0.1703752, DIVERSITY_MEAN_INTER_LIST: 0.9543257, DIVERSITY_HERFINDAHL: 0.9954157, COVERAGE_ITEM: 0.3133397, COVERAGE_ITEM_CORRECT: 0.0271030, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1608154, DIVERSITY_GINI: 0.0691807, SHANNON_ENTROPY: 10.0287521, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 664, 'shrink': 19, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9634762175538019, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1564264, PRECISION: 0.0320279, PRECISION_RECALL_MIN_DEN: 0.1146753, RECALL: 0.1114149, MAP: 0.0537542, MRR: 0.1151113, NDCG: 0.0810824, F1: 0.0497497, HIT_RATE: 0.3202786, ARHR: 0.1310895, NOVELTY: 0.0045978, AVERAGE_POPULARITY: 0.1572401, DIVERSITY_MEAN_INTER_LIST: 0.9636815, DIVERSITY_HERFINDAHL: 0.9963511, COVERAGE_ITEM: 0.3359153, COVERAGE_ITEM_CORRECT: 0.0308604, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1731723, DIVERSITY_GINI: 0.0798834, SHANNON_ENTROPY: 10.3259213, 
SearchBayesianSkopt-CV: Search complete. Best config is 39: {'topK': 249, 'shrink': 995, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.9144897758192041, 'feature_weighting': 'TF-IDF'}
