
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 496, 'shrink': 403, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7282175590509827, 'tversky_beta': 0.617401717843656} - results: ROC_AUC: 0.1522164, PRECISION: 0.0311939, PRECISION_RECALL_MIN_DEN: 0.1111637, RECALL: 0.1079017, MAP: 0.0513818, MRR: 0.1119138, NDCG: 0.0780430, F1: 0.0483929, HIT_RATE: 0.3119391, ARHR: 0.1275291, NOVELTY: 0.0045827, AVERAGE_POPULARITY: 0.1546424, DIVERSITY_MEAN_INTER_LIST: 0.9651515, DIVERSITY_HERFINDAHL: 0.9964981, COVERAGE_ITEM: 0.3205621, COVERAGE_ITEM_CORRECT: 0.0297363, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1691456, DIVERSITY_GINI: 0.0737155, SHANNON_ENTROPY: 10.2638108, 
SearchBayesianSkopt-CV: New best config found. Config 29: {'topK': 232, 'shrink': 47, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.835400971543539, 'tversky_beta': 0.025837510623447198} - results: ROC_AUC: 0.1638551, PRECISION: 0.0343006, PRECISION_RECALL_MIN_DEN: 0.1197701, RECALL: 0.1162100, MAP: 0.0560258, MRR: 0.1214781, NDCG: 0.0847314, F1: 0.0529635, HIT_RATE: 0.3430065, ARHR: 0.1394243, NOVELTY: 0.0047145, AVERAGE_POPULARITY: 0.1240261, DIVERSITY_MEAN_INTER_LIST: 0.9793799, DIVERSITY_HERFINDAHL: 0.9979207, COVERAGE_ITEM: 0.3583061, COVERAGE_ITEM_CORRECT: 0.0356266, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1827105, DIVERSITY_GINI: 0.0942083, SHANNON_ENTROPY: 10.8421252, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 233, 'shrink': 963, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.022262792983480887, 'tversky_beta': 0.14858448902451918} - results: ROC_AUC: 0.1546981, PRECISION: 0.0316344, PRECISION_RECALL_MIN_DEN: 0.1124526, RECALL: 0.1091775, MAP: 0.0524320, MRR: 0.1138210, NDCG: 0.0794176, F1: 0.0490523, HIT_RATE: 0.3163439, ARHR: 0.1294019, NOVELTY: 0.0047005, AVERAGE_POPULARITY: 0.1246890, DIVERSITY_MEAN_INTER_LIST: 0.9795103, DIVERSITY_HERFINDAHL: 0.9979337, COVERAGE_ITEM: 0.3476805, COVERAGE_ITEM_CORRECT: 0.0322541, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1719391, DIVERSITY_GINI: 0.0902831, SHANNON_ENTROPY: 10.8211803, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 259, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1603055, PRECISION: 0.0338519, PRECISION_RECALL_MIN_DEN: 0.1165625, RECALL: 0.1128572, MAP: 0.0543108, MRR: 0.1187470, NDCG: 0.0823793, F1: 0.0520781, HIT_RATE: 0.3385189, ARHR: 0.1368461, NOVELTY: 0.0047647, AVERAGE_POPULARITY: 0.1208622, DIVERSITY_MEAN_INTER_LIST: 0.9803773, DIVERSITY_HERFINDAHL: 0.9980204, COVERAGE_ITEM: 0.3908758, COVERAGE_ITEM_CORRECT: 0.0358807, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1793884, DIVERSITY_GINI: 0.1119440, SHANNON_ENTROPY: 11.0568077, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1544407, PRECISION: 0.0318444, PRECISION_RECALL_MIN_DEN: 0.1129708, RECALL: 0.1097460, MAP: 0.0529372, MRR: 0.1137371, NDCG: 0.0799387, F1: 0.0493608, HIT_RATE: 0.3184441, ARHR: 0.1299717, NOVELTY: 0.0046763, AVERAGE_POPULARITY: 0.1478667, DIVERSITY_MEAN_INTER_LIST: 0.9679633, DIVERSITY_HERFINDAHL: 0.9967792, COVERAGE_ITEM: 0.3769009, COVERAGE_ITEM_CORRECT: 0.0316612, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1716623, DIVERSITY_GINI: 0.1012410, SHANNON_ENTROPY: 10.6757089, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 994, 'shrink': 992, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7814467540471834, 'tversky_beta': 1.9947539573502646} - results: ROC_AUC: 0.1457060, PRECISION: 0.0295648, PRECISION_RECALL_MIN_DEN: 0.1061677, RECALL: 0.1030505, MAP: 0.0493640, MRR: 0.1069237, NDCG: 0.0746962, F1: 0.0459443, HIT_RATE: 0.2956480, ARHR: 0.1213612, NOVELTY: 0.0045222, AVERAGE_POPULARITY: 0.1722571, DIVERSITY_MEAN_INTER_LIST: 0.9534200, DIVERSITY_HERFINDAHL: 0.9953252, COVERAGE_ITEM: 0.3050395, COVERAGE_ITEM_CORRECT: 0.0273725, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1612432, DIVERSITY_GINI: 0.0658922, SHANNON_ENTROPY: 9.9699684, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1544407, PRECISION: 0.0318444, PRECISION_RECALL_MIN_DEN: 0.1129708, RECALL: 0.1097460, MAP: 0.0529372, MRR: 0.1137371, NDCG: 0.0799387, F1: 0.0493608, HIT_RATE: 0.3184441, ARHR: 0.1299717, NOVELTY: 0.0046763, AVERAGE_POPULARITY: 0.1478667, DIVERSITY_MEAN_INTER_LIST: 0.9679633, DIVERSITY_HERFINDAHL: 0.9967792, COVERAGE_ITEM: 0.3769009, COVERAGE_ITEM_CORRECT: 0.0316612, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1716623, DIVERSITY_GINI: 0.1012410, SHANNON_ENTROPY: 10.6757089, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 21, 'shrink': 934, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9842310983100526, 'tversky_beta': 1.752933039658855} - results: ROC_AUC: 0.1285601, PRECISION: 0.0269588, PRECISION_RECALL_MIN_DEN: 0.0867154, RECALL: 0.0830460, MAP: 0.0418928, MRR: 0.0946836, NDCG: 0.0628125, F1: 0.0407020, HIT_RATE: 0.2695881, ARHR: 0.1095322, NOVELTY: 0.0052343, AVERAGE_POPULARITY: 0.0486807, DIVERSITY_MEAN_INTER_LIST: 0.9938156, DIVERSITY_HERFINDAHL: 0.9993640, COVERAGE_ITEM: 0.5285313, COVERAGE_ITEM_CORRECT: 0.0406545, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1409337, DIVERSITY_GINI: 0.2326759, SHANNON_ENTROPY: 12.6297266, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 989, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9701278607813149, 'tversky_beta': 0.40676168936114243} - results: ROC_AUC: 0.1518488, PRECISION: 0.0316186, PRECISION_RECALL_MIN_DEN: 0.1103946, RECALL: 0.1071221, MAP: 0.0514559, MRR: 0.1119602, NDCG: 0.0781115, F1: 0.0488221, HIT_RATE: 0.3161861, ARHR: 0.1279716, NOVELTY: 0.0047327, AVERAGE_POPULARITY: 0.1393644, DIVERSITY_MEAN_INTER_LIST: 0.9717587, DIVERSITY_HERFINDAHL: 0.9971587, COVERAGE_ITEM: 0.3851473, COVERAGE_ITEM_CORRECT: 0.0318075, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1700264, DIVERSITY_GINI: 0.1100579, SHANNON_ENTROPY: 10.8810525, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 988, 'shrink': 969, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.905181832572497, 'tversky_beta': 1.961575278762352} - results: ROC_AUC: 0.1459159, PRECISION: 0.0296108, PRECISION_RECALL_MIN_DEN: 0.1063559, RECALL: 0.1032424, MAP: 0.0494138, MRR: 0.1070240, NDCG: 0.0747949, F1: 0.0460192, HIT_RATE: 0.2961079, ARHR: 0.1214876, NOVELTY: 0.0045224, AVERAGE_POPULARITY: 0.1721536, DIVERSITY_MEAN_INTER_LIST: 0.9535382, DIVERSITY_HERFINDAHL: 0.9953370, COVERAGE_ITEM: 0.3050934, COVERAGE_ITEM_CORRECT: 0.0274418, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1614949, DIVERSITY_GINI: 0.0659197, SHANNON_ENTROPY: 9.9713083, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 948, 'shrink': 8, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.10133776406002773, 'tversky_beta': 0.14047498325720767} - results: ROC_AUC: 0.1492726, PRECISION: 0.0302646, PRECISION_RECALL_MIN_DEN: 0.1101931, RECALL: 0.1071499, MAP: 0.0509130, MRR: 0.1095220, NDCG: 0.0771375, F1: 0.0471949, HIT_RATE: 0.3026457, ARHR: 0.1240836, NOVELTY: 0.0045298, AVERAGE_POPULARITY: 0.1706300, DIVERSITY_MEAN_INTER_LIST: 0.9554319, DIVERSITY_HERFINDAHL: 0.9955263, COVERAGE_ITEM: 0.3071107, COVERAGE_ITEM_CORRECT: 0.0279577, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1659746, DIVERSITY_GINI: 0.0670666, SHANNON_ENTROPY: 10.0150174, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 985, 'shrink': 28, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9761027569809038, 'tversky_beta': 1.9058645087019612} - results: ROC_AUC: 0.1552928, PRECISION: 0.0318546, PRECISION_RECALL_MIN_DEN: 0.1146685, RECALL: 0.1114518, MAP: 0.0535892, MRR: 0.1145058, NDCG: 0.0808210, F1: 0.0495436, HIT_RATE: 0.3185464, ARHR: 0.1305346, NOVELTY: 0.0045999, AVERAGE_POPULARITY: 0.1588449, DIVERSITY_MEAN_INTER_LIST: 0.9625550, DIVERSITY_HERFINDAHL: 0.9962385, COVERAGE_ITEM: 0.3428373, COVERAGE_ITEM_CORRECT: 0.0308681, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1722914, DIVERSITY_GINI: 0.0824868, SHANNON_ENTROPY: 10.3424904, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 44, 'shrink': 17, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8133535913518397, 'tversky_beta': 0.1928103434542286} - results: ROC_AUC: 0.1528596, PRECISION: 0.0323922, PRECISION_RECALL_MIN_DEN: 0.1067322, RECALL: 0.1027196, MAP: 0.0510739, MRR: 0.1133375, NDCG: 0.0767808, F1: 0.0492495, HIT_RATE: 0.3239221, ARHR: 0.1316571, NOVELTY: 0.0050718, AVERAGE_POPULARITY: 0.0665490, DIVERSITY_MEAN_INTER_LIST: 0.9935184, DIVERSITY_HERFINDAHL: 0.9993343, COVERAGE_ITEM: 0.4497016, COVERAGE_ITEM_CORRECT: 0.0420096, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1679628, DIVERSITY_GINI: 0.1687747, SHANNON_ENTROPY: 12.1425730, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1544407, PRECISION: 0.0318444, PRECISION_RECALL_MIN_DEN: 0.1129708, RECALL: 0.1097460, MAP: 0.0529372, MRR: 0.1137371, NDCG: 0.0799387, F1: 0.0493608, HIT_RATE: 0.3184441, ARHR: 0.1299717, NOVELTY: 0.0046763, AVERAGE_POPULARITY: 0.1478667, DIVERSITY_MEAN_INTER_LIST: 0.9679633, DIVERSITY_HERFINDAHL: 0.9967792, COVERAGE_ITEM: 0.3769009, COVERAGE_ITEM_CORRECT: 0.0316612, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1716623, DIVERSITY_GINI: 0.1012410, SHANNON_ENTROPY: 10.6757089, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 975, 'shrink': 76, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9267121454903293, 'tversky_beta': 0.04867153661084812} - results: ROC_AUC: 0.1536462, PRECISION: 0.0316565, PRECISION_RECALL_MIN_DEN: 0.1137707, RECALL: 0.1105250, MAP: 0.0527941, MRR: 0.1130286, NDCG: 0.0798728, F1: 0.0492139, HIT_RATE: 0.3165653, ARHR: 0.1288527, NOVELTY: 0.0045645, AVERAGE_POPULARITY: 0.1644893, DIVERSITY_MEAN_INTER_LIST: 0.9594349, DIVERSITY_HERFINDAHL: 0.9959265, COVERAGE_ITEM: 0.3236728, COVERAGE_ITEM_CORRECT: 0.0301059, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1709324, DIVERSITY_GINI: 0.0740960, SHANNON_ENTROPY: 10.1780070, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 993, 'shrink': 964, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8786736895890366, 'tversky_beta': 0.22300846050240503} - results: ROC_AUC: 0.1459312, PRECISION: 0.0296253, PRECISION_RECALL_MIN_DEN: 0.1063819, RECALL: 0.1032681, MAP: 0.0493970, MRR: 0.1070586, NDCG: 0.0747889, F1: 0.0460391, HIT_RATE: 0.2962525, ARHR: 0.1215275, NOVELTY: 0.0045215, AVERAGE_POPULARITY: 0.1723859, DIVERSITY_MEAN_INTER_LIST: 0.9534045, DIVERSITY_HERFINDAHL: 0.9953236, COVERAGE_ITEM: 0.3047161, COVERAGE_ITEM_CORRECT: 0.0274187, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1615704, DIVERSITY_GINI: 0.0657591, SHANNON_ENTROPY: 9.9667512, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1544407, PRECISION: 0.0318444, PRECISION_RECALL_MIN_DEN: 0.1129708, RECALL: 0.1097460, MAP: 0.0529372, MRR: 0.1137371, NDCG: 0.0799387, F1: 0.0493608, HIT_RATE: 0.3184441, ARHR: 0.1299717, NOVELTY: 0.0046763, AVERAGE_POPULARITY: 0.1478667, DIVERSITY_MEAN_INTER_LIST: 0.9679633, DIVERSITY_HERFINDAHL: 0.9967792, COVERAGE_ITEM: 0.3769009, COVERAGE_ITEM_CORRECT: 0.0316612, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1716623, DIVERSITY_GINI: 0.1012410, SHANNON_ENTROPY: 10.6757089, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 28, 'shrink': 44, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.996887851568519, 'tversky_beta': 0.20050944418591882} - results: ROC_AUC: 0.1405659, PRECISION: 0.0301062, PRECISION_RECALL_MIN_DEN: 0.0968306, RECALL: 0.0927654, MAP: 0.0467894, MRR: 0.1044522, NDCG: 0.0700211, F1: 0.0454534, HIT_RATE: 0.3010617, ARHR: 0.1217815, NOVELTY: 0.0051651, AVERAGE_POPULARITY: 0.0559156, DIVERSITY_MEAN_INTER_LIST: 0.9941057, DIVERSITY_HERFINDAHL: 0.9993930, COVERAGE_ITEM: 0.4901328, COVERAGE_ITEM_CORRECT: 0.0425332, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1546244, DIVERSITY_GINI: 0.2020546, SHANNON_ENTROPY: 12.4363302, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1544407, PRECISION: 0.0318444, PRECISION_RECALL_MIN_DEN: 0.1129708, RECALL: 0.1097460, MAP: 0.0529372, MRR: 0.1137371, NDCG: 0.0799387, F1: 0.0493608, HIT_RATE: 0.3184441, ARHR: 0.1299717, NOVELTY: 0.0046763, AVERAGE_POPULARITY: 0.1478667, DIVERSITY_MEAN_INTER_LIST: 0.9679633, DIVERSITY_HERFINDAHL: 0.9967792, COVERAGE_ITEM: 0.3769009, COVERAGE_ITEM_CORRECT: 0.0316612, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1716623, DIVERSITY_GINI: 0.1012410, SHANNON_ENTROPY: 10.6757089, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 928, 'shrink': 30, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.07791622208752737, 'tversky_beta': 0.01002366327060389} - results: ROC_AUC: 0.1459487, PRECISION: 0.0294871, PRECISION_RECALL_MIN_DEN: 0.1067236, RECALL: 0.1037100, MAP: 0.0494543, MRR: 0.1069478, NDCG: 0.0749310, F1: 0.0459150, HIT_RATE: 0.2948705, ARHR: 0.1211177, NOVELTY: 0.0045176, AVERAGE_POPULARITY: 0.1728666, DIVERSITY_MEAN_INTER_LIST: 0.9533103, DIVERSITY_HERFINDAHL: 0.9953142, COVERAGE_ITEM: 0.3020982, COVERAGE_ITEM_CORRECT: 0.0270491, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1615704, DIVERSITY_GINI: 0.0647762, SHANNON_ENTROPY: 9.9496075, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1544407, PRECISION: 0.0318444, PRECISION_RECALL_MIN_DEN: 0.1129708, RECALL: 0.1097460, MAP: 0.0529372, MRR: 0.1137371, NDCG: 0.0799387, F1: 0.0493608, HIT_RATE: 0.3184441, ARHR: 0.1299717, NOVELTY: 0.0046763, AVERAGE_POPULARITY: 0.1478667, DIVERSITY_MEAN_INTER_LIST: 0.9679633, DIVERSITY_HERFINDAHL: 0.9967792, COVERAGE_ITEM: 0.3769009, COVERAGE_ITEM_CORRECT: 0.0316612, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1716623, DIVERSITY_GINI: 0.1012410, SHANNON_ENTROPY: 10.6757089, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1544407, PRECISION: 0.0318444, PRECISION_RECALL_MIN_DEN: 0.1129708, RECALL: 0.1097460, MAP: 0.0529372, MRR: 0.1137371, NDCG: 0.0799387, F1: 0.0493608, HIT_RATE: 0.3184441, ARHR: 0.1299717, NOVELTY: 0.0046763, AVERAGE_POPULARITY: 0.1478667, DIVERSITY_MEAN_INTER_LIST: 0.9679633, DIVERSITY_HERFINDAHL: 0.9967792, COVERAGE_ITEM: 0.3769009, COVERAGE_ITEM_CORRECT: 0.0316612, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1716623, DIVERSITY_GINI: 0.1012410, SHANNON_ENTROPY: 10.6757089, 
SearchBayesianSkopt-CV: Search complete. Best config is 29: {'topK': 232, 'shrink': 47, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.835400971543539, 'tversky_beta': 0.025837510623447198}
