
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 280, 'shrink': 1000, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0832365, PRECISION: 0.0167016, PRECISION_RECALL_MIN_DEN: 0.0646192, RECALL: 0.0629561, MAP: 0.0275831, MRR: 0.0577203, NDCG: 0.0427713, F1: 0.0263970, HIT_RATE: 0.1670164, ARHR: 0.0633227, NOVELTY: 0.0050750, AVERAGE_POPULARITY: 0.0173426, DIVERSITY_MEAN_INTER_LIST: 0.9968543, DIVERSITY_HERFINDAHL: 0.9996665, COVERAGE_ITEM: 0.5241809, COVERAGE_ITEM_CORRECT: 0.0305448, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0911539, DIVERSITY_GINI: 0.2399867, SHANNON_ENTROPY: 12.8080402, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 999, 'shrink': 11, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0852259, PRECISION: 0.0166635, PRECISION_RECALL_MIN_DEN: 0.0660238, RECALL: 0.0645455, MAP: 0.0287784, MRR: 0.0592818, NDCG: 0.0442041, F1: 0.0264881, HIT_RATE: 0.1666345, ARHR: 0.0646495, NOVELTY: 0.0050652, AVERAGE_POPULARITY: 0.0170654, DIVERSITY_MEAN_INTER_LIST: 0.9970702, DIVERSITY_HERFINDAHL: 0.9996881, COVERAGE_ITEM: 0.5407815, COVERAGE_ITEM_CORRECT: 0.0305910, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0921102, DIVERSITY_GINI: 0.2511536, SHANNON_ENTROPY: 12.8773828, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0788699, PRECISION: 0.0152065, PRECISION_RECALL_MIN_DEN: 0.0572219, RECALL: 0.0556758, MAP: 0.0261175, MRR: 0.0548190, NDCG: 0.0396524, F1: 0.0238872, HIT_RATE: 0.1520654, ARHR: 0.0601086, NOVELTY: 0.0050074, AVERAGE_POPULARITY: 0.0179480, DIVERSITY_MEAN_INTER_LIST: 0.9840316, DIVERSITY_HERFINDAHL: 0.9983845, COVERAGE_ITEM: 0.6213590, COVERAGE_ITEM_CORRECT: 0.0286506, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0836542, DIVERSITY_GINI: 0.2892766, SHANNON_ENTROPY: 12.6062398, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 981, 'shrink': 9, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0851924, PRECISION: 0.0166823, PRECISION_RECALL_MIN_DEN: 0.0662707, RECALL: 0.0647975, MAP: 0.0289199, MRR: 0.0595600, NDCG: 0.0443782, F1: 0.0265330, HIT_RATE: 0.1668235, ARHR: 0.0649184, NOVELTY: 0.0050630, AVERAGE_POPULARITY: 0.0170672, DIVERSITY_MEAN_INTER_LIST: 0.9970870, DIVERSITY_HERFINDAHL: 0.9996898, COVERAGE_ITEM: 0.5432377, COVERAGE_ITEM_CORRECT: 0.0306526, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0922361, DIVERSITY_GINI: 0.2528570, SHANNON_ENTROPY: 12.8864427, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 1000, 'shrink': 5, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0836735, PRECISION: 0.0166784, PRECISION_RECALL_MIN_DEN: 0.0661099, RECALL: 0.0646138, MAP: 0.0282947, MRR: 0.0583933, NDCG: 0.0437630, F1: 0.0265111, HIT_RATE: 0.1667839, ARHR: 0.0636175, NOVELTY: 0.0050577, AVERAGE_POPULARITY: 0.0170159, DIVERSITY_MEAN_INTER_LIST: 0.9970947, DIVERSITY_HERFINDAHL: 0.9996906, COVERAGE_ITEM: 0.5456015, COVERAGE_ITEM_CORRECT: 0.0307218, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0922361, DIVERSITY_GINI: 0.2537558, SHANNON_ENTROPY: 12.8910229, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0771762, PRECISION: 0.0154047, PRECISION_RECALL_MIN_DEN: 0.0611963, RECALL: 0.0598007, MAP: 0.0256678, MRR: 0.0529257, NDCG: 0.0400467, F1: 0.0244966, HIT_RATE: 0.1540469, ARHR: 0.0576057, NOVELTY: 0.0050211, AVERAGE_POPULARITY: 0.0165876, DIVERSITY_MEAN_INTER_LIST: 0.9968305, DIVERSITY_HERFINDAHL: 0.9996642, COVERAGE_ITEM: 0.5182291, COVERAGE_ITEM_CORRECT: 0.0284504, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0855920, DIVERSITY_GINI: 0.2303305, SHANNON_ENTROPY: 12.7496272, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 5, 'shrink': 988, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0788765, PRECISION: 0.0152065, PRECISION_RECALL_MIN_DEN: 0.0572219, RECALL: 0.0556758, MAP: 0.0261214, MRR: 0.0548392, NDCG: 0.0396572, F1: 0.0238872, HIT_RATE: 0.1520654, ARHR: 0.0601288, NOVELTY: 0.0050074, AVERAGE_POPULARITY: 0.0179481, DIVERSITY_MEAN_INTER_LIST: 0.9840315, DIVERSITY_HERFINDAHL: 0.9983845, COVERAGE_ITEM: 0.6213205, COVERAGE_ITEM_CORRECT: 0.0286506, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0836542, DIVERSITY_GINI: 0.2892491, SHANNON_ENTROPY: 12.6061533, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0697145, PRECISION: 0.0133340, PRECISION_RECALL_MIN_DEN: 0.0535004, RECALL: 0.0525234, MAP: 0.0235181, MRR: 0.0475992, NDCG: 0.0361264, F1: 0.0212660, HIT_RATE: 0.1333401, ARHR: 0.0516001, NOVELTY: 0.0049756, AVERAGE_POPULARITY: 0.0168074, DIVERSITY_MEAN_INTER_LIST: 0.9829902, DIVERSITY_HERFINDAHL: 0.9982804, COVERAGE_ITEM: 0.6089625, COVERAGE_ITEM_CORRECT: 0.0252705, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0752485, DIVERSITY_GINI: 0.2813923, SHANNON_ENTROPY: 12.5606089, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 990, 'shrink': 991, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0789662, PRECISION: 0.0156708, PRECISION_RECALL_MIN_DEN: 0.0613986, RECALL: 0.0598716, MAP: 0.0263487, MRR: 0.0547833, NDCG: 0.0407394, F1: 0.0248387, HIT_RATE: 0.1567081, ARHR: 0.0597502, NOVELTY: 0.0050906, AVERAGE_POPULARITY: 0.0173818, DIVERSITY_MEAN_INTER_LIST: 0.9959675, DIVERSITY_HERFINDAHL: 0.9995779, COVERAGE_ITEM: 0.4823253, COVERAGE_ITEM_CORRECT: 0.0283118, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0864729, DIVERSITY_GINI: 0.2026874, SHANNON_ENTROPY: 12.5284837, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 24, 'shrink': 998, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0880569, PRECISION: 0.0178298, PRECISION_RECALL_MIN_DEN: 0.0664315, RECALL: 0.0645794, MAP: 0.0292711, MRR: 0.0620363, NDCG: 0.0450501, F1: 0.0279427, HIT_RATE: 0.1782979, ARHR: 0.0688491, NOVELTY: 0.0050546, AVERAGE_POPULARITY: 0.0177619, DIVERSITY_MEAN_INTER_LIST: 0.9971733, DIVERSITY_HERFINDAHL: 0.9996984, COVERAGE_ITEM: 0.6074071, COVERAGE_ITEM_CORRECT: 0.0331011, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0950044, DIVERSITY_GINI: 0.3046152, SHANNON_ENTROPY: 13.1360470, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 993, 'shrink': 1000, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0789424, PRECISION: 0.0156480, PRECISION_RECALL_MIN_DEN: 0.0613095, RECALL: 0.0597844, MAP: 0.0263681, MRR: 0.0547660, NDCG: 0.0407239, F1: 0.0248022, HIT_RATE: 0.1564797, ARHR: 0.0597385, NOVELTY: 0.0050900, AVERAGE_POPULARITY: 0.0173868, DIVERSITY_MEAN_INTER_LIST: 0.9959658, DIVERSITY_HERFINDAHL: 0.9995777, COVERAGE_ITEM: 0.4822406, COVERAGE_ITEM_CORRECT: 0.0282579, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0863470, DIVERSITY_GINI: 0.2025477, SHANNON_ENTROPY: 12.5275330, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 8, 'shrink': 3, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0813518, PRECISION: 0.0161995, PRECISION_RECALL_MIN_DEN: 0.0618662, RECALL: 0.0603238, MAP: 0.0269596, MRR: 0.0556954, NDCG: 0.0415942, F1: 0.0255362, HIT_RATE: 0.1619950, ARHR: 0.0614155, NOVELTY: 0.0050118, AVERAGE_POPULARITY: 0.0176128, DIVERSITY_MEAN_INTER_LIST: 0.9925675, DIVERSITY_HERFINDAHL: 0.9992379, COVERAGE_ITEM: 0.6278268, COVERAGE_ITEM_CORRECT: 0.0304524, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0886372, DIVERSITY_GINI: 0.3080653, SHANNON_ENTROPY: 12.9436552, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 997, 'shrink': 995, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0790404, PRECISION: 0.0156858, PRECISION_RECALL_MIN_DEN: 0.0615543, RECALL: 0.0600385, MAP: 0.0263962, MRR: 0.0548137, NDCG: 0.0408160, F1: 0.0248719, HIT_RATE: 0.1568581, ARHR: 0.0597911, NOVELTY: 0.0050904, AVERAGE_POPULARITY: 0.0173814, DIVERSITY_MEAN_INTER_LIST: 0.9959588, DIVERSITY_HERFINDAHL: 0.9995770, COVERAGE_ITEM: 0.4821559, COVERAGE_ITEM_CORRECT: 0.0282887, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0865735, DIVERSITY_GINI: 0.2024998, SHANNON_ENTROPY: 12.5267155, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 7, 'shrink': 1000, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0821016, PRECISION: 0.0160213, PRECISION_RECALL_MIN_DEN: 0.0605083, RECALL: 0.0588620, MAP: 0.0273571, MRR: 0.0576056, NDCG: 0.0416522, F1: 0.0251856, HIT_RATE: 0.1602129, ARHR: 0.0634172, NOVELTY: 0.0050248, AVERAGE_POPULARITY: 0.0181015, DIVERSITY_MEAN_INTER_LIST: 0.9907030, DIVERSITY_HERFINDAHL: 0.9990515, COVERAGE_ITEM: 0.6257401, COVERAGE_ITEM_CORRECT: 0.0299673, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0874544, DIVERSITY_GINI: 0.3007484, SHANNON_ENTROPY: 12.8436401, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 995, 'shrink': 5, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0837537, PRECISION: 0.0166138, PRECISION_RECALL_MIN_DEN: 0.0659129, RECALL: 0.0644322, MAP: 0.0282775, MRR: 0.0584028, NDCG: 0.0437027, F1: 0.0264147, HIT_RATE: 0.1661381, ARHR: 0.0636129, NOVELTY: 0.0050570, AVERAGE_POPULARITY: 0.0170265, DIVERSITY_MEAN_INTER_LIST: 0.9970994, DIVERSITY_HERFINDAHL: 0.9996910, COVERAGE_ITEM: 0.5454937, COVERAGE_ITEM_CORRECT: 0.0305987, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0919592, DIVERSITY_GINI: 0.2538234, SHANNON_ENTROPY: 12.8919223, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 6, 'shrink': 4, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0803398, PRECISION: 0.0155177, PRECISION_RECALL_MIN_DEN: 0.0594239, RECALL: 0.0579383, MAP: 0.0264463, MRR: 0.0549631, NDCG: 0.0405222, F1: 0.0244759, HIT_RATE: 0.1551765, ARHR: 0.0603072, NOVELTY: 0.0050105, AVERAGE_POPULARITY: 0.0177056, DIVERSITY_MEAN_INTER_LIST: 0.9889079, DIVERSITY_HERFINDAHL: 0.9988720, COVERAGE_ITEM: 0.6272955, COVERAGE_ITEM_CORRECT: 0.0291896, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0855669, DIVERSITY_GINI: 0.3009434, SHANNON_ENTROPY: 12.7953396, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0789839, PRECISION: 0.0156781, PRECISION_RECALL_MIN_DEN: 0.0615056, RECALL: 0.0599850, MAP: 0.0263918, MRR: 0.0548023, NDCG: 0.0407951, F1: 0.0248576, HIT_RATE: 0.1567815, ARHR: 0.0597992, NOVELTY: 0.0050905, AVERAGE_POPULARITY: 0.0173889, DIVERSITY_MEAN_INTER_LIST: 0.9959548, DIVERSITY_HERFINDAHL: 0.9995766, COVERAGE_ITEM: 0.4818171, COVERAGE_ITEM_CORRECT: 0.0282656, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0864729, DIVERSITY_GINI: 0.2023487, SHANNON_ENTROPY: 12.5255838, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0771762, PRECISION: 0.0154047, PRECISION_RECALL_MIN_DEN: 0.0611963, RECALL: 0.0598007, MAP: 0.0256678, MRR: 0.0529257, NDCG: 0.0400467, F1: 0.0244966, HIT_RATE: 0.1540469, ARHR: 0.0576057, NOVELTY: 0.0050211, AVERAGE_POPULARITY: 0.0165876, DIVERSITY_MEAN_INTER_LIST: 0.9968305, DIVERSITY_HERFINDAHL: 0.9996642, COVERAGE_ITEM: 0.5182291, COVERAGE_ITEM_CORRECT: 0.0284504, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0855920, DIVERSITY_GINI: 0.2303305, SHANNON_ENTROPY: 12.7496272, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 12, 'shrink': 987, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0856115, PRECISION: 0.0170565, PRECISION_RECALL_MIN_DEN: 0.0632565, RECALL: 0.0614681, MAP: 0.0283600, MRR: 0.0602086, NDCG: 0.0434089, F1: 0.0267016, HIT_RATE: 0.1705649, ARHR: 0.0667241, NOVELTY: 0.0050408, AVERAGE_POPULARITY: 0.0180417, DIVERSITY_MEAN_INTER_LIST: 0.9954722, DIVERSITY_HERFINDAHL: 0.9995283, COVERAGE_ITEM: 0.6211819, COVERAGE_ITEM_CORRECT: 0.0319538, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0915817, DIVERSITY_GINI: 0.3084396, SHANNON_ENTROPY: 13.0576550, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0788699, PRECISION: 0.0152065, PRECISION_RECALL_MIN_DEN: 0.0572219, RECALL: 0.0556758, MAP: 0.0261175, MRR: 0.0548190, NDCG: 0.0396524, F1: 0.0238872, HIT_RATE: 0.1520654, ARHR: 0.0601086, NOVELTY: 0.0050074, AVERAGE_POPULARITY: 0.0179480, DIVERSITY_MEAN_INTER_LIST: 0.9840316, DIVERSITY_HERFINDAHL: 0.9983845, COVERAGE_ITEM: 0.6213590, COVERAGE_ITEM_CORRECT: 0.0286506, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0836542, DIVERSITY_GINI: 0.2892766, SHANNON_ENTROPY: 12.6062398, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 22, 'shrink': 5, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0863794, PRECISION: 0.0176327, PRECISION_RECALL_MIN_DEN: 0.0664841, RECALL: 0.0647588, MAP: 0.0288791, MRR: 0.0605461, NDCG: 0.0446884, F1: 0.0277167, HIT_RATE: 0.1763269, ARHR: 0.0670879, NOVELTY: 0.0050399, AVERAGE_POPULARITY: 0.0175857, DIVERSITY_MEAN_INTER_LIST: 0.9972476, DIVERSITY_HERFINDAHL: 0.9997059, COVERAGE_ITEM: 0.6249933, COVERAGE_ITEM_CORRECT: 0.0330164, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0946521, DIVERSITY_GINI: 0.3201725, SHANNON_ENTROPY: 13.2056267, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 997, 'shrink': 999, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0790404, PRECISION: 0.0156858, PRECISION_RECALL_MIN_DEN: 0.0615543, RECALL: 0.0600385, MAP: 0.0263993, MRR: 0.0548263, NDCG: 0.0408198, F1: 0.0248719, HIT_RATE: 0.1568581, ARHR: 0.0598037, NOVELTY: 0.0050905, AVERAGE_POPULARITY: 0.0173839, DIVERSITY_MEAN_INTER_LIST: 0.9959588, DIVERSITY_HERFINDAHL: 0.9995770, COVERAGE_ITEM: 0.4821251, COVERAGE_ITEM_CORRECT: 0.0282887, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0865735, DIVERSITY_GINI: 0.2024913, SHANNON_ENTROPY: 12.5266832, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0697145, PRECISION: 0.0133340, PRECISION_RECALL_MIN_DEN: 0.0535004, RECALL: 0.0525234, MAP: 0.0235181, MRR: 0.0475992, NDCG: 0.0361264, F1: 0.0212660, HIT_RATE: 0.1333401, ARHR: 0.0516001, NOVELTY: 0.0049756, AVERAGE_POPULARITY: 0.0168074, DIVERSITY_MEAN_INTER_LIST: 0.9829902, DIVERSITY_HERFINDAHL: 0.9982804, COVERAGE_ITEM: 0.6089625, COVERAGE_ITEM_CORRECT: 0.0252705, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0752485, DIVERSITY_GINI: 0.2813923, SHANNON_ENTROPY: 12.5606089, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 996, 'shrink': 10, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0852336, PRECISION: 0.0166635, PRECISION_RECALL_MIN_DEN: 0.0662652, RECALL: 0.0648091, MAP: 0.0288110, MRR: 0.0593313, NDCG: 0.0442926, F1: 0.0265102, HIT_RATE: 0.1666348, ARHR: 0.0646831, NOVELTY: 0.0050631, AVERAGE_POPULARITY: 0.0170550, DIVERSITY_MEAN_INTER_LIST: 0.9970787, DIVERSITY_HERFINDAHL: 0.9996890, COVERAGE_ITEM: 0.5424293, COVERAGE_ITEM_CORRECT: 0.0306756, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0922612, DIVERSITY_GINI: 0.2520376, SHANNON_ENTROPY: 12.8819571, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 15, 'shrink': 995, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0858217, PRECISION: 0.0173750, PRECISION_RECALL_MIN_DEN: 0.0647622, RECALL: 0.0629403, MAP: 0.0284657, MRR: 0.0603940, NDCG: 0.0438553, F1: 0.0272305, HIT_RATE: 0.1737503, ARHR: 0.0669821, NOVELTY: 0.0050458, AVERAGE_POPULARITY: 0.0179792, DIVERSITY_MEAN_INTER_LIST: 0.9963143, DIVERSITY_HERFINDAHL: 0.9996125, COVERAGE_ITEM: 0.6166391, COVERAGE_ITEM_CORRECT: 0.0324851, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0931169, DIVERSITY_GINI: 0.3083326, SHANNON_ENTROPY: 13.0986880, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0789839, PRECISION: 0.0156781, PRECISION_RECALL_MIN_DEN: 0.0615056, RECALL: 0.0599850, MAP: 0.0263918, MRR: 0.0548023, NDCG: 0.0407951, F1: 0.0248576, HIT_RATE: 0.1567815, ARHR: 0.0597992, NOVELTY: 0.0050905, AVERAGE_POPULARITY: 0.0173889, DIVERSITY_MEAN_INTER_LIST: 0.9959548, DIVERSITY_HERFINDAHL: 0.9995766, COVERAGE_ITEM: 0.4818171, COVERAGE_ITEM_CORRECT: 0.0282656, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0864729, DIVERSITY_GINI: 0.2023487, SHANNON_ENTROPY: 12.5255838, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0789839, PRECISION: 0.0156781, PRECISION_RECALL_MIN_DEN: 0.0615056, RECALL: 0.0599850, MAP: 0.0263918, MRR: 0.0548023, NDCG: 0.0407951, F1: 0.0248576, HIT_RATE: 0.1567815, ARHR: 0.0597992, NOVELTY: 0.0050905, AVERAGE_POPULARITY: 0.0173889, DIVERSITY_MEAN_INTER_LIST: 0.9959548, DIVERSITY_HERFINDAHL: 0.9995766, COVERAGE_ITEM: 0.4818171, COVERAGE_ITEM_CORRECT: 0.0282656, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0864729, DIVERSITY_GINI: 0.2023487, SHANNON_ENTROPY: 12.5255838, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 1000, 'shrink': 7, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0844237, PRECISION: 0.0167354, PRECISION_RECALL_MIN_DEN: 0.0663346, RECALL: 0.0648581, MAP: 0.0287320, MRR: 0.0593291, NDCG: 0.0442347, F1: 0.0266048, HIT_RATE: 0.1673540, ARHR: 0.0646418, NOVELTY: 0.0050607, AVERAGE_POPULARITY: 0.0170510, DIVERSITY_MEAN_INTER_LIST: 0.9970935, DIVERSITY_HERFINDAHL: 0.9996904, COVERAGE_ITEM: 0.5454244, COVERAGE_ITEM_CORRECT: 0.0307757, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0925129, DIVERSITY_GINI: 0.2538309, SHANNON_ENTROPY: 12.8911135, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 9, 'shrink': 4, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0830069, PRECISION: 0.0163216, PRECISION_RECALL_MIN_DEN: 0.0622530, RECALL: 0.0606943, MAP: 0.0274622, MRR: 0.0567118, NDCG: 0.0421655, F1: 0.0257232, HIT_RATE: 0.1632156, ARHR: 0.0624434, NOVELTY: 0.0050195, AVERAGE_POPULARITY: 0.0177153, DIVERSITY_MEAN_INTER_LIST: 0.9938684, DIVERSITY_HERFINDAHL: 0.9993680, COVERAGE_ITEM: 0.6295669, COVERAGE_ITEM_CORRECT: 0.0306833, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0891909, DIVERSITY_GINI: 0.3119713, SHANNON_ENTROPY: 13.0084634, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0771762, PRECISION: 0.0154047, PRECISION_RECALL_MIN_DEN: 0.0611963, RECALL: 0.0598007, MAP: 0.0256678, MRR: 0.0529257, NDCG: 0.0400467, F1: 0.0244966, HIT_RATE: 0.1540469, ARHR: 0.0576057, NOVELTY: 0.0050211, AVERAGE_POPULARITY: 0.0165876, DIVERSITY_MEAN_INTER_LIST: 0.9968305, DIVERSITY_HERFINDAHL: 0.9996642, COVERAGE_ITEM: 0.5182291, COVERAGE_ITEM_CORRECT: 0.0284504, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0855920, DIVERSITY_GINI: 0.2303305, SHANNON_ENTROPY: 12.7496272, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0788699, PRECISION: 0.0152065, PRECISION_RECALL_MIN_DEN: 0.0572219, RECALL: 0.0556758, MAP: 0.0261175, MRR: 0.0548190, NDCG: 0.0396524, F1: 0.0238872, HIT_RATE: 0.1520654, ARHR: 0.0601086, NOVELTY: 0.0050074, AVERAGE_POPULARITY: 0.0179480, DIVERSITY_MEAN_INTER_LIST: 0.9840316, DIVERSITY_HERFINDAHL: 0.9983845, COVERAGE_ITEM: 0.6213590, COVERAGE_ITEM_CORRECT: 0.0286506, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0836542, DIVERSITY_GINI: 0.2892766, SHANNON_ENTROPY: 12.6062398, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0771762, PRECISION: 0.0154047, PRECISION_RECALL_MIN_DEN: 0.0611963, RECALL: 0.0598007, MAP: 0.0256678, MRR: 0.0529257, NDCG: 0.0400467, F1: 0.0244966, HIT_RATE: 0.1540469, ARHR: 0.0576057, NOVELTY: 0.0050211, AVERAGE_POPULARITY: 0.0165876, DIVERSITY_MEAN_INTER_LIST: 0.9968305, DIVERSITY_HERFINDAHL: 0.9996642, COVERAGE_ITEM: 0.5182291, COVERAGE_ITEM_CORRECT: 0.0284504, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0855920, DIVERSITY_GINI: 0.2303305, SHANNON_ENTROPY: 12.7496272, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 34, 'shrink': 3, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0853990, PRECISION: 0.0173027, PRECISION_RECALL_MIN_DEN: 0.0659461, RECALL: 0.0642875, MAP: 0.0287055, MRR: 0.0596278, NDCG: 0.0442868, F1: 0.0272644, HIT_RATE: 0.1730273, ARHR: 0.0660427, NOVELTY: 0.0050415, AVERAGE_POPULARITY: 0.0173526, DIVERSITY_MEAN_INTER_LIST: 0.9975412, DIVERSITY_HERFINDAHL: 0.9997352, COVERAGE_ITEM: 0.6142830, COVERAGE_ITEM_CORRECT: 0.0325390, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0930414, DIVERSITY_GINI: 0.3143650, SHANNON_ENTROPY: 13.2034863, 
