
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 327, 'shrink': 132, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7599717833357149, 'tversky_beta': 0.6906775809406215} - results: ROC_AUC: 0.0835642, PRECISION: 0.0168528, PRECISION_RECALL_MIN_DEN: 0.0648999, RECALL: 0.0632002, MAP: 0.0276292, MRR: 0.0580874, NDCG: 0.0429000, F1: 0.0266078, HIT_RATE: 0.1685277, ARHR: 0.0638565, NOVELTY: 0.0050746, AVERAGE_POPULARITY: 0.0172438, DIVERSITY_MEAN_INTER_LIST: 0.9968904, DIVERSITY_HERFINDAHL: 0.9996701, COVERAGE_ITEM: 0.5219249, COVERAGE_ITEM_CORRECT: 0.0307680, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0920851, DIVERSITY_GINI: 0.2388408, SHANNON_ENTROPY: 12.8081194, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 945, 'shrink': 51, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.897214027812431, 'tversky_beta': 0.3120679661944606} - results: ROC_AUC: 0.0827547, PRECISION: 0.0163872, PRECISION_RECALL_MIN_DEN: 0.0639044, RECALL: 0.0623391, MAP: 0.0275272, MRR: 0.0575237, NDCG: 0.0425525, F1: 0.0259506, HIT_RATE: 0.1638723, ARHR: 0.0629152, NOVELTY: 0.0050767, AVERAGE_POPULARITY: 0.0170715, DIVERSITY_MEAN_INTER_LIST: 0.9966968, DIVERSITY_HERFINDAHL: 0.9996508, COVERAGE_ITEM: 0.5054244, COVERAGE_ITEM_CORRECT: 0.0298980, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0902479, DIVERSITY_GINI: 0.2248594, SHANNON_ENTROPY: 12.7184815, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 14, 'shrink': 59, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.020897773249184185, 'tversky_beta': 1.8795286107135565} - results: ROC_AUC: 0.0858685, PRECISION: 0.0173448, PRECISION_RECALL_MIN_DEN: 0.0646158, RECALL: 0.0628496, MAP: 0.0283408, MRR: 0.0605251, NDCG: 0.0437900, F1: 0.0271852, HIT_RATE: 0.1734476, ARHR: 0.0670396, NOVELTY: 0.0050485, AVERAGE_POPULARITY: 0.0180603, DIVERSITY_MEAN_INTER_LIST: 0.9961691, DIVERSITY_HERFINDAHL: 0.9995980, COVERAGE_ITEM: 0.6083927, COVERAGE_ITEM_CORRECT: 0.0323927, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0932679, DIVERSITY_GINI: 0.3015866, SHANNON_ENTROPY: 13.0646822, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 21, 'shrink': 70, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.034225668403575556, 'tversky_beta': 1.9841681673490361} - results: ROC_AUC: 0.0872864, PRECISION: 0.0176597, PRECISION_RECALL_MIN_DEN: 0.0654340, RECALL: 0.0635854, MAP: 0.0288660, MRR: 0.0614907, NDCG: 0.0444774, F1: 0.0276405, HIT_RATE: 0.1765966, ARHR: 0.0683984, NOVELTY: 0.0050535, AVERAGE_POPULARITY: 0.0178969, DIVERSITY_MEAN_INTER_LIST: 0.9970093, DIVERSITY_HERFINDAHL: 0.9996820, COVERAGE_ITEM: 0.5988373, COVERAGE_ITEM_CORRECT: 0.0328085, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0939726, DIVERSITY_GINI: 0.2977846, SHANNON_ENTROPY: 13.0971370, 

SearchBayesianSkopt-CV: New best config found. Config 32: {'topK': 41, 'shrink': 99, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9816942563291675, 'tversky_beta': 1.9030732536833261} - results: ROC_AUC: 0.0885634, PRECISION: 0.0180912, PRECISION_RECALL_MIN_DEN: 0.0676576, RECALL: 0.0657947, MAP: 0.0294916, MRR: 0.0623261, NDCG: 0.0455679, F1: 0.0283770, HIT_RATE: 0.1809124, ARHR: 0.0690736, NOVELTY: 0.0050604, AVERAGE_POPULARITY: 0.0177592, DIVERSITY_MEAN_INTER_LIST: 0.9974629, DIVERSITY_HERFINDAHL: 0.9997274, COVERAGE_ITEM: 0.5955034, COVERAGE_ITEM_CORRECT: 0.0336246, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0969422, DIVERSITY_GINI: 0.2999482, SHANNON_ENTROPY: 13.1392534, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 54, 'shrink': 953, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9463849255409094, 'tversky_beta': 0.02990649746400576} - results: ROC_AUC: 0.0871740, PRECISION: 0.0178375, PRECISION_RECALL_MIN_DEN: 0.0668486, RECALL: 0.0649869, MAP: 0.0291692, MRR: 0.0614048, NDCG: 0.0449874, F1: 0.0279884, HIT_RATE: 0.1783747, ARHR: 0.0680137, NOVELTY: 0.0050701, AVERAGE_POPULARITY: 0.0175422, DIVERSITY_MEAN_INTER_LIST: 0.9974351, DIVERSITY_HERFINDAHL: 0.9997246, COVERAGE_ITEM: 0.5835380, COVERAGE_ITEM_CORRECT: 0.0329933, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0955832, DIVERSITY_GINI: 0.2893974, SHANNON_ENTROPY: 13.0912688, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0672005, PRECISION: 0.0128716, PRECISION_RECALL_MIN_DEN: 0.0528142, RECALL: 0.0520135, MAP: 0.0229317, MRR: 0.0451509, NDCG: 0.0353386, F1: 0.0206335, HIT_RATE: 0.1287157, ARHR: 0.0487524, NOVELTY: 0.0049746, AVERAGE_POPULARITY: 0.0168469, DIVERSITY_MEAN_INTER_LIST: 0.9829545, DIVERSITY_HERFINDAHL: 0.9982768, COVERAGE_ITEM: 0.6036959, COVERAGE_ITEM_CORRECT: 0.0243465, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0733359, DIVERSITY_GINI: 0.2770962, SHANNON_ENTROPY: 12.5395544, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 22, 'shrink': 44, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.007534661043186565, 'tversky_beta': 0.17497593333030917} - results: ROC_AUC: 0.0880760, PRECISION: 0.0176780, PRECISION_RECALL_MIN_DEN: 0.0654880, RECALL: 0.0636397, MAP: 0.0290261, MRR: 0.0621499, NDCG: 0.0446575, F1: 0.0276683, HIT_RATE: 0.1767805, ARHR: 0.0690219, NOVELTY: 0.0050516, AVERAGE_POPULARITY: 0.0176286, DIVERSITY_MEAN_INTER_LIST: 0.9971226, DIVERSITY_HERFINDAHL: 0.9996934, COVERAGE_ITEM: 0.6097324, COVERAGE_ITEM_CORRECT: 0.0329240, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0942494, DIVERSITY_GINI: 0.3071079, SHANNON_ENTROPY: 13.1442281, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 976, 'shrink': 7, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8234355660290575, 'tversky_beta': 0.004879567679473063} - results: ROC_AUC: 0.0658842, PRECISION: 0.0133263, PRECISION_RECALL_MIN_DEN: 0.0532141, RECALL: 0.0520638, MAP: 0.0219173, MRR: 0.0450829, NDCG: 0.0344878, F1: 0.0212196, HIT_RATE: 0.1332627, ARHR: 0.0486587, NOVELTY: 0.0050069, AVERAGE_POPULARITY: 0.0160975, DIVERSITY_MEAN_INTER_LIST: 0.9955831, DIVERSITY_HERFINDAHL: 0.9995394, COVERAGE_ITEM: 0.4417709, COVERAGE_ITEM_CORRECT: 0.0246622, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0752737, DIVERSITY_GINI: 0.1780796, SHANNON_ENTROPY: 12.3566893, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 7, 'shrink': 997, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7119669768673673, 'tversky_beta': 1.9373143770732872} - results: ROC_AUC: 0.0820226, PRECISION: 0.0160099, PRECISION_RECALL_MIN_DEN: 0.0605912, RECALL: 0.0589481, MAP: 0.0273395, MRR: 0.0575379, NDCG: 0.0416398, F1: 0.0251795, HIT_RATE: 0.1600988, ARHR: 0.0633276, NOVELTY: 0.0050246, AVERAGE_POPULARITY: 0.0180863, DIVERSITY_MEAN_INTER_LIST: 0.9907290, DIVERSITY_HERFINDAHL: 0.9990541, COVERAGE_ITEM: 0.6247854, COVERAGE_ITEM_CORRECT: 0.0299365, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0876054, DIVERSITY_GINI: 0.3000193, SHANNON_ENTROPY: 12.8416384, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 37, 'shrink': 999, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.03925356971339334, 'tversky_beta': 0.19753996873083574} - results: ROC_AUC: 0.0878506, PRECISION: 0.0176061, PRECISION_RECALL_MIN_DEN: 0.0657719, RECALL: 0.0639158, MAP: 0.0292224, MRR: 0.0617682, NDCG: 0.0447461, F1: 0.0276046, HIT_RATE: 0.1760610, ARHR: 0.0684407, NOVELTY: 0.0050605, AVERAGE_POPULARITY: 0.0176242, DIVERSITY_MEAN_INTER_LIST: 0.9974372, DIVERSITY_HERFINDAHL: 0.9997248, COVERAGE_ITEM: 0.5956805, COVERAGE_ITEM_CORRECT: 0.0326468, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0944759, DIVERSITY_GINI: 0.2981297, SHANNON_ENTROPY: 13.1282087, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.7755575615628914e-17} - results: ROC_AUC: 0.0738063, PRECISION: 0.0143727, PRECISION_RECALL_MIN_DEN: 0.0531355, RECALL: 0.0516158, MAP: 0.0242751, MRR: 0.0512490, NDCG: 0.0368996, F1: 0.0224818, HIT_RATE: 0.1437266, ARHR: 0.0564226, NOVELTY: 0.0049889, AVERAGE_POPULARITY: 0.0176982, DIVERSITY_MEAN_INTER_LIST: 0.9716463, DIVERSITY_HERFINDAHL: 0.9971462, COVERAGE_ITEM: 0.5894129, COVERAGE_ITEM_CORRECT: 0.0271107, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0781930, DIVERSITY_GINI: 0.2583111, SHANNON_ENTROPY: 12.1917412, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 952, 'shrink': 5, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0383160267880518, 'tversky_beta': 1.8772939306250156} - results: ROC_AUC: 0.0785679, PRECISION: 0.0155342, PRECISION_RECALL_MIN_DEN: 0.0607686, RECALL: 0.0592849, MAP: 0.0260166, MRR: 0.0541939, NDCG: 0.0402799, F1: 0.0246139, HIT_RATE: 0.1553422, ARHR: 0.0593047, NOVELTY: 0.0050898, AVERAGE_POPULARITY: 0.0173757, DIVERSITY_MEAN_INTER_LIST: 0.9962938, DIVERSITY_HERFINDAHL: 0.9996105, COVERAGE_ITEM: 0.4859904, COVERAGE_ITEM_CORRECT: 0.0282502, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0857179, DIVERSITY_GINI: 0.2081092, SHANNON_ENTROPY: 12.5889933, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 11, 'shrink': 23, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9689435640437223, 'tversky_beta': 1.9373981579005193} - results: ROC_AUC: 0.0846394, PRECISION: 0.0170185, PRECISION_RECALL_MIN_DEN: 0.0646247, RECALL: 0.0629189, MAP: 0.0284884, MRR: 0.0588194, NDCG: 0.0436899, F1: 0.0267885, HIT_RATE: 0.1701850, ARHR: 0.0648969, NOVELTY: 0.0050378, AVERAGE_POPULARITY: 0.0180849, DIVERSITY_MEAN_INTER_LIST: 0.9953881, DIVERSITY_HERFINDAHL: 0.9995199, COVERAGE_ITEM: 0.6273263, COVERAGE_ITEM_CORRECT: 0.0320616, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0922864, DIVERSITY_GINI: 0.3137610, SHANNON_ENTROPY: 13.0779186, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0775487, PRECISION: 0.0151995, PRECISION_RECALL_MIN_DEN: 0.0574686, RECALL: 0.0559410, MAP: 0.0258402, MRR: 0.0541673, NDCG: 0.0394137, F1: 0.0239031, HIT_RATE: 0.1519947, ARHR: 0.0595117, NOVELTY: 0.0050077, AVERAGE_POPULARITY: 0.0178390, DIVERSITY_MEAN_INTER_LIST: 0.9841330, DIVERSITY_HERFINDAHL: 0.9983947, COVERAGE_ITEM: 0.6200115, COVERAGE_ITEM_CORRECT: 0.0285813, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0833270, DIVERSITY_GINI: 0.2881550, SHANNON_ENTROPY: 12.6039905, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 943, 'shrink': 35, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.028878896284378015, 'tversky_beta': 0.08896102359612514} - results: ROC_AUC: 0.0771706, PRECISION: 0.0154434, PRECISION_RECALL_MIN_DEN: 0.0603854, RECALL: 0.0588447, MAP: 0.0255491, MRR: 0.0535833, NDCG: 0.0397331, F1: 0.0244641, HIT_RATE: 0.1544336, ARHR: 0.0584854, NOVELTY: 0.0050930, AVERAGE_POPULARITY: 0.0170398, DIVERSITY_MEAN_INTER_LIST: 0.9960573, DIVERSITY_HERFINDAHL: 0.9995868, COVERAGE_ITEM: 0.4808470, COVERAGE_ITEM_CORRECT: 0.0279731, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0849629, DIVERSITY_GINI: 0.2023663, SHANNON_ENTROPY: 12.5351756, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 5, 'shrink': 66, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.007331310665503079, 'tversky_beta': 0.0353743454713833} - results: ROC_AUC: 0.0786510, PRECISION: 0.0153317, PRECISION_RECALL_MIN_DEN: 0.0575628, RECALL: 0.0559887, MAP: 0.0261560, MRR: 0.0549337, NDCG: 0.0397862, F1: 0.0240702, HIT_RATE: 0.1533174, ARHR: 0.0602940, NOVELTY: 0.0050064, AVERAGE_POPULARITY: 0.0179036, DIVERSITY_MEAN_INTER_LIST: 0.9840497, DIVERSITY_HERFINDAHL: 0.9983863, COVERAGE_ITEM: 0.6220289, COVERAGE_ITEM_CORRECT: 0.0288739, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0839814, DIVERSITY_GINI: 0.2899581, SHANNON_ENTROPY: 12.6110477, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 994, 'shrink': 996, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8981560634313979, 'tversky_beta': 1.9216609690198956} - results: ROC_AUC: 0.0791785, PRECISION: 0.0157087, PRECISION_RECALL_MIN_DEN: 0.0616424, RECALL: 0.0601117, MAP: 0.0265212, MRR: 0.0550849, NDCG: 0.0409364, F1: 0.0249063, HIT_RATE: 0.1570865, ARHR: 0.0600896, NOVELTY: 0.0050885, AVERAGE_POPULARITY: 0.0174013, DIVERSITY_MEAN_INTER_LIST: 0.9960482, DIVERSITY_HERFINDAHL: 0.9995859, COVERAGE_ITEM: 0.4815630, COVERAGE_ITEM_CORRECT: 0.0283580, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0866490, DIVERSITY_GINI: 0.2025270, SHANNON_ENTROPY: 12.5338989, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 995, 'shrink': 992, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9542717984598095, 'tversky_beta': 0.033773470979844074} - results: ROC_AUC: 0.0790496, PRECISION: 0.0157312, PRECISION_RECALL_MIN_DEN: 0.0615458, RECALL: 0.0600185, MAP: 0.0265401, MRR: 0.0551052, NDCG: 0.0409412, F1: 0.0249270, HIT_RATE: 0.1573124, ARHR: 0.0601210, NOVELTY: 0.0050891, AVERAGE_POPULARITY: 0.0173703, DIVERSITY_MEAN_INTER_LIST: 0.9960761, DIVERSITY_HERFINDAHL: 0.9995887, COVERAGE_ITEM: 0.4841809, COVERAGE_ITEM_CORRECT: 0.0283888, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0868001, DIVERSITY_GINI: 0.2041696, SHANNON_ENTROPY: 12.5450894, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 973, 'shrink': 38, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9030395550782253, 'tversky_beta': 0.10503014911487932} - results: ROC_AUC: 0.0838328, PRECISION: 0.0165800, PRECISION_RECALL_MIN_DEN: 0.0660837, RECALL: 0.0646291, MAP: 0.0283554, MRR: 0.0585388, NDCG: 0.0438236, F1: 0.0263888, HIT_RATE: 0.1658000, ARHR: 0.0637808, NOVELTY: 0.0050652, AVERAGE_POPULARITY: 0.0168722, DIVERSITY_MEAN_INTER_LIST: 0.9970340, DIVERSITY_HERFINDAHL: 0.9996845, COVERAGE_ITEM: 0.5373705, COVERAGE_ITEM_CORRECT: 0.0303908, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0918586, DIVERSITY_GINI: 0.2485441, SHANNON_ENTROPY: 12.8613678, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 75, 'shrink': 997, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9772882509269496, 'tversky_beta': 0.026735159963321438} - results: ROC_AUC: 0.0882471, PRECISION: 0.0178945, PRECISION_RECALL_MIN_DEN: 0.0673968, RECALL: 0.0655481, MAP: 0.0292438, MRR: 0.0623636, NDCG: 0.0452313, F1: 0.0281106, HIT_RATE: 0.1789447, ARHR: 0.0688852, NOVELTY: 0.0050705, AVERAGE_POPULARITY: 0.0175539, DIVERSITY_MEAN_INTER_LIST: 0.9973973, DIVERSITY_HERFINDAHL: 0.9997208, COVERAGE_ITEM: 0.5714957, COVERAGE_ITEM_CORRECT: 0.0330549, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0966402, DIVERSITY_GINI: 0.2797647, SHANNON_ENTROPY: 13.0461863, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 22, 'shrink': 990, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.06711966084194666, 'tversky_beta': 1.9594746782348256} - results: ROC_AUC: 0.0875204, PRECISION: 0.0176710, PRECISION_RECALL_MIN_DEN: 0.0653642, RECALL: 0.0635138, MAP: 0.0289562, MRR: 0.0617696, NDCG: 0.0445378, F1: 0.0276478, HIT_RATE: 0.1767098, ARHR: 0.0685553, NOVELTY: 0.0050542, AVERAGE_POPULARITY: 0.0178239, DIVERSITY_MEAN_INTER_LIST: 0.9970371, DIVERSITY_HERFINDAHL: 0.9996848, COVERAGE_ITEM: 0.6009779, COVERAGE_ITEM_CORRECT: 0.0327777, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0940984, DIVERSITY_GINI: 0.2994440, SHANNON_ENTROPY: 13.1052652, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 27, 'shrink': 961, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9234847148830903, 'tversky_beta': 0.07800713254683568} - results: ROC_AUC: 0.0874059, PRECISION: 0.0176098, PRECISION_RECALL_MIN_DEN: 0.0660269, RECALL: 0.0641973, MAP: 0.0290873, MRR: 0.0616282, NDCG: 0.0447072, F1: 0.0276357, HIT_RATE: 0.1760979, ARHR: 0.0683511, NOVELTY: 0.0050563, AVERAGE_POPULARITY: 0.0177013, DIVERSITY_MEAN_INTER_LIST: 0.9972857, DIVERSITY_HERFINDAHL: 0.9997097, COVERAGE_ITEM: 0.6063985, COVERAGE_ITEM_CORRECT: 0.0327161, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0939977, DIVERSITY_GINI: 0.3051465, SHANNON_ENTROPY: 13.1456552, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0787283, PRECISION: 0.0152370, PRECISION_RECALL_MIN_DEN: 0.0573706, RECALL: 0.0558305, MAP: 0.0261525, MRR: 0.0548010, NDCG: 0.0397118, F1: 0.0239389, HIT_RATE: 0.1523696, ARHR: 0.0600909, NOVELTY: 0.0050077, AVERAGE_POPULARITY: 0.0179505, DIVERSITY_MEAN_INTER_LIST: 0.9840746, DIVERSITY_HERFINDAHL: 0.9983888, COVERAGE_ITEM: 0.6210202, COVERAGE_ITEM_CORRECT: 0.0286968, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0837549, DIVERSITY_GINI: 0.2890166, SHANNON_ENTROPY: 12.6063418, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0474254, PRECISION: 0.0095932, PRECISION_RECALL_MIN_DEN: 0.0395477, RECALL: 0.0386945, MAP: 0.0148841, MRR: 0.0307239, NDCG: 0.0242298, F1: 0.0153634, HIT_RATE: 0.0959318, ARHR: 0.0328045, NOVELTY: 0.0049363, AVERAGE_POPULARITY: 0.0154385, DIVERSITY_MEAN_INTER_LIST: 0.9715638, DIVERSITY_HERFINDAHL: 0.9971380, COVERAGE_ITEM: 0.5219788, COVERAGE_ITEM_CORRECT: 0.0185717, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0557443, DIVERSITY_GINI: 0.2161767, SHANNON_ENTROPY: 12.0127960, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0775487, PRECISION: 0.0151995, PRECISION_RECALL_MIN_DEN: 0.0574686, RECALL: 0.0559410, MAP: 0.0258402, MRR: 0.0541673, NDCG: 0.0394137, F1: 0.0239031, HIT_RATE: 0.1519947, ARHR: 0.0595117, NOVELTY: 0.0050077, AVERAGE_POPULARITY: 0.0178390, DIVERSITY_MEAN_INTER_LIST: 0.9841330, DIVERSITY_HERFINDAHL: 0.9983947, COVERAGE_ITEM: 0.6200115, COVERAGE_ITEM_CORRECT: 0.0285813, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0833270, DIVERSITY_GINI: 0.2881550, SHANNON_ENTROPY: 12.6039905, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 919, 'shrink': 982, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0028540970157302508, 'tversky_beta': 1.988061791722325} - results: ROC_AUC: 0.0779069, PRECISION: 0.0155264, PRECISION_RECALL_MIN_DEN: 0.0605064, RECALL: 0.0589804, MAP: 0.0257774, MRR: 0.0537986, NDCG: 0.0400119, F1: 0.0245801, HIT_RATE: 0.1552645, ARHR: 0.0587763, NOVELTY: 0.0050954, AVERAGE_POPULARITY: 0.0174287, DIVERSITY_MEAN_INTER_LIST: 0.9957083, DIVERSITY_HERFINDAHL: 0.9995520, COVERAGE_ITEM: 0.4651704, COVERAGE_ITEM_CORRECT: 0.0279192, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0854410, DIVERSITY_GINI: 0.1912774, SHANNON_ENTROPY: 12.4433937, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 987, 'shrink': 997, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.06293663436242115, 'tversky_beta': 0.10474953788667588} - results: ROC_AUC: 0.0770581, PRECISION: 0.0153676, PRECISION_RECALL_MIN_DEN: 0.0599363, RECALL: 0.0584106, MAP: 0.0255151, MRR: 0.0533350, NDCG: 0.0395923, F1: 0.0243314, HIT_RATE: 0.1536760, ARHR: 0.0582184, NOVELTY: 0.0050933, AVERAGE_POPULARITY: 0.0171449, DIVERSITY_MEAN_INTER_LIST: 0.9958824, DIVERSITY_HERFINDAHL: 0.9995694, COVERAGE_ITEM: 0.4803542, COVERAGE_ITEM_CORRECT: 0.0277652, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0845602, DIVERSITY_GINI: 0.2011662, SHANNON_ENTROPY: 12.5143990, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 916, 'shrink': 4, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9377234287095269, 'tversky_beta': 1.880976519852513} - results: ROC_AUC: 0.0816303, PRECISION: 0.0162157, PRECISION_RECALL_MIN_DEN: 0.0646778, RECALL: 0.0632420, MAP: 0.0273727, MRR: 0.0562257, NDCG: 0.0424974, F1: 0.0258109, HIT_RATE: 0.1621570, ARHR: 0.0612984, NOVELTY: 0.0050418, AVERAGE_POPULARITY: 0.0171778, DIVERSITY_MEAN_INTER_LIST: 0.9969399, DIVERSITY_HERFINDAHL: 0.9996751, COVERAGE_ITEM: 0.5317806, COVERAGE_ITEM_CORRECT: 0.0299981, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0897697, DIVERSITY_GINI: 0.2424309, SHANNON_ENTROPY: 12.8230634, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 998, 'shrink': 2, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.13929041712196957, 'tversky_beta': 1.9766471738562859} - results: ROC_AUC: 0.0800561, PRECISION: 0.0158980, PRECISION_RECALL_MIN_DEN: 0.0619522, RECALL: 0.0604208, MAP: 0.0264541, MRR: 0.0551866, NDCG: 0.0410205, F1: 0.0251695, HIT_RATE: 0.1589796, ARHR: 0.0604110, NOVELTY: 0.0050818, AVERAGE_POPULARITY: 0.0172643, DIVERSITY_MEAN_INTER_LIST: 0.9967637, DIVERSITY_HERFINDAHL: 0.9996575, COVERAGE_ITEM: 0.5193455, COVERAGE_ITEM_CORRECT: 0.0291049, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0873789, DIVERSITY_GINI: 0.2329589, SHANNON_ENTROPY: 12.7630489, 
