
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 968, 'shrink': 136, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.618413825009243, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0883792, PRECISION: 0.0175797, PRECISION_RECALL_MIN_DEN: 0.0686408, RECALL: 0.0670694, MAP: 0.0287251, MRR: 0.0614213, NDCG: 0.0452067, F1: 0.0278559, HIT_RATE: 0.1757969, ARHR: 0.0672118, NOVELTY: 0.0050215, AVERAGE_POPULARITY: 0.0151882, DIVERSITY_MEAN_INTER_LIST: 0.9977796, DIVERSITY_HERFINDAHL: 0.9997590, COVERAGE_ITEM: 0.6253397, COVERAGE_ITEM_CORRECT: 0.0332166, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0970681, DIVERSITY_GINI: 0.3223000, SHANNON_ENTROPY: 13.2463334, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 590, 'shrink': 567, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.2530378466106797, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0803113, PRECISION: 0.0161129, PRECISION_RECALL_MIN_DEN: 0.0629213, RECALL: 0.0615151, MAP: 0.0271623, MRR: 0.0569752, NDCG: 0.0421077, F1: 0.0255343, HIT_RATE: 0.1611288, ARHR: 0.0621930, NOVELTY: 0.0050836, AVERAGE_POPULARITY: 0.0154870, DIVERSITY_MEAN_INTER_LIST: 0.9958815, DIVERSITY_HERFINDAHL: 0.9995693, COVERAGE_ITEM: 0.4052743, COVERAGE_ITEM_CORRECT: 0.0292820, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0889141, DIVERSITY_GINI: 0.1703815, SHANNON_ENTROPY: 12.3404082, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 995, 'shrink': 866, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9634993605392554, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1007879, PRECISION: 0.0201316, PRECISION_RECALL_MIN_DEN: 0.0790806, RECALL: 0.0773477, MAP: 0.0351439, MRR: 0.0717244, NDCG: 0.0535725, F1: 0.0319465, HIT_RATE: 0.2013164, ARHR: 0.0790664, NOVELTY: 0.0050591, AVERAGE_POPULARITY: 0.0161957, DIVERSITY_MEAN_INTER_LIST: 0.9973695, DIVERSITY_HERFINDAHL: 0.9997180, COVERAGE_ITEM: 0.5661752, COVERAGE_ITEM_CORRECT: 0.0373436, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1089719, DIVERSITY_GINI: 0.2814737, SHANNON_ENTROPY: 13.0453168, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 13, 'shrink': 49, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.937853226125444, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0655644, PRECISION: 0.0130530, PRECISION_RECALL_MIN_DEN: 0.0498984, RECALL: 0.0486414, MAP: 0.0198567, MRR: 0.0432313, NDCG: 0.0320718, F1: 0.0205820, HIT_RATE: 0.1305305, ARHR: 0.0466819, NOVELTY: 0.0049742, AVERAGE_POPULARITY: 0.0150836, DIVERSITY_MEAN_INTER_LIST: 0.9839188, DIVERSITY_HERFINDAHL: 0.9983732, COVERAGE_ITEM: 0.5564812, COVERAGE_ITEM_CORRECT: 0.0249548, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0742167, DIVERSITY_GINI: 0.2533936, SHANNON_ENTROPY: 12.4622826, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 963, 'shrink': 946, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.05580275247144108, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0997748, PRECISION: 0.0200442, PRECISION_RECALL_MIN_DEN: 0.0773940, RECALL: 0.0754967, MAP: 0.0344925, MRR: 0.0706656, NDCG: 0.0525567, F1: 0.0316758, HIT_RATE: 0.2004419, ARHR: 0.0780370, NOVELTY: 0.0050894, AVERAGE_POPULARITY: 0.0168278, DIVERSITY_MEAN_INTER_LIST: 0.9966999, DIVERSITY_HERFINDAHL: 0.9996511, COVERAGE_ITEM: 0.4745332, COVERAGE_ITEM_CORRECT: 0.0362656, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1074871, DIVERSITY_GINI: 0.2185673, SHANNON_ENTROPY: 12.6923258, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0996654, PRECISION: 0.0200328, PRECISION_RECALL_MIN_DEN: 0.0773140, RECALL: 0.0754197, MAP: 0.0344043, MRR: 0.0704697, NDCG: 0.0524601, F1: 0.0316551, HIT_RATE: 0.2003283, ARHR: 0.0778317, NOVELTY: 0.0050896, AVERAGE_POPULARITY: 0.0168359, DIVERSITY_MEAN_INTER_LIST: 0.9966571, DIVERSITY_HERFINDAHL: 0.9996468, COVERAGE_ITEM: 0.4720693, COVERAGE_ITEM_CORRECT: 0.0362348, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1074368, DIVERSITY_GINI: 0.2168696, SHANNON_ENTROPY: 12.6798178, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 136, 'shrink': 994, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.03204276935942741, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1007354, PRECISION: 0.0201464, PRECISION_RECALL_MIN_DEN: 0.0770662, RECALL: 0.0750599, MAP: 0.0344556, MRR: 0.0714664, NDCG: 0.0524849, F1: 0.0317654, HIT_RATE: 0.2014643, ARHR: 0.0791618, NOVELTY: 0.0050805, AVERAGE_POPULARITY: 0.0166165, DIVERSITY_MEAN_INTER_LIST: 0.9969323, DIVERSITY_HERFINDAHL: 0.9996743, COVERAGE_ITEM: 0.4924273, COVERAGE_ITEM_CORRECT: 0.0367815, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1075878, DIVERSITY_GINI: 0.2346435, SHANNON_ENTROPY: 12.8027706, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0996654, PRECISION: 0.0200328, PRECISION_RECALL_MIN_DEN: 0.0773140, RECALL: 0.0754197, MAP: 0.0344043, MRR: 0.0704697, NDCG: 0.0524601, F1: 0.0316551, HIT_RATE: 0.2003283, ARHR: 0.0778317, NOVELTY: 0.0050896, AVERAGE_POPULARITY: 0.0168359, DIVERSITY_MEAN_INTER_LIST: 0.9966571, DIVERSITY_HERFINDAHL: 0.9996468, COVERAGE_ITEM: 0.4720693, COVERAGE_ITEM_CORRECT: 0.0362348, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1074368, DIVERSITY_GINI: 0.2168696, SHANNON_ENTROPY: 12.6798178, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0996654, PRECISION: 0.0200328, PRECISION_RECALL_MIN_DEN: 0.0773140, RECALL: 0.0754197, MAP: 0.0344043, MRR: 0.0704697, NDCG: 0.0524601, F1: 0.0316551, HIT_RATE: 0.2003283, ARHR: 0.0778317, NOVELTY: 0.0050896, AVERAGE_POPULARITY: 0.0168359, DIVERSITY_MEAN_INTER_LIST: 0.9966571, DIVERSITY_HERFINDAHL: 0.9996468, COVERAGE_ITEM: 0.4720693, COVERAGE_ITEM_CORRECT: 0.0362348, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1074368, DIVERSITY_GINI: 0.2168696, SHANNON_ENTROPY: 12.6798178, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 990, 'shrink': 17, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.06235630088810941, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0945736, PRECISION: 0.0190025, PRECISION_RECALL_MIN_DEN: 0.0736335, RECALL: 0.0719029, MAP: 0.0316133, MRR: 0.0662193, NDCG: 0.0490996, F1: 0.0300573, HIT_RATE: 0.1900245, ARHR: 0.0728326, NOVELTY: 0.0050866, AVERAGE_POPULARITY: 0.0158645, DIVERSITY_MEAN_INTER_LIST: 0.9970205, DIVERSITY_HERFINDAHL: 0.9996832, COVERAGE_ITEM: 0.4926814, COVERAGE_ITEM_CORRECT: 0.0348566, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1028313, DIVERSITY_GINI: 0.2307019, SHANNON_ENTROPY: 12.7826346, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 33, 'shrink': 992, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8873733868394647, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0983663, PRECISION: 0.0194525, PRECISION_RECALL_MIN_DEN: 0.0744336, RECALL: 0.0725351, MAP: 0.0338656, MRR: 0.0700216, NDCG: 0.0512226, F1: 0.0306775, HIT_RATE: 0.1945250, ARHR: 0.0773718, NOVELTY: 0.0050367, AVERAGE_POPULARITY: 0.0162661, DIVERSITY_MEAN_INTER_LIST: 0.9957122, DIVERSITY_HERFINDAHL: 0.9995524, COVERAGE_ITEM: 0.5673301, COVERAGE_ITEM_CORRECT: 0.0362271, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1047439, DIVERSITY_GINI: 0.2805722, SHANNON_ENTROPY: 12.9603422, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 937, 'shrink': 993, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9729040417017116, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1008617, PRECISION: 0.0201812, PRECISION_RECALL_MIN_DEN: 0.0790456, RECALL: 0.0772614, MAP: 0.0352168, MRR: 0.0718055, NDCG: 0.0536049, F1: 0.0320014, HIT_RATE: 0.2018115, ARHR: 0.0793060, NOVELTY: 0.0050597, AVERAGE_POPULARITY: 0.0162413, DIVERSITY_MEAN_INTER_LIST: 0.9973562, DIVERSITY_HERFINDAHL: 0.9997167, COVERAGE_ITEM: 0.5617940, COVERAGE_ITEM_CORRECT: 0.0373744, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1085944, DIVERSITY_GINI: 0.2786144, SHANNON_ENTROPY: 13.0325559, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0996654, PRECISION: 0.0200328, PRECISION_RECALL_MIN_DEN: 0.0773140, RECALL: 0.0754197, MAP: 0.0344043, MRR: 0.0704697, NDCG: 0.0524601, F1: 0.0316551, HIT_RATE: 0.2003283, ARHR: 0.0778317, NOVELTY: 0.0050896, AVERAGE_POPULARITY: 0.0168359, DIVERSITY_MEAN_INTER_LIST: 0.9966571, DIVERSITY_HERFINDAHL: 0.9996468, COVERAGE_ITEM: 0.4720693, COVERAGE_ITEM_CORRECT: 0.0362348, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1074368, DIVERSITY_GINI: 0.2168696, SHANNON_ENTROPY: 12.6798178, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0996654, PRECISION: 0.0200328, PRECISION_RECALL_MIN_DEN: 0.0773140, RECALL: 0.0754197, MAP: 0.0344043, MRR: 0.0704697, NDCG: 0.0524601, F1: 0.0316551, HIT_RATE: 0.2003283, ARHR: 0.0778317, NOVELTY: 0.0050896, AVERAGE_POPULARITY: 0.0168359, DIVERSITY_MEAN_INTER_LIST: 0.9966571, DIVERSITY_HERFINDAHL: 0.9996468, COVERAGE_ITEM: 0.4720693, COVERAGE_ITEM_CORRECT: 0.0362348, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1074368, DIVERSITY_GINI: 0.2168696, SHANNON_ENTROPY: 12.6798178, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 25, 'shrink': 980, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0009576742444132871, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0861306, PRECISION: 0.0168935, PRECISION_RECALL_MIN_DEN: 0.0651064, RECALL: 0.0635380, MAP: 0.0287892, MRR: 0.0609987, NDCG: 0.0442322, F1: 0.0266897, HIT_RATE: 0.1689345, ARHR: 0.0669141, NOVELTY: 0.0050143, AVERAGE_POPULARITY: 0.0146635, DIVERSITY_MEAN_INTER_LIST: 0.9972051, DIVERSITY_HERFINDAHL: 0.9997016, COVERAGE_ITEM: 0.5800423, COVERAGE_ITEM_CORRECT: 0.0322387, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0925381, DIVERSITY_GINI: 0.2922893, SHANNON_ENTROPY: 13.0929370, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 37, 'shrink': 4, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.09590060671631775, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0819350, PRECISION: 0.0161366, PRECISION_RECALL_MIN_DEN: 0.0604293, RECALL: 0.0587992, MAP: 0.0269163, MRR: 0.0577512, NDCG: 0.0413691, F1: 0.0253197, HIT_RATE: 0.1613663, ARHR: 0.0635952, NOVELTY: 0.0050491, AVERAGE_POPULARITY: 0.0146704, DIVERSITY_MEAN_INTER_LIST: 0.9968427, DIVERSITY_HERFINDAHL: 0.9996654, COVERAGE_ITEM: 0.5600154, COVERAGE_ITEM_CORRECT: 0.0304447, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0872279, DIVERSITY_GINI: 0.2827176, SHANNON_ENTROPY: 13.0473790, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 7, 'shrink': 971, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7908995610649845, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0905752, PRECISION: 0.0173070, PRECISION_RECALL_MIN_DEN: 0.0661179, RECALL: 0.0644857, MAP: 0.0307960, MRR: 0.0645880, NDCG: 0.0463608, F1: 0.0272896, HIT_RATE: 0.1730699, ARHR: 0.0707269, NOVELTY: 0.0049940, AVERAGE_POPULARITY: 0.0161624, DIVERSITY_MEAN_INTER_LIST: 0.9806925, DIVERSITY_HERFINDAHL: 0.9980507, COVERAGE_ITEM: 0.5692474, COVERAGE_ITEM_CORRECT: 0.0326160, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0943501, DIVERSITY_GINI: 0.2556140, SHANNON_ENTROPY: 12.3773808, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0996654, PRECISION: 0.0200328, PRECISION_RECALL_MIN_DEN: 0.0773140, RECALL: 0.0754197, MAP: 0.0344043, MRR: 0.0704697, NDCG: 0.0524601, F1: 0.0316551, HIT_RATE: 0.2003283, ARHR: 0.0778317, NOVELTY: 0.0050896, AVERAGE_POPULARITY: 0.0168359, DIVERSITY_MEAN_INTER_LIST: 0.9966571, DIVERSITY_HERFINDAHL: 0.9996468, COVERAGE_ITEM: 0.4720693, COVERAGE_ITEM_CORRECT: 0.0362348, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1074368, DIVERSITY_GINI: 0.2168696, SHANNON_ENTROPY: 12.6798178, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 876, 'shrink': 5, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9204439100856192, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0349742, PRECISION: 0.0068642, PRECISION_RECALL_MIN_DEN: 0.0243848, RECALL: 0.0235205, MAP: 0.0086918, MRR: 0.0222805, NDCG: 0.0150710, F1: 0.0106205, HIT_RATE: 0.0686418, ARHR: 0.0233453, NOVELTY: 0.0049879, AVERAGE_POPULARITY: 0.0138725, DIVERSITY_MEAN_INTER_LIST: 0.9947728, DIVERSITY_HERFINDAHL: 0.9994584, COVERAGE_ITEM: 0.3023985, COVERAGE_ITEM_CORRECT: 0.0123272, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0417516, DIVERSITY_GINI: 0.1243580, SHANNON_ENTROPY: 11.9285369, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 5, 'shrink': 561, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0764490, PRECISION: 0.0139892, PRECISION_RECALL_MIN_DEN: 0.0550066, RECALL: 0.0538755, MAP: 0.0253389, MRR: 0.0537863, NDCG: 0.0384951, F1: 0.0222086, HIT_RATE: 0.1398916, ARHR: 0.0577307, NOVELTY: 0.0049714, AVERAGE_POPULARITY: 0.0144451, DIVERSITY_MEAN_INTER_LIST: 0.9838992, DIVERSITY_HERFINDAHL: 0.9983713, COVERAGE_ITEM: 0.5934398, COVERAGE_ITEM_CORRECT: 0.0269490, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0801309, DIVERSITY_GINI: 0.2719695, SHANNON_ENTROPY: 12.5334907, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 1000, 'shrink': 563, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0942985, PRECISION: 0.0190500, PRECISION_RECALL_MIN_DEN: 0.0728417, RECALL: 0.0710559, MAP: 0.0314328, MRR: 0.0665944, NDCG: 0.0487807, F1: 0.0300444, HIT_RATE: 0.1905004, ARHR: 0.0735027, NOVELTY: 0.0050314, AVERAGE_POPULARITY: 0.0150987, DIVERSITY_MEAN_INTER_LIST: 0.9977151, DIVERSITY_HERFINDAHL: 0.9997526, COVERAGE_ITEM: 0.5846930, COVERAGE_ITEM_CORRECT: 0.0359423, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1027809, DIVERSITY_GINI: 0.2992350, SHANNON_ENTROPY: 13.1561868, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 1000, 'shrink': 562, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0943069, PRECISION: 0.0190500, PRECISION_RECALL_MIN_DEN: 0.0728417, RECALL: 0.0710559, MAP: 0.0314336, MRR: 0.0665962, NDCG: 0.0487816, F1: 0.0300444, HIT_RATE: 0.1905004, ARHR: 0.0735045, NOVELTY: 0.0050314, AVERAGE_POPULARITY: 0.0150999, DIVERSITY_MEAN_INTER_LIST: 0.9977151, DIVERSITY_HERFINDAHL: 0.9997526, COVERAGE_ITEM: 0.5846853, COVERAGE_ITEM_CORRECT: 0.0359423, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1027809, DIVERSITY_GINI: 0.2992264, SHANNON_ENTROPY: 13.1561536, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 1000, 'shrink': 561, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0942985, PRECISION: 0.0190500, PRECISION_RECALL_MIN_DEN: 0.0728417, RECALL: 0.0710559, MAP: 0.0314314, MRR: 0.0665920, NDCG: 0.0487795, F1: 0.0300444, HIT_RATE: 0.1905004, ARHR: 0.0735003, NOVELTY: 0.0050313, AVERAGE_POPULARITY: 0.0150999, DIVERSITY_MEAN_INTER_LIST: 0.9977151, DIVERSITY_HERFINDAHL: 0.9997526, COVERAGE_ITEM: 0.5847084, COVERAGE_ITEM_CORRECT: 0.0359423, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1027809, DIVERSITY_GINI: 0.2992358, SHANNON_ENTROPY: 13.1561923, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0787253, PRECISION: 0.0158212, PRECISION_RECALL_MIN_DEN: 0.0627982, RECALL: 0.0613606, MAP: 0.0260597, MRR: 0.0541219, NDCG: 0.0408526, F1: 0.0251556, HIT_RATE: 0.1582118, ARHR: 0.0592867, NOVELTY: 0.0050208, AVERAGE_POPULARITY: 0.0143288, DIVERSITY_MEAN_INTER_LIST: 0.9977783, DIVERSITY_HERFINDAHL: 0.9997589, COVERAGE_ITEM: 0.5895823, COVERAGE_ITEM_CORRECT: 0.0300289, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0870266, DIVERSITY_GINI: 0.2975921, SHANNON_ENTROPY: 13.1575744, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 748, 'shrink': 993, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9904284006892725, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0926764, PRECISION: 0.0187852, PRECISION_RECALL_MIN_DEN: 0.0719380, RECALL: 0.0701639, MAP: 0.0309175, MRR: 0.0656573, NDCG: 0.0480741, F1: 0.0296356, HIT_RATE: 0.1878525, ARHR: 0.0723005, NOVELTY: 0.0050255, AVERAGE_POPULARITY: 0.0151274, DIVERSITY_MEAN_INTER_LIST: 0.9977500, DIVERSITY_HERFINDAHL: 0.9997561, COVERAGE_ITEM: 0.6004081, COVERAGE_ITEM_CORRECT: 0.0355342, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1017994, DIVERSITY_GINI: 0.3086142, SHANNON_ENTROPY: 13.1953548, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 1000, 'shrink': 576, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0942799, PRECISION: 0.0190387, PRECISION_RECALL_MIN_DEN: 0.0727760, RECALL: 0.0709869, MAP: 0.0314193, MRR: 0.0665562, NDCG: 0.0487488, F1: 0.0300241, HIT_RATE: 0.1903866, ARHR: 0.0734597, NOVELTY: 0.0050314, AVERAGE_POPULARITY: 0.0150994, DIVERSITY_MEAN_INTER_LIST: 0.9977147, DIVERSITY_HERFINDAHL: 0.9997526, COVERAGE_ITEM: 0.5847007, COVERAGE_ITEM_CORRECT: 0.0359269, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1027306, DIVERSITY_GINI: 0.2992497, SHANNON_ENTROPY: 13.1561961, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 1000, 'shrink': 576, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0942799, PRECISION: 0.0190387, PRECISION_RECALL_MIN_DEN: 0.0727760, RECALL: 0.0709869, MAP: 0.0314193, MRR: 0.0665562, NDCG: 0.0487488, F1: 0.0300241, HIT_RATE: 0.1903866, ARHR: 0.0734597, NOVELTY: 0.0050314, AVERAGE_POPULARITY: 0.0150994, DIVERSITY_MEAN_INTER_LIST: 0.9977147, DIVERSITY_HERFINDAHL: 0.9997526, COVERAGE_ITEM: 0.5847007, COVERAGE_ITEM_CORRECT: 0.0359269, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1027306, DIVERSITY_GINI: 0.2992497, SHANNON_ENTROPY: 13.1561961, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 29, 'shrink': 531, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0398995340652375, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0994348, PRECISION: 0.0197065, PRECISION_RECALL_MIN_DEN: 0.0752911, RECALL: 0.0733731, MAP: 0.0340980, MRR: 0.0710940, NDCG: 0.0517151, F1: 0.0310679, HIT_RATE: 0.1970647, ARHR: 0.0785630, NOVELTY: 0.0050571, AVERAGE_POPULARITY: 0.0164315, DIVERSITY_MEAN_INTER_LIST: 0.9963613, DIVERSITY_HERFINDAHL: 0.9996172, COVERAGE_ITEM: 0.5255900, COVERAGE_ITEM_CORRECT: 0.0366044, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1059016, DIVERSITY_GINI: 0.2551546, SHANNON_ENTROPY: 12.8819435, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 46, 'shrink': 8, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.010322749276863387, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0836477, PRECISION: 0.0167722, PRECISION_RECALL_MIN_DEN: 0.0638351, RECALL: 0.0621387, MAP: 0.0276491, MRR: 0.0593917, NDCG: 0.0428380, F1: 0.0264121, HIT_RATE: 0.1677220, ARHR: 0.0653142, NOVELTY: 0.0050672, AVERAGE_POPULARITY: 0.0153571, DIVERSITY_MEAN_INTER_LIST: 0.9959024, DIVERSITY_HERFINDAHL: 0.9995714, COVERAGE_ITEM: 0.4555226, COVERAGE_ITEM_CORRECT: 0.0310683, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.0912042, DIVERSITY_GINI: 0.2082891, SHANNON_ENTROPY: 12.6145019, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 1000, 'shrink': 600, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0942064, PRECISION: 0.0190273, PRECISION_RECALL_MIN_DEN: 0.0726707, RECALL: 0.0708823, MAP: 0.0313907, MRR: 0.0664713, NDCG: 0.0486996, F1: 0.0300005, HIT_RATE: 0.1902727, ARHR: 0.0733677, NOVELTY: 0.0050316, AVERAGE_POPULARITY: 0.0150981, DIVERSITY_MEAN_INTER_LIST: 0.9977157, DIVERSITY_HERFINDAHL: 0.9997527, COVERAGE_ITEM: 0.5847084, COVERAGE_ITEM_CORRECT: 0.0359192, COVERAGE_USER: 0.6639990, COVERAGE_USER_CORRECT: 0.1026803, DIVERSITY_GINI: 0.2992912, SHANNON_ENTROPY: 13.1564471, 
