
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 689, 'shrink': 615, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.13348339077939622, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1629567, PRECISION: 0.0335081, PRECISION_RECALL_MIN_DEN: 0.1215100, RECALL: 0.1180012, MAP: 0.0572204, MRR: 0.1209095, NDCG: 0.0856336, F1: 0.0521933, HIT_RATE: 0.3350806, ARHR: 0.1379518, NOVELTY: 0.0046495, AVERAGE_POPULARITY: 0.1383965, DIVERSITY_MEAN_INTER_LIST: 0.9714592, DIVERSITY_HERFINDAHL: 0.9971288, COVERAGE_ITEM: 0.3743600, COVERAGE_ITEM_CORRECT: 0.0362271, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1806720, DIVERSITY_GINI: 0.0990093, SHANNON_ENTROPY: 10.7238208, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 378, 'shrink': 772, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.3988147099357521, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1641055, PRECISION: 0.0338437, PRECISION_RECALL_MIN_DEN: 0.1220421, RECALL: 0.1184610, MAP: 0.0578449, MRR: 0.1220876, NDCG: 0.0863468, F1: 0.0526447, HIT_RATE: 0.3384371, ARHR: 0.1395538, NOVELTY: 0.0046839, AVERAGE_POPULARITY: 0.1309929, DIVERSITY_MEAN_INTER_LIST: 0.9748972, DIVERSITY_HERFINDAHL: 0.9974725, COVERAGE_ITEM: 0.3914533, COVERAGE_ITEM_CORRECT: 0.0373205, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1812760, DIVERSITY_GINI: 0.1083725, SHANNON_ENTROPY: 10.8972928, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1434448, PRECISION: 0.0279106, PRECISION_RECALL_MIN_DEN: 0.1011124, RECALL: 0.0983271, MAP: 0.0500031, MRR: 0.1068978, NDCG: 0.0739243, F1: 0.0434760, HIT_RATE: 0.2791062, ARHR: 0.1196001, NOVELTY: 0.0049373, AVERAGE_POPULARITY: 0.0798782, DIVERSITY_MEAN_INTER_LIST: 0.9852934, DIVERSITY_HERFINDAHL: 0.9985119, COVERAGE_ITEM: 0.5168585, COVERAGE_ITEM_CORRECT: 0.0356266, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1552536, DIVERSITY_GINI: 0.1791994, SHANNON_ENTROPY: 11.7783826, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 1000, 'shrink': 956, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1614921, PRECISION: 0.0332014, PRECISION_RECALL_MIN_DEN: 0.1210566, RECALL: 0.1176173, MAP: 0.0566278, MRR: 0.1193732, NDCG: 0.0849192, F1: 0.0517835, HIT_RATE: 0.3320136, ARHR: 0.1359960, NOVELTY: 0.0046190, AVERAGE_POPULARITY: 0.1448211, DIVERSITY_MEAN_INTER_LIST: 0.9682935, DIVERSITY_HERFINDAHL: 0.9968122, COVERAGE_ITEM: 0.3600231, COVERAGE_ITEM_CORRECT: 0.0353263, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1796653, DIVERSITY_GINI: 0.0916171, SHANNON_ENTROPY: 10.5735546, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615629, PRECISION: 0.0332191, PRECISION_RECALL_MIN_DEN: 0.1211587, RECALL: 0.1177241, MAP: 0.0566477, MRR: 0.1194071, NDCG: 0.0849661, F1: 0.0518155, HIT_RATE: 0.3321906, ARHR: 0.1360139, NOVELTY: 0.0046187, AVERAGE_POPULARITY: 0.1448684, DIVERSITY_MEAN_INTER_LIST: 0.9682817, DIVERSITY_HERFINDAHL: 0.9968111, COVERAGE_ITEM: 0.3598845, COVERAGE_ITEM_CORRECT: 0.0353109, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798666, DIVERSITY_GINI: 0.0915583, SHANNON_ENTROPY: 10.5726614, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615629, PRECISION: 0.0332191, PRECISION_RECALL_MIN_DEN: 0.1211587, RECALL: 0.1177241, MAP: 0.0566477, MRR: 0.1194071, NDCG: 0.0849661, F1: 0.0518155, HIT_RATE: 0.3321906, ARHR: 0.1360139, NOVELTY: 0.0046187, AVERAGE_POPULARITY: 0.1448684, DIVERSITY_MEAN_INTER_LIST: 0.9682817, DIVERSITY_HERFINDAHL: 0.9968111, COVERAGE_ITEM: 0.3598845, COVERAGE_ITEM_CORRECT: 0.0353109, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798666, DIVERSITY_GINI: 0.0915583, SHANNON_ENTROPY: 10.5726614, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615629, PRECISION: 0.0332191, PRECISION_RECALL_MIN_DEN: 0.1211587, RECALL: 0.1177241, MAP: 0.0566477, MRR: 0.1194071, NDCG: 0.0849661, F1: 0.0518155, HIT_RATE: 0.3321906, ARHR: 0.1360139, NOVELTY: 0.0046187, AVERAGE_POPULARITY: 0.1448684, DIVERSITY_MEAN_INTER_LIST: 0.9682817, DIVERSITY_HERFINDAHL: 0.9968111, COVERAGE_ITEM: 0.3598845, COVERAGE_ITEM_CORRECT: 0.0353109, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798666, DIVERSITY_GINI: 0.0915583, SHANNON_ENTROPY: 10.5726614, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615629, PRECISION: 0.0332191, PRECISION_RECALL_MIN_DEN: 0.1211587, RECALL: 0.1177241, MAP: 0.0566477, MRR: 0.1194071, NDCG: 0.0849661, F1: 0.0518155, HIT_RATE: 0.3321906, ARHR: 0.1360139, NOVELTY: 0.0046187, AVERAGE_POPULARITY: 0.1448684, DIVERSITY_MEAN_INTER_LIST: 0.9682817, DIVERSITY_HERFINDAHL: 0.9968111, COVERAGE_ITEM: 0.3598845, COVERAGE_ITEM_CORRECT: 0.0353109, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798666, DIVERSITY_GINI: 0.0915583, SHANNON_ENTROPY: 10.5726614, 

SearchBayesianSkopt-CV: New best config found. Config 36: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1912507, PRECISION: 0.0411977, PRECISION_RECALL_MIN_DEN: 0.1482668, RECALL: 0.1440407, MAP: 0.0685105, MRR: 0.1420039, NDCG: 0.1031396, F1: 0.0640691, HIT_RATE: 0.4119774, ARHR: 0.1644549, NOVELTY: 0.0047414, AVERAGE_POPULARITY: 0.1179879, DIVERSITY_MEAN_INTER_LIST: 0.9810695, DIVERSITY_HERFINDAHL: 0.9980896, COVERAGE_ITEM: 0.4228142, COVERAGE_ITEM_CORRECT: 0.0498479, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2147477, DIVERSITY_GINI: 0.1271737, SHANNON_ENTROPY: 11.2422866, 

SearchBayesianSkopt-CV: New best config found. Config 37: {'topK': 897, 'shrink': 685, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1922458, PRECISION: 0.0416569, PRECISION_RECALL_MIN_DEN: 0.1490627, RECALL: 0.1447388, MAP: 0.0690855, MRR: 0.1431121, NDCG: 0.1038885, F1: 0.0646932, HIT_RATE: 0.4165686, ARHR: 0.1661087, NOVELTY: 0.0047738, AVERAGE_POPULARITY: 0.1113223, DIVERSITY_MEAN_INTER_LIST: 0.9834566, DIVERSITY_HERFINDAHL: 0.9983283, COVERAGE_ITEM: 0.4342560, COVERAGE_ITEM_CORRECT: 0.0511261, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2163080, DIVERSITY_GINI: 0.1350104, SHANNON_ENTROPY: 11.3883329, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1434448, PRECISION: 0.0279106, PRECISION_RECALL_MIN_DEN: 0.1011124, RECALL: 0.0983271, MAP: 0.0500031, MRR: 0.1068978, NDCG: 0.0739243, F1: 0.0434760, HIT_RATE: 0.2791062, ARHR: 0.1196001, NOVELTY: 0.0049373, AVERAGE_POPULARITY: 0.0798782, DIVERSITY_MEAN_INTER_LIST: 0.9852934, DIVERSITY_HERFINDAHL: 0.9985119, COVERAGE_ITEM: 0.5168585, COVERAGE_ITEM_CORRECT: 0.0356266, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1552536, DIVERSITY_GINI: 0.1791994, SHANNON_ENTROPY: 11.7783826, 

SearchBayesianSkopt-CV: New best config found. Config 39: {'topK': 76, 'shrink': 977, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.045693369340073405, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1932099, PRECISION: 0.0418277, PRECISION_RECALL_MIN_DEN: 0.1472701, RECALL: 0.1427115, MAP: 0.0694582, MRR: 0.1443859, NDCG: 0.1037519, F1: 0.0646930, HIT_RATE: 0.4182770, ARHR: 0.1683656, NOVELTY: 0.0049039, AVERAGE_POPULARITY: 0.0882949, DIVERSITY_MEAN_INTER_LIST: 0.9903478, DIVERSITY_HERFINDAHL: 0.9990173, COVERAGE_ITEM: 0.5003888, COVERAGE_ITEM_CORRECT: 0.0552993, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2152510, DIVERSITY_GINI: 0.1814501, SHANNON_ENTROPY: 12.0057864, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 955, 'shrink': 638, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.004310722004021051, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1921175, PRECISION: 0.0416993, PRECISION_RECALL_MIN_DEN: 0.1492742, RECALL: 0.1449455, MAP: 0.0690653, MRR: 0.1428032, NDCG: 0.1039104, F1: 0.0647650, HIT_RATE: 0.4169934, ARHR: 0.1657983, NOVELTY: 0.0047788, AVERAGE_POPULARITY: 0.1105500, DIVERSITY_MEAN_INTER_LIST: 0.9836581, DIVERSITY_HERFINDAHL: 0.9983484, COVERAGE_ITEM: 0.4378980, COVERAGE_ITEM_CORRECT: 0.0513340, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2164590, DIVERSITY_GINI: 0.1369511, SHANNON_ENTROPY: 11.4091579, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 640, 'shrink': 984, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.019330912381169782, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1927418, PRECISION: 0.0417106, PRECISION_RECALL_MIN_DEN: 0.1495864, RECALL: 0.1452839, MAP: 0.0691378, MRR: 0.1432003, NDCG: 0.1040405, F1: 0.0648114, HIT_RATE: 0.4171060, ARHR: 0.1662616, NOVELTY: 0.0047749, AVERAGE_POPULARITY: 0.1109200, DIVERSITY_MEAN_INTER_LIST: 0.9836298, DIVERSITY_HERFINDAHL: 0.9983456, COVERAGE_ITEM: 0.4369586, COVERAGE_ITEM_CORRECT: 0.0513648, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2170127, DIVERSITY_GINI: 0.1363879, SHANNON_ENTROPY: 11.4052962, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 30, 'shrink': 600, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.029369588425797184, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1901124, PRECISION: 0.0410680, PRECISION_RECALL_MIN_DEN: 0.1423461, RECALL: 0.1377201, MAP: 0.0678447, MRR: 0.1418765, NDCG: 0.1011474, F1: 0.0632682, HIT_RATE: 0.4106801, ARHR: 0.1651861, NOVELTY: 0.0050140, AVERAGE_POPULARITY: 0.0704455, DIVERSITY_MEAN_INTER_LIST: 0.9941794, DIVERSITY_HERFINDAHL: 0.9994004, COVERAGE_ITEM: 0.5642271, COVERAGE_ITEM_CORRECT: 0.0578248, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2106455, DIVERSITY_GINI: 0.2311190, SHANNON_ENTROPY: 12.5061624, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 997, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.001957518445300677, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1912896, PRECISION: 0.0412153, PRECISION_RECALL_MIN_DEN: 0.1483159, RECALL: 0.1440849, MAP: 0.0685063, MRR: 0.1420020, NDCG: 0.1031530, F1: 0.0640947, HIT_RATE: 0.4121534, ARHR: 0.1644662, NOVELTY: 0.0047439, AVERAGE_POPULARITY: 0.1176920, DIVERSITY_MEAN_INTER_LIST: 0.9811627, DIVERSITY_HERFINDAHL: 0.9980989, COVERAGE_ITEM: 0.4250241, COVERAGE_ITEM_CORRECT: 0.0498787, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2147729, DIVERSITY_GINI: 0.1281641, SHANNON_ENTROPY: 11.2525879, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 524, 'shrink': 991, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9710249707811192, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.1575983, PRECISION: 0.0344064, PRECISION_RECALL_MIN_DEN: 0.1198468, RECALL: 0.1161753, MAP: 0.0550664, MRR: 0.1154584, NDCG: 0.0833481, F1: 0.0530883, HIT_RATE: 0.3440644, ARHR: 0.1336653, NOVELTY: 0.0053381, AVERAGE_POPULARITY: 0.0298173, DIVERSITY_MEAN_INTER_LIST: 0.9981894, DIVERSITY_HERFINDAHL: 0.9998013, COVERAGE_ITEM: 0.6367276, COVERAGE_ITEM_CORRECT: 0.0580250, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1803196, DIVERSITY_GINI: 0.3180997, SHANNON_ENTROPY: 13.2639045, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 1000, 'shrink': 728, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615907, PRECISION: 0.0332576, PRECISION_RECALL_MIN_DEN: 0.1211511, RECALL: 0.1176942, MAP: 0.0567246, MRR: 0.1196793, NDCG: 0.0850356, F1: 0.0518592, HIT_RATE: 0.3325755, ARHR: 0.1363652, NOVELTY: 0.0046200, AVERAGE_POPULARITY: 0.1445492, DIVERSITY_MEAN_INTER_LIST: 0.9684749, DIVERSITY_HERFINDAHL: 0.9968304, COVERAGE_ITEM: 0.3598614, COVERAGE_ITEM_CORRECT: 0.0353879, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798414, DIVERSITY_GINI: 0.0916530, SHANNON_ENTROPY: 10.5787479, 

SearchBayesianSkopt-CV: New best config found. Config 46: {'topK': 107, 'shrink': 694, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0013198316875293605, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1941709, PRECISION: 0.0421033, PRECISION_RECALL_MIN_DEN: 0.1476610, RECALL: 0.1430902, MAP: 0.0700538, MRR: 0.1458942, NDCG: 0.1044800, F1: 0.0650617, HIT_RATE: 0.4210329, ARHR: 0.1700033, NOVELTY: 0.0049079, AVERAGE_POPULARITY: 0.0881636, DIVERSITY_MEAN_INTER_LIST: 0.9903490, DIVERSITY_HERFINDAHL: 0.9990174, COVERAGE_ITEM: 0.4971165, COVERAGE_ITEM_CORRECT: 0.0557536, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2161570, DIVERSITY_GINI: 0.1807286, SHANNON_ENTROPY: 12.0108615, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 908, 'shrink': 410, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.009351275586188425, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1937795, PRECISION: 0.0420358, PRECISION_RECALL_MIN_DEN: 0.1495987, RECALL: 0.1452121, MAP: 0.0693889, MRR: 0.1436333, NDCG: 0.1043498, F1: 0.0651975, HIT_RATE: 0.4203579, ARHR: 0.1671023, NOVELTY: 0.0048156, AVERAGE_POPULARITY: 0.1033043, DIVERSITY_MEAN_INTER_LIST: 0.9859917, DIVERSITY_HERFINDAHL: 0.9985818, COVERAGE_ITEM: 0.4531819, COVERAGE_ITEM_CORRECT: 0.0526429, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2176167, DIVERSITY_GINI: 0.1475970, SHANNON_ENTROPY: 11.5793366, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 1000, 'shrink': 749, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1616553, PRECISION: 0.0332365, PRECISION_RECALL_MIN_DEN: 0.1210664, RECALL: 0.1176119, MAP: 0.0566843, MRR: 0.1196152, NDCG: 0.0849835, F1: 0.0518256, HIT_RATE: 0.3323646, ARHR: 0.1362810, NOVELTY: 0.0046199, AVERAGE_POPULARITY: 0.1445801, DIVERSITY_MEAN_INTER_LIST: 0.9684555, DIVERSITY_HERFINDAHL: 0.9968284, COVERAGE_ITEM: 0.3599538, COVERAGE_ITEM_CORRECT: 0.0353956, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798163, DIVERSITY_GINI: 0.0916665, SHANNON_ENTROPY: 10.5782226, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 769, 'shrink': 13, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.010646405733506949, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1732231, PRECISION: 0.0364515, PRECISION_RECALL_MIN_DEN: 0.1288275, RECALL: 0.1249201, MAP: 0.0605207, MRR: 0.1284055, NDCG: 0.0909033, F1: 0.0564318, HIT_RATE: 0.3645152, ARHR: 0.1478517, NOVELTY: 0.0047863, AVERAGE_POPULARITY: 0.1077112, DIVERSITY_MEAN_INTER_LIST: 0.9845853, DIVERSITY_HERFINDAHL: 0.9984411, COVERAGE_ITEM: 0.4093090, COVERAGE_ITEM_CORRECT: 0.0438037, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1924248, DIVERSITY_GINI: 0.1228148, SHANNON_ENTROPY: 11.3359089, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 1000, 'shrink': 749, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1616553, PRECISION: 0.0332365, PRECISION_RECALL_MIN_DEN: 0.1210664, RECALL: 0.1176119, MAP: 0.0566843, MRR: 0.1196152, NDCG: 0.0849835, F1: 0.0518256, HIT_RATE: 0.3323646, ARHR: 0.1362810, NOVELTY: 0.0046199, AVERAGE_POPULARITY: 0.1445801, DIVERSITY_MEAN_INTER_LIST: 0.9684555, DIVERSITY_HERFINDAHL: 0.9968284, COVERAGE_ITEM: 0.3599538, COVERAGE_ITEM_CORRECT: 0.0353956, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798163, DIVERSITY_GINI: 0.0916665, SHANNON_ENTROPY: 10.5782226, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 184, 'shrink': 1, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0033637514933184684, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1764441, PRECISION: 0.0378981, PRECISION_RECALL_MIN_DEN: 0.1314641, RECALL: 0.1271025, MAP: 0.0630302, MRR: 0.1317344, NDCG: 0.0935679, F1: 0.0583862, HIT_RATE: 0.3789813, ARHR: 0.1533568, NOVELTY: 0.0051805, AVERAGE_POPULARITY: 0.0456675, DIVERSITY_MEAN_INTER_LIST: 0.9973272, DIVERSITY_HERFINDAHL: 0.9997151, COVERAGE_ITEM: 0.6106795, COVERAGE_ITEM_CORRECT: 0.0604042, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1952938, DIVERSITY_GINI: 0.2867495, SHANNON_ENTROPY: 13.0394661, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 766, 'shrink': 993, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.47553257597790355, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1917063, PRECISION: 0.0420997, PRECISION_RECALL_MIN_DEN: 0.1487913, RECALL: 0.1442477, MAP: 0.0689363, MRR: 0.1430991, NDCG: 0.1035892, F1: 0.0651763, HIT_RATE: 0.4209969, ARHR: 0.1669532, NOVELTY: 0.0049274, AVERAGE_POPULARITY: 0.0792683, DIVERSITY_MEAN_INTER_LIST: 0.9916671, DIVERSITY_HERFINDAHL: 0.9991492, COVERAGE_ITEM: 0.5030221, COVERAGE_ITEM_CORRECT: 0.0558460, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2159557, DIVERSITY_GINI: 0.1820504, SHANNON_ENTROPY: 12.0623399, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 116, 'shrink': 50, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.002773779240226926, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1794210, PRECISION: 0.0383926, PRECISION_RECALL_MIN_DEN: 0.1322786, RECALL: 0.1278827, MAP: 0.0641363, MRR: 0.1346528, NDCG: 0.0949937, F1: 0.0590550, HIT_RATE: 0.3839258, ARHR: 0.1566133, NOVELTY: 0.0051770, AVERAGE_POPULARITY: 0.0478044, DIVERSITY_MEAN_INTER_LIST: 0.9971420, DIVERSITY_HERFINDAHL: 0.9996966, COVERAGE_ITEM: 0.6118807, COVERAGE_ITEM_CORRECT: 0.0607122, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1975840, DIVERSITY_GINI: 0.2878051, SHANNON_ENTROPY: 13.0269240, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 1000, 'shrink': 719, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1616332, PRECISION: 0.0332541, PRECISION_RECALL_MIN_DEN: 0.1211503, RECALL: 0.1176946, MAP: 0.0567260, MRR: 0.1196645, NDCG: 0.0850354, F1: 0.0518549, HIT_RATE: 0.3325407, ARHR: 0.1363563, NOVELTY: 0.0046201, AVERAGE_POPULARITY: 0.1445397, DIVERSITY_MEAN_INTER_LIST: 0.9684858, DIVERSITY_HERFINDAHL: 0.9968315, COVERAGE_ITEM: 0.3599384, COVERAGE_ITEM_CORRECT: 0.0353802, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798163, DIVERSITY_GINI: 0.0916780, SHANNON_ENTROPY: 10.5791920, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 975, 'shrink': 994, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.37040938147024655, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1936394, PRECISION: 0.0421272, PRECISION_RECALL_MIN_DEN: 0.1499545, RECALL: 0.1455466, MAP: 0.0697112, MRR: 0.1445817, NDCG: 0.1046465, F1: 0.0653414, HIT_RATE: 0.4212725, ARHR: 0.1682013, NOVELTY: 0.0048815, AVERAGE_POPULARITY: 0.0879287, DIVERSITY_MEAN_INTER_LIST: 0.9897452, DIVERSITY_HERFINDAHL: 0.9989570, COVERAGE_ITEM: 0.4847584, COVERAGE_ITEM_CORRECT: 0.0544909, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.2171637, DIVERSITY_GINI: 0.1680313, SHANNON_ENTROPY: 11.8724775, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615629, PRECISION: 0.0332191, PRECISION_RECALL_MIN_DEN: 0.1211587, RECALL: 0.1177241, MAP: 0.0566477, MRR: 0.1194071, NDCG: 0.0849661, F1: 0.0518155, HIT_RATE: 0.3321906, ARHR: 0.1360139, NOVELTY: 0.0046187, AVERAGE_POPULARITY: 0.1448684, DIVERSITY_MEAN_INTER_LIST: 0.9682817, DIVERSITY_HERFINDAHL: 0.9968111, COVERAGE_ITEM: 0.3598845, COVERAGE_ITEM_CORRECT: 0.0353109, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798666, DIVERSITY_GINI: 0.0915583, SHANNON_ENTROPY: 10.5726614, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1615629, PRECISION: 0.0332191, PRECISION_RECALL_MIN_DEN: 0.1211587, RECALL: 0.1177241, MAP: 0.0566477, MRR: 0.1194071, NDCG: 0.0849661, F1: 0.0518155, HIT_RATE: 0.3321906, ARHR: 0.1360139, NOVELTY: 0.0046187, AVERAGE_POPULARITY: 0.1448684, DIVERSITY_MEAN_INTER_LIST: 0.9682817, DIVERSITY_HERFINDAHL: 0.9968111, COVERAGE_ITEM: 0.3598845, COVERAGE_ITEM_CORRECT: 0.0353109, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1798666, DIVERSITY_GINI: 0.0915583, SHANNON_ENTROPY: 10.5726614, 
