
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 187, 'shrink': 854, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0987881, PRECISION: 0.0208995, PRECISION_RECALL_MIN_DEN: 0.0760489, RECALL: 0.0736536, MAP: 0.0313797, MRR: 0.0679170, NDCG: 0.0495786, F1: 0.0325588, HIT_RATE: 0.2089954, ARHR: 0.0762208, NOVELTY: 0.0052886, AVERAGE_POPULARITY: 0.0178208, DIVERSITY_MEAN_INTER_LIST: 0.9975648, DIVERSITY_HERFINDAHL: 0.9997389, COVERAGE_ITEM: 0.5418903, COVERAGE_ITEM_CORRECT: 0.0402464, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1189631, DIVERSITY_GINI: 0.2505395, SHANNON_ENTROPY: 12.9216020, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 11, 'shrink': 6, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0972200, PRECISION: 0.0203890, PRECISION_RECALL_MIN_DEN: 0.0734489, RECALL: 0.0712585, MAP: 0.0330346, MRR: 0.0682538, NDCG: 0.0502777, F1: 0.0317003, HIT_RATE: 0.2038904, ARHR: 0.0767178, NOVELTY: 0.0052852, AVERAGE_POPULARITY: 0.0190913, DIVERSITY_MEAN_INTER_LIST: 0.9967916, DIVERSITY_HERFINDAHL: 0.9996615, COVERAGE_ITEM: 0.6401694, COVERAGE_ITEM_CORRECT: 0.0399076, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1137033, DIVERSITY_GINI: 0.3149701, SHANNON_ENTROPY: 13.1443329, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 990, 'shrink': 3, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0990324, PRECISION: 0.0205784, PRECISION_RECALL_MIN_DEN: 0.0771536, RECALL: 0.0749830, MAP: 0.0332921, MRR: 0.0694620, NDCG: 0.0513175, F1: 0.0322903, HIT_RATE: 0.2057837, ARHR: 0.0774551, NOVELTY: 0.0052905, AVERAGE_POPULARITY: 0.0187381, DIVERSITY_MEAN_INTER_LIST: 0.9973107, DIVERSITY_HERFINDAHL: 0.9997134, COVERAGE_ITEM: 0.5410895, COVERAGE_ITEM_CORRECT: 0.0393378, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1178055, DIVERSITY_GINI: 0.2431440, SHANNON_ENTROPY: 12.8558231, 

SearchBayesianSkopt-CV: New best config found. Config 34: {'topK': 20, 'shrink': 5, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.1004286, PRECISION: 0.0212280, PRECISION_RECALL_MIN_DEN: 0.0765317, RECALL: 0.0741368, MAP: 0.0339486, MRR: 0.0697923, NDCG: 0.0517779, F1: 0.0330011, HIT_RATE: 0.2122795, ARHR: 0.0790797, NOVELTY: 0.0052842, AVERAGE_POPULARITY: 0.0188862, DIVERSITY_MEAN_INTER_LIST: 0.9978113, DIVERSITY_HERFINDAHL: 0.9997635, COVERAGE_ITEM: 0.6331550, COVERAGE_ITEM_CORRECT: 0.0415322, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1175286, DIVERSITY_GINI: 0.3160910, SHANNON_ENTROPY: 13.2232105, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 10, 'shrink': 8, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0973845, PRECISION: 0.0201878, PRECISION_RECALL_MIN_DEN: 0.0730227, RECALL: 0.0708258, MAP: 0.0331226, MRR: 0.0680402, NDCG: 0.0501700, F1: 0.0314136, HIT_RATE: 0.2018777, ARHR: 0.0765065, NOVELTY: 0.0052876, AVERAGE_POPULARITY: 0.0190906, DIVERSITY_MEAN_INTER_LIST: 0.9964760, DIVERSITY_HERFINDAHL: 0.9996300, COVERAGE_ITEM: 0.6412936, COVERAGE_ITEM_CORRECT: 0.0395226, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1125456, DIVERSITY_GINI: 0.3146523, SHANNON_ENTROPY: 13.1248501, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 11, 'shrink': 1000, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0945977, PRECISION: 0.0199380, PRECISION_RECALL_MIN_DEN: 0.0712724, RECALL: 0.0689051, MAP: 0.0314466, MRR: 0.0663260, NDCG: 0.0481915, F1: 0.0309236, HIT_RATE: 0.1993802, ARHR: 0.0748599, NOVELTY: 0.0052922, AVERAGE_POPULARITY: 0.0180364, DIVERSITY_MEAN_INTER_LIST: 0.9963729, DIVERSITY_HERFINDAHL: 0.9996197, COVERAGE_ITEM: 0.6332705, COVERAGE_ITEM_CORRECT: 0.0393147, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1104064, DIVERSITY_GINI: 0.3082167, SHANNON_ENTROPY: 13.0958420, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0851776, PRECISION: 0.0172996, PRECISION_RECALL_MIN_DEN: 0.0640856, RECALL: 0.0624337, MAP: 0.0288157, MRR: 0.0589804, NDCG: 0.0438819, F1: 0.0270884, HIT_RATE: 0.1729958, ARHR: 0.0652047, NOVELTY: 0.0052910, AVERAGE_POPULARITY: 0.0193405, DIVERSITY_MEAN_INTER_LIST: 0.9888757, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.6280115, COVERAGE_ITEM_CORRECT: 0.0335861, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1002139, DIVERSITY_GINI: 0.2879413, SHANNON_ENTROPY: 12.7229513, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 969, 'shrink': 2, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0983257, PRECISION: 0.0204864, PRECISION_RECALL_MIN_DEN: 0.0768455, RECALL: 0.0746862, MAP: 0.0331844, MRR: 0.0691802, NDCG: 0.0511269, F1: 0.0321482, HIT_RATE: 0.2048645, ARHR: 0.0771276, NOVELTY: 0.0052889, AVERAGE_POPULARITY: 0.0187740, DIVERSITY_MEAN_INTER_LIST: 0.9972957, DIVERSITY_HERFINDAHL: 0.9997119, COVERAGE_ITEM: 0.5387642, COVERAGE_ITEM_CORRECT: 0.0392223, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1171260, DIVERSITY_GINI: 0.2411419, SHANNON_ENTROPY: 12.8440197, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0851776, PRECISION: 0.0172996, PRECISION_RECALL_MIN_DEN: 0.0640856, RECALL: 0.0624337, MAP: 0.0288157, MRR: 0.0589804, NDCG: 0.0438819, F1: 0.0270884, HIT_RATE: 0.1729958, ARHR: 0.0652047, NOVELTY: 0.0052910, AVERAGE_POPULARITY: 0.0193405, DIVERSITY_MEAN_INTER_LIST: 0.9888757, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.6280115, COVERAGE_ITEM_CORRECT: 0.0335861, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1002139, DIVERSITY_GINI: 0.2879413, SHANNON_ENTROPY: 12.7229513, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0851776, PRECISION: 0.0172996, PRECISION_RECALL_MIN_DEN: 0.0640856, RECALL: 0.0624337, MAP: 0.0288157, MRR: 0.0589804, NDCG: 0.0438819, F1: 0.0270884, HIT_RATE: 0.1729958, ARHR: 0.0652047, NOVELTY: 0.0052910, AVERAGE_POPULARITY: 0.0193405, DIVERSITY_MEAN_INTER_LIST: 0.9888757, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.6280115, COVERAGE_ITEM_CORRECT: 0.0335861, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1002139, DIVERSITY_GINI: 0.2879413, SHANNON_ENTROPY: 12.7229513, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 997, 'shrink': 993, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0908127, PRECISION: 0.0189698, PRECISION_RECALL_MIN_DEN: 0.0707063, RECALL: 0.0686163, MAP: 0.0294021, MRR: 0.0623459, NDCG: 0.0461884, F1: 0.0297195, HIT_RATE: 0.1896976, ARHR: 0.0694955, NOVELTY: 0.0052898, AVERAGE_POPULARITY: 0.0177102, DIVERSITY_MEAN_INTER_LIST: 0.9964778, DIVERSITY_HERFINDAHL: 0.9996302, COVERAGE_ITEM: 0.4820789, COVERAGE_ITEM_CORRECT: 0.0357190, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1091481, DIVERSITY_GINI: 0.2002394, SHANNON_ENTROPY: 12.5552303, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0851776, PRECISION: 0.0172996, PRECISION_RECALL_MIN_DEN: 0.0640856, RECALL: 0.0624337, MAP: 0.0288157, MRR: 0.0589804, NDCG: 0.0438819, F1: 0.0270884, HIT_RATE: 0.1729958, ARHR: 0.0652047, NOVELTY: 0.0052910, AVERAGE_POPULARITY: 0.0193405, DIVERSITY_MEAN_INTER_LIST: 0.9888757, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.6280115, COVERAGE_ITEM_CORRECT: 0.0335861, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1002139, DIVERSITY_GINI: 0.2879413, SHANNON_ENTROPY: 12.7229513, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 6, 'shrink': 992, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0897575, PRECISION: 0.0186304, PRECISION_RECALL_MIN_DEN: 0.0670976, RECALL: 0.0649699, MAP: 0.0297048, MRR: 0.0628146, NDCG: 0.0455755, F1: 0.0289556, HIT_RATE: 0.1863044, ARHR: 0.0703133, NOVELTY: 0.0052991, AVERAGE_POPULARITY: 0.0180160, DIVERSITY_MEAN_INTER_LIST: 0.9912528, DIVERSITY_HERFINDAHL: 0.9991078, COVERAGE_ITEM: 0.6358961, COVERAGE_ITEM_CORRECT: 0.0366044, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1053983, DIVERSITY_GINI: 0.2986041, SHANNON_ENTROPY: 12.8469305, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 999, 'shrink': 1, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0975288, PRECISION: 0.0203276, PRECISION_RECALL_MIN_DEN: 0.0763663, RECALL: 0.0742364, MAP: 0.0329084, MRR: 0.0685604, NDCG: 0.0507349, F1: 0.0319122, HIT_RATE: 0.2032762, ARHR: 0.0764717, NOVELTY: 0.0052878, AVERAGE_POPULARITY: 0.0187913, DIVERSITY_MEAN_INTER_LIST: 0.9972504, DIVERSITY_HERFINDAHL: 0.9997074, COVERAGE_ITEM: 0.5344755, COVERAGE_ITEM_CORRECT: 0.0389374, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1161193, DIVERSITY_GINI: 0.2371373, SHANNON_ENTROPY: 12.8184678, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0957068, PRECISION: 0.0199989, PRECISION_RECALL_MIN_DEN: 0.0751781, RECALL: 0.0730695, MAP: 0.0323304, MRR: 0.0672211, NDCG: 0.0498579, F1: 0.0313987, HIT_RATE: 0.1999890, ARHR: 0.0750089, NOVELTY: 0.0052843, AVERAGE_POPULARITY: 0.0188162, DIVERSITY_MEAN_INTER_LIST: 0.9971804, DIVERSITY_HERFINDAHL: 0.9997004, COVERAGE_ITEM: 0.5286468, COVERAGE_ITEM_CORRECT: 0.0382599, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1142821, DIVERSITY_GINI: 0.2319364, SHANNON_ENTROPY: 12.7836269, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0957068, PRECISION: 0.0199989, PRECISION_RECALL_MIN_DEN: 0.0751781, RECALL: 0.0730695, MAP: 0.0323304, MRR: 0.0672211, NDCG: 0.0498579, F1: 0.0313987, HIT_RATE: 0.1999890, ARHR: 0.0750089, NOVELTY: 0.0052843, AVERAGE_POPULARITY: 0.0188162, DIVERSITY_MEAN_INTER_LIST: 0.9971804, DIVERSITY_HERFINDAHL: 0.9997004, COVERAGE_ITEM: 0.5286468, COVERAGE_ITEM_CORRECT: 0.0382599, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1142821, DIVERSITY_GINI: 0.2319364, SHANNON_ENTROPY: 12.7836269, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 993, 'shrink': 999, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0908397, PRECISION: 0.0189662, PRECISION_RECALL_MIN_DEN: 0.0706744, RECALL: 0.0685904, MAP: 0.0294113, MRR: 0.0623721, NDCG: 0.0461963, F1: 0.0297126, HIT_RATE: 0.1896623, ARHR: 0.0695179, NOVELTY: 0.0052895, AVERAGE_POPULARITY: 0.0177137, DIVERSITY_MEAN_INTER_LIST: 0.9964816, DIVERSITY_HERFINDAHL: 0.9996306, COVERAGE_ITEM: 0.4823176, COVERAGE_ITEM_CORRECT: 0.0357344, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1091733, DIVERSITY_GINI: 0.2003880, SHANNON_ENTROPY: 12.5564965, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 14, 'shrink': 986, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0962268, PRECISION: 0.0203687, PRECISION_RECALL_MIN_DEN: 0.0726903, RECALL: 0.0702243, MAP: 0.0320528, MRR: 0.0677109, NDCG: 0.0491077, F1: 0.0315740, HIT_RATE: 0.2036870, ARHR: 0.0766949, NOVELTY: 0.0052893, AVERAGE_POPULARITY: 0.0179664, DIVERSITY_MEAN_INTER_LIST: 0.9971227, DIVERSITY_HERFINDAHL: 0.9996947, COVERAGE_ITEM: 0.6280269, COVERAGE_ITEM_CORRECT: 0.0400077, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1126463, DIVERSITY_GINI: 0.3073213, SHANNON_ENTROPY: 13.1377507, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0851776, PRECISION: 0.0172996, PRECISION_RECALL_MIN_DEN: 0.0640856, RECALL: 0.0624337, MAP: 0.0288157, MRR: 0.0589804, NDCG: 0.0438819, F1: 0.0270884, HIT_RATE: 0.1729958, ARHR: 0.0652047, NOVELTY: 0.0052910, AVERAGE_POPULARITY: 0.0193405, DIVERSITY_MEAN_INTER_LIST: 0.9888757, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.6280115, COVERAGE_ITEM_CORRECT: 0.0335861, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1002139, DIVERSITY_GINI: 0.2879413, SHANNON_ENTROPY: 12.7229513, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 999, 'shrink': 980, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0908109, PRECISION: 0.0189592, PRECISION_RECALL_MIN_DEN: 0.0706421, RECALL: 0.0685620, MAP: 0.0293781, MRR: 0.0623156, NDCG: 0.0461627, F1: 0.0297016, HIT_RATE: 0.1895920, ARHR: 0.0694547, NOVELTY: 0.0052899, AVERAGE_POPULARITY: 0.0177081, DIVERSITY_MEAN_INTER_LIST: 0.9964788, DIVERSITY_HERFINDAHL: 0.9996303, COVERAGE_ITEM: 0.4821405, COVERAGE_ITEM_CORRECT: 0.0357036, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1091481, DIVERSITY_GINI: 0.2001996, SHANNON_ENTROPY: 12.5550631, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 998, 'shrink': 1, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0974699, PRECISION: 0.0203381, PRECISION_RECALL_MIN_DEN: 0.0764494, RECALL: 0.0743205, MAP: 0.0328841, MRR: 0.0685095, NDCG: 0.0507326, F1: 0.0319331, HIT_RATE: 0.2033810, ARHR: 0.0764201, NOVELTY: 0.0052872, AVERAGE_POPULARITY: 0.0187870, DIVERSITY_MEAN_INTER_LIST: 0.9972504, DIVERSITY_HERFINDAHL: 0.9997074, COVERAGE_ITEM: 0.5344986, COVERAGE_ITEM_CORRECT: 0.0389682, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1161696, DIVERSITY_GINI: 0.2372008, SHANNON_ENTROPY: 12.8188068, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 13, 'shrink': 999, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0958876, PRECISION: 0.0200969, PRECISION_RECALL_MIN_DEN: 0.0718289, RECALL: 0.0694168, MAP: 0.0318085, MRR: 0.0672594, NDCG: 0.0486760, F1: 0.0311666, HIT_RATE: 0.2009690, ARHR: 0.0759447, NOVELTY: 0.0052897, AVERAGE_POPULARITY: 0.0180557, DIVERSITY_MEAN_INTER_LIST: 0.9969313, DIVERSITY_HERFINDAHL: 0.9996755, COVERAGE_ITEM: 0.6287584, COVERAGE_ITEM_CORRECT: 0.0395765, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1116899, DIVERSITY_GINI: 0.3075314, SHANNON_ENTROPY: 13.1263426, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 998, 'shrink': 985, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0908907, PRECISION: 0.0189663, PRECISION_RECALL_MIN_DEN: 0.0707033, RECALL: 0.0686166, MAP: 0.0294081, MRR: 0.0623671, NDCG: 0.0461966, F1: 0.0297153, HIT_RATE: 0.1896627, ARHR: 0.0695097, NOVELTY: 0.0052898, AVERAGE_POPULARITY: 0.0177119, DIVERSITY_MEAN_INTER_LIST: 0.9964784, DIVERSITY_HERFINDAHL: 0.9996302, COVERAGE_ITEM: 0.4821559, COVERAGE_ITEM_CORRECT: 0.0357036, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1091733, DIVERSITY_GINI: 0.2002375, SHANNON_ENTROPY: 12.5552123, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 999, 'shrink': 3, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0990686, PRECISION: 0.0205749, PRECISION_RECALL_MIN_DEN: 0.0770869, RECALL: 0.0749268, MAP: 0.0332717, MRR: 0.0694211, NDCG: 0.0512966, F1: 0.0322802, HIT_RATE: 0.2057485, ARHR: 0.0774331, NOVELTY: 0.0052907, AVERAGE_POPULARITY: 0.0187413, DIVERSITY_MEAN_INTER_LIST: 0.9973093, DIVERSITY_HERFINDAHL: 0.9997133, COVERAGE_ITEM: 0.5412512, COVERAGE_ITEM_CORRECT: 0.0393763, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1176041, DIVERSITY_GINI: 0.2431015, SHANNON_ENTROPY: 12.8554230, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0851776, PRECISION: 0.0172996, PRECISION_RECALL_MIN_DEN: 0.0640856, RECALL: 0.0624337, MAP: 0.0288157, MRR: 0.0589804, NDCG: 0.0438819, F1: 0.0270884, HIT_RATE: 0.1729958, ARHR: 0.0652047, NOVELTY: 0.0052910, AVERAGE_POPULARITY: 0.0193405, DIVERSITY_MEAN_INTER_LIST: 0.9888757, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.6280115, COVERAGE_ITEM_CORRECT: 0.0335861, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1002139, DIVERSITY_GINI: 0.2879413, SHANNON_ENTROPY: 12.7229513, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0957068, PRECISION: 0.0199989, PRECISION_RECALL_MIN_DEN: 0.0751781, RECALL: 0.0730695, MAP: 0.0323304, MRR: 0.0672211, NDCG: 0.0498579, F1: 0.0313987, HIT_RATE: 0.1999890, ARHR: 0.0750089, NOVELTY: 0.0052843, AVERAGE_POPULARITY: 0.0188162, DIVERSITY_MEAN_INTER_LIST: 0.9971804, DIVERSITY_HERFINDAHL: 0.9997004, COVERAGE_ITEM: 0.5286468, COVERAGE_ITEM_CORRECT: 0.0382599, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1142821, DIVERSITY_GINI: 0.2319364, SHANNON_ENTROPY: 12.7836269, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 996, 'shrink': 998, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0907754, PRECISION: 0.0189663, PRECISION_RECALL_MIN_DEN: 0.0707044, RECALL: 0.0686119, MAP: 0.0294170, MRR: 0.0623605, NDCG: 0.0461959, F1: 0.0297148, HIT_RATE: 0.1896627, ARHR: 0.0695013, NOVELTY: 0.0052898, AVERAGE_POPULARITY: 0.0177063, DIVERSITY_MEAN_INTER_LIST: 0.9964779, DIVERSITY_HERFINDAHL: 0.9996302, COVERAGE_ITEM: 0.4821636, COVERAGE_ITEM_CORRECT: 0.0357267, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1091481, DIVERSITY_GINI: 0.2002572, SHANNON_ENTROPY: 12.5553490, 
SearchBayesianSkopt-CV: Config 58 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0957068, PRECISION: 0.0199989, PRECISION_RECALL_MIN_DEN: 0.0751781, RECALL: 0.0730695, MAP: 0.0323304, MRR: 0.0672211, NDCG: 0.0498579, F1: 0.0313987, HIT_RATE: 0.1999890, ARHR: 0.0750089, NOVELTY: 0.0052843, AVERAGE_POPULARITY: 0.0188162, DIVERSITY_MEAN_INTER_LIST: 0.9971804, DIVERSITY_HERFINDAHL: 0.9997004, COVERAGE_ITEM: 0.5286468, COVERAGE_ITEM_CORRECT: 0.0382599, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1142821, DIVERSITY_GINI: 0.2319364, SHANNON_ENTROPY: 12.7836269, 
SearchBayesianSkopt-CV: Config 59 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0957068, PRECISION: 0.0199989, PRECISION_RECALL_MIN_DEN: 0.0751781, RECALL: 0.0730695, MAP: 0.0323304, MRR: 0.0672211, NDCG: 0.0498579, F1: 0.0313987, HIT_RATE: 0.1999890, ARHR: 0.0750089, NOVELTY: 0.0052843, AVERAGE_POPULARITY: 0.0188162, DIVERSITY_MEAN_INTER_LIST: 0.9971804, DIVERSITY_HERFINDAHL: 0.9997004, COVERAGE_ITEM: 0.5286468, COVERAGE_ITEM_CORRECT: 0.0382599, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1142821, DIVERSITY_GINI: 0.2319364, SHANNON_ENTROPY: 12.7836269, 
SearchBayesianSkopt-CV: Config 60 is suboptimal. Config: {'topK': 10, 'shrink': 991, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0936678, PRECISION: 0.0196911, PRECISION_RECALL_MIN_DEN: 0.0701424, RECALL: 0.0677531, MAP: 0.0310976, MRR: 0.0656693, NDCG: 0.0475690, F1: 0.0305088, HIT_RATE: 0.1969113, ARHR: 0.0740813, NOVELTY: 0.0052913, AVERAGE_POPULARITY: 0.0180395, DIVERSITY_MEAN_INTER_LIST: 0.9959011, DIVERSITY_HERFINDAHL: 0.9995725, COVERAGE_ITEM: 0.6342483, COVERAGE_ITEM_CORRECT: 0.0387603, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1093494, DIVERSITY_GINI: 0.3074833, SHANNON_ENTROPY: 13.0677639, 
SearchBayesianSkopt-CV: Config 61 is suboptimal. Config: {'topK': 990, 'shrink': 996, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0908421, PRECISION: 0.0189804, PRECISION_RECALL_MIN_DEN: 0.0707370, RECALL: 0.0686571, MAP: 0.0294341, MRR: 0.0624069, NDCG: 0.0462323, F1: 0.0297363, HIT_RATE: 0.1898036, ARHR: 0.0695543, NOVELTY: 0.0052897, AVERAGE_POPULARITY: 0.0177168, DIVERSITY_MEAN_INTER_LIST: 0.9964852, DIVERSITY_HERFINDAHL: 0.9996309, COVERAGE_ITEM: 0.4824408, COVERAGE_ITEM_CORRECT: 0.0357421, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1091984, DIVERSITY_GINI: 0.2004511, SHANNON_ENTROPY: 12.5572036, 
SearchBayesianSkopt-CV: Config 62 is suboptimal. Config: {'topK': 13, 'shrink': 2, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0959238, PRECISION: 0.0201735, PRECISION_RECALL_MIN_DEN: 0.0733159, RECALL: 0.0711403, MAP: 0.0325577, MRR: 0.0671620, NDCG: 0.0497126, F1: 0.0314259, HIT_RATE: 0.2017352, ARHR: 0.0753092, NOVELTY: 0.0052806, AVERAGE_POPULARITY: 0.0192079, DIVERSITY_MEAN_INTER_LIST: 0.9970851, DIVERSITY_HERFINDAHL: 0.9996909, COVERAGE_ITEM: 0.6336708, COVERAGE_ITEM_CORRECT: 0.0392377, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1132503, DIVERSITY_GINI: 0.3098288, SHANNON_ENTROPY: 13.1390909, 
SearchBayesianSkopt-CV: Config 63 is suboptimal. Config: {'topK': 7, 'shrink': 0, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0884264, PRECISION: 0.0180564, PRECISION_RECALL_MIN_DEN: 0.0669987, RECALL: 0.0651902, MAP: 0.0298505, MRR: 0.0609971, NDCG: 0.0455034, F1: 0.0282746, HIT_RATE: 0.1805643, ARHR: 0.0678445, NOVELTY: 0.0052847, AVERAGE_POPULARITY: 0.0192978, DIVERSITY_MEAN_INTER_LIST: 0.9936944, DIVERSITY_HERFINDAHL: 0.9993519, COVERAGE_ITEM: 0.6306526, COVERAGE_ITEM_CORRECT: 0.0353186, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1036618, DIVERSITY_GINI: 0.2965309, SHANNON_ENTROPY: 12.9183191, 
