
SearchBayesianSkopt-CV: New best config found. Config 0: {'topK': 355, 'shrink': 972, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6607515658278277, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0865196, PRECISION: 0.0186191, PRECISION_RECALL_MIN_DEN: 0.0613270, RECALL: 0.0589577, MAP: 0.0272965, MRR: 0.0614428, NDCG: 0.0423313, F1: 0.0282992, HIT_RATE: 0.1861907, ARHR: 0.0698463, NOVELTY: 0.0052843, AVERAGE_POPULARITY: 0.0163940, DIVERSITY_MEAN_INTER_LIST: 0.9982044, DIVERSITY_HERFINDAHL: 0.9998028, COVERAGE_ITEM: 0.6439346, COVERAGE_ITEM_CORRECT: 0.0364966, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1021518, DIVERSITY_GINI: 0.3298219, SHANNON_ENTROPY: 13.3072862, 
SearchBayesianSkopt-CV: Config 29 is suboptimal. Config: {'topK': 759, 'shrink': 445, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.8946619065306471, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0864583, PRECISION: 0.0186649, PRECISION_RECALL_MIN_DEN: 0.0621102, RECALL: 0.0596970, MAP: 0.0273278, MRR: 0.0613661, NDCG: 0.0424941, F1: 0.0284375, HIT_RATE: 0.1866489, ARHR: 0.0698114, NOVELTY: 0.0052873, AVERAGE_POPULARITY: 0.0167588, DIVERSITY_MEAN_INTER_LIST: 0.9981874, DIVERSITY_HERFINDAHL: 0.9998011, COVERAGE_ITEM: 0.6488239, COVERAGE_ITEM_CORRECT: 0.0365043, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1021769, DIVERSITY_GINI: 0.3299531, SHANNON_ENTROPY: 13.3037901, 
SearchBayesianSkopt-CV: Config 30 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0923484, PRECISION: 0.0199341, PRECISION_RECALL_MIN_DEN: 0.0705314, RECALL: 0.0682276, MAP: 0.0296355, MRR: 0.0636511, NDCG: 0.0466752, F1: 0.0308506, HIT_RATE: 0.1993409, ARHR: 0.0718615, NOVELTY: 0.0052956, AVERAGE_POPULARITY: 0.0156136, DIVERSITY_MEAN_INTER_LIST: 0.9973973, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5498056, COVERAGE_ITEM_CORRECT: 0.0382137, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1115641, DIVERSITY_GINI: 0.2597041, SHANNON_ENTROPY: 12.9455623, 
SearchBayesianSkopt-CV: Config 31 is suboptimal. Config: {'topK': 926, 'shrink': 978, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.04440396475619957, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0927649, PRECISION: 0.0199944, PRECISION_RECALL_MIN_DEN: 0.0705803, RECALL: 0.0682568, MAP: 0.0297675, MRR: 0.0638774, NDCG: 0.0468058, F1: 0.0309257, HIT_RATE: 0.1999443, ARHR: 0.0722021, NOVELTY: 0.0052935, AVERAGE_POPULARITY: 0.0156412, DIVERSITY_MEAN_INTER_LIST: 0.9975090, DIVERSITY_HERFINDAHL: 0.9997333, COVERAGE_ITEM: 0.5550491, COVERAGE_ITEM_CORRECT: 0.0385140, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1114886, DIVERSITY_GINI: 0.2639983, SHANNON_ENTROPY: 12.9737538, 
SearchBayesianSkopt-CV: Config 32 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0923484, PRECISION: 0.0199341, PRECISION_RECALL_MIN_DEN: 0.0705314, RECALL: 0.0682276, MAP: 0.0296355, MRR: 0.0636511, NDCG: 0.0466752, F1: 0.0308506, HIT_RATE: 0.1993409, ARHR: 0.0718615, NOVELTY: 0.0052956, AVERAGE_POPULARITY: 0.0156136, DIVERSITY_MEAN_INTER_LIST: 0.9973973, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5498056, COVERAGE_ITEM_CORRECT: 0.0382137, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1115641, DIVERSITY_GINI: 0.2597041, SHANNON_ENTROPY: 12.9455623, 
SearchBayesianSkopt-CV: Config 33 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0923484, PRECISION: 0.0199341, PRECISION_RECALL_MIN_DEN: 0.0705314, RECALL: 0.0682276, MAP: 0.0296355, MRR: 0.0636511, NDCG: 0.0466752, F1: 0.0308506, HIT_RATE: 0.1993409, ARHR: 0.0718615, NOVELTY: 0.0052956, AVERAGE_POPULARITY: 0.0156136, DIVERSITY_MEAN_INTER_LIST: 0.9973973, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5498056, COVERAGE_ITEM_CORRECT: 0.0382137, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1115641, DIVERSITY_GINI: 0.2597041, SHANNON_ENTROPY: 12.9455623, 
SearchBayesianSkopt-CV: Config 34 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0923484, PRECISION: 0.0199341, PRECISION_RECALL_MIN_DEN: 0.0705314, RECALL: 0.0682276, MAP: 0.0296355, MRR: 0.0636511, NDCG: 0.0466752, F1: 0.0308506, HIT_RATE: 0.1993409, ARHR: 0.0718615, NOVELTY: 0.0052956, AVERAGE_POPULARITY: 0.0156136, DIVERSITY_MEAN_INTER_LIST: 0.9973973, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5498056, COVERAGE_ITEM_CORRECT: 0.0382137, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1115641, DIVERSITY_GINI: 0.2597041, SHANNON_ENTROPY: 12.9455623, 
SearchBayesianSkopt-CV: Config 35 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0923484, PRECISION: 0.0199341, PRECISION_RECALL_MIN_DEN: 0.0705314, RECALL: 0.0682276, MAP: 0.0296355, MRR: 0.0636511, NDCG: 0.0466752, F1: 0.0308506, HIT_RATE: 0.1993409, ARHR: 0.0718615, NOVELTY: 0.0052956, AVERAGE_POPULARITY: 0.0156136, DIVERSITY_MEAN_INTER_LIST: 0.9973973, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5498056, COVERAGE_ITEM_CORRECT: 0.0382137, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1115641, DIVERSITY_GINI: 0.2597041, SHANNON_ENTROPY: 12.9455623, 
SearchBayesianSkopt-CV: Config 36 is suboptimal. Config: {'topK': 8, 'shrink': 25, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.15839306035795755, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0687764, PRECISION: 0.0129224, PRECISION_RECALL_MIN_DEN: 0.0457171, RECALL: 0.0441919, MAP: 0.0219625, MRR: 0.0491162, NDCG: 0.0329330, F1: 0.0199960, HIT_RATE: 0.1292239, ARHR: 0.0540893, NOVELTY: 0.0052967, AVERAGE_POPULARITY: 0.0164115, DIVERSITY_MEAN_INTER_LIST: 0.9943563, DIVERSITY_HERFINDAHL: 0.9994181, COVERAGE_ITEM: 0.6388912, COVERAGE_ITEM_CORRECT: 0.0257709, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0756764, DIVERSITY_GINI: 0.3110467, SHANNON_ENTROPY: 13.0176074, 
SearchBayesianSkopt-CV: Config 37 is suboptimal. Config: {'topK': 54, 'shrink': 980, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8574034066617393, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0881276, PRECISION: 0.0187497, PRECISION_RECALL_MIN_DEN: 0.0639573, RECALL: 0.0616221, MAP: 0.0286648, MRR: 0.0618893, NDCG: 0.0439434, F1: 0.0287502, HIT_RATE: 0.1874970, ARHR: 0.0705833, NOVELTY: 0.0052858, AVERAGE_POPULARITY: 0.0158949, DIVERSITY_MEAN_INTER_LIST: 0.9980135, DIVERSITY_HERFINDAHL: 0.9997837, COVERAGE_ITEM: 0.6416477, COVERAGE_ITEM_CORRECT: 0.0367892, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1030326, DIVERSITY_GINI: 0.3320773, SHANNON_ENTROPY: 13.2985971, 
SearchBayesianSkopt-CV: Config 38 is suboptimal. Config: {'topK': 980, 'shrink': 3, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9992379161055498, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0272700, PRECISION: 0.0051590, PRECISION_RECALL_MIN_DEN: 0.0168602, RECALL: 0.0159392, MAP: 0.0063443, MRR: 0.0175643, NDCG: 0.0107022, F1: 0.0077885, HIT_RATE: 0.0515899, ARHR: 0.0185300, NOVELTY: 0.0052625, AVERAGE_POPULARITY: 0.0138209, DIVERSITY_MEAN_INTER_LIST: 0.9912064, DIVERSITY_HERFINDAHL: 0.9991031, COVERAGE_ITEM: 0.1510529, COVERAGE_ITEM_CORRECT: 0.0091935, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0332452, DIVERSITY_GINI: 0.0530081, SHANNON_ENTROPY: 10.8130802, 
SearchBayesianSkopt-CV: Config 39 is suboptimal. Config: {'topK': 1000, 'shrink': 310, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0926569, PRECISION: 0.0199651, PRECISION_RECALL_MIN_DEN: 0.0703404, RECALL: 0.0680362, MAP: 0.0298663, MRR: 0.0640624, NDCG: 0.0468323, F1: 0.0308688, HIT_RATE: 0.1996510, ARHR: 0.0723566, NOVELTY: 0.0052940, AVERAGE_POPULARITY: 0.0157208, DIVERSITY_MEAN_INTER_LIST: 0.9973985, DIVERSITY_HERFINDAHL: 0.9997222, COVERAGE_ITEM: 0.5503985, COVERAGE_ITEM_CORRECT: 0.0382753, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1114886, DIVERSITY_GINI: 0.2598585, SHANNON_ENTROPY: 12.9474204, 
SearchBayesianSkopt-CV: Config 40 is suboptimal. Config: {'topK': 1000, 'shrink': 329, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0925771, PRECISION: 0.0199581, PRECISION_RECALL_MIN_DEN: 0.0702984, RECALL: 0.0679896, MAP: 0.0298097, MRR: 0.0640135, NDCG: 0.0467833, F1: 0.0308553, HIT_RATE: 0.1995814, ARHR: 0.0722990, NOVELTY: 0.0052941, AVERAGE_POPULARITY: 0.0157181, DIVERSITY_MEAN_INTER_LIST: 0.9973968, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5500366, COVERAGE_ITEM_CORRECT: 0.0382753, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1114634, DIVERSITY_GINI: 0.2597165, SHANNON_ENTROPY: 12.9468639, 
SearchBayesianSkopt-CV: Config 41 is suboptimal. Config: {'topK': 929, 'shrink': 680, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9994030981872517, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0929623, PRECISION: 0.0200502, PRECISION_RECALL_MIN_DEN: 0.0689958, RECALL: 0.0665268, MAP: 0.0300409, MRR: 0.0653978, NDCG: 0.0465971, F1: 0.0308135, HIT_RATE: 0.2005025, ARHR: 0.0742258, NOVELTY: 0.0052884, AVERAGE_POPULARITY: 0.0163522, DIVERSITY_MEAN_INTER_LIST: 0.9981314, DIVERSITY_HERFINDAHL: 0.9997955, COVERAGE_ITEM: 0.6312146, COVERAGE_ITEM_CORRECT: 0.0390298, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1105826, DIVERSITY_GINI: 0.3215503, SHANNON_ENTROPY: 13.2725293, 
SearchBayesianSkopt-CV: Config 42 is suboptimal. Config: {'topK': 338, 'shrink': 992, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9375707642055753, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0939117, PRECISION: 0.0203109, PRECISION_RECALL_MIN_DEN: 0.0697656, RECALL: 0.0672598, MAP: 0.0305904, MRR: 0.0657863, NDCG: 0.0472995, F1: 0.0311999, HIT_RATE: 0.2031093, ARHR: 0.0749062, NOVELTY: 0.0052865, AVERAGE_POPULARITY: 0.0161599, DIVERSITY_MEAN_INTER_LIST: 0.9981615, DIVERSITY_HERFINDAHL: 0.9997985, COVERAGE_ITEM: 0.6391299, COVERAGE_ITEM_CORRECT: 0.0395457, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1114383, DIVERSITY_GINI: 0.3293400, SHANNON_ENTROPY: 13.3023957, 
SearchBayesianSkopt-CV: Config 43 is suboptimal. Config: {'topK': 948, 'shrink': 692, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.011086180052440888, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0926184, PRECISION: 0.0200191, PRECISION_RECALL_MIN_DEN: 0.0706090, RECALL: 0.0682909, MAP: 0.0296791, MRR: 0.0638344, NDCG: 0.0467575, F1: 0.0309592, HIT_RATE: 0.2001906, ARHR: 0.0720535, NOVELTY: 0.0052946, AVERAGE_POPULARITY: 0.0156528, DIVERSITY_MEAN_INTER_LIST: 0.9974550, DIVERSITY_HERFINDAHL: 0.9997279, COVERAGE_ITEM: 0.5515996, COVERAGE_ITEM_CORRECT: 0.0384524, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1121178, DIVERSITY_GINI: 0.2612506, SHANNON_ENTROPY: 12.9574680, 
SearchBayesianSkopt-CV: Config 44 is suboptimal. Config: {'topK': 1000, 'shrink': 357, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0925994, PRECISION: 0.0199581, PRECISION_RECALL_MIN_DEN: 0.0703992, RECALL: 0.0680938, MAP: 0.0297602, MRR: 0.0639704, NDCG: 0.0467627, F1: 0.0308654, HIT_RATE: 0.1995808, ARHR: 0.0722318, NOVELTY: 0.0052939, AVERAGE_POPULARITY: 0.0157187, DIVERSITY_MEAN_INTER_LIST: 0.9973974, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5499596, COVERAGE_ITEM_CORRECT: 0.0382445, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1115641, DIVERSITY_GINI: 0.2596167, SHANNON_ENTROPY: 12.9465403, 
SearchBayesianSkopt-CV: Config 45 is suboptimal. Config: {'topK': 584, 'shrink': 998, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9748260417242447, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0946132, PRECISION: 0.0204137, PRECISION_RECALL_MIN_DEN: 0.0702856, RECALL: 0.0678070, MAP: 0.0305690, MRR: 0.0659380, NDCG: 0.0474540, F1: 0.0313800, HIT_RATE: 0.2041372, ARHR: 0.0750349, NOVELTY: 0.0052874, AVERAGE_POPULARITY: 0.0161590, DIVERSITY_MEAN_INTER_LIST: 0.9981750, DIVERSITY_HERFINDAHL: 0.9997999, COVERAGE_ITEM: 0.6387449, COVERAGE_ITEM_CORRECT: 0.0397074, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1123694, DIVERSITY_GINI: 0.3282117, SHANNON_ENTROPY: 13.3001752, 
SearchBayesianSkopt-CV: Config 46 is suboptimal. Config: {'topK': 54, 'shrink': 4, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.008075633192553779, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0744649, PRECISION: 0.0151278, PRECISION_RECALL_MIN_DEN: 0.0520364, RECALL: 0.0501766, MAP: 0.0232779, MRR: 0.0526176, NDCG: 0.0359144, F1: 0.0232460, HIT_RATE: 0.1512783, ARHR: 0.0591035, NOVELTY: 0.0052690, AVERAGE_POPULARITY: 0.0165302, DIVERSITY_MEAN_INTER_LIST: 0.9979745, DIVERSITY_HERFINDAHL: 0.9997798, COVERAGE_ITEM: 0.6503715, COVERAGE_ITEM_CORRECT: 0.0297132, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0853152, DIVERSITY_GINI: 0.3333811, SHANNON_ENTROPY: 13.2968524, 
SearchBayesianSkopt-CV: Config 47 is suboptimal. Config: {'topK': 971, 'shrink': 999, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9795920037428119, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0948075, PRECISION: 0.0205307, PRECISION_RECALL_MIN_DEN: 0.0706633, RECALL: 0.0681547, MAP: 0.0306503, MRR: 0.0663243, NDCG: 0.0476234, F1: 0.0315553, HIT_RATE: 0.2053071, ARHR: 0.0754617, NOVELTY: 0.0052884, AVERAGE_POPULARITY: 0.0161624, DIVERSITY_MEAN_INTER_LIST: 0.9981722, DIVERSITY_HERFINDAHL: 0.9997996, COVERAGE_ITEM: 0.6369047, COVERAGE_ITEM_CORRECT: 0.0399769, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1131748, DIVERSITY_GINI: 0.3264796, SHANNON_ENTROPY: 13.2934344, 
SearchBayesianSkopt-CV: Config 48 is suboptimal. Config: {'topK': 1000, 'shrink': 686, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.050613310891815, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0974702, PRECISION: 0.0210965, PRECISION_RECALL_MIN_DEN: 0.0734175, RECALL: 0.0709118, MAP: 0.0317350, MRR: 0.0687063, NDCG: 0.0494080, F1: 0.0325178, HIT_RATE: 0.2109654, ARHR: 0.0779950, NOVELTY: 0.0052915, AVERAGE_POPULARITY: 0.0161944, DIVERSITY_MEAN_INTER_LIST: 0.9981748, DIVERSITY_HERFINDAHL: 0.9997998, COVERAGE_ITEM: 0.6348489, COVERAGE_ITEM_CORRECT: 0.0409471, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1165723, DIVERSITY_GINI: 0.3257759, SHANNON_ENTROPY: 13.2904517, 
SearchBayesianSkopt-CV: Config 49 is suboptimal. Config: {'topK': 990, 'shrink': 770, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0052954106385537, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0975402, PRECISION: 0.0210543, PRECISION_RECALL_MIN_DEN: 0.0734265, RECALL: 0.0709352, MAP: 0.0318156, MRR: 0.0687568, NDCG: 0.0494691, F1: 0.0324698, HIT_RATE: 0.2105429, ARHR: 0.0780836, NOVELTY: 0.0052910, AVERAGE_POPULARITY: 0.0160965, DIVERSITY_MEAN_INTER_LIST: 0.9981727, DIVERSITY_HERFINDAHL: 0.9997996, COVERAGE_ITEM: 0.6313532, COVERAGE_ITEM_CORRECT: 0.0409548, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1162200, DIVERSITY_GINI: 0.3236098, SHANNON_ENTROPY: 13.2824111, 
SearchBayesianSkopt-CV: Config 50 is suboptimal. Config: {'topK': 8, 'shrink': 602, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.029288643373003527, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0775877, PRECISION: 0.0152684, PRECISION_RECALL_MIN_DEN: 0.0533763, RECALL: 0.0515622, MAP: 0.0253105, MRR: 0.0557768, NDCG: 0.0381386, F1: 0.0235595, HIT_RATE: 0.1526843, ARHR: 0.0622346, NOVELTY: 0.0052898, AVERAGE_POPULARITY: 0.0155068, DIVERSITY_MEAN_INTER_LIST: 0.9966597, DIVERSITY_HERFINDAHL: 0.9996484, COVERAGE_ITEM: 0.6266872, COVERAGE_ITEM_CORRECT: 0.0303061, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0870014, DIVERSITY_GINI: 0.3103498, SHANNON_ENTROPY: 13.1273739, 
SearchBayesianSkopt-CV: Config 51 is suboptimal. Config: {'topK': 811, 'shrink': 609, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9966273945524113, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0923791, PRECISION: 0.0199194, PRECISION_RECALL_MIN_DEN: 0.0683847, RECALL: 0.0658910, MAP: 0.0298193, MRR: 0.0649885, NDCG: 0.0462347, F1: 0.0305901, HIT_RATE: 0.1991944, ARHR: 0.0737306, NOVELTY: 0.0052889, AVERAGE_POPULARITY: 0.0163688, DIVERSITY_MEAN_INTER_LIST: 0.9981137, DIVERSITY_HERFINDAHL: 0.9997937, COVERAGE_ITEM: 0.6291357, COVERAGE_ITEM_CORRECT: 0.0387603, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1098024, DIVERSITY_GINI: 0.3199700, SHANNON_ENTROPY: 13.2652473, 
SearchBayesianSkopt-CV: Config 52 is suboptimal. Config: {'topK': 957, 'shrink': 996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.0435603439603918, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0975494, PRECISION: 0.0209871, PRECISION_RECALL_MIN_DEN: 0.0734434, RECALL: 0.0709551, MAP: 0.0317952, MRR: 0.0684919, NDCG: 0.0494101, F1: 0.0323914, HIT_RATE: 0.2098709, ARHR: 0.0777048, NOVELTY: 0.0052914, AVERAGE_POPULARITY: 0.0159997, DIVERSITY_MEAN_INTER_LIST: 0.9981631, DIVERSITY_HERFINDAHL: 0.9997987, COVERAGE_ITEM: 0.6258864, COVERAGE_ITEM_CORRECT: 0.0407777, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1160941, DIVERSITY_GINI: 0.3202874, SHANNON_ENTROPY: 13.2694000, 
SearchBayesianSkopt-CV: Config 53 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.1743928931944503, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0973204, PRECISION: 0.0209626, PRECISION_RECALL_MIN_DEN: 0.0731758, RECALL: 0.0706935, MAP: 0.0318040, MRR: 0.0686475, NDCG: 0.0493605, F1: 0.0323350, HIT_RATE: 0.2096258, ARHR: 0.0778724, NOVELTY: 0.0052905, AVERAGE_POPULARITY: 0.0160305, DIVERSITY_MEAN_INTER_LIST: 0.9981746, DIVERSITY_HERFINDAHL: 0.9997998, COVERAGE_ITEM: 0.6302522, COVERAGE_ITEM_CORRECT: 0.0407469, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1159935, DIVERSITY_GINI: 0.3231884, SHANNON_ENTROPY: 13.2811749, 
SearchBayesianSkopt-CV: Config 54 is suboptimal. Config: {'topK': 908, 'shrink': 4, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.02327215195044641, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0822042, PRECISION: 0.0175126, PRECISION_RECALL_MIN_DEN: 0.0609255, RECALL: 0.0587512, MAP: 0.0264528, MRR: 0.0574236, NDCG: 0.0410587, F1: 0.0269790, HIT_RATE: 0.1751256, ARHR: 0.0646531, NOVELTY: 0.0052889, AVERAGE_POPULARITY: 0.0155446, DIVERSITY_MEAN_INTER_LIST: 0.9978046, DIVERSITY_HERFINDAHL: 0.9997628, COVERAGE_ITEM: 0.5811742, COVERAGE_ITEM_CORRECT: 0.0341944, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0977727, DIVERSITY_GINI: 0.2844405, SHANNON_ENTROPY: 13.0928477, 
SearchBayesianSkopt-CV: Config 55 is suboptimal. Config: {'topK': 761, 'shrink': 985, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9966336945330012, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0852868, PRECISION: 0.0184208, PRECISION_RECALL_MIN_DEN: 0.0611763, RECALL: 0.0587533, MAP: 0.0269248, MRR: 0.0604605, NDCG: 0.0418359, F1: 0.0280474, HIT_RATE: 0.1842081, ARHR: 0.0688074, NOVELTY: 0.0052901, AVERAGE_POPULARITY: 0.0166564, DIVERSITY_MEAN_INTER_LIST: 0.9981951, DIVERSITY_HERFINDAHL: 0.9998019, COVERAGE_ITEM: 0.6484466, COVERAGE_ITEM_CORRECT: 0.0360500, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1007173, DIVERSITY_GINI: 0.3296837, SHANNON_ENTROPY: 13.3046497, 
SearchBayesianSkopt-CV: Config 56 is suboptimal. Config: {'topK': 182, 'shrink': 993, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.02634869051171563, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0850696, PRECISION: 0.0180224, PRECISION_RECALL_MIN_DEN: 0.0599299, RECALL: 0.0577060, MAP: 0.0266461, MRR: 0.0602134, NDCG: 0.0413946, F1: 0.0274651, HIT_RATE: 0.1802245, ARHR: 0.0683305, NOVELTY: 0.0052830, AVERAGE_POPULARITY: 0.0161881, DIVERSITY_MEAN_INTER_LIST: 0.9980643, DIVERSITY_HERFINDAHL: 0.9997888, COVERAGE_ITEM: 0.6355958, COVERAGE_ITEM_CORRECT: 0.0353340, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.0993331, DIVERSITY_GINI: 0.3245649, SHANNON_ENTROPY: 13.2761855, 
SearchBayesianSkopt-CV: Config 57 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0923484, PRECISION: 0.0199341, PRECISION_RECALL_MIN_DEN: 0.0705314, RECALL: 0.0682276, MAP: 0.0296355, MRR: 0.0636511, NDCG: 0.0466752, F1: 0.0308506, HIT_RATE: 0.1993409, ARHR: 0.0718615, NOVELTY: 0.0052956, AVERAGE_POPULARITY: 0.0156136, DIVERSITY_MEAN_INTER_LIST: 0.9973973, DIVERSITY_HERFINDAHL: 0.9997221, COVERAGE_ITEM: 0.5498056, COVERAGE_ITEM_CORRECT: 0.0382137, COVERAGE_USER: 0.7121681, COVERAGE_USER_CORRECT: 0.1115641, DIVERSITY_GINI: 0.2597041, SHANNON_ENTROPY: 12.9455623, 
